group,ARID3A,ASCL2,BACH2,BCL11A,EBF1,ELF1,ESR1,ETV7,FOXA2,FOXM1,FOXP1,GMEB2,HES1,HOXA1,HOXA4,JUN,KLF10,MAFF,MEIS1,MNT,MYC,NFIC,NR2C2,PBX1,POU2F1,RARG,RUNX3,RXRA,RXRG,STAT1,TCF12,TFAP4,THAP1,USF2,VEZF1,ZFX,ZNF384
progressive,0.0405051931379044,-0.0152986825564977,0.0651168190019672,-0.0997446433627032,-0.076650204103339,0.129797850362159,0.0013673125480034,-0.0809919402380617,0.0599865147535561,-0.247638056754764,0.222334704475185,0.234278513916429,-0.0872059492041147,-0.0483447591804202,-0.199394750781952,-0.124997269038478,0.0472518314439047,0.123166499792078,-0.188426275586585,0.186821470302588,0.16497675010059,-0.247887078264349,0.20394400484133,0.0325941486991186,0.0220153460511591,0.0435349548378649,-0.243725190997661,-0.232493859764398,-0.267963284597345,-0.121656230451535,-0.0234356909576855,0.341090295490989,0.0130159853852946,-0.0480196477651276,-0.0489673129543847,0.236148480993041,0.140565724897027
progressive,0.22699447515799,-0.354168611008803,0.344891118170287,0.251135346187625,-0.261033913736532,0.218425916379141,-0.35528048622204,0.335140245217144,0.410296344439955,0.418564212169992,-0.331745541739128,-0.417328122014677,0.401030970132374,-0.114839743584079,0.308512803121394,-0.359056923424492,-0.342743108562153,-0.40446127179501,0.400502299220358,0.269535063187058,-0.339515792292669,-0.296537422333593,0.25672577598933,-0.407481815630425,0.404362051322984,0.352854507810597,-0.404156793705282,-0.234619303340318,-0.131804172075961,0.337723764530735,-0.0257170374592988,-0.304658352876051,0.334363901829155,-0.283609222051071,0.352822696666894,-0.421128038870815,-0.421676402395599
progressive,0.0889428465551723,-0.029762890313336,0.0630917154018869,-0.0367544583041284,0.0653729429229091,-0.0801781702052877,0.0979630992596396,0.0047694946408605,0.133120394944329,-0.0399821525625959,0.0180359550880815,-0.0914659994682178,-0.121631593177053,-0.112226838360499,-0.131476212342741,-0.0345293514069611,0.105615222160941,-0.10713957964673,-0.145567797637991,0.0281619357598527,0.103486430388497,0.0411849540414327,0.0296749174435094,0.0494217931723575,0.0202724377873815,0.0001827712209329,-0.12512396443181,0.112209395463895,0.09328536942265,-0.119342023401134,0.128578416346124,-0.104836358908251,-0.091064054459527,0.0005376962474749,0.0226113027058763,0.0733989505209734,-0.158248025081971
progressive,-0.0662517443720038,0.0677572172225276,-0.104293306746591,-0.162771560514392,0.0067315557158295,0.476991502001681,0.225565229646637,0.186565141869491,0.0832659121095759,-0.242178758378575,-0.0525917318590772,-0.108411821029768,0.271073992054567,0.220737051049726,0.408141757251843,-0.106716283941076,0.45917468888422,0.203836374907607,-0.0968261067132489,0.178988552346555,0.40662671282098,-0.218863756040446,0.389280274508769,-0.0409472206919018,-0.315018484761317,-0.216905684176731,0.0219517358240764,0.107817015680106,0.122570923088963,0.0016517812928543,0.413855990714458,-0.202876482136428,-0.141122013155317,0.411557444064385,0.362407379021627,-0.291153800237983,0.118040830851192
progressive,0.390981550707124,0.208909556079376,0.313115261622993,-0.20987471200165,0.0486625389198308,-0.0907869248178033,0.163547227732483,-0.405085280797132,-0.0591547178168128,0.114791286626626,-0.0406610849835566,-0.0685260704814763,-0.133533991955953,0.0725423644806178,0.138951318745492,0.135744510358581,-0.0204550787398137,-0.124660784283431,0.168590945777917,-0.0305425148306807,-0.218125238433995,0.0732895819688302,-0.0498144992141582,0.0369872656665124,-0.0999714731104137,-0.154300411315855,-0.208100070467146,0.526383586383608,-0.225908753936207,-0.212521107272402,0.0678722551792905,0.200005214344845,-0.0867394967566529,0.089821768895529,-0.0320992179311232,0.0336559210315656,-0.157071342834642
stable,0.279893271885719,-0.0176502274571593,0.124389223007503,0.146901873004441,-0.187185378441949,0.0975838937778909,-0.224878097795021,-0.323655455874804,0.244511493129505,0.295402733768429,0.0502484630906778,0.21538445635033,-0.228791646896583,-0.140257186302202,-0.227256022177295,0.0692754788940261,0.100759716053586,0.163211329001453,0.0283246129543069,0.270649652422439,0.0136681224045205,0.270825782617805,-0.410667917185621,-0.221703418912534,0.215732571940683,0.0548893531964707,0.0966313995945158,0.274463202259714,-0.242474871619721,0.178028847427987,-0.223851425977298,-0.304496664004271,0.237769332156311,0.24663877619238,0.237890484194941,0.285777697387623,0.0686613814587385
stable,0.231665931146309,0.409574129959381,0.203191109440722,0.318578451064684,0.0469234093586849,-0.234434164187737,-0.0872069609135321,-0.0030894968187522,0.296336878169622,0.176549990661498,-0.0832396275874785,0.42446443171448,-0.213331949926109,-0.0431755351594567,0.0101438885288155,-0.0024445308293599,0.30863085653264,0.17876835666849,-0.351981958993557,0.260975307142518,0.228073507161916,0.42262341348389,0.332333051838462,-0.343757118607092,0.422015024015635,-0.215788672929182,0.0837370682749493,0.0457206514219449,-0.117058279031263,0.0536467835524533,-0.0784852894482819,-0.353751043399244,0.008669854726972,-0.102142983320053,0.0526957940028768,0.394326597514506,0.16970530433929
stable,0.223574130582169,0.149202052650017,0.210865486459393,0.0160986869924425,-0.190509162687512,0.0312735471365163,0.0061695566917144,0.143811723821709,0.14181947114001,0.286330090055702,0.279670503470505,0.186203326246419,-0.205828621816548,0.0889123091977811,-0.399920626020341,-0.202117247869188,0.329420587574396,0.25744242617106,-0.234539553608458,0.282225085538168,0.118739866484677,-0.278079914635923,0.0551966458707946,0.190597528733877,0.436761234077897,0.179824904354204,-0.20597322080151,-0.14965994943573,0.14058234649089,0.164802676472035,-0.178635979366738,-0.271404261496841,0.159701545613651,-0.27356521299433,0.0978453131576594,0.156271336359273,0.0406323147743384
stable,-0.443697614781759,-0.129870613949714,-0.4029840737845,-0.362184751393364,-0.083477378127001,0.047702912315117,0.170949027918105,-0.332486266282864,0.243731520149571,0.38553299697981,0.404175347789583,0.215174773309662,-0.35733870673374,0.157986371933785,0.0149948292871088,-0.316333992272763,0.194972650957737,0.205566049006997,0.223822987638655,0.030123767513938,0.302518355104277,-0.280883321018042,0.195217913252901,-0.325181557728367,0.23444296583813,0.322420846671962,-0.0776128304386901,0.268977830099085,-0.136335631395151,0.1896312489532,0.153919608950915,-0.249875159415138,0.158896137984321,-0.190026326640484,0.290818256255162,0.0938025582968207,-0.309098150471096
stable,0.0279074781280935,0.189704686754625,0.167095897467863,0.16967020568884,-0.189916114720598,0.225685719104905,-0.166083622744507,-0.0999260157450542,0.290070279205403,0.0346098367748857,-0.0775132234071391,-0.0836905589698027,-0.169235603758786,-0.0259077104342559,-0.21594087057131,-0.0344528549648567,0.0969833438108136,0.199959403731651,-0.141231716320719,0.140566570388553,0.176521945793943,-0.295187757236683,0.225677335686647,-0.08194533396441,-0.0493085484955048,0.285817813325102,0.0160798568473531,-0.268162288409773,-0.251982475421645,0.217591390588023,-0.117975929820438,0.108372493891535,0.204615701633233,-0.170124476407885,0.1158230035238,0.288600048743988,-0.0161359612618529
stable,0.163979614510727,-0.112231524883631,0.178801531247644,0.135388307821364,-0.204331647192719,0.0241615625474046,-0.112794941546257,-0.0540247346054708,0.161389330277892,-0.0683706716936124,0.0388372535615004,0.072659263250072,-0.213298566619934,0.0551697715411145,0.0175978181117823,0.183705464519323,-0.0323111100260321,-0.132824284534668,-0.0581709798970615,-0.0862501981367076,0.22616165551073,0.111213316381047,-0.0011059439362771,-0.0359228853797187,-0.128814118691254,0.270750653116431,-0.136507979070396,0.168353255722297,-0.154448084741517,-0.0161597328908109,-0.0255886062342037,-0.0070859791599842,0.0136706129845811,-0.0439647032952064,0.156544185715184,-0.0430977936527657,0.17924886259154
