group,AHR,ARNT,ASCL1,BACH2,BATF,BCL11A,BCL6,CEBPA,CEBPD,CUX1,E2F2,E2F4,E2F6,E2F8,EBF1,EGR2,EHF,ELF2,ELF3,ELK3,ELK4,EOMES,EPAS1,ESR1,ETS2,ETV1,ETV6,FOSL1,FOSL2,FOXD2,FOXP1,GATA1,GATA2,GFI1B,GMEB2,GTF2I,HBP1,HES1,HNF4A,HOXA1,HOXA6,HSF1,IRF1,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF3,KLF5,KLF9,KMT2A,MAFF,MAFK,MBD2,MEF2C,MITF,MYB,MYBL2,MYC,MZF1,NANOG,NFAT5,NFATC1,NFE2L2,NR3C1,NRF1,PAX5,PAX6,PBX1,PBX3,POU2F1,PPARG,PRDM1,RBPJ,REST,RUNX2,RUNX3,SETDB1,SMAD3,SP2,SP4,SREBF1,STAT1,STAT3,STAT5A,TAL1,TBX21,TCF12,TCF7L2,TEAD4,TFAP2A,TFAP4,THAP1,TP63,TP73,USF1,USF2,VDR,VEZF1,XBP1,ZEB1,ZKSCAN1,ZNF236,ZNF250,ZNF263,ZNF281,ZNF384
healthy,0.651351907256497,-0.45153681201697,-0.656690939100487,-0.68365392186284,0.560607591933237,-0.665521656851324,0.591301916581482,0.624288602488611,0.657306528004082,-0.662812778207608,0.650847023527256,-0.622329105456494,0.65904841827392,-0.386518436445658,-0.656625467214274,-0.64856327343359,0.0636703699526137,-0.596730453915056,-0.655892215984157,0.671978082847311,0.669031425347012,-0.6761486156121,-0.585545088764102,-0.413457462834823,0.604260677625685,0.44303459069709,0.233668876571564,0.660189910387771,-0.650472379917679,0.681842472943029,0.532083032066881,-0.667699794672037,0.466293656869051,-0.661387896379256,0.548547826669393,-0.65384805536577,0.636548331708869,0.624874438464853,0.664535408128337,0.653828254405393,0.613544762284257,-0.612342547940344,0.672148928880085,-0.684235958543218,0.646544201897717,-0.648800136254412,0.653529148348993,-0.597000433466684,0.67957984315867,0.661635260359455,-0.657650097192093,-0.0076796898548752,0.638257171751668,0.659899396189043,-0.661808009258085,0.656056160642117,-0.0039394471905864,-0.64667482387772,-0.661877649428807,-0.472506329395816,-0.647398202516326,-0.662053315912065,0.670183180493847,0.666096386698435,-0.662011903372615,-0.602898736249825,0.671157518606647,-0.666550498019307,-0.664638845084517,0.68283435088812,-0.668564590353768,-0.664594126664251,0.651409965045303,0.67563926540404,0.341862160731839,-0.653334221516628,0.652476709070052,0.583566213392323,-0.645459250857722,0.657344495219332,0.664966041474088,-0.654491783944041,0.652182284020753,0.51579975198858,0.651593920901356,-0.532817295870487,-0.665513646365295,0.665115902350372,0.647113480581197,-0.614984543101754,-0.658090448668993,0.673021687851623,-0.681824645642841,-0.672196590628373,-0.660910002453104,-0.655768066322404,-0.682140851748554,0.651971784580438,0.672223511782411,0.22276955270467,-0.582111788874334,0.603811307379833,-0.665524748203859,-0.664166792763469,-0.664405095069059,-0.657226438160772,-0.664487791430989,-0.624265128804055,0.663146414736188
healthy,0.442792066444764,-0.440228256583107,-0.40920100635068,-0.387865290875373,0.257587668246977,-0.437101564658268,0.362703635278864,0.417895518001366,0.453681471689623,-0.275844862896693,0.422386630605371,-0.390888205325311,0.421897326139104,-0.311466148942228,-0.441921743612186,-0.420739131551833,-0.0953313489420961,0.345451073029092,-0.43141058827966,0.264208481308861,0.461690688152006,-0.439966977806358,-0.412062923336887,-0.127554001783285,0.32071560114811,0.390966861057812,0.195148574155241,0.440628527569382,-0.40627236171369,0.443880717468063,0.403432038668525,-0.367206138093529,0.414052761499705,-0.457125080406338,0.389214777722783,0.352506786481605,0.445040145994823,0.38003010734003,0.444550730790397,0.366990293601523,-0.269766919930651,-0.413571825674326,0.304098264618947,-0.401748676271145,0.428877547806522,-0.366932741398216,0.415318356281658,0.168323156815529,0.322398061820479,0.316107517408522,-0.416735836358814,-0.170844031910893,0.408561857335286,0.444205781424508,-0.450561297496438,0.2609736456617,0.163713396183817,-0.445787739307541,-0.368850030247025,-0.335807377156743,-0.435172458465899,-0.414266865820638,0.441902918125123,0.460318642359594,-0.402392128255009,-0.430398947736213,0.457523674500488,-0.439815519644055,-0.333094086599911,0.410351275249701,-0.421158718437018,-0.382200195586542,0.374206007874335,0.400327953147898,0.302271907618573,-0.431851310333515,0.430726242275579,0.443711604479237,-0.417204954840633,0.456839565792462,0.395355857259303,-0.449109947362306,0.376340944665171,0.432482691858027,0.426458013946557,-0.316206011091256,-0.434714761834213,0.390426079167257,0.435523767366073,-0.232937259091993,-0.417544288199877,0.298646023891824,-0.401264861253627,-0.354558748751731,-0.166332938979023,0.43759637439302,-0.418378288916241,0.194994537375802,0.418999719826163,-0.422981721653142,-0.419215595957643,0.411011211399548,-0.414450248212263,-0.423300948126624,-0.382270498497893,-0.331303687861801,-0.436607688288,-0.379592739070426,-0.262842241359938
healthy,0.65373941980604,-0.663095140862979,-0.140823562960595,-0.652705592421027,0.519955909224361,-0.686804151749004,0.625131049205629,0.627581661328128,0.659320719840385,-0.652301905875284,0.650819690214823,-0.672040061954867,0.652807005651142,0.51225978492918,-0.653547075454877,-0.654075662049112,0.418264809208331,0.279636347168981,-0.648183236095816,-0.0120494820726859,0.272026665019887,-0.67191707344196,-0.618928688126042,-0.284421602310432,0.670221118333275,0.581061129015737,0.0354890212803573,0.635958848517099,-0.580160004504801,0.718876068146249,0.67923322520048,-0.616257262306823,-0.498243528593552,-0.677249654493708,0.658298220653962,-0.615662226348522,0.659909723493767,-0.141682978391799,-0.149992118047608,0.726517674506445,-0.257973439272677,-0.627742669030356,0.666498065912448,-0.612896680904227,0.667213371929362,-0.665487678340839,0.658077461796377,0.0658442455414847,0.625602697108749,0.643004181121362,-0.626346441134572,0.635559063384149,0.609868761532562,0.632330808815843,-0.652477829822405,0.62365283680207,0.201573879534458,-0.679726189859038,-0.675768300591093,-0.657627130648695,-0.659213893204166,-0.627532235598595,0.668272965873962,0.679409587860686,-0.656342649243014,-0.400001818043199,0.690791270276244,-0.684900630511937,-0.566439918672419,0.70267405704492,-0.684528507805834,-0.673004635345734,0.590703854606109,0.614008426866817,0.669656173392114,-0.647159154408621,0.673856741503574,0.534419386545265,-0.653766596514829,0.648286412012434,0.671585453354605,-0.642040179624338,0.647319331689652,0.645382319409036,0.649601822690615,0.659452654966564,-0.611484737679002,0.673701985462808,0.662458160800078,-0.591758168325363,-0.623543832268749,0.648937744260547,-0.681376111430437,-0.635610149956075,0.0993170668293667,-0.662336410084803,-0.668633760381475,0.632632901945739,0.657668761386806,-0.468919656122171,-0.661474158686871,0.691124856738318,-0.694684519871599,-0.665855789955877,-0.644421561255176,-0.673093991800172,-0.337229472860159,-0.629326266584284,0.67484186390198
healthy,0.597129276917804,-0.598809017671371,0.456506582257012,-0.607701264305964,0.643019753998408,-0.652492417566192,0.674176155649412,0.608149993826324,0.61940333095998,-0.60462504005095,0.618262121566956,-0.665326686619956,0.570116833441962,-0.427049759365471,-0.652519593776572,0.544982739037571,0.364473357927913,-0.662585579054465,-0.625427873719677,0.579384650137713,-0.0543357139224262,-0.623556828209502,-0.663260100828404,-0.587117083613197,-0.0021581941484107,0.664894148998133,0.404961289121874,0.643478884931438,-0.477035960167283,0.55815704834151,0.602798305258855,-0.628521014242237,-0.611078967055371,-0.458922341673344,0.622012218428016,0.477530157875215,0.607373726150653,0.529433290024627,0.567103662123247,-0.435862871009554,-0.145175410851215,-0.65061593741748,0.568630786257315,-0.651259243727561,0.604238960181293,0.0480007589448461,0.593601385108493,-0.665028911569245,0.664790005593112,0.607738075915729,-0.63502731031345,0.706845533726773,0.508142992467245,0.61723051979096,-0.639285786026283,0.686762328740363,0.436948159380707,-0.671475953145078,-0.601626209452116,-0.669418049280024,-0.607627430692302,-0.615405548664184,0.632993922615478,0.518487842310608,-0.623499181424639,-0.668347724844415,0.612875205682878,-0.574312999780085,0.593192900255549,0.643332772423799,-0.671168102593433,-0.599298317770881,0.665943894401126,0.576372362401923,-0.539165910086801,-0.625676400972353,0.645958200998761,0.650092359490882,-0.587661094636378,0.62918302788591,0.65201984410188,-0.617577062342374,0.610976954147433,-0.658323859071372,0.545592113831959,-0.0727488483185727,-0.580116148766837,0.668381218069177,0.676149961008939,-0.618528143640861,-0.59511732853872,-0.300197458846701,-0.643054032670452,-0.594478922130513,0.506081117910885,-0.61009997250315,-0.582022413506182,0.562042643730664,0.59562663792885,0.654811165129805,-0.605928660676775,0.580596941362983,0.649575653956403,-0.651478798030532,-0.652277911635997,-0.627046176852071,-0.669659932882335,-0.658515010890881,0.679176437734592
healthy,0.493752859907853,0.358898500278136,-0.37189735821239,-0.12994029749136,0.578045312630338,-0.576921670367496,0.587118835692668,0.466306727044391,0.527916071342665,-0.496361300314988,0.502465991471848,-0.518418814839949,0.466314306641676,-0.283778120982333,-0.532614359047144,0.171817039346273,-0.440154635150516,-0.542100123191945,-0.481902647731212,-0.0900633360291118,0.615292166681689,-0.473848550221944,-0.244793810343992,-0.530146609179433,-0.0652965871351632,-0.263315584967953,0.252559096750296,0.444101281904635,-0.505672289590882,0.533959706365807,0.551760161181424,-0.500429975832504,-0.323007377410202,-0.536021651385352,0.611199653973052,-0.0900363871655468,0.517666201205191,-0.451765198997088,0.474485140960644,0.65348216672394,0.664819772387968,-0.480000261493144,0.477500063424516,-0.551990359790813,0.588683952792252,-0.54715622661636,0.46170246855707,-0.563262280811595,0.499296933400827,0.430300668668145,-0.474015808809815,-0.499368431209787,0.562763730506149,0.420808625203222,-0.547590172325292,0.53851303931917,0.42617857258943,-0.59467810479075,-0.451959701006723,-0.562063757449819,-0.487001242781759,-0.504569011301761,0.554563712902383,0.570166244172598,-0.452989333322569,-0.57836618010758,0.552951737190774,-0.51171165214369,-0.0608604966038617,0.532771077773707,-0.551788762690838,-0.486462914272599,0.606300675783866,0.416714792029634,-0.446408927920556,-0.460707903348999,0.551360171334226,0.584882581958626,-0.500415176347637,0.600695150660028,0.48481032164639,-0.473994375800884,0.573839846487255,0.21856626108156,0.440082874900295,-0.344167139106304,-0.42263422259626,0.580475805015127,0.610234089442048,-0.495141595374021,-0.399157199990732,0.469347499972561,-0.689314090734778,-0.557784635239567,-0.442390968718089,-0.6503896800204,-0.539521238626085,0.478717180657935,0.412412931945156,0.539254263370212,-0.500678605893594,0.564189996908024,-0.449903398474309,-0.544763456951276,-0.504483069129502,-0.601897028865348,0.321564917648367,-0.607849070052832,0.670550009415938
moderate,0.413609270843052,0.10260417561392,-0.525641191670113,0.445534954716768,0.689531630641116,-0.584824069427111,-0.110899328580861,0.680723456796106,0.681907351130113,-0.579835927966496,0.329493578411871,-0.192737997576302,0.573592858511833,-0.165567622610847,-0.606059187464746,-0.672550639577013,0.610483005959484,-0.616876035363121,0.284718694699735,0.516126627539145,0.212576120299809,-0.643162435892518,-0.577740434995304,-0.508423421739207,-0.439370811551039,0.605415938209935,0.355977294663602,0.482681612603453,0.0564283502732094,-0.302623123344364,-0.552491915165386,-0.274722680206271,-0.671181268464011,-0.588892719621648,0.603462512558824,0.647085072452527,0.335022364951683,0.667191544558409,0.302192975069675,0.668481989382476,0.498861501834879,0.449378664987843,0.547065732801188,-0.581248708538411,0.628967542827777,-0.489781032293047,0.0862230243457131,-0.592235247957993,0.625155403072275,0.452227904018353,-0.413518505610778,0.585901413271057,0.672657190067073,0.641489198567122,-0.633249294002435,0.603553277791098,0.674148896927922,-0.636059069888477,-0.655869568410857,-0.518166872108083,-0.601307824870932,-0.634433188336441,0.631063035798969,0.126029498169467,-0.300551308259852,0.492286941966695,0.56656447248228,-0.641209010241407,-0.447089802608763,0.616406423943965,-0.647609932273937,-0.700427404828425,-0.524867714038561,0.43946552309776,-0.192517003967288,0.444607570821796,0.699022516885404,0.56249976860219,0.152197509265464,0.444666765538496,0.623533467834686,-0.647515220727216,0.548375909197489,0.670747173874876,0.506730452841578,0.613726876434663,0.352796565219571,0.618292762249482,-0.392559629584411,-0.24417426007445,-0.278033638027043,0.630940700051121,-0.485104649673721,0.362468981928406,-0.0850904320995133,-0.483459036549451,-0.61613807456159,0.43718849966202,0.582002454597728,0.495479510354067,-0.614796327649716,0.645131646801416,-0.263736140786688,-0.608841339149662,-0.586272366829046,-0.439694409335668,0.594405720903672,-0.576402634397876,0.582539153362478
moderate,0.16292325468163,-0.390877113738014,-0.294073741650517,-0.378349184869593,-0.20389941060155,-0.399674056887122,-0.500746497293973,0.361244343942989,-0.0036311550545161,-0.446616070699791,0.347439456766442,0.170110438117584,0.462008452775471,0.487664660440612,-0.377883887332043,-0.416444359714177,0.567251535803231,-0.345572334536083,0.0841911842646983,0.375073798517304,0.387505740864979,-0.363520428462799,-0.467148366073049,-0.409092912295372,0.366353094306305,0.413375561956144,-0.0256103901512734,0.211013535787112,0.0066244163576169,0.443356002383442,-0.472311910124159,-0.277081122411413,0.291589448922459,-0.439143522986667,-0.201966762301529,0.201481736694763,0.354478123550758,0.40793266376171,0.455386807323718,0.508744190208629,0.137547923206697,-0.272803819428154,0.526989063764139,0.162112784229771,0.401786579907258,-0.1095280547857,-0.0736606882559396,-0.523609300119824,0.498635086538867,0.526644164037731,0.128186925093429,0.297148120247121,0.156605023422009,0.411777627376467,-0.470468438160753,0.0024951226770337,-0.338745017620888,-0.367200503665214,-0.432446145945767,-0.130910062101612,-0.375923861701547,-0.351581961033434,0.368618934279786,-0.325850880369695,-0.418723332220381,-0.382399546759889,0.429139264931049,-0.470631394744359,-0.44345349143765,0.444467545416842,-0.419392564526852,-0.432132584774415,0.451490133141777,0.454971229984352,0.434628975823851,-0.307935237263064,0.237803824487577,-0.509077752637099,-0.186504112394744,0.21623601037139,0.371613229794231,-0.422014153689139,0.246298934031702,0.0045848149939218,0.413280160838045,0.329400176620687,-0.403603084322041,0.34329535239888,0.299939905472419,-0.37303247997251,-0.480577268642613,0.446685499453769,-0.518336871176304,-0.323836587913787,-0.480610519512984,-0.371850181272464,-0.477593685996615,0.418403195025957,0.388195423237265,0.359535319454263,0.456886043017049,0.0563191300121615,-0.47323202649187,-0.438787422556273,-0.476697941892456,-0.406270861753205,0.480935671656753,-0.228188820165616,0.501296580648283
moderate,0.660434859819047,-0.525780843488213,-0.136361601266732,0.238650848795943,0.600830138418833,-0.583405913248189,0.628704401102041,0.585923551591014,0.301492410631496,-0.53543383312442,0.542888963054174,-0.371711481492451,0.429500076122386,0.666732497528094,-0.585608682823532,-0.602258572946422,0.174660864879159,-0.575421529436086,-0.586669177023735,-0.527271419715182,0.435965886210876,-0.549550680659344,-0.659725927223293,0.101912499421756,-0.361485274033381,0.0411677889212291,0.683467167219137,0.449818387903989,-0.0415969339501149,0.460161420258695,-0.363277788457092,-0.508200664390478,-0.194973929472636,-0.386457991602508,0.315781066097635,0.168469032970683,-0.551321494212162,0.429533583166563,0.473220921906291,-0.0946699180910253,0.522609705344196,-0.368264978411558,0.455440112822563,-0.635445763526983,0.487252690033741,-0.311175421679768,0.162368464655686,-0.37126618262012,0.602864323335667,0.597497124521125,-0.487784979789221,-0.277038265168889,0.418744989580119,0.483345183996054,-0.578070310002149,0.576114233228564,0.405445429075753,-0.593757640943219,-0.453763223937202,-0.57621891463168,-0.467005102852096,-0.570038551577251,0.553257556711038,0.17300725102113,-0.54176096752672,-0.634635222881159,0.567054850489081,-0.258669433695799,0.487208913492804,0.437169066448194,-0.619863151468944,-0.359613939348033,0.608693087305731,0.495297866268277,-0.484626922135603,-0.550067678609427,0.551317783700559,-0.0289285726974054,-0.370114387346523,-0.30354162499432,0.477471706487172,-0.450936413774003,0.532960720920837,0.368611780066779,0.28989979790447,-0.598444729216786,-0.483437646946819,0.5190691651561,0.57570851314667,-0.500699734004366,-0.599377941625016,0.587739865760869,-0.473235951352281,-0.608926362297852,0.403532266805056,-0.247711430892712,-0.534315394975339,0.636916550358733,0.4811372047125,0.58965797538037,-0.472029660282002,0.606668909526252,0.345610468556548,-0.633972915299897,-0.561520191413485,-0.546761462851077,-0.437907570697029,-0.07006330433344,-0.241621656793289
severe,0.645300601063656,-0.258053600430956,-0.160783643936741,-0.25039984085523,0.559621674104809,-0.410968485326492,0.389296342410346,-0.23612230198062,0.326447291950062,-0.428666418062098,0.263613985157732,-0.172052461267837,0.431803835891298,-0.18052075066444,-0.394997395170313,0.13679402489813,0.673060541582994,-0.281830351959124,-0.171591384992327,0.282264819795829,-0.18837335604634,-0.32030279254276,-0.641218440159888,-0.695720640662308,0.224411636968466,0.494918724744824,0.482919097827121,-0.0007315475710419,-0.49061012561683,0.523701880683682,0.196222312505199,-0.505147230016983,0.63612786452444,-0.614460354510582,-0.0053619079128197,-0.276529327762215,0.592670503077008,0.660108668748964,0.282226567602601,0.428370076312196,0.504886803509598,0.216572028312454,0.361381835150952,-0.449342281990612,0.435123781870825,-0.29045968595916,0.46479575806371,-0.291266753937412,0.530529015693621,0.413122292900866,-0.35098810336356,0.435212708995276,-0.406028253520166,0.43707948162346,-0.459518677361813,0.0706579917630957,-0.360327993377367,-0.494965176765112,0.63409389742253,-0.452588470525746,-0.435304506059198,-0.36051839336167,0.513213727887709,-0.436180821576962,0.054815556893468,-0.45278538937256,0.412192473511544,0.283759033281601,-0.110685734544091,0.476410936089766,-0.26382951761197,-0.41909184899787,0.569973053785442,0.391113424086554,-0.532645022065254,-0.418612610105425,0.415497495805824,0.216233826445417,-0.364085031138258,0.436261548874355,0.395877482608524,-0.499812545529998,0.31473330600795,0.267703566904989,0.300675932489866,-0.0420764285724763,-0.193239543414326,0.459515151436177,0.419708311996144,-0.656080175713295,0.284915946881313,0.471114913787363,-0.676977106979312,-0.497831795305698,0.178840688098383,-0.458090882475216,-0.539106895778863,0.401989387703267,0.470198009125659,0.573700039180163,-0.320088490062581,-0.205988880520006,0.329305833660996,-0.386424803973524,-0.561284722029719,-0.492392440026309,-0.383091451276756,-0.482520668230339,0.592453330657359
severe,0.554498858731611,-0.148952548533903,-0.431849307287684,-0.54271902489308,0.536177755731358,-0.482727408904782,0.406696276682439,0.337563385802014,0.498992303628222,-0.451372548357425,0.426767271148921,-0.362240435121966,0.29912323809896,0.339982383011669,-0.562315126992419,-0.483198028301972,-0.319422974295706,-0.540271247163221,0.144231454302261,-0.165328071827822,0.296333498718839,-0.475602507182481,0.243976177606417,-0.185616656951366,0.485017872421475,-0.324782243481819,0.245207054844787,0.383933738442125,0.0691997559683128,0.350355803249378,-0.36914299078516,-0.582643381817662,0.182386098693538,-0.602993277168155,0.42044035345736,-0.0262508944240893,0.488687843612057,0.349626586467345,-0.208673892280744,0.139491338462438,0.198289734483055,-0.252367298163737,0.357980959483063,-0.325212118042934,0.327751282194707,-0.503518136916755,0.334069529892394,0.354490577084503,0.50053513524076,0.477229984951424,-0.559783957429592,0.096580961215346,0.396189553565949,0.507310149642723,-0.421713216071468,0.485939634743131,-0.45985618560613,-0.516977661460308,-0.545273323628753,-0.506208426367147,-0.473674694760889,-0.455793239017549,0.50419316968302,0.58633280191342,-0.516144018806116,-0.534256297629601,0.556478760035315,-0.216734340098744,-0.260091683786767,0.430398868312564,-0.506322735205295,-0.474778389116154,0.437101779792503,0.304294413904466,0.203151202669563,-0.452173151305233,0.45445606131375,-0.242988639115023,-0.514261527433582,0.408480434610942,0.3549016092265,-0.418262131212708,0.492514798205228,0.529531757454447,0.460419252775834,0.568411952143862,0.569506590559579,0.438519344466527,0.516031612128786,-0.513869130954093,-0.235954241653096,0.535822768414624,-0.533536315976178,-0.530126113791232,-0.143556311265804,-0.416952286732838,-0.325534782409534,0.410506415071276,0.259295298673817,0.548658646101549,-0.458480289281041,0.534250784119983,-0.554854741993657,-0.520784257419215,-0.346862319501657,-0.54679900822638,-0.492045901779793,-0.414574668412864,0.520391130399702
