group,CD11c,CD7,CD16,CD31,CD32,CD69,CD62L,CD161,KLRG1,CD95,CD57,CD24,CD244,CD2,CD28,CD38,CD71,CD49f,CD335,CD66b,CD35,CD54,CD62P,CD41,CD29,CD49b,CD36,CLEC12A,CD94,CD101,CD88,CD224
critical,0.205821084655107,0.534186033741681,0.192360767694035,0.188096124264942,0.0204539255042589,0.288382750174923,-0.105437313435897,0.400367093326236,-0.339797100186384,-0.171974264337643,-0.508995812772598,-0.0930882764661982,0.273450160008841,-0.224837059529927,0.0139709783101912,0.649742036967859,-0.0135571703469868,0.216686356250235,0.313027066160458,0.0368279354725782,0.0628355635911907,-0.0994403313521388,0.0509066639242788,0.0569299392570438,-0.153059960591946,-0.0680036912882825,0.0903762934180311,0.184335021678348,0.203424471343396,0.0510643936155336,0.0061244227769117,-0.0896882410791773
critical,0.0248518114321672,-0.508548446834812,-0.0630383001324269,-0.236510193577456,-0.0046619335353338,-0.305809235858343,-0.0288278248880324,-0.149182599913301,0.282185241898639,0.230256873342553,0.573817355936507,0.0906886603676785,-0.177478452062367,0.0604995158071949,-0.0368853248377036,-0.343472008072683,0.167325382268536,-0.280420956482051,-0.42918826138398,-0.0320771321102686,0.0032667549793592,-0.169677494489219,0.0723993368114837,-0.0064899596705002,-0.0784432036956611,-0.0333569161718558,0.0473615707962369,-0.159904422730273,-0.284418778987339,-0.0423262710429779,-0.0313089213803011,-0.0892382578499663
critical,-0.0980852925670841,-0.279400625801003,0.0804803609320613,0.361339295317314,0.271071659966883,0.337268824355041,0.0414387417497568,-0.0294891473327629,-0.0967739209986137,0.231533605116642,-0.190014116783557,0.294960329429427,-0.331356797138688,-0.292652722384314,0.260558391965364,-0.053894899332759,0.29311576411538,0.36189797050392,-0.0457131842626633,0.368966687831699,0.232501238335482,-0.152421764093766,0.305417216645944,0.303141415888645,0.39206456811801,0.257804185912784,0.261343187548907,0.31394076237717,-0.0450620056429662,0.270941973195038,0.271118128526018,0.166451603614937
critical,-0.199019648186227,-0.119443908453536,-0.184110807720173,0.126238613308342,-0.0758454252211198,-0.150789573648843,-0.17162673739186,-0.0054611731274475,-0.0768275871043402,0.0270887372373011,0.192687232625707,-0.0200500980108352,-0.121877645851708,-0.200271141497177,-0.255992115207701,-0.0640302415069949,-0.0427444826807974,-0.0050021003517508,-0.195958607823422,0.0189250380937163,0.0671413183284397,-0.165057577232802,-0.13564558518366,-0.0132194830444088,-0.102438364230056,0.223226138950149,0.0148035803673836,0.245548695145143,-0.159081446863469,0.0717826482138481,0.0379112113138411,0.187627569170157
critical,-0.477264760499225,0.233700077399234,-0.308721658331419,-0.338593599603031,-0.0958946395747944,-0.239097507673418,0.0790926021966129,-0.0184621653682449,0.171111248414068,-0.223366819250641,0.191260792510415,-0.264449560317527,0.160032446982515,0.237288213621072,-0.0408772412219373,-0.209608807135381,-0.3171260329555,-0.453085867908724,-0.0525613647291104,-0.409127789767098,-0.450910457644399,-0.0635925216354203,-0.201132652647617,-0.36968262968207,-0.0536760872340216,-0.314771466693877,-0.540971595168466,-0.51680853545127,-0.0549231742775497,-0.415548191179897,-0.309221746551847,-0.0260913217239348
critical,0.274485121199416,0.468356855256843,-0.403031396204183,-0.508966242159642,-0.586180051784714,-0.597446149407573,-0.26101819178526,-0.231758907140489,0.352842438860614,-0.253563023129102,0.360738004358282,-0.565335530754658,0.624964894477057,0.409663357957827,-0.266981446615481,-0.102453830995271,-0.559134025386496,-0.61772293814971,-0.0110142459881103,-0.574441247695079,-0.565609367062832,0.365773123686923,-0.596717094098174,-0.509028460668728,-0.454686676783733,-0.493848733532246,-0.308407753016786,-0.591267480185412,0.320642348974588,-0.563269926200003,-0.610110068821973,-0.195552722497275
critical,0.267328542129015,-0.179597279343357,-0.143206429555731,0.0289785174560193,-0.0502268190944795,0.138063972868591,-0.265031680529451,0.0842392020352843,-0.148624572350658,0.0479276468439477,0.241381207127691,0.108741386296748,0.0858005748150605,-0.16114280003737,0.152009487435966,-0.0139851265474736,0.10777445945895,-0.2025468285288,-0.128703918283457,0.18318021670137,0.120237317666064,0.061058771953262,0.0065560964407091,-0.135489504539672,-0.0764802809637595,-0.036021838627566,-0.0809305491271354,0.0038072640119652,0.123380135461572,0.0657636446144815,0.119338996412056,0.0329088815368337
critical,0.225549911146075,-0.105991615049632,-0.0142000156799335,0.158380647450016,0.0964798325198536,-0.0591744466196491,-0.186485153770897,-0.0584314699556275,-0.112191912475906,0.0510167868570783,0.0778834980742838,0.0733270405328169,-0.105787768914913,0.12790893281588,-0.0854274564576728,-0.0588327547465065,-0.0021581591954471,-0.106202453860792,-0.0200334440593546,-0.0819342090343089,0.0373767575398613,-0.195945333062139,0.0358602292719188,0.119553475387576,0.0093618287374987,0.183331085344758,0.201410210888377,0.168215507529091,0.101459243405634,0.118417274853906,-0.034261983802132,-0.0177315721810913
critical,0.645937678892073,0.40305513918975,0.336744724471542,0.279681878949103,-0.0122654817954061,-0.127516809256951,0.0151791984093161,0.107901759401174,-0.0231528524176401,-0.104056998101923,0.227029549662063,0.0317323991357215,0.222479349871283,0.136614718003488,-0.0971187630073165,0.28238427043317,-0.0536683569483707,-0.201497942584766,-0.0259349521440144,-0.0654143544864365,-0.0011032180592935,-0.123047573522902,0.0841522037620838,0.180144396926023,0.111136827125591,-0.151096747108884,-0.0492656353490032,0.0051740454656113,-0.112768913495929,-0.161729218456054,-0.0713419325227448,-0.20220442150817
critical,-0.262848130165904,-0.119486606439603,0.0260809260982057,-0.090659263598229,-0.127379821678393,-0.071542678473873,0.025427004768281,0.0464061871848826,-0.11336300901119,0.0698603905154055,-0.0023900599213761,0.0768897288984887,0.120207123111625,-0.087931964772931,0.186398963008126,0.146909836584329,-0.0048828009112054,-0.0098014632286216,0.115453615011284,0.149561827339691,0.200597556822302,-0.140859145826803,-0.0863174351913596,-0.13970316160021,-0.0565369296164517,-0.180515149973447,-0.239972396980763,-0.176554860896266,-0.0497446882907266,0.00947470651334,0.0508350139821259,-0.0635142839476463
