group,CD274,CD8,CD56,CD33,CD11c,CD45RA,CD123,CD7,CD16,CD31,CD5,CD195,CD62L,KLRG1,CD1d,CD57,CD24,CD2,CD38,CD52,CD49f,CD335,Podoplanin,CD66b,CD35,XCR1,CD54,CD62P,CD122,CD41,CD226,CD15,CD36,CD305,CD337,CLEC12A,CD94,CD328,CD82,CD101,CD88,HLA-F,CD224
critical,-0.135641383998699,-0.0480017623342416,0.103382846971268,-0.0708133859567385,0.0909185610841041,0.129167617311355,-0.0295827261553668,-0.0474405711022768,0.231962389593669,-0.155881653112702,-0.0098432821376325,-0.186986445454522,-0.103148408662408,-0.227112210441379,0.0123011535693333,-0.0418675623593581,-0.0631711017999626,-0.316601224498254,0.256595787656543,-0.0516790241923183,-0.128518898557032,0.0558192334884217,0.0144494214219726,-0.0293427164762129,-0.128320218059452,-0.0860412162229377,-0.132663237738812,-0.100440112919369,0.0654966337646197,-0.0848102661169873,-0.0688380672940175,-0.061541659458567,-0.010187809789294,0.0369900641837221,0.0383405719906525,-0.0520411475439821,-0.20366665706244,-0.0116706846401725,-0.0919818747086163,-0.0706824024478922,-0.0648146747340963,-0.0034354185897004,-0.103434956680269
critical,-0.0609609662459166,-0.017174242470471,0.0689677161822739,-0.191698612402621,-0.0390421217684823,-0.0933647442503318,-0.290260420509941,0.0551505918547355,0.0900492742327035,-0.379014532550515,0.0006432951372287,-0.0815931122466599,-0.102405348908783,0.137052080971075,-0.128261003829317,0.191803114342957,-0.0041472322322243,0.0767425109997747,0.0413064829808891,0.0574654196244393,-0.25511572024681,-0.194295902357101,0.0142683927758903,-0.0321363508755644,-0.194948797489473,-0.0588209138973977,-0.23276401939867,-0.0496960833591212,-0.0395933754701662,-0.14027089748339,0.0898563196729703,-0.0082957543708754,-0.165906552403181,0.11777795387237,-0.143190116508153,-0.386164065547585,-0.062290331539965,-0.0370561700648081,-0.0532298109695582,-0.181821754886733,-0.203808254412002,-0.0732503962907791,-0.195834120359436
critical,-0.370258604529678,0.0342759106915544,0.141446979508913,-0.134217738073617,0.108181106998055,0.231274624428967,-0.137314097815078,0.224267854372848,0.211139179290962,-0.120388824821699,-0.0515500315957615,-0.362313874657005,-0.193577914223736,-0.0548767321393193,-0.0852906653503594,-0.258477235037493,-0.207074998441459,0.0389331392034343,0.354600064234518,-0.359229711291063,-0.194759689540643,0.154066124532012,-0.27490591185128,-0.203038639110419,-0.346656382471712,-0.304715533184628,0.0024921117249269,-0.247048455749936,-0.012795857076789,-0.26208137166596,-0.262915332377047,-0.121984829778154,-0.413506234756749,0.364937781882822,0.0472917621662218,-0.271314571967321,0.153758796996668,0.12954921820503,-0.320961089096719,-0.228328226347992,-0.275302532326369,-0.274227306341236,-0.466469357175891
critical,-0.0865180419308979,0.372091969020704,-0.266591697267651,-0.269618200322973,-0.0960309942842494,0.126048575706572,-0.109107542853151,0.241238849190603,0.324141165935381,-0.268838642992773,0.0105998992341055,-0.209359833412254,-0.264675763765028,-0.0229527194309235,-0.428852992061031,-0.100825826019304,-0.152449553607647,0.0469889674158217,0.164237378558341,-0.176984319276521,-0.151781289299309,0.0943312911304773,-0.303687038714195,0.0694745596215337,0.0053667054330468,-0.214591311981465,0.0148593838332701,-0.219518338136544,0.267514630920978,-0.151298129641211,-0.135164057056249,0.0443816435223079,-0.115329760115496,-0.0055950205490389,0.0936885584762982,-0.0931093274810467,-0.0051587786035475,0.406466126993098,-0.294858857616662,-0.171379391855486,-0.164912813309729,-0.402850883916802,-0.215562337187848
critical,-0.165883340496529,0.0661303026847218,0.569933691603701,-0.278362412488628,-0.0587352858408022,0.361183145432305,-0.211057984174719,0.348440323733442,-0.596845654142171,-0.603679436336434,-0.387028825681118,0.0926001865223719,-0.223363367314509,0.206227666140851,0.144474079967931,0.39217794238559,-0.536362114361806,0.244667990599717,-0.100790617899141,-0.131305810566301,-0.186927317975588,0.14092303980003,-0.115849223271537,-0.642509780403016,-0.440091209788237,0.0916621046743878,0.457071249254583,-0.531797337259234,0.215100196827328,-0.6898904010697,-0.368581064524579,-0.53728320602704,-0.446922408105214,-0.040640868011988,-0.143274485451376,-0.51019011784312,0.426041097062593,-0.175463535303021,-0.242390945101209,-0.467634137587091,-0.564080184211084,-0.301531404738332,-0.259856559350216
critical,-0.571988870077205,-0.17599131798843,0.015669686251218,0.0183954341043338,0.177533307181936,0.0047926137632592,-0.599496193094919,0.217079685293648,0.157913298495254,-0.276681578954893,0.0903704209683079,-0.52474891897795,-0.118034221576329,0.003390678091153,-0.32857041725055,-0.208161488240377,-0.431983021751061,0.483653864586229,0.121351027627571,-0.0282226972230986,-0.301773770104191,-0.0737107231511998,-0.542089727011503,-0.0569151733443744,-0.303050525706631,-0.530820706153554,-0.166266926375919,-0.312061567439125,0.039861744036712,-0.286452162625073,-0.523510783315071,0.063028770444568,-0.367921260291207,0.0114233352677107,-0.174603272362656,-0.160990774132899,0.0394180283603922,-0.0740464885030117,-0.502985609265281,-0.172530582466484,-0.0946065682574312,-0.621832662821808,-0.333569174656905
critical,0.0254793293665181,-0.0373845524421326,0.110932317966358,0.0136990133581365,0.299606245206097,0.282991804197556,0.186643307820532,0.137872437618937,0.224835339326113,0.0947623601021549,0.0275008766535079,-0.0108033902220102,-0.355357681225116,-0.182379580327924,0.0814342955054025,0.0250564023873678,0.10464608398332,-0.318220327757644,0.298643877711061,-0.0789239043492782,-0.116088024218052,0.0826622455533795,0.147624262428253,0.111187867268682,0.124274225149714,0.158910297068641,0.0489185241454434,-0.0126101759789532,0.182969593950441,-0.145062916461715,0.087222358258338,0.0883290515936214,-0.0808301912413817,0.162783033378521,0.214727519426402,-0.0101149753442288,0.0196755344066852,0.212252688921336,0.150182149725781,-0.053037338571419,0.106266636677879,0.0962780186151193,-0.0129488377803644
critical,0.0134674924897432,0.25770080007083,0.0844162477575917,0.0875836408247888,-0.217238744947186,-0.0766868671484976,0.106666883943852,-0.0381011755530655,-0.0813243586323515,-0.0788670979138853,0.138472287839917,0.0689358687495086,0.110948628902148,0.0171179332628514,-0.0758924066510995,0.206509707134373,0.0651175112510538,-0.0219343732763443,-0.114361347004964,0.169794229377539,-0.0657363216165712,-0.31318948717583,0.0366607941281264,-0.131198288488121,0.139504067958912,0.0555170470500748,0.0254950736362036,0.041992174643284,-0.067199532449347,0.0553543517396645,0.189849895356633,-0.0127379386434091,0.268746034718317,0.0864439358120732,-0.103747276016211,0.0548255880486038,0.0516312210309878,-0.0494717751560201,0.097874887463721,-0.0749211742423185,0.0680678505248446,0.045258973320867,-0.0179483332201253
critical,0.263557004108795,0.101994380778833,-0.0985654894981623,-0.282709233024573,-0.225667462417874,0.180735430157262,0.356420722593295,-0.169704381746129,-0.289794738848106,0.369886840738174,0.0252174809666618,0.093056693925422,-0.0604850501500991,0.142447924499531,0.175363584654347,0.0300778002100059,0.245853578678588,-0.245929627836932,0.279723541953055,0.064613309251262,0.339666307922025,0.129790541756429,0.0815689133367614,0.183948876268596,-0.0562641210239727,0.245983091655977,-0.412414739842392,0.0133878505985133,-0.0456359572369761,-0.0059642792939184,0.276833225079493,0.131746172453377,0.500084826853874,-0.15945173011085,0.210444141647018,-0.0769130578764468,-0.0164237802219712,-0.184264674996759,0.28065323212987,0.159346574562163,0.215185828991368,0.148401552430605,0.142244750777041
critical,0.107667524426585,-0.1159777747614,0.0690685497158248,-0.101970533673876,-0.145314066358315,-0.0421537796842326,-0.164505122297204,-0.183930619683219,-0.0105678696258019,-0.161977955669509,0.0932398277306177,0.0932032384821866,0.0357612316589812,-0.0161527880002293,0.0147448900222419,0.250518825419595,0.0004864408599668,0.121224572028746,-0.0551318680779482,0.186839444711774,-0.0601960305635869,-0.056056119502936,-0.0094384422080543,-0.0781411933311066,0.0126440296292539,-0.121810816117036,0.0566382712759183,0.0363152109544479,-0.0874903656823904,0.0015314467506688,0.100431358750337,0.0149749531123453,-0.0301373848824533,-0.165357050995947,-0.0627512494891751,0.0354758266543519,0.239914208334681,-0.1393876747962,0.10185309664775,-0.0364971472806357,-0.0726786848704101,0.109153311753458,-0.132070147841642
