group,CD86,CD56,CD33,CD11c,CD7,CD4,CD16,CD31,CD5,CD62L,KLRG1,CD1d,CD57,CD2,CD18,CD38,CD127,CD52,CD49f,CD335,CD79b,XCR1,CD54,CD122,CD41,CD226,CD29,IgG-Fc,CD26,CD158,CD305,CD158b,CD94,GARP,CD328,CD88
critical,0.0400458345317232,0.0218200595879572,-0.0526587281327995,-0.24115819733426,-0.442125296147309,-0.0367170917016665,0.0870420183693134,-0.292678030563408,-0.0004055769289117,0.0199918682677712,0.465002960359902,-0.100333312441971,0.53565234102385,0.0230768366867555,0.196848048220299,-0.631797857615502,0.0084349913634535,0.279052814082954,-0.330325757150176,-0.333344159110933,-0.0450337429374969,-0.0003487036135321,0.0341693342704747,-0.314304386082523,-0.0796900962244678,0.152288029707433,0.214372816808274,0.0060192989216284,-0.073821113939108,0.29609714842024,-0.15461501453962,-0.0346534873410074,-0.0585271670125278,-0.0535852342074594,-0.310643917668076,-0.0570678952737947
critical,-0.0112140676102267,0.469891852039202,0.0333864531493323,-0.168977783918124,0.311574204485563,0.0312224482092066,0.116338498094396,0.0350280318525519,0.119370826564527,0.135065238096578,0.152948460152762,-0.0375579258322793,0.194015158749945,0.273305858812904,0.20719679193397,0.040984528269354,0.0089698214331866,-0.0642534930205608,0.0299470699597406,0.0964162829216153,0.0599031066419107,0.0083038499605112,0.0996408963426856,0.137151658979435,-0.021858781395841,0.256695609672111,-0.0855240565546263,0.15527914869369,-0.0106046527710878,0.178284488223278,0.176812769764203,0.299008275723774,-0.004953164958014,0.106823294793287,0.0644062354196452,-0.0429068772910643
critical,0.244897208062294,-0.491969679849479,0.230977835779141,-0.347631394190429,-0.53959266284761,0.35244866966028,-0.0675879023465962,0.182395127430536,0.307123987621069,0.160534638989892,-0.11762359428314,0.194464179960489,0.0594544309254717,-0.306661756858819,-0.182002239564752,-0.21493738666846,0.210058593167888,0.277762400658437,0.183069172857731,-0.331623519537223,0.242299135020997,0.514031527920348,-0.182964199632983,-0.171347927788064,0.220966866335896,0.402135796494407,0.261888051560395,0.0969370125332513,0.257678181848601,0.0067541498651004,-0.400757802539701,0.109682601144082,-0.287626616806669,0.421995877610018,-0.403736996449861,0.37748262200316
critical,0.391796543392439,-0.11807541376366,0.419406089391291,-0.031519727224269,-0.340670312108717,0.277866636724433,-0.0287315186249336,0.440297058083207,0.0338623807965208,0.22057270744662,-0.237018839618912,0.276189756620162,0.031079202484813,-0.160785897849912,-0.219263580004953,0.0273188060812492,0.0286759892362493,0.268027208335424,0.278742996700617,-0.0209114433443933,-0.0904073451345236,0.194763174181877,-0.181234824156683,-0.220535333943137,0.524461976157803,0.255031927378668,0.524216188960581,0.0777482970271404,0.28177525678561,-0.0190251320294731,-0.180969316529838,-0.211428755257541,-0.270625704224619,0.474479139333786,-0.254362274484021,0.37173252283728
critical,0.22085849312809,0.0335971163781763,0.180239453668887,0.204113230905329,-0.111981287087133,0.298729454065621,0.202651805665936,0.279640210249303,0.117957046788024,0.269256605626123,-0.374331258407024,0.139068587180015,-0.257881543741238,-0.265590874780933,0.138856725712306,0.14652344854686,0.0315682436053496,0.0978102579017659,0.0604168554845175,0.0922671634718439,-0.0908802573101941,-0.139157526494155,-0.164983659446996,0.132906119352381,0.115252087928526,-0.107566983203017,-0.09779341920719,-0.173743922774706,-0.102669501248733,-0.0080695870448935,-0.178544012962845,-0.379619788227396,-0.272093473754261,-0.029553086219456,0.191092208404156,0.252261981115112
critical,-0.0405904202139194,0.382566213881089,0.178067802129951,0.247389417718549,-0.184298245537953,-0.0435214068464819,-0.392527341973918,-0.0334575157093079,-0.0870547224628352,0.306464901050877,-0.415287427039349,0.0706924231054213,0.151024651413978,-0.141280252408665,-0.13351791539664,-0.0561274944750417,0.102233111634146,0.305934037898389,-0.227088464532717,0.105976815565087,0.140012963594373,-0.0529549786665557,0.106563267753666,0.0886835615117645,-0.0228935620844903,-0.222911540108033,-0.375249613345638,0.115934879419648,0.0604534367155947,0.189029030464006,-0.0870853028124858,0.252293091460676,-0.143967637631683,0.0810729079113637,-0.260544716913348,-0.0191188516016136
critical,0.0052611371049631,0.0662068709397373,0.17220093870096,0.0529951635196721,-0.131997175498476,0.259845325357372,0.0021873247401081,-0.0553454168990967,0.218795317177941,0.379462027631067,0.216251200636724,0.151460495431489,0.508740907354725,0.353331927769747,0.0966746118244777,-0.262983048499282,0.0648610517520327,0.294629466823013,-0.0170747905688658,0.0794494368274564,0.228310906028239,0.236846655281785,0.114560649250497,0.0561942188407317,0.276570517040198,0.212683729659645,0.0602833181050199,0.187992556247137,0.0996280102813933,-0.0913677879287635,0.157082055872344,0.354114576375041,0.126568021084893,0.0736556286630583,-0.0202691241542704,0.200686698712764
critical,-0.0783208056837175,-0.198095930591965,0.0205928682061235,-0.0046286922171291,0.215044387848043,-0.085065338099186,0.234581771098011,-0.0665949332301595,-0.0520043815079762,-0.0591669805974633,-0.199361865302837,-0.201406143762993,-0.231967882046466,-0.0408219998348554,-0.0266452749598107,0.121015032125044,-0.174083618097741,-0.130412448190889,-0.0227142017108583,-0.02100888191313,-0.11072640734473,-0.223125773097619,-0.102810598844605,0.05168287472712,0.147494737171287,-0.153301921146601,-0.147094475008087,-0.0590004214057549,-0.203066340227229,0.0111735585420032,0.0524653957481264,0.0221494150065349,-0.0965965032274651,-0.111160001892154,-0.021282589092021,-0.0291363437915871
critical,-0.273381155923825,0.437702499432273,0.0313923933591082,0.638128115337494,0.441532266315961,0.0417245246071994,0.207690084186432,0.0840440558936831,0.044753782313248,0.302367314878704,0.122131296503051,0.0124053283066675,0.351389685145742,-0.0459816684220039,0.52257609644834,0.480030122966997,0.234487591372303,0.103057070311153,-0.208900852071233,0.106518553448631,0.238070505284704,0.0916066975046507,0.0640402745133297,0.283995627418951,-0.0234517778061843,0.305459180043844,0.359389005956445,0.0925577902764926,0.203038648082104,0.0395954944596086,0.461409467836185,0.21413492451959,0.229412451199154,0.222613348707175,-0.11290841109255,-0.0607276450010681
critical,-0.241676874131117,-0.050746309489935,0.056653317029154,-0.199001082428784,-0.360092529043313,-0.0336520508518067,0.0396148409092402,-0.0191585678092856,-0.130302979591929,-0.0745399507563322,-0.425169982393879,0.0371014330782041,0.0007895733668831,-0.155792328825289,-0.16599750149824,0.12307306606253,-0.0183953828856832,0.0258397815342153,-0.138319614991174,-0.0135469845075654,0.134322904098581,0.0110654571000262,-0.182329120177904,-0.0398338362905004,-0.262656457868192,-0.0429330186923058,0.0236035776228198,-0.0001761117879231,0.0944963555605362,-0.196354477355371,-0.229569184943545,0.347020380051008,-0.213966721564564,0.0220399844601191,-0.118643713233923,-0.0806009553344173
