group,CD11b,CD8,CD56,CD11c,CD7,CD16,CD31,CD5,KLRG1,CD95,CD57,CX3CR1,CD2,CD38,CD127,CD49f,CD44,CD335,CD35,CD79b,CD54,CD62P,CD26,CD158,CD49d,TCR-Vd2,CD158b,CD337,CD94,CD328
critical,-0.378515750768883,-0.101256276421851,-0.0583393375668013,-0.191651762987032,-0.458921672205706,-0.0173627022379918,-0.327707138651919,0.137775531657187,0.372129573435594,0.352831493262415,0.40178783210711,-0.0528723067630306,0.107267216081877,-0.67739670284237,0.0306381178091478,-0.207792996034198,0.153647198880034,-0.437458828782914,-0.0342113877178579,0.0564634346398847,0.0751787609738809,-0.0515374112049389,0.0278056046179395,0.445689241056638,0.228592303161746,-0.017530474148415,-0.0218606241862849,-0.428321859119363,-0.3534244505426,-0.339490918080673
critical,0.0051876488170296,-4.08364784788876e-05,-0.13716009260678,0.0449872237658756,-0.16775263716174,0.272108969942599,0.229141167203943,0.196364893998083,0.0794770296699138,0.24401404528108,0.10243796215465,0.231283418192358,0.0052644383020432,-0.18178174829391,0.0543386180346495,0.100393761861546,0.352021480140212,-0.0740989832402813,0.254482374701873,0.149517570202025,0.132906863798726,0.237540228666047,0.0796582949581189,-0.0209037538201802,0.217115178574365,-0.0042634551840936,0.0752442290050868,0.0735526335615415,-0.040465837085393,-0.103479202554292
critical,0.0548182059746408,-0.137561769927259,-0.181038698078599,-0.101921810939738,-0.340013264972873,-0.0848903182728895,0.18709039711026,0.170649444428741,0.074604694090178,0.305132597611425,-0.098839518501983,0.236822179160125,-0.243871522287986,-0.239575417765747,0.163364520498263,0.25452593647816,-0.114343304986592,-0.226746328470541,0.367642082461479,0.14832930132383,-0.148764367789521,0.135036465351781,0.164744466167058,0.0431517148724034,-0.139084072073453,0.357739346194925,-0.171375548179822,0.0438234213173271,-0.252886857198044,-0.415898610230726
critical,-0.112359160986158,0.337099473940456,0.117922540594844,-0.127302233665028,0.542457692736654,0.173744552163137,-0.257283753166651,0.275062610395653,0.202847763563549,-0.0190079644225068,-0.0753661103306381,0.02800615348596,0.325314110861751,-0.0296669634173733,-0.040180957456285,-0.0918706369947514,0.236356149994646,0.378837988719901,-0.21645073019785,-0.157451639842418,0.0947715457335296,-0.225158288471876,0.108258080615643,-0.162738641952008,0.296287230456216,-0.0140596228049403,-0.0259340884827338,0.27479811532687,0.386010385657298,0.09225844791736
critical,0.154345336613642,0.0086221550855848,-0.266423509829838,0.118200706450344,-0.23345663981861,0.244982434940693,0.31390022431201,0.339440656289661,0.0824260360531427,0.469281196871536,-0.0173652140845264,0.288571352390376,0.0281404682592317,-0.0463815232810205,0.134941973960691,0.371989417593935,0.0068841785357197,-0.0825848068112183,0.406250554839641,0.0114719035637756,0.0640791990969159,0.391281119167634,-0.0480877968218644,0.242006100366556,-0.0478410817059477,0.0664536734932657,0.139872732400947,0.0747201591736793,-0.400979856058911,-0.204186502083486
critical,-0.320649987574955,0.32395989294372,0.212387774459077,-0.299111164206768,0.0174173524403905,-0.412055013261055,-0.431324915895792,-0.183703806558527,0.426165852581798,0.0432482284858486,0.469721230156785,0.02140214009372,0.249197769226068,-0.193343705842417,0.055402836658283,-0.231319926604755,-0.164778542348131,-0.101246338121476,-0.101653948823808,0.207936549564009,0.11270300569709,-0.541057403029357,-0.228442869094694,0.0782433037773916,0.14893786833444,0.175494114401593,0.275998482604632,-0.167548594691437,-0.16932798204276,-0.182861367481897
critical,0.278344007569192,0.28853299815117,0.153674184619071,-0.0514508641096642,0.100932674683432,0.0967046101758905,0.197347100810633,0.32930068848392,0.279842490893208,0.297230617768299,0.345592486884971,0.374886339442239,0.291683008136091,-0.0062402772938134,0.243158020495538,0.272251953548842,0.230109745208543,0.228561114904108,0.318991899417733,0.319581589043782,0.233253167841089,0.285211682146931,0.201118988923819,-0.0287609785061351,0.219462012664909,0.0782114938470897,0.119260553161219,0.259182308990436,0.0158383309121622,0.175927464461154
critical,-0.16374017506812,0.0249605979114053,-0.156148994796442,0.0638321413958946,-0.0706742527244989,-0.0237805071641319,-0.0735132025046783,-0.0889756890300806,0.0888559376168171,-0.220629515316253,-0.0287437068129203,-0.152616832133102,0.144034918687151,-0.288393963418042,0.0397310751150166,-0.094368049528515,-0.0814678000695513,-0.0867225216872219,-0.188507029878358,-0.170098783663096,-0.230871263499246,0.0185256539477227,-0.209994245396363,0.0344184235422802,-0.0437537480457068,-0.0698590195531244,-0.0996830608420914,-0.239866264242818,0.186286684328468,-0.242818235656672
critical,0.0808513133103341,0.0384961609010599,-0.171679796262057,-0.359529166605251,-0.105942285365552,-0.182422665815198,0.0596910410807832,0.324870720315339,0.0479842866355591,0.371780954286292,-0.131821743612699,0.396423229819963,-0.0253332965645757,-0.198455639462558,0.172370898422094,0.255573882974191,0.399915460734825,0.178708029617349,0.505854512240299,0.245439492409041,0.235277142227382,0.0292098558513018,0.0452426239058774,0.126149042377904,0.0337923962287087,0.162266723388146,-0.0958718103023402,-0.227561884413579,0.242366418698173,-0.123730488424332
critical,0.0444565373227736,-0.0165162459095656,-0.054273100634173,-0.179422744096357,-0.0291326637117189,-0.131892987697287,0.0919975262281037,0.442227149045297,0.229746327902832,0.207328299408245,0.390636088310269,0.274537570709008,0.196154279769238,-0.137658950262754,0.151180014042135,0.241957950185919,0.232987240390368,-0.0102269591475553,0.400633275679699,0.091354118726335,0.141040610322033,0.34888255645421,0.243144781257371,0.0358377774358509,0.184850432516143,0.102356653044204,-0.0223333118521722,-0.0176324502262986,0.288789178273869,-0.262126785332122
