group,CD80,CD8,CD56,CD11c,CD7,CD16,CD195,CD62L,KLRG1,CD95,CD1d,CD57,CD2,CD38,CD127,CD49f,CD335,CD107a,CD66b,CD58,CD370,CD54,IgG-Fc,CD15,CD26,CD207,CLEC12A,CD94,GARP,CD328,CD101
critical,0.0227336925876543,0.0077739182879498,-0.111959897919451,0.0615103040721989,-0.108623217901112,0.117691679348101,0.0579850519777195,0.224817696790909,-0.0632981900903181,0.183806911635144,0.0916990569447374,0.16115847056902,0.156417127683813,-0.17393169275199,0.0147675918549159,-0.0904980614693948,-0.064819949013356,0.0966036045640011,0.147308591840235,0.0784040824046078,0.0343762058473101,-0.0338821881904299,0.124191852717355,0.180872421084326,0.135424012657001,0.0685278615232165,-0.0482565553420077,-0.146460503062878,-0.0162381535668672,-0.14895305825964,0.098378601216494
critical,-0.16811944343961,-0.0001750479476303,0.329529739725492,-0.191736496776297,0.182074445994599,-0.425315354391944,-0.0115086845821128,0.0249997922499074,-0.0837670695073482,-0.146096772522357,-0.0549873222991561,-0.240986257592481,0.10044846825222,0.323373307579687,-0.0229437266701385,0.037195940389727,0.2019922053332,-0.132816371315952,-0.0650743818044883,-0.0911816006747364,0.0636403727624065,0.0358539200308669,-0.350912043134381,-0.117814507855195,-0.0451436888903153,-0.0811018974913747,-0.0790734507464644,0.189827945722337,-0.187288400193926,0.296628911370446,-0.157073293148859
critical,0.188489372027658,-0.172866648766231,-0.171337764742919,-0.160749030925344,-0.214119749396166,-0.016593122088258,0.396262550392265,0.12396504947173,0.0444165016928386,0.178204421712279,0.240845550999965,0.0339537261978702,0.103269448563423,-0.421838069282655,0.190729613970871,0.309289738204628,-0.0189622639363894,0.310529709227836,0.318129914667719,0.255851235627442,0.216374014385417,0.0243384749596106,0.110500103959197,0.25586752105645,0.271523117127628,0.14701486151651,0.36033784332738,-0.101241533268037,0.306680848321083,-0.120276857954208,0.2981433600298
critical,-0.0720989741310111,0.192765002985826,0.115839643669737,0.306633998867024,-0.12145088723216,-0.0773364664116983,-0.0182911552293617,0.147316458952459,-0.191151623437217,-0.016142442147757,0.057171376291622,0.0581827136308553,-0.0994959403510145,-0.005803575855136,-0.0794207739396456,0.0668601352359974,-0.0775370275654289,-0.0128349631911788,-0.160605015507724,0.0590127654541471,0.0741825783984171,-0.0388865109055756,0.0745604832280899,-0.14074557347651,0.0956260455953899,-0.180428315025688,0.0964545727797669,-0.266613320866304,0.198935364449956,-0.25318467136141,0.279831313668541
critical,-0.0093756848029448,0.0304215660566863,0.481315210722134,0.188537022505558,-0.0900719048309549,-0.127802819419574,0.0502872717669822,-0.0655036468809397,-0.15404076757466,-0.0796464112215431,0.0891087295947329,0.15369025923408,-0.0647960638015161,0.178958080211909,-0.056103147961839,0.124726340584145,0.146293086351301,0.0364123061913401,-0.13237679427178,-0.0094041356889421,0.132134314497885,0.122723833207131,0.211264182217191,-0.125952346080256,0.0540884962543364,-0.009167619963763,0.136290377412288,0.360865596919901,0.121085561593604,0.277430067373673,0.110926788989072
critical,0.276732662973625,-0.0406188244975307,0.0412211566248258,0.0950466473664817,0.024497577009655,0.0496298938127943,0.312286492392301,0.371560420854349,-0.459436881351238,0.0528432677584022,0.214993153971518,-0.157725885362753,-0.455369600374609,-0.0517557549556288,0.234080527262106,0.321238495635567,0.30091484872645,0.329912992883245,0.0342055254919722,0.185939953430509,0.445388317859316,0.148200571048145,-0.0777362747719582,0.0628172645034789,0.0576796907957027,0.103835068278386,-0.0714648882974462,0.191721378082625,0.106034829557757,0.147511079257473,-0.0555067652607334
critical,-0.0275138571677648,-0.0188242234116764,0.0606644337286,-0.188810968936099,0.0835263648282134,0.134763889016049,0.0120901003208683,0.413958726672897,0.186922102052686,0.0742960627891004,-0.0542274968273506,0.0539032150566965,0.276358019408702,-0.12784847295291,-0.0828559823129364,0.113534183331675,0.155129105079221,-0.0717491213034335,-0.090946135179443,-0.0555912720436003,-0.0265388238701573,0.0146916596526168,-0.0486094331783703,-0.0294870582661493,0.011675398580886,-0.0683499119807519,0.030194357518099,0.0494976689366395,-0.0923635356485495,-0.0356415407967925,0.0390603966901611
critical,-0.0699209826968943,0.0763150962997187,-0.032631659565044,0.0929588125835474,-0.211930742000693,0.0221270673678463,-0.13615070215542,-0.0610797985257441,0.061708988676897,-0.0477447678047264,-0.068041310449101,0.221208105221965,0.0422339226545403,-0.306571717117737,-0.103914845255543,-0.250800456654835,-0.223818885198073,-0.0392811029595475,-0.199672419707301,-0.0821134325063415,-0.260386674903994,-0.242973224140462,-0.197182600492369,-0.0849766623170206,-0.199565478011163,-0.162527527661767,0.0672590381457541,0.0904016119758366,-0.023340263746497,-0.226155389657529,-0.130682524353585
critical,0.205075725398046,0.137686572448859,-0.265444267198983,-0.242212167429797,-0.14291504361164,-0.0562590344970485,0.273012772440377,0.44761254545945,0.0699794964323172,0.338156306957473,0.0775769826501461,-0.149174320656933,-0.144596441578629,-0.248141851732548,0.174301078146536,0.102137016821096,0.100150596448984,0.140661729668861,0.341569634685382,0.140179374639753,0.264519829057662,0.0859076853227593,0.205767537508428,0.149011062247179,0.0890295649319004,0.279687836786951,0.139117874148403,0.0567892682323088,0.138759781452643,-0.26661663244663,0.245237981273643
critical,-0.0436770132782151,-0.0382202526899153,0.219648125620035,0.154011992627559,0.254409256124262,0.0167613560647499,-0.0395441753528064,-0.19922359984692,0.214335276781371,-0.0556544835032174,-0.305535838124029,0.0753349021199818,0.150665053893744,-0.0009176196351274,-0.0681916307263738,0.222274990006069,0.0760723495673057,-0.033198977083661,-0.0699995936430908,-0.110702295249973,-0.0360016790783927,0.15602744275162,-0.131854361945992,-0.0587339053856342,-0.170643174516942,-0.152863904547645,-0.0629658456188587,0.292801621220842,-0.0487859197261446,-0.000144166528232,-0.0783174639462365
critical,-0.028112277225329,0.252238577438826,0.178774350373878,-0.169878377308706,0.0197956992735942,-0.178510192022895,0.310108705825876,0.317930879849829,-0.0043812840239707,0.268930034061044,0.211758766687212,0.167076803376444,0.196468613781036,-0.403560068020825,0.242239118480065,0.347253582744302,0.123954173328777,0.245525682110622,0.156524550966137,0.0602034381707708,0.000998202193952,0.517727016144251,0.111874167163663,0.137592825867656,0.370710962210596,0.174777655156368,0.247904898046851,0.0141367618138481,0.272651812899849,-0.0555239735711584,-0.0082025309167527
critical,-0.744692039951158,-0.0354397036115871,0.0370228580968778,-0.0316452311197067,0.4907748300295,0.403216982164351,-0.550678704240914,-0.478926516470015,-0.140729437432125,-0.553334217572353,-0.671670240415294,-0.301707158733681,0.22521810452954,0.195250086761337,-0.190897432824427,-0.326566351869387,0.361964263361237,-0.585633111167295,-0.298865526485469,-0.651598108685329,-0.560977146329638,-0.128004412383866,-0.418984078540103,-0.0616987027537045,-0.403926733879942,-0.568656396392873,-0.601104470067293,0.280194833452236,-0.581022288738457,0.288186803706762,-0.401078300315714
