group,CD3,CD8,CD56,CD33,CD11c,CD7,CD16,CD45RO,CD5,CD195,CD62L,KLRG1,CD95,CD57,CD163,CD2,CD28,CD38,CD52,CD49f,CD335,CD66b,CD58,CD79b,CD54,IgG-Fc,CD15,CD26,CD207,CD305,CD158b,CD337,CLEC12A,CD94,CD328,CD224
critical,0.0775132209057386,0.0090518610966875,0.116251571577007,0.0284436038135872,-0.0994926038899887,0.199077847991214,-0.269783122971638,-0.0308367542706035,-0.0193802837668799,-0.140834811910744,-0.218618404703324,-0.091369640357172,-0.192623441926994,-0.256814368721124,0.0437921934521929,-0.196493386909211,0.0276689721884732,0.270974340393137,-0.188511283981809,0.127809751601575,-0.0864603775199923,-0.0747415882053605,-0.0358921187728935,0.0446286212927336,0.0342690134821833,-0.060625959397062,0.0009758679827434,-0.032763022801332,-0.034242029935045,0.1077419166502,-0.161543035383593,0.136819850712497,0.142302575704934,0.301092764666012,0.206258376595384,-0.0494054654569237
critical,0.177921776640778,0.142519370211079,-0.0923247211543481,-0.0166578115435087,0.287227725355544,0.0638706042025583,-0.152031077615259,0.131659174659314,0.0384279740033634,0.0679075325626839,-0.0345660227057448,-0.386283936579615,-0.0318005571606111,-0.22130332785515,0.0582044972831554,-0.132017190176552,0.0727639512941432,0.355011533244047,-0.0519011501701221,0.167263249217027,0.100658896936575,0.0900273279409868,0.134976099103541,0.0847021258766026,-0.0770520604830991,0.0316081425263409,0.105006278688849,0.0112092508517135,0.155812179428092,-0.0319042023438871,0.061732422162117,0.14301770675755,0.226464791246973,-0.331811404854125,0.043805501129303,0.0877191316988191
critical,0.0353900481533733,0.0143273815720876,0.247750544148761,-0.0498934793901533,0.336361394618915,0.581681242800997,0.131765389308266,-0.222417103642141,-0.0816465960602682,-0.277208585141773,0.0289820092469538,-0.0425941745423499,-0.182036208852055,-0.154631276107254,-0.0946665931299414,0.104641317742533,-0.140257536039325,0.477405618985173,-0.24547145705028,-0.24011918458272,0.274489757042808,-0.241725971446859,-0.285429192927964,-0.265034681409442,-0.0037826371702459,-0.157489313575046,-0.0963748552529902,-0.309001947088025,-0.152812773967531,0.413483527203667,-0.179144558512518,0.104919579347857,-0.272891092178734,0.308321948433655,0.259521656172546,-0.362014384097649
critical,-0.0179921476177096,-0.0216310281404154,-0.268712812484962,0.30764889025551,-0.242485906347529,-0.442758632648057,-0.0902799678254558,0.160654971140486,-0.0910827377431515,0.151223517368459,-0.194501369466728,-0.262838260061192,-0.0416646938748616,0.125425416177948,0.0484427983943361,-0.405220176946763,0.0112167918055955,-0.159712880276541,-0.0578165335345733,0.275955566733611,-0.128685805196266,-0.0662471817831502,0.133585350981128,0.212335658303664,-0.195807716013733,0.459102453179414,-0.0719005541572673,0.079046499631308,-0.0556766611938378,-0.0020432327602292,-0.20475889757112,-0.114191887712494,0.327430302773014,-0.452998081153733,0.0331080222176757,0.270800903103733
critical,0.217835368552898,-0.348546552280483,-0.258876331513001,0.125634068769201,-0.0831542375508594,-0.0098997949453842,0.13502011061776,0.0846818783002281,-0.0394000857312575,0.025469119843148,0.268931121666467,-0.0204032890032927,-0.140800580326475,-0.334483235777654,-0.0276084633527694,0.032600773026545,0.0089750429828604,0.0785728952085819,0.0180048733451012,0.24929048826766,0.0667187601824621,0.323443606334599,-0.0846372212004791,-0.276546100803357,-0.183477402983827,-0.0212317666823568,0.298184479555511,0.111793852440574,0.100924948981604,-0.273453824487847,-0.239990453852669,0.198929240275637,0.181311958919584,0.321402279105661,-0.115145305064043,-0.0794931858131097
critical,0.0200082637578083,-0.0732412602002513,-0.072207608265748,0.273503314263234,0.0064916789589579,-0.349975500458741,0.341135022954704,0.244536737835513,0.195273477939326,0.087434554093061,0.0281303114894485,0.0538976538239536,0.143220071494735,-0.0268049357951011,-0.001634274639013,-0.172103752310106,-0.0232989113889902,0.225920216454816,0.246031363042362,0.264466379502388,-0.141490698462648,0.388109292334687,0.471090189180595,0.017157413087964,-0.0431898807054595,0.239833674568426,0.338621011683736,-0.0220477239786287,0.200813770577872,0.228184647693283,-0.0502328526621928,-0.0108642036136764,0.354703826158187,-0.431690988011392,0.0238578076905578,-0.101094403832526
critical,-0.130374403589591,-0.179450063717246,0.128347884205675,-0.105973351837235,0.174448864477014,0.474383211052169,0.528734803722645,-0.266027516450924,-0.253577163868701,-0.175593660904778,-0.356151243124836,-0.267919549894591,-0.344533069235547,-0.525916343194223,-0.0814233729623464,-0.511232143321025,-0.0762677808533302,0.546554510214889,-0.407220475429859,-0.0203219248844172,0.265530916844382,-0.224391899195989,-0.143262960010919,-0.146243433591261,-0.0393912581590841,-0.0129507366381984,-0.145810977092211,-0.102190632235355,-0.12272282803533,0.079072177643208,-0.23918434563199,0.0861684469794762,-0.142236802628202,-0.0066334997828509,0.302708038627042,-0.183674526636971
critical,-0.149676687482152,-0.0661827945815786,-0.251807996103753,-0.0566532508594029,-0.017260705659311,0.0206155107154193,0.219728672614529,-0.153566299728281,-0.124796244739847,-0.0947044971075815,-0.111607639758415,-0.402175460235122,-0.195154185682378,-0.0760330782145394,-0.144981885815749,-0.113524037635979,-0.170153392876396,0.140679302543229,-0.100106703941751,-0.165130153172183,-0.0015682238899128,-0.167007480805161,-0.057121880671007,-0.142970557385673,-0.151812812247021,0.0375340583241922,-0.0553494920585381,-0.0554134423358589,-0.157917024814305,0.126221003100573,0.114474180562785,-0.0973965001202495,0.0824934588637866,-0.119344149086912,0.0430423895407239,-0.144115588655651
critical,-0.0504435444087163,0.240323529509804,-0.369273524035368,-0.232244479926535,-0.643103096564855,-0.281779863315257,-0.246371784164361,0.022061788382553,0.0801741981078005,-0.0467606982584049,0.0820371944564563,0.191300443100751,0.0869842425735208,-0.259883762199147,-0.154427568233094,-0.23829493572158,0.104799815563917,0.0146340066406375,0.140574475682853,0.197565146920081,0.339759451190224,0.0518443554174417,0.0054382423508612,0.069512177755563,-0.131782967788044,0.0398576984378146,-0.187248737629426,0.165482029781858,0.0207476679589159,-0.147190661273889,0.0499898878100314,0.0305921821740238,-0.115631195855066,0.0266597277546786,-0.23171977345698,0.0928389099038084
critical,-0.16048252193854,-0.023743776534497,-0.0997745754875182,0.123049699712458,0.0402078984286834,-0.123621737277805,0.0797738124100159,0.0315932813946074,-0.0261983414265999,-0.0788420362755208,0.0088121314571862,-0.168614402124627,-0.0377703089482267,0.0409031013776574,0.149167584750839,-0.134653657359337,0.0285659677021818,0.194988837466705,-0.0596417592784779,-0.187935187426096,0.115747186385562,0.0698767217317888,-0.0223325671545499,0.215859863797609,-0.143709205840122,0.261184454931752,-0.0587552981757947,-0.0067643113286146,-0.0290476712202759,-0.0959153075354553,-0.0151593225765222,0.178469205739831,-0.0199538143885673,-0.0670003272408724,0.0459731040028838,-0.172183588284335
