group,CD56,CD33,CD11c,CD7,CD16,CD31,CD5,CD62L,CD161,KLRG1,CD95,CD57,CD2,CD38,CD155,CD49f,CD335,CD107a,CD54,CD41,CD49b,CD36,CD49d,CD305,CLEC12A,CD94,CD328,CD101,HLA-F,CD224
critical,-0.264926634446386,-0.0187726466402788,-0.0951407203305075,0.0197372299778155,-0.283982712832423,-0.0295586394414496,0.0146021679819588,-0.120165400695522,0.0391455888130488,-0.0211254900603979,0.0999832647402002,0.025262841626634,0.0276096431900476,0.0022366870614903,0.0352204437449683,0.137353862549419,-0.163468057657103,0.204813681311914,-0.157549464510444,0.0729771943876454,-0.140932168257871,-0.0557599301109105,-0.242336735061837,-0.228095258279194,0.0605379211444546,-0.0548059642183329,0.22836082044061,0.0376704196935398,0.0154329196088072,-0.0187310687066767
critical,0.202294404914559,-0.112909524175976,-0.0146195328879877,0.198044884233528,-0.335110870221116,0.116477203407304,0.0724316786381941,-0.0444014117064504,0.264386217251525,0.0865424475461102,-0.0627224814787182,-0.163063178450819,0.263358147256294,0.288701844227969,0.0169049918522086,0.0945740175078546,0.117519726442211,0.103485175557615,0.0859925009093055,-0.0666252156299228,-0.0199161889723408,0.0827806829650328,-0.249809363836769,0.146891472355294,-0.0280066181924284,0.122594662802743,0.320239303211048,-0.0946571028865561,0.0563130727888076,0.0444228620418676
critical,0.21420851861192,-0.115694399159061,0.294346618438543,0.328301818005688,-0.153153047493524,-0.35960199096081,0.0146344590084017,-0.0638266524588552,0.244878490474543,0.228852707937622,-0.138238391753216,0.0216546253561666,0.247555245083743,0.196099207232909,-0.279229705579424,-0.419231036800155,-0.0085313844065463,-0.260416466200646,0.139932164108899,-0.454617724580179,-0.396661431411281,-0.457257950620581,0.211174987652282,0.254608851996353,-0.305551487772393,0.339415785432438,0.154640104123824,-0.327122746124451,-0.201880303383954,-0.257077859092444
critical,-0.0938641256525484,0.0306896982754242,0.0362218818010853,-0.011678705083231,0.231894854974796,-0.0960920787869468,0.11125119466426,-0.118297260437396,0.0201584355441222,0.184978660592763,-0.0346919230063038,-0.145055392163128,0.0888799850957537,0.186058060145251,-0.0178292023479384,-0.11562106767253,0.0790498517634207,-0.111618340609002,0.265157873724021,-0.0015282639357698,0.109279931324021,0.121073549298041,0.0968201485558128,0.0890429379527944,0.382703752392673,-0.0771715065915867,0.363917974825309,0.0334230152240021,-0.205149338014759,-0.0125620414699677
critical,-0.244593499429525,-0.0301788539445592,-0.636109635742721,-0.431777122167127,-0.115719938649576,-0.0981193720172994,0.322659138293014,0.179341661770921,-0.556955543796216,-0.0959198447166749,0.0441218408396328,-0.224449449335515,-0.121563579021868,-0.403324644754888,-0.186421221651429,0.152947905293691,-0.105285458141593,0.0547401039624823,-0.173419402112919,0.0349568261064003,-0.0882245632098494,-0.12769211660149,-0.0883032847080967,-0.508051409898365,0.222002970880807,0.0744514140206785,-0.254789611205542,0.228120168405259,0.229463202796556,0.20458522361104
critical,-0.0622552399710554,0.05798240829686,-0.204840695846248,0.0851042993225586,-0.0526612651678371,-0.373005127366403,-0.159717902476385,-0.273245688990473,0.073915754391314,0.115848168114396,-0.264145787032654,-0.0003526965236197,0.452336624411767,-0.0430122759168033,-0.234126372781986,-0.320321678853292,-0.104564732746099,-0.516943616467334,-0.36443226137744,-0.494684654794804,-0.486502341337876,-0.678769856790901,0.112091627921844,0.0387124139627973,-0.129897527390997,-0.0446455088239568,0.001600218808513,-0.124943253777982,-0.507802942093158,-0.364137524419114
critical,0.0322346779848918,0.162888643618629,-0.282820824136469,-0.0203272693752455,-0.133511780822057,0.189237200391032,0.250157598000122,0.485670238795182,-0.0557628857416645,0.299787908187289,0.255830130838291,0.248462154799798,0.353756570662547,-0.133071227969766,0.116791698949412,0.34484861032698,0.101038835922144,0.26485550884948,0.155721048156558,0.328864092199255,0.28661245508323,0.184176965724743,0.203493401059335,-0.0432628039982544,0.146978429027366,-0.075595957386152,0.0122043941312559,0.285492913591583,0.256247596278598,0.219447437539373
critical,-0.03032957501967,0.0226048379516918,0.0299691942739406,0.266255924022041,0.0567773862334995,0.14342372295749,0.0001427087929618,0.0373113006742954,0.0957837791677884,-0.0584239121593728,0.0489130218828596,-0.314829242789663,0.0393796225073572,0.379441492420453,0.234556020887027,0.255508684433927,0.348324706783829,0.0280011703675568,0.176992875821009,-0.175328420398669,-0.0563601623525626,-0.186098439935966,0.0057177199080188,-0.0059119315902541,-0.0299456903108189,-0.0191710534832325,0.178829768836587,0.194285527465599,0.183191979041997,0.107036471277916
critical,-0.397327668640186,0.0388554906482547,-0.411708620873624,-0.326910929718933,-0.0352124892175771,0.402725631595664,0.371943351453108,0.135685811735184,0.116429479095782,0.021358506355273,0.129752942015857,-0.306272984830733,-0.235923554079691,-0.196026278676365,0.132021259777728,0.197391641228992,0.113002291484634,-0.156638123655942,-0.290234920716689,0.167347253974994,0.0471811021810132,0.223507906571292,-0.0016780470730009,-0.1983170049148,-0.0141850235236984,-0.156662044441267,-0.278248918776514,0.184219052283755,0.111272202271347,0.0802554973809312
critical,0.0596940080510349,0.075574002562883,-0.0206882577581958,0.40135846698222,0.16280173914196,0.213501066919684,0.23295007807732,0.0766281588773987,0.0185026166110864,0.270632572256237,0.20599899807565,-0.0207423057462283,-0.0725501399782971,0.0912711437079095,0.155550957606062,0.279461752599627,0.265009548390904,0.0362156097713851,0.0590773675794515,0.265489901159499,-0.029053804254571,0.137738244868225,0.0655132307895338,0.14193053491268,0.210799631405401,0.29924180557855,0.0507252599334955,0.145603394955992,0.133852041241888,0.128375840585091
