group,CD8,CD33,CD11c,CD123,CD7,CD16,CD5,KLRG1,CD95,CD1d,CD57,CD28,CD38,CD44,CD335,CD107a,CD58,CD54,CD122,CD226,CD15,B7-H4,CD26,CD207,CD49d,CLEC12A,CD94,CD328,TCR,HLA-F
critical,0.155496251347154,0.0188389513087777,0.0716403393125759,-0.0288927904095484,0.397558351443016,0.124335857517212,0.163988388135097,-0.252701762469842,-0.056655866322014,0.0357331891843609,-0.178867167241355,-0.0604516655988548,0.450301136254067,-0.241771472119691,0.345386021768508,0.0614223597378563,0.0883179492050033,-0.0630738574046341,0.359352993447571,0.150084537750298,0.0034412739628284,0.181734949485483,0.0589198147839691,0.150858499979695,-0.0204419156876643,0.139350834168741,0.0773952867400427,-0.0162957950241341,-0.0683727457187448,0.0648460233152909
critical,0.0865542130108728,0.230529498666325,0.240066198749141,0.0873020233436518,0.0513442267362598,-0.0854394069257277,0.0874162540527964,-0.522800911543995,0.0127257778197455,0.157079696081277,-0.156031616759271,0.0554193708108073,0.284182157804305,-0.160060237747624,0.133714048218452,0.0276855271052107,-0.0286240311086348,-0.0071605575600721,0.198809957371913,-0.0572651496652235,0.121240413151126,0.0951424574757817,0.149263654216708,0.113872150877838,-0.205884858351472,0.178772489376744,-0.121849612299434,-0.0654073344006969,0.0383921066622169,0.0839885243073409
critical,0.131282519077114,-0.0887660318787582,0.053604183147149,-0.294036062302094,0.224803494195378,0.0861129884694004,-0.117867018232123,0.167882796272217,-0.221891514502484,-0.0831675422270368,0.0942634467286044,-0.341876264778039,-0.130535666708945,-0.0726760044931284,0.177312240280884,-0.0405152367852632,-0.0355976875540415,0.234950049533662,-0.0250597637955333,-0.0886080377893823,-0.214812823300009,-0.134448268540432,0.0049961998372556,-0.172342584328863,0.0638680795480245,-0.127971522132184,0.0136068446405185,0.306235224501971,-0.28116576995801,-0.087838632935318
critical,0.0672667547658582,-0.262039764191775,-0.0268366870969519,-0.159410121231322,0.26136597922766,-0.0545612493222992,0.115949528378837,0.104137692072525,0.183183287283837,-0.0343182931747139,0.0430445043024593,-0.0124247540000442,0.0979544332654713,0.13731242150555,0.139179826215247,-0.0814599970392526,-0.131389793547538,-0.144086364573508,0.0460626277685179,-0.111102639722133,-0.188316431486006,0.0773997773903452,0.0060656875478348,-0.157855662478512,0.373258102305341,-0.345617670891344,0.359070097394328,-0.132065294455463,-0.113439927587518,0.0056863605590651
critical,-0.451524366793224,-0.0651096268803888,0.0786923028530084,-0.50194234878086,-0.0460097027379743,0.046142007772676,-0.2192947158499,-0.0404814259905967,-0.27105733839348,-0.269865132366402,0.0946160730026066,-0.319021982390768,-0.160308167004506,-0.280551522795198,-0.300885335554567,-0.384802656743672,-0.245156088994491,-0.26653702307907,-0.326179853355661,-0.307623738700413,-0.160155621528048,-0.167078773042139,-0.536774894438931,-0.231948898021226,-0.151226470138292,-0.343422335889595,-0.425308788072226,-0.290777798995184,-0.210624860370131,-0.145193837997821
critical,0.0638295813532625,-0.104118157030529,0.091730246159188,-0.152042015298794,0.234143026505575,0.460063475883942,0.0397178352889597,-0.19136139476945,-0.0600395472128175,-0.273950919317991,-0.492575964887345,-0.109554455680146,0.222183084284995,-0.172959550821478,0.110919105431547,-0.108607526515647,-0.142363582091846,-0.219125130049758,-0.12868640906719,0.0794501283054249,0.276861276885703,-0.186404331341122,-0.0297288665260219,-0.0503978241541791,0.0737630674926494,0.178060187492349,0.317887325487034,0.340119234027586,-0.169149575127607,-0.0551437844514399
critical,-0.118994358201247,0.0267347754881226,0.335992110218667,0.0350057924513432,0.278451542996165,0.465340058539292,0.0246864208708618,-0.0809154828811209,-0.0167936500575964,0.0553413367898721,-0.0673835545680071,0.055992042167024,0.281952082043569,-0.183847451345699,0.231927154790535,0.0495065933479086,0.0881399250052856,0.1053985106159,0.175806804741035,0.0502231214332343,0.0603239574586804,0.110683123134572,0.004350377720227,0.0997027326100407,0.0529771815520111,0.0643545920276428,0.243546621250662,0.154539229310502,0.0575350502473703,0.0151564464080674
critical,0.0055594766177075,0.0281165482197722,0.15667624122077,-0.138263824537886,-0.0336157111294742,0.114299209115092,-0.0507316785452888,-0.0548775079994162,-0.201545222698048,-0.119713875257697,0.0219951167362055,-0.105649307960416,-0.224530768703949,0.0547797295252656,-0.0258426175010212,-0.0048048118315478,-0.0907763928313706,-0.100295055528845,-0.153337656994547,0.0732521058845544,-0.0330553431452531,-0.20283352621527,-0.18277649518733,-0.218560423382884,0.0052212032489617,0.0283879347242169,0.260068156622731,-0.0674339846861279,-0.193751772346307,-0.164524730076326
critical,-0.0529833352613981,0.0892610128154266,0.082492130583924,0.14580847742453,0.23589661247152,0.0999710900774891,-0.13072510248235,0.217984105512081,0.127611613356363,0.201397301804959,0.020823092453081,-0.0477738193103696,0.406281670529002,-0.124774114744306,0.462834692837936,0.134004898840911,0.157593320890915,0.493463000540833,0.350974636899836,-0.190145737217751,0.0505200802019985,-0.0058459258595147,0.062943727724908,0.0605043724835425,0.275720493201707,0.181440403350257,0.325294942776718,0.475071833243844,-0.0521971902560684,-0.0818467578393617
critical,-0.0715739680923767,-0.151109946275554,0.107112560737752,0.226289055293922,0.369397907342441,0.228465498467551,0.181578478075945,0.0659398748988548,0.24629444569985,-0.0994191545611975,0.0843136316906871,0.188273018996086,0.325989710376906,-0.120114139774087,0.223482543084025,0.228505921715427,0.328670285212876,0.19180263426712,0.199249222650674,0.0254012802279194,0.187973098942714,0.226745879164447,0.32380114109952,0.211697203289448,0.072446723277362,0.207952145017333,-0.150845444885459,0.203605853872005,0.284711246244144,0.122927089267348
