group,CD8,CD33,CD11c,HLA-ABC,CD7,CD16,CD45RO,CD31,CD5,CD195,CD32,CD161,KLRG1,CD95,CD64,CD1d,CD39,CD2,IgD,CD38,CD112,CD30,CD154,CD52,CD335,CD66b,CD58,CD96,CD268,CD54,CD62P,CD122,CD41,CD26,CD36,CD49d,TCR-Va7-2,TCR-Vd2,CD158b,CD209,CD158e1,CLEC12A,CD94,CD328,CD101
critical,-0.117842178506495,0.0773856072690993,0.0699287476346343,-0.136502875791713,-0.272838694021774,0.0713459510633084,0.0833711257550441,-0.0456163589116285,0.148989733741598,0.0579431880542531,0.133630411979375,-0.27731136464603,0.406048616383804,0.35541543769457,-0.0160972606919897,0.0876536563822701,0.130324814625963,-0.0019563632016444,0.0966126355659079,-0.32114652731598,0.0600119258612156,0.0815707133642238,0.0381139420011014,0.273947046636685,-0.298252273634118,0.220548306169536,0.169885704497058,0.0662404686516968,-0.0610143319421098,0.0131097399735936,0.0425454975842018,-0.158749356314168,-0.0349572317602169,0.0842587531951962,0.0638824767298785,0.140873612421598,0.193806407332428,-0.0767462034910007,0.142039322586659,0.0070936057222866,0.225051230392684,-0.0313482021183349,-0.103845252318427,-0.0315959432365271,0.155680049999739
critical,0.0570403569474534,0.0171580802549118,-0.164715972434607,0.175396587961539,-0.0942125084235446,-0.381707848881694,0.115046911059829,0.112286159935801,0.170056989855255,0.0699428837943317,0.11553911567843,0.061164704740606,0.227335043863407,0.109679049372204,-0.045823536094544,0.0150280529281264,0.149972813893782,0.121435070657352,0.0215076080473617,0.0013923925250782,0.089261358858544,0.0239531862798559,0.145052524937628,0.155810722659066,-0.214111882454365,0.183765578143835,0.167710340549657,0.0571129806491956,0.137887718681707,-0.10390664778933,0.177268555813689,0.0548162548837745,0.134522000048612,0.0471481715635063,0.0575066384914516,-0.145300427401481,0.068081070874289,0.0112277076809611,0.020105572433451,0.0928827233452678,-0.0480060921253442,-0.0073721609953975,-0.0724402853404315,-0.0008180346508606,0.036609733646203
critical,-0.0365919980057073,0.0569230030021405,-0.036194665290542,0.089446675438939,-0.198016055884234,0.0167727131111876,-0.0367734986907188,-0.0571527654118183,0.0472048877453196,0.165060425126321,0.0267964064201251,0.120675279221436,0.124765882467575,0.129453053166521,0.0108003833429413,-0.102730997156671,0.0844808063826755,-0.27190773765471,0.2361335304088,0.190473514394923,0.0534637586046699,0.0489169315283371,0.126185228034368,0.0483537950481707,-0.143444569105471,-0.0219419336809199,0.0521419672954056,0.0344152139436609,0.222510935374055,-0.0578522046675867,-0.11298035188717,-0.0871654219798125,-0.13385814045468,-0.0922794077791583,-0.155493935344487,-0.0179991365600349,0.0584372238499356,0.0386749276473467,0.0229948913631374,-0.0311513028189665,0.0436906367622596,0.0659842054728134,-0.12234358136146,-0.155382112798311,-0.100410551857095
critical,0.398508622855901,-0.421305645183967,0.0257089345764959,-0.20354140237173,0.479476787255073,0.177371787072597,-0.161324207511578,-0.430107221797276,0.0969270065100638,-0.323367663488233,-0.0250132611250228,0.260296757064027,0.265685849732472,-0.200395524414167,-0.405479840992466,-0.420655270198451,-0.144308051384237,0.20775577182103,-0.142586478768608,0.111852470181718,-0.263710612908887,-0.124217582768239,-0.0947114410689633,-0.01853338979793,0.0127153831324882,-0.0490599625254865,-0.316618473727459,-0.26088134464014,-0.237358988682367,0.008671157146921,-0.205332429157506,0.219905123861726,-0.346170884751058,-0.0740976688383126,-0.373287082543944,0.077333851885148,-0.0984600640591383,-0.0409843879258217,-0.082962327268642,-0.285667975780441,-0.27652505358828,-0.475024832418274,0.41616058060692,0.210269724778381,-0.459643293847785
critical,-0.0440055273707682,-0.430257086209586,0.205411248271977,0.0784590592021184,0.455309421627466,-0.188865968545804,-0.308391284767689,-0.267784119463879,-0.378273251074172,0.0021970167276836,0.0452039633179219,-0.0226100527417272,-0.258983580735022,-0.273490528145665,-0.136876095817736,-0.209585697640553,-0.123158037257313,0.0877463592406013,-0.402850114959221,0.272775252303064,-0.0971154171015657,-0.105557597047789,-0.0097323639703249,-0.215004140711096,0.3134154441742,-0.131971476469355,-0.073773823077046,-0.301294578952554,-0.215159595420824,0.113720300169463,-0.17509606330812,0.375350249160022,-0.287521922383269,0.170485624971875,-0.22602008023943,-0.100709531319978,-0.0594698432786844,-0.34773818382396,-0.258326438494556,-0.0205021678978798,-0.12488583558266,-0.116435124587836,0.517905191520895,0.256479197486746,-0.218923743492738
critical,-0.0854127546489888,0.0356871421624075,-0.171464998589867,-0.0942630790115018,-0.0888568183442688,-0.318152998262984,-0.133319480517889,-0.559330103386604,-0.0634215522642535,0.0167789387206927,-0.387034582500849,-0.13632876890617,0.296189859087598,-0.16932422245683,-0.0062879051758726,-0.229785934661586,-0.0635918787755834,0.259566314959504,-0.447306829446809,-0.339585443959548,-0.251110784901112,-0.0409573176295212,-0.511091716901242,0.193325475978226,-0.327744422287231,-0.380492391812763,-0.362713356255797,-0.0329698017419115,-0.156838419926371,-0.0442484562129463,-0.548262083852986,-0.062861617587098,-0.600673368148925,0.0225455758104042,-0.653930684876606,0.180419522020298,0.0772526994204506,-0.151105860152794,0.27628068964206,-0.107009461145811,0.0598559540134869,-0.28593038063111,0.0012715493019481,-0.0883757205610601,-0.0427083900859656
critical,0.201902421605883,-0.0546890995954324,-0.048869680939797,-0.0951033747641769,0.114634347045571,-0.0016778247599018,-0.010844268154783,0.218431971970988,0.0024175656853296,0.0722150967157003,-0.0630599281733564,0.174369039765713,-0.0984333677613962,-0.0989787502879526,-0.219634903250134,0.013265438781309,0.151264622201724,-0.23050648006093,-0.0943826568992417,0.257044970898002,0.0333460708295201,0.079550636287438,0.0583635838112296,-0.0368526446565218,0.0532148387926895,0.108044456181666,0.0474856906766712,0.0206413819992316,-0.040405745703654,0.0547138284663615,-0.0324133955731571,0.124229526621964,-0.0597601224384533,0.0419349337027561,0.0408211822438666,-0.0641982241089721,0.119480203419598,-0.0323689527071672,-0.101556335105577,0.0607385286296748,-0.0280806126133036,-0.0370370589159542,-0.109577065383007,0.127341193887609,0.0118246717727622
critical,-0.182282895426767,0.223298820072135,0.0693746471143051,0.0050527214954923,0.158504337667226,0.001733131447909,0.0056668134813528,0.0657251856296365,0.066813013483099,0.303280691909426,-0.0536952884209593,-0.030517755738022,-0.136807938863932,0.0343344816747683,0.0019238722232451,0.0964099728773102,0.231167764243765,0.131711858483035,0.0158503277577938,0.291558805463861,0.0868929040050245,0.0196134596105092,0.160569758240013,0.0700025485718851,0.220793990151524,0.165994649690704,0.0678306942086422,0.0238941843814965,0.141905025182461,0.115893887128196,-0.0638840050169515,0.209420439385028,-0.0187640332525932,0.197989142775602,0.0514380738652227,0.107302046658365,0.179298043585227,-0.0411499597684543,0.124906317185666,0.0747568171022284,0.12215761355788,0.0670946192206768,-0.0705184796843685,0.0420224799428154,0.178238460224837
critical,0.192889716684825,-0.012734650136242,-0.0008677292838421,-0.0176042068564612,0.0823931263574798,-0.134431916963656,0.260212988238427,0.235393102606789,0.266493701158033,0.209116166124544,-0.0768481845190848,-0.179198136983992,0.0142390042368487,0.294808870039597,0.169411810708364,0.0876526718381906,0.120764772214488,0.270742377211824,-0.0551694065934207,-0.160453495735685,0.086161156566507,0.515130620758878,0.223585716365526,0.197892733889618,-0.301204366083274,0.251160965674429,0.0908880716298194,0.162849505149021,0.338099363317598,-0.246731500270417,0.0874556993643144,-0.0360923159896997,0.364573810043793,0.0794220579248607,0.184998700653133,-0.111908380661511,0.0878085506736546,0.145049469307718,-0.0358723731970132,0.118796677849082,0.134819799361365,-0.0569726354640346,0.0168864219183647,-0.322000204673985,0.472693303241661
critical,-0.183167040941318,0.0538695839851111,-0.328808293732853,0.0426277630115027,-0.385548928048553,-0.19149129131135,-0.0455765799053566,-0.0910928606903084,-0.218134427484531,-0.115890939358265,0.0366626491290684,0.0341619657360094,-0.290360638736861,-0.0538340346903064,-0.0767429987699754,0.0976076241428616,-0.207394099210472,-0.177091060903047,-0.087507224583244,-0.0111554805642529,-0.176495898515962,-0.068212509132618,-0.271741006674883,-0.120313480935333,-0.250880758796134,-0.235903385185958,-0.145697988296458,-0.346104637289029,-0.186335083777286,-0.268199186758968,-0.314940259946234,-0.0805534618407761,-0.302196598712986,-0.135286226572294,-0.396700949931863,-0.0406188435969001,-0.446268355270328,0.0236312468771453,-0.0422539427872359,-0.094148271938439,-0.0805971748039742,-0.162060512890837,-0.170838295580015,-0.187592690236158,-0.150926564340958
