group,CD8,CD56,CD33,CD11c,CD123,CD7,CD194,CD14,CD16,CD45RO,CD31,CD5,CD195,CD32,CD62L,KLRG1,CD95,HLA-DR,CD1d,CD57,CD39,CD2,CD28,CD38,CD155,CD154,CD52,CD49f,CD335,CD66b,CD79b,CD66ace,CD54,CD62P,CD122,CD41,CD15,B7-H4,CD26,CD36,CD158,CLEC12A,CD94,CD328,CD101
critical,0.0225940569143076,0.121251236715766,0.0179465857150588,0.217651172753125,-0.0589868431083935,0.516141396673315,-0.153941265919814,-0.107852770248083,-0.0308323968423994,-0.135652381127934,0.238908491122131,-0.212720903590833,-0.151023928006183,-0.0280053153736013,-0.176112323106232,-0.388282530401926,-0.316755922655174,-0.0164627661217147,-0.0018009907625084,-0.618059828960489,-0.0166817804669232,-0.0918791629124653,-0.0211015562346884,0.551744104791776,0.156327817696846,-0.0978322773160788,-0.40543786665702,0.238134554872931,0.293379004540443,-0.0782052432688615,-0.0844750534039059,0.0173427584116974,0.0091911228227747,-0.0178384856970689,0.193430216276417,-0.0123072198119928,-0.113220294396891,-0.145122891434514,-0.0518081369984478,-0.0482182387585966,-0.491475567463041,0.0529316190325655,0.231755307830717,0.418787426940388,-0.043658682376283
critical,-0.185110007671717,-0.0584905273057214,0.0885236379345251,-0.10335091199919,0.0883228890778209,0.161563271253551,0.107948521438687,0.0400158298314519,-0.0737719923665111,-0.111802278476544,0.173930944142548,-0.0545717188112754,-0.10687736186333,0.122872485418015,0.0483363134650058,-0.151582188590593,-0.142755021911106,0.0232957157625458,-0.0448157384183769,-0.439445090340453,0.122615117337209,-0.0809374637936053,0.0189595968752299,0.0403593699887142,0.0048148592710514,0.0016350259928154,-0.229603744569343,0.217775833045124,0.251174888850588,0.0724498864407335,-0.0653730571222668,-0.0983474232062799,0.162238176039541,-0.0842142724954692,0.0722114692825267,0.0504133897796734,0.001173309660686,-0.0469798049087274,0.0586238988364871,0.0850276234029843,-0.338675992238685,0.233917383548521,0.13260018458886,-0.268452754595749,0.0196785473763354
critical,-0.0765472311222334,0.14965001465969,-0.151602016434922,0.124552550820056,-0.0079118026688158,0.139166488806183,-0.243904258728663,0.067732984075604,-0.133748146763438,-0.229646858113362,-0.410722399046799,-0.0467620242952327,-0.190619569501781,-0.238661532163681,-0.100243398633424,0.0035157845522875,-0.0396955722215799,-0.018044895897114,-0.169195174518567,0.0314441503285015,0.0220988573964611,0.103073467252122,0.0095404619828138,0.149729420409652,-0.20934526375165,-0.0784503561602564,-0.0591779706567983,-0.288501557289508,0.0252000896997965,-0.116557337114745,-0.050564451605494,0.246522830288092,0.0623917322888848,-0.436082429197407,0.189840918733605,-0.446386835885084,-0.0569965259055353,-0.0870489849014442,-0.134849742929539,-0.396948126767125,0.0901837051917822,-0.222704895020978,0.132315397583201,-0.0232807511770799,-0.23198249708889
critical,-0.0837867346642463,-0.275171703867406,0.347222969269597,-0.0338134611641794,0.0984699421483212,-0.368768015009452,0.158744488423505,0.0616364877962864,-0.259824563777639,0.0310525676186799,0.386233247449175,-0.0505930325606224,0.120552724024786,0.0605190481974287,-0.0105663572429519,-0.229068522147418,0.0958039613858005,0.313747699580823,0.214494165904381,0.101016965025976,0.391817871989674,-0.235021210857923,0.103156136605305,-0.289758797135709,0.255947679248331,-0.0129325626469722,0.0796553629562577,0.141891640512259,-0.332323432050001,-0.106159724281502,0.0803918735172061,-0.5125768958174,-0.191109247603728,0.392655254193376,-0.33231168565505,0.392324455611306,-0.102207640331924,-0.149280547707952,0.151391858733579,0.419869015433311,-0.223760842872322,0.316221808467532,-0.421070973574001,-0.0827604030595778,0.275221242603162
critical,-0.104767318398428,0.219111628553324,-0.104542217807948,0.0923214852028078,-0.102810446623751,-0.0652412716072862,0.134404247747176,-0.140181503808828,-0.330049159287858,-0.0583201824692184,-0.243008978029511,-0.0690717552325749,-0.170797707829928,-0.331905187187568,-0.274301607000804,0.017395632855397,0.0225475583702535,-0.25236467712773,0.0098281687053014,0.347872302711985,0.179010705097052,-0.0992620551853013,-0.220541283478836,0.0564362590971857,0.021158236813199,-0.0521492502743246,-0.138280671411701,-0.191063236941642,0.0515036282871933,-0.326767212314478,0.148972024292717,0.143172529318612,-0.0347974384969328,-0.0846189153533666,-0.20722968792795,-0.0677237814358334,-0.235532508178395,-0.0534230526126974,-0.0335381557321721,-0.180631489515774,-0.121695893515415,-0.248394932454049,-0.236779906885437,-0.217956630275298,-0.295831898734611
critical,-0.295087975879274,0.05780843711598,0.187854173073456,0.256068510239764,0.32007722996282,-0.241010844337762,0.552761183426261,0.0294175701152164,0.0896721945026624,0.249056042259848,0.429406969135385,0.0160141183136658,0.288852615951165,0.286506119513616,0.496238484842759,-0.63688236812158,0.0238464946626702,0.232693001096568,0.359009408285882,-0.277078388955677,0.0830646461746604,-0.596297181159688,0.103322528013789,0.0346918684443725,0.298622630902455,0.386034359177546,-0.0880548153360678,0.358122740030167,0.280510251992066,0.176599249137935,0.0008472796586648,-0.202589701404934,0.158715754422514,0.526224236627769,-0.0892479755866206,0.555734153686778,0.21002539950153,0.174480662909385,0.227020435289622,0.507192917845342,0.117152722473201,0.218856793695846,0.0108788106944452,0.0042914958955576,0.286655320212756
critical,-0.179298434100976,-0.0324799178876255,-0.230055450548483,-0.10467539961892,-0.278355657010565,0.0900600894910121,-0.249378114374882,-0.298912517137995,0.0736517385116618,-0.309536937638518,-0.169346192777473,-0.306453178880938,-0.199627519622131,-0.231906844505956,-0.126281279407615,-0.129080863862762,-0.27864855697411,-0.205472386449908,-0.232087145714343,-0.411696559172213,-0.173403715991565,-0.137165860930382,-0.291409151758061,0.0396224380716634,-0.196487734730589,-0.394212849864134,-0.311594157886692,-0.0701311633275552,-0.0298282317485607,-0.393102181710023,-0.373861843442582,0.0201754565511412,-0.163932968558211,-0.240780507297146,-0.230497045350003,-0.187680433850262,-0.299202039542655,-0.441552819586655,-0.17093444443244,-0.0590578227179216,-0.0999851488137998,-0.189777203321211,0.0109333005769933,-0.088654407787417,-0.25369594172467
critical,0.0581560409108166,-0.102838757105074,0.014671606784301,0.163433276372799,-0.0146319779518147,0.286915498820212,0.100870032908021,-0.179710089051532,0.0931064129800994,0.0021098940431316,0.0968427496696032,0.0257706133035909,0.0702211082396365,-0.0331799698832826,0.0472418678095885,0.0311608896512259,-0.0783385025145511,0.0531195599998282,0.0768651434996758,-0.315225113424924,0.150125851672117,0.152542741827336,0.0554759966297336,0.158807808086601,0.204813364288466,0.102499361349561,-0.0929039527312361,0.259682254550562,0.327451374412879,0.167006183135572,0.187380204016702,-0.17422226174785,0.21068015558138,-0.0482234306573739,0.335291888282174,-0.0675846078542925,0.106084634875802,0.0876893026165029,0.0698153845667619,-0.132040382899066,0.0107256568740299,-0.0219918435755575,0.0409902107783473,0.0505876457332614,0.130229121951785
critical,0.343018902596395,-0.186661287917001,0.0643247909207388,-0.442310540283789,0.066564739693807,-0.215529772248323,0.168853117679588,0.371075768097933,-0.133738074811586,0.162096087273916,-0.0180758654100522,0.227826897009151,0.233454964348484,0.0806266504750156,0.312679900057553,0.106387356859056,0.343943681712864,0.219750672769727,0.243971456697794,-0.20383493834627,0.17481128081414,-0.286358792902316,0.0100086442404185,0.0928941291101335,0.180991260100568,0.277528736726041,0.201482362181355,0.194384209250115,0.282042604566157,0.0861173017840055,0.0413707702334862,-0.408267571274222,0.160765964654511,-0.12535896469517,-0.161142936454012,-0.116679832788793,-0.0368472144592558,0.102216881860426,0.286653072700945,-0.0068936232816458,0.193165721141165,0.0364508596285201,-0.0235947265160713,-0.333863979289041,0.238322502654789
critical,-0.0478569601898238,0.123859197613222,-0.200494022914307,0.0115687755532031,-0.0370379556373679,0.091677184596109,-0.0167824574019753,0.169288602267056,0.0839614841193821,-0.148042431177402,-0.291719841110598,0.0491452481825662,0.054419425065751,-0.117937142007831,-0.0297369381537048,-0.0094771560913139,-0.0494404001653042,0.0879329177680971,-0.0855397137892585,0.0750308096746282,0.0694495335905465,-0.0476767209035199,0.134268079868774,0.08771803512073,0.034049382685157,0.0404935244525641,0.130090118640968,-0.120770887414181,0.182019589713352,0.0340996265148324,-0.0468239986939722,0.116224043795616,0.0317776354294023,-0.123535850068001,-0.0158534933180277,-0.106699683715588,0.0941764104840313,0.0468818411461711,0.162923270000634,-0.119308556370485,0.179071351236561,0.0392867482865032,0.0703724867388601,-0.015618040558471,-0.104783513139626
