group,CD80,CD8,CD56,CD11c,CD45RA,CD123,CD7,CD16,CD294,CD62L,KLRG1,CD95,CD1c,CD57,CX3CR1,CD163,CD2,CD38,CD155,CD49f,CD335,CD66b,CD79b,CD62P,CD15,CD26,CD158,CD49d,TCR-Va7-2,CD158b,CD158e1,CD94,CD328
critical,-0.0742610989921212,0.116304017924957,0.063921766444536,0.0489669070828633,0.190067840474783,0.0316045965293709,0.272654868767852,-0.0603922812272944,0.031121267842164,0.0127629190175556,0.0432717664844031,0.0059706948746233,-0.0205909816969763,-0.0969884275151094,-0.0502609400203353,0.203899277109651,0.229086390857851,0.0731378143648026,0.152518002841005,0.145525837080491,0.043835577959178,0.0157887510018723,-0.006953360593756,0.201771187016972,0.128439212948007,0.0520337639906471,0.035842004838442,0.0391127461765067,0.030830616702399,-0.149460847988355,-0.0738618650700069,0.23480586936251,0.100280082277885
critical,-0.144705154881662,-0.0070526468245642,0.214593888762352,0.0499746443578916,0.213151466847616,0.098573655300226,0.284612481694792,-0.262181720676493,0.0440258134340893,-0.0527277557735087,-0.164842027724029,-0.160701435886186,0.0320810726360305,-0.358332329675155,-0.0427142687116947,-0.0688283982154489,0.0162489444573612,0.264748822368506,-0.0218736572775029,0.109249316820507,0.193019661024624,0.0146232435827311,-0.0368508880707095,-0.177103004417024,-0.0801351476811406,-0.0519235460044339,-0.26891200807124,-0.222061566132322,-0.166939746760336,0.0229707997339041,0.0290923336515564,0.0706924416792529,0.202733508138085
critical,-0.0216670153390446,-0.0815829939638376,0.167446860730499,0.0130031476537672,0.395181068363593,0.136141367148092,0.160728261323287,0.0520287891782362,-0.099885874659812,-0.293293639409043,0.242950332417549,-0.0607041484204261,0.0542832312926926,0.105763550911464,-0.0137336380581219,-0.0630709498960138,0.0465110832404206,0.1333693759037,-0.182292339729374,-0.169616822914055,-0.149669683142432,-0.243034177366312,0.0558978401968168,-0.398399904537648,-0.161506484996074,-0.315480878278303,0.0352894339105543,0.0924946554804695,-0.0197174678570392,-0.0861251325319057,0.100154088009689,0.1158905888538,0.140417355136047
critical,-0.0320034102714299,0.342248807188042,0.0762072746543899,0.0682003558133364,0.523777258410017,-0.106491424054133,0.523152468294652,0.182774458016687,0.139176679044334,0.0766826578175095,0.228877408746661,0.0086538772697442,0.129960508779646,-0.224053143620528,-0.201185501219279,-0.0826626218131401,0.3018673607656,0.196538859962586,-0.202000457965686,-0.194814625913226,0.260684503889401,-0.0601170735812502,-0.198605078667686,-0.161321698066204,-0.0421854778574777,-0.24894351942352,0.191190123385813,0.268567018231574,-0.181625551993936,0.209116283108381,0.219685631616293,0.521132171895402,0.177451277099053
critical,-0.0495688379146998,0.199692365425575,-0.254656403851974,-0.379588953658996,-0.481847651501119,0.138151537650665,-0.0822007563907723,0.0145156755559033,-0.104079022133097,0.321578152140961,0.0117054725755942,-0.0493126456442955,-0.028794744342425,-0.17129891089923,-0.281582578437807,-0.180961668347651,0.0401427429058204,-0.249584490662554,-0.115104075945163,0.0753386023424387,-0.113991442701987,0.0509889795449782,-0.270199941385098,-0.0514222639455074,0.0357432333470998,0.235342499659825,0.145741632689593,-0.174741578095453,0.347420329195895,0.0011358574556921,-0.421069445644755,-0.0272581679747839,-0.252170752469676
critical,0.259450152155717,-0.305844180275832,-0.0825834815942572,0.0196161603325033,-0.0597667128124098,0.131570720111299,-0.279810474977331,0.0438491391357358,0.330565423888178,0.163480930841946,-0.348674730373571,0.235783979771135,0.236810032800643,-0.128169916683418,0.243334563111767,0.155398201544414,-0.151366660843233,0.221901036574065,0.205028719557494,0.120385095949487,0.125392954326179,0.340433137215979,0.0417285231892459,0.137877813409048,0.176607460809444,0.0404682417543217,0.538011143966603,-0.0177172535317273,0.256980528109447,0.208762655937399,0.164388046779829,-0.412052615459082,-0.331972665547884
critical,-0.0382956410937333,0.137363615621347,0.0010658321431361,-0.335083942835806,-0.0874137322978898,-0.060267332757277,0.0280919800574375,-0.0414140261616733,-0.0862338370946054,0.407489831408806,0.190562149089506,0.0546197697642306,-0.0492687722724774,0.100721345531829,0.0438348137150257,-0.0538360227892676,0.285544195813848,-0.112568439100088,-0.0500845510086905,0.232463615211229,0.106129450711697,0.006956618181853,-0.0959477801229435,0.0341969689326464,-0.0041479567157129,0.0352424888309578,-0.146579749457647,0.151822226671391,-0.0490087566451686,-0.0523895345016353,-0.137552271385357,-0.117935446796357,-0.0117697387738802
critical,0.175698563131466,0.0030455248542432,0.107202477612958,0.0435694611706718,0.254284326872133,0.319696036850964,0.119083183635274,-0.0711691801970147,0.381883500048502,0.251248537584775,0.330253294465646,0.345982788914122,0.026065129363611,0.13524457000802,0.258192790786447,0.261548167481843,0.242171654258394,-0.0191309647253705,0.244037403911169,0.147201299557789,0.0605296804887016,0.211393620272753,0.302589456603637,0.113001880548014,0.130362013582456,0.0697925201932664,-0.178876758462019,0.211877140856348,-0.078837077810179,-0.247826918609854,0.0830970444463937,0.230659107462583,-0.0351897988603234
critical,0.348611299706115,-0.226362099380284,0.248380406047599,0.428079780028778,0.271970397779834,0.63424339717071,0.0534629555858928,0.173923099452335,0.590809417243607,0.505142866148194,0.0878650749249442,0.454135297055501,0.341876288786606,0.105561510352424,0.537362135442917,0.514816594436595,-0.356459147779635,0.489226988800442,0.170406295660239,-0.12423007481977,0.228956999396377,0.234227462562692,0.188460395116919,0.0556378206691463,0.19559150316737,0.24129399416468,0.270095766745705,0.52412932369802,-0.282191189060092,0.0591315571086251,0.235861977580447,0.0519893606322256,-0.0017940342100815
critical,0.0230611205719842,0.084096334115869,0.170465128997365,0.025352053806858,0.0864467223213096,0.167032646828888,-0.193102606664985,0.0212584353653814,0.109323164724915,0.188798581298782,0.103117434858418,0.0136773896148914,0.12880845052207,0.119252253175268,0.188524088923857,-0.0386334083575985,0.227323416241749,-0.158929586804923,0.0479628404925972,-0.0201845048415218,-0.0683914548839383,0.102539281110088,0.0873652294919279,0.028031387999423,0.191743578208501,0.120474532163049,-0.0024522271680166,0.185272099880683,0.0734713742300379,0.309901390897087,-0.178641292617475,0.0967895147048997,0.0760505133929238
