group,CD80,CD56,CD33,CD11c,CD7,CD16,CD45RO,CD31,CD195,CD32,KLRG1,CD1d,CD57,CX3CR1,CD184,CD2,CD28,CD38,CD49f,CD107a,CD272,CD58,CD79b,XCR1,CD29,CD98,IgG-Fc,CD15,CD36,TCR-Va7-2,TCR-Vd2,CD336,CLEC12A,CD94,GARP,TCR,CD82,CD101,CD224
critical,-0.0350604465254202,-0.0625474094634833,-0.148051730923426,-0.161806079787363,0.478469474636147,-0.0285724818025481,-0.0622168504570125,0.1022295375798,-0.095480703698886,0.0003883612172278,-0.141094621833144,0.0037839606979865,-0.286618573860022,0.0228625752928309,-0.089859075081383,0.0944168075156347,-0.174836002245869,0.414543154838607,0.138707815710921,0.0609119546357926,-0.11473293475132,-0.0515434407225325,0.0530123594339744,-0.0547223101465006,-0.0107203146782522,-0.0704549723447027,-0.0676513286580441,-0.0598833491728572,-0.0613451326874029,-0.0531642476915646,0.0030789236249335,-0.0635669230827216,-0.0749109581648245,0.163524636236708,0.0243000624781091,-0.0730665060675197,0.0214542033346993,-0.102439513913142,-0.123624843360661
critical,9.02495535404417e-05,0.217681417473564,-0.0431171097154893,-0.0741072781075545,0.213747631869622,0.123857350425892,-0.14735376500489,0.114846183173387,-0.116585734286868,-0.0329599392071961,-0.0258404474920102,-0.092649875171751,-0.138484253087536,-0.125052037927632,-0.0707484213284337,0.116195571192523,0.0333357666035677,-0.009265227953909,0.106775103217618,-0.0014046646118343,0.0714417117838868,-0.0958589251092141,-0.0252082248606791,-0.0672218718836199,0.0657101400035605,-0.0606710542876511,0.0776978415258388,-0.128111365568973,-0.0871941031090727,0.0661850462449549,-0.0140302999268516,-0.106605652167079,0.0331099359687076,0.131877003159271,0.108993919141786,-0.124849253677427,-0.0366020306451895,-0.06030607119421,0.0933392661161576
critical,-0.265363104550037,0.339280293600059,-0.301426948283471,0.1647797344758,0.405510213034934,0.12940893740134,-0.442378887504054,-0.396565642499873,-0.345908937221017,-0.32363832828159,0.189476646978755,-0.131525740222854,0.0104632244278601,-0.288451796675465,-0.358422551492042,0.217089224385237,-0.341025998414303,0.164101151677799,-0.39439118372099,-0.42558782791887,-0.297021470546859,-0.456162386188279,-0.218554372584757,-0.504282723001373,-0.305827268460335,-0.491145654063037,-0.0108094773046959,-0.357971782625002,-0.478265888034133,-0.191564408633245,-0.0827369336194615,-0.367661052593185,-0.474129796390443,0.314669630427684,-0.430159077153917,-0.286583421637368,-0.421206594764568,-0.417818906938263,-0.394901654943654
critical,0.13468342088403,-0.0085608974536526,0.135778665097331,0.211616070406235,-0.310890569850658,-0.102173480186475,0.0919530773880738,0.234481591213606,0.249262573938847,-0.106267995883916,-0.152642273184668,0.176463696791895,0.125520985681283,0.191646203888566,0.280693865563673,-0.134188729377649,-0.0645205203860321,-0.04812768003552,0.0482072648403465,0.0224038866417452,-0.155296223645648,0.151970758011974,0.101188818405173,0.170632884979292,0.232760158302266,0.289201514576927,0.12180502905234,-0.02417691940587,0.232376735553609,0.286030226078236,-0.1796028695918,0.0797592258189538,0.219267371447726,-0.364572794571445,0.375993616216934,0.0966821912356352,0.0866399949164664,0.236842400983877,0.22544753572662
critical,-0.0824244985719761,0.227226874055299,0.0231760259574239,0.387295931773466,-0.0058425019349808,0.100474424657901,-0.113071396887469,0.125102199322057,-0.107735190646415,-0.0563411716716128,-0.178914896797798,-0.0122033094757493,0.0572078314466876,0.162285832363723,-0.0162034226603421,-0.128051295047051,0.0430802063177304,0.185282833386594,-0.0484145808379288,0.031059940470564,0.352980449516482,0.0839886601184831,0.145880305601771,-0.0533410121975844,0.193544369341548,0.11557190655654,-0.131361426687406,-0.0092397473958489,0.211757491657135,-0.3116552486227,-0.302908984809103,-0.0030820403527684,0.0981323400912215,-0.180554849958345,0.141444354322563,-0.0357940514155021,-0.0020321172459859,0.0088708877474752,-0.0422663155652526
critical,-0.068846723422156,0.20208248530287,-0.270339299597289,0.443903829682655,0.819252784909589,0.117941494813643,-0.331392119740706,0.035659602730515,-0.259896557146257,-0.187605934448006,-0.0039557911063452,-0.233768606385835,-0.203153197604977,0.0594739338577962,-0.25358789059564,0.358737575511967,-0.113449410471618,0.397616760483367,-0.175253054150249,-0.213195164062858,-0.0224111717917224,-0.206811484039318,-0.0805621742113867,-0.179552680998735,-0.289423509952737,-0.289169488518505,-0.309112693698829,-0.121897924047716,-0.0928956313788922,-0.1168879463246,0.190112593209478,-0.113735226137515,-0.216165350925476,0.618114244002566,-0.0050492775979884,-0.0544300177059203,-0.123609720013234,-0.347748116627117,-0.249276773695985
critical,-0.10284833726781,-0.0025753546825334,-0.0987017751706703,0.0445360205006365,-0.0507325701153043,-0.0142012502148974,-0.0965092853291182,-0.20034089062866,-0.125037942825894,-0.068181274330198,0.0243265784280798,-0.0934680084615219,-0.114618533682943,-0.192733211558399,-0.229617383917547,0.0755429890247053,-0.172873326617022,-0.157123339133149,-0.145075340830797,-0.23305932811975,-0.0933205459877612,-0.209047507308926,-0.151275107968368,-0.192260260329974,0.0572526322740549,-0.068148774259346,-0.125594662936038,-0.146068875769278,-0.0728829819650005,-0.126546419837733,0.0282776845515727,-0.211062041907135,-0.0267871509332675,0.206586018177634,-0.106389077352333,-0.162643045668533,-0.183881975149567,-0.0767967055921014,-0.0708513312569669
critical,-0.0596646407037388,-0.0839061856694134,-0.0222357117500181,-0.0666383913679149,-0.189323923545647,0.0840915378525457,-0.0107901006152897,-0.14335927309787,-0.165104744150961,0.031119340327281,0.0495212640130857,-0.0566289528316775,0.2496226757293,-0.0595906826597696,-0.182449132250288,0.0638695825670137,-0.22697846650411,-0.261468181950421,-0.235635621137871,-0.0768886561890186,-0.132261567259458,-0.0877617241126367,-0.179085901420536,-0.19296352963735,-0.0025444936905018,0.0894293721890328,-0.214964312831863,-0.101976793963051,0.120981771051843,0.0473702517215477,0.0446320415917246,-0.215997456855879,0.0018190062106378,0.107346366291556,-0.0793653687031522,-0.176961374624927,-0.0499598313391952,-0.16708722952041,-0.0981181173904786
critical,0.0675256426501927,0.404615961877726,0.25013222104814,0.360165501413402,0.408146849245549,0.176698468060617,-0.111934547372532,-0.259455508651038,-0.0536150614813761,-0.177180988210417,0.0383758528822385,-0.10885238781766,0.101281208014847,-0.0037043490594944,0.0381347791497915,0.300818437060179,-0.063892391720811,-0.217948367675581,-0.0958908119418894,0.0006946258255252,0.243228749194243,-0.149378103722593,0.0990461497735777,-0.14783305861528,0.130300357589071,-0.0475815465481377,-0.101640023447373,-0.0508097595609549,-0.442202162402814,0.121621924017743,-0.0876782767725922,0.0435172768443861,-0.0599375379218568,0.407413843886574,-0.0194544963860969,-0.101613620098939,-0.241229789250241,-0.22385229949433,-0.0673821444773425
critical,0.173477413267952,-0.0418199530840197,-0.267031767041254,0.161247813499397,0.289955374374715,0.0894187938756645,-0.0395196431172781,0.194465619272347,0.0491557927879164,0.0144851990864738,0.182328530027035,-0.134080128262771,0.0450963761504289,-0.0767321809149364,0.133683239366138,0.102678882474064,0.131724718170829,-0.0716543565081209,0.227717283143354,0.213652342711447,0.0553647086036712,0.180522918583338,0.0140092356489902,0.0902593100615556,0.223490504246272,-0.0744720424396624,0.108202015155826,0.150722903075755,0.278981722870693,0.391046620411875,-0.0885299756163166,0.135726415268395,0.149985457831661,0.0631586265469624,0.196418319294293,0.0134788458101103,0.242385057607335,0.120383876884911,0.140795342404147
