group,CD8,CD33,CD11c,CD117,CD7,CD194,CD16,CD31,CD5,CD32,CD62L,KLRG1,CD95,CD57,CD39,CD163,CD2,CD38,CD155,CD49f,CD335,CD107a,CD66b,CD35,CD58,CD54,CD62P,CD41,CD15,CD36,CLEC12A,CD94,CD328,CD101
critical,-0.0251036504212579,0.0269504666378901,0.0796514275522734,-0.119182998429612,-0.436993595344476,-0.136946548222131,0.199119199452824,-0.199697394200435,-0.0919166685969037,0.0103762511982805,0.0609891626357331,0.255152907815388,0.22255139264166,0.54627797839133,0.0481802663611732,-0.0022240363929555,0.163192918404535,-0.575034452077482,-0.121572019887601,-0.328392037888009,-0.303598563306823,-0.020944088811391,-0.0114553321112897,-0.0015320001262804,0.0135265974212311,-0.0788543007487787,0.0011872477964673,-0.032724609704372,-0.0236162152723774,-0.072760280228023,-0.0689873254795558,-0.357014250984183,-0.220814254171278,-0.085145445067669
critical,-0.0246993739862098,-0.0288605503111501,-0.0643178062484573,-0.116672683946812,0.0837804091719522,-0.155711370604343,0.241440050787434,-0.240316999901495,-0.123693219332331,-0.213740055673439,0.0440149739297583,0.0552895412739163,-0.0301660535874328,0.271518898674856,-0.109578562902423,-0.0881397713197304,0.0001473494671089,-0.112146315788526,-0.114053803160352,-0.135714665749961,-0.0073816017616052,-0.112854335408835,-0.162797561422035,-0.0741883465053125,-0.150439886798912,-0.118878044570381,-0.0194560845003246,-0.0277269316066493,-0.139630651591247,0.0520899425550461,-0.191246510179125,0.144084332125879,-0.0531558964591011,-0.0883913837767775
critical,-0.289785426972762,0.0998132303581411,-0.130875365394477,0.157133871245792,-0.466520496685225,0.162460473071266,-0.106974571941027,0.0788517877828967,0.17089810136588,0.152984843509701,-0.0028749105104336,-0.0352867152715653,0.31909838172011,-0.0593309496236504,0.159936640286617,0.160432352922645,-0.449515801021577,-0.10543321208166,0.103754826657496,0.1121240848084,-0.305802371202467,0.283679245935049,0.29180975507329,0.378139483879107,0.327986399846834,-0.279746347691854,0.122967374598452,0.0915218909490978,0.257447734134618,0.0721976487549337,0.321786912099865,-0.25920911941292,-0.357283589186552,0.2841031714013
critical,0.0745409058219271,0.0228738176701421,-0.201198695429142,0.122212485428847,-0.195269478118311,-0.0634590535784507,-0.269408100222633,0.146483703136804,-0.130884881894279,-0.23095066253472,-0.248156259597152,-0.19287164404403,-0.0844182862141281,0.0843878714455408,0.183534413995262,-0.0963467019316832,-0.296673943806191,-0.025696095727017,0.013213909366356,0.0837374509266375,-0.238777277528608,-0.0029222460837058,-0.354228588900448,0.23381585563478,-0.108918740509838,-0.173919729030536,0.142069393023224,0.246222423351713,-0.366816957304858,0.223672230297587,0.196292841953642,-0.241373518883762,0.127296967057349,0.0144448893381894
critical,0.088824465598667,-0.355060052347729,-0.206871517809455,-0.228743198451733,0.188501833263341,0.145945660008048,-0.457689792388371,-0.368683540355002,-0.184920978504112,-0.100234875183218,-0.0101713737392763,-0.0184523769073603,-0.135366456546594,0.117336913860866,-0.0380926813349777,0.134621799180318,0.298110551357163,0.0589499430512271,-0.228084159005604,-0.126429366040755,0.199586730155585,0.0925310498091738,-0.286559686313987,-0.215896870753786,-0.0475070992562076,0.26434697450234,-0.291691164944057,-0.375684497737462,-0.247933221788613,-0.269395129045587,-0.244391198345415,0.581371970686063,-0.0327779738553548,-0.249035931259398
critical,-0.143015059772665,-0.0469451478342598,-0.107888881828768,0.169123036399125,-0.2781820233264,0.564369025850698,-0.510539333795818,-0.0269222897108869,0.0946737743477511,0.0838209156175244,0.359898357045909,-0.224773701792687,-0.0081134523260564,0.190667740668838,-0.109219949987443,0.177638547718809,-0.355351927925539,-0.41545627819968,0.0698768460646569,-0.0485207650927047,0.292512955953468,0.234422998790917,-0.168982348616011,-0.0843812722827153,0.179311832223657,0.11587873221955,0.0344694533522619,0.117152857827422,-0.243372836213254,0.0190960107780412,-0.206532818905206,-0.0220401879004344,-0.614920445780413,0.0818106081613613
critical,0.212791475643498,-0.0412255784440603,-0.0700956684588906,0.145760742850394,-0.462352930771142,0.0098152590157405,-0.517733958907297,-0.0147671384705602,0.116650080294538,-0.0340568856987051,-0.024990563530392,0.0562752365787664,0.164999864112852,0.492107417656405,-0.0061414372323265,0.103951313648353,0.221783990629221,-0.354555475642552,-0.0208182720289541,-0.0980287514752456,-0.333070065396213,0.161677859456004,0.182090478673115,0.0375824317613954,0.0854588000119946,-0.0170009850410935,0.0468076410193081,0.034360772059238,0.0718424361943177,0.0091503979712291,-0.0078414526544579,-0.0966591406192309,-0.205220796105326,0.17257500355589
critical,-0.114782836795844,-0.0056396121656082,0.0403367648980535,0.119719327975688,0.04406149074639,0.0910315062752435,-0.0386128728601996,0.017728919464851,0.0303561062919891,0.160163098322,0.0496534843091979,0.121438890592743,0.188131695019593,-0.0262175208769457,0.129434593270973,0.312786915374604,0.038736838002021,0.193707902866231,0.0677150521246471,0.0652392520079596,0.174841398227621,0.0401075072608052,0.221355829709895,0.112582651587516,0.13035266826598,0.0646256754181543,0.0625975102857092,-0.0967247872838308,0.106973132199843,-0.172182267922268,0.0157491234400136,-0.127232738250031,-0.0853579395015016,0.192086720688965
critical,0.240498777586743,-0.0806132969089553,0.0323373779778496,-0.0186634102582471,-0.115489241720175,0.028599387370549,-0.233073142916344,0.043184463021443,0.2529864067552,0.0452834612256937,0.0254917835881644,-0.2447835321855,-0.0476300942368647,0.48390553184021,-0.0157954899724172,0.0759660604348442,0.369935536134764,-0.512305916269273,0.130916236017474,-0.19889535721843,-0.509668122044426,0.128910976120392,0.350326343486315,0.180637441182228,0.12398035487123,-0.0092560469034622,0.118867885617103,0.262138760811349,0.161988697528426,-0.0538415749411302,0.222832767075148,-0.157009025713562,0.0089122989791146,0.391857750646487
critical,0.0675586733007481,0.0944348813319938,0.0185111081153421,0.0880760856201439,-0.280105759500753,0.049479036818152,-0.0853484836664334,-0.0487074066769182,0.007874985450221,0.0090037342436988,0.253741319795379,-0.10301071012766,-0.281208625278847,0.0325378916528411,-0.205872351007239,0.0506561421755648,-0.0501576603865253,-0.188506815044148,-0.0309086714851724,-0.250847028976819,-0.150602115004317,-0.0312021264195746,-0.0916410768032954,0.038178227424768,-0.122666361094776,-0.224594335993396,-0.0270426736467265,-0.0246365492956025,-0.0978399257990158,0.0563504326689613,-0.107048360453687,-0.0593756185025427,-0.0081587575977243,-0.0207202362090152
