group,CD56,CD33,CD11c,CD117,CD7,CD16,CD45RO,CD5,CD195,CD32,CD62L,KLRG1,CD95,CD57,CD2,CD28,CD38,CD49f,CD335,CD66b,CD35,CD79b,CD54,CD41,CD29,CD15,CD26,CD49d,CLEC12A,CD94,CD101,CD88
critical,-0.148523250466789,0.0786904538392253,-0.0915129851602023,-0.016146201495668,-0.375014722588651,-0.131402459508708,0.127556166472703,0.152311268935272,0.11535445802211,0.0807745559432889,0.187369604763612,0.415676368632137,0.294768968151422,0.382811956974177,0.289505751447499,-0.0217633154102421,-0.557497832830406,-0.138256731109078,-0.164361151367104,0.0314599001341673,0.0286723475550634,0.0003374259933007,0.142453834838318,0.0332263814585047,0.267109280327235,0.126406592338095,0.0292372911210312,0.337358880729012,-0.1428996405498,-0.164249096547787,-0.0147185211828415,0.0093298657852432
critical,0.143901591825247,-0.0984291091225656,-0.200081602591886,-0.111971083565505,0.625410400591434,-0.188645546505445,-0.134257071825085,0.0587855033091573,-0.0718553296816412,-0.0989497787558152,0.131108613504422,-0.078715733687335,-0.246215647287604,-0.46795877530275,0.236486820578687,0.0282060910157654,0.490188819522917,0.193101401322943,0.380747623540877,0.0913135908176817,-0.0471581547632052,-0.068297100684993,0.0893545352984285,-0.131780388344844,-0.0610843092336903,-0.0331405804164596,0.0284767889196283,-0.197201659466922,-0.0672400252034174,0.464222037444118,-0.109541900344425,-0.0514314643326525
critical,0.396151402503951,-0.221298635888423,0.111367921691707,-0.204260887008438,0.325629066077673,-0.0842989377327373,-0.336171778489751,-0.141035673725394,-0.306364807244047,-0.390082553288097,-0.0483057748297419,0.0247520670828834,-0.377600750036061,0.180825655206852,0.337075152945958,-0.365082892341578,0.0470428381108716,-0.494995310370177,0.135610513692564,-0.476395614432204,-0.385106801816197,-0.0616676465385377,0.243698759303617,-0.440167377422492,-0.429331303171095,-0.397937929466517,-0.121534485476251,0.0614598466164691,-0.472381954907501,0.160827311299516,-0.33747772646096,-0.395967371083008
critical,0.27983433551627,0.220862934977618,0.0308507214917951,-0.174982097660444,0.0399293206528143,-0.0774701013820469,0.0769048195580854,0.0924196619708765,0.0180800296181099,0.0494702457372959,0.189199048893725,-0.026832321466292,0.168970296801078,0.109063917206853,0.094455270949236,-0.146585253596201,0.0236533897516895,0.0808545610292544,0.1666596075332,0.0049460997641498,0.136793488127341,0.0860794357931971,0.0018717475779697,0.121554292791291,0.187861477215729,-0.0091284103285986,0.140396596543695,0.155317246992651,0.364131873320468,-0.0305323266980331,0.251248873063188,0.121419113996069
critical,-0.459485200321822,0.298620593451412,-0.113738771752493,0.575479153130792,-0.580192900487682,0.301504367133233,0.412378035707241,0.534819682240959,0.12734559921574,0.275154559326481,0.295620806358328,-0.111608429488131,0.477797361004185,-0.265914983901837,-0.0907469279022485,0.451036705538662,-0.266855932024193,0.279458367784762,-0.278184684224193,0.538667359421908,0.431956436964055,-0.0780252164373108,-0.156061239319577,0.570501890562458,0.153838770565697,0.523828837012032,-0.0161114669693768,-0.117089020310828,0.480121257598682,-0.521078530479153,0.476667793917089,0.580308037611863
critical,0.546321493623548,0.0150842559655537,0.128775153261937,0.326292909098186,0.277757209852244,-0.576947515573733,-0.117360686769455,-0.333192426411646,-0.132249187891367,-0.200844541897734,0.0395096585995018,0.347615143470086,-0.104981017923234,0.257045226414075,0.165402991461967,-0.0414281555092987,-0.118389526662808,-0.350012437725427,0.258834780720593,-0.31320977053577,-0.328393223254628,0.222481517037756,0.244107512026445,-0.461121562232665,-0.321510688392432,-0.36943037710239,0.0353474800560595,0.182960642048753,-0.239680061445548,0.495480377992457,-0.110023600949938,-0.250590999590153
critical,0.0666685132358845,0.141515405179549,-0.168247952739998,0.0920026108642879,-0.152615770269228,-0.109606584830138,0.25052153482339,0.257061481142361,0.169895191711433,0.234642325228281,0.513501693616484,0.33674236156367,0.329283010241709,0.474952721376281,0.487173110403001,0.0948056808105214,-0.318205844174767,0.134632519793584,0.0567324463192207,0.219533228089272,0.180147046065437,0.167444248201637,0.130984831253174,0.344474515094027,0.0972214081051933,0.202874128565994,0.117340781665891,0.235392938075455,0.175896346548837,0.0386880049800141,0.290310657663068,0.174715800627962
critical,0.0456197716960393,0.151171427724253,-0.0160442319416477,0.0340710788892909,-0.100319012396624,-0.161983324368627,0.227686300209975,0.207910494437184,0.126544302377966,0.141015684298794,0.170523599488383,0.360575082456059,0.268712052474313,0.215749496216942,0.161149704109977,0.07718280806664,-0.288422475508545,0.0619729797427672,-0.0975619451248208,0.0023409959391172,0.159785833194084,0.105355953550077,0.132533029735482,0.0902947003206399,0.140241854224242,0.0210048549861378,-0.0557642471520612,0.18780645399723,0.0666884459867902,0.242381518562308,0.0432914849145004,0.0320573097824065
critical,0.0529847349649746,0.382927968050254,-0.233592723210298,-0.0549987371047718,-0.0455360887944779,0.14293148332652,0.0534708081587665,0.180174553665252,0.260988592888215,0.215605080469959,0.357000841977884,0.141406046140737,0.184559380949406,-0.450472900068319,-0.195147357554517,-0.0116379584190913,0.0776238613112074,0.379283440720694,0.407549247977369,0.153503365536877,0.313836505814832,-5.8023520664076e-05,0.185525890121272,0.160051145324181,0.234214455907758,-0.0597318838168125,-0.044136304917188,0.31599362295373,0.120572699951437,0.0070552858700017,0.0594498708158618,0.104924842222476
critical,-0.0609958795172892,0.0507161363961563,-0.266033812363903,-0.078180257619244,0.16359111161196,-0.0052439252105821,0.0614186209225004,0.289810142514509,0.0874630413287393,0.0547985894487186,-0.0399216258439194,0.212574318723864,0.302231872860206,0.0336528972858045,0.181049893368402,-0.048104339988079,-0.0783604488415815,0.179003423983139,-0.0679110653623934,-0.0489350742403047,0.0140405982848761,-0.129441059767464,0.0517440670957433,0.282906772916235,0.231569509095565,-0.0469197370195018,0.106913698499493,-0.0182758108378168,0.194067972666489,-0.107284827572846,0.0393700537728229,-0.0271323072735621
