group,CD274,CD8,CD56,CD33,CD11c,CD7,CD16,CD20,CD195,CD32,CD62L,CD161,KLRG1,CD95,CD64,CD57,CD39,CD2,CD28,CD38,CD127,CD155,CD49f,CD44,CD335,CD107a,CD66b,CD35,CD58,CD54,CD62P,IgG-Fc,CD15,CD26,CD158,CD49d,TCR-Va7-2,TCR-Vd2,CD158b,CD158e1,CD337,CLEC12A,CD94,GARP,CD328,TCR,CD101
critical,0.0876123772241989,0.104700479584478,-0.0675516219783572,0.044076486289759,-0.0580955125856254,-0.0871426242294308,-0.294947563447855,-0.212593408237142,-0.0311741992777408,0.0369534676624748,0.142461923081554,-0.046906226239982,0.220903620733797,0.149875420494475,-0.0052559238735412,0.042580131824653,-0.121350309366038,0.069444427208633,0.0282931872326461,-0.206021982756883,0.0325113046368048,-0.0224731519859799,-0.101665727305889,0.002291895786345,-0.208126249610652,0.005559570094601,0.0060305958714754,-0.0468302586225979,-0.0238528285215479,0.0858965496180877,-0.0150601857650997,-0.121987164363419,0.144052050221975,-0.0147567845353315,0.234472144656956,0.124750726325931,0.0071731091590546,0.0509912520151,-0.0310966111235125,-0.0301111331120492,7.30929448695281e-05,-0.0665078625891533,0.0118608096949829,-0.0162038174454889,-0.100492378963698,0.0607480099061323,0.0089048003283078
critical,0.106075261718423,-0.0028052911441914,-0.028387753755571,0.189394312050876,0.0793681244645276,0.489587491154395,-0.131934874442563,-0.0501276894914807,-0.0496062550775927,0.0479447169100693,-0.0292506679675737,0.257095397102819,-0.3050119858182,-0.166670728544271,0.034439081070335,-0.548093238001632,0.141705762625199,-0.0956792611730334,0.0464092602942536,0.377921042007303,0.048100097174262,0.135192460792107,0.365250003307258,-0.0112335401715235,0.401744819201287,-0.0242811120734213,0.0251729101478361,0.127398599803322,0.0218886574869023,0.194283887853445,0.01040588123836,-0.0395492982613484,-0.027180489982273,0.0818853896210928,-0.484671566459334,-0.127207611005579,0.0495021095808523,0.0646705447342356,-0.179192961720703,0.047456602564123,0.275700811045581,0.27556014556951,0.250190013742931,0.0525811555765838,0.0962911713312121,0.0020597326116193,0.119790972289011
critical,0.271949348891446,0.0322634235198374,-0.0715051202618514,-0.103115943000185,-0.315997358356121,-0.247354838588004,-0.11717679328402,-0.0902327002464595,0.222168368417781,0.158066354943472,0.214044365756241,-0.389394588734739,-0.0934704992716321,0.0724318493726245,-0.118454151212354,0.0933464164724313,0.205247300116154,0.0751316132575059,0.1489440902607,-0.373808331170537,0.161477209793649,0.10537716358761,0.119989735874739,-0.156650947517474,-0.0673358309482205,0.283403409869862,0.259924730631481,0.245538333644471,0.110784444988147,-0.149916946773737,0.287310855296001,0.058361019185095,0.207356249532765,0.350553248082311,-0.25874316126573,-0.289889904889119,0.216855090483328,0.142891085519774,-0.0898308833142849,-0.0604944436117104,0.0343712396631964,0.245162562125055,0.0560015891710052,0.268728649589749,-0.271600824545135,0.180433408997936,0.300369043852568
critical,0.12350638317056,-0.336238061315396,0.0146567150601597,0.2969441018822,0.0457982210002113,-0.482420356130388,-0.406441216960024,0.0395468713993785,0.354825379564754,-0.0572005710696458,0.0371162440110212,-0.510571782388913,-0.252709249821067,0.0827180763311099,0.174266331190634,0.109293284014859,0.289817700832645,-0.23536489286259,0.0125589720216496,-0.249916485261798,0.0668402160362676,0.107319924766753,0.121005007745789,-0.0914295440904733,-0.242798708940991,0.0153943159703722,-0.0817920667561926,0.300018000512437,0.0921752286032424,0.0030941133431744,0.217109410196707,0.238551551178044,-0.0692460582667334,0.17779204167987,-0.23753634129044,-0.181451809586249,0.0416910067327579,0.0244770592008013,-0.222150217040013,-0.0550479773603315,-0.196090554167606,0.3079548229592,-0.257824290652852,0.243074750250468,-0.333647783083434,0.0113057330867155,0.202958378653337
critical,0.0236391939859453,0.0252157365710501,0.438385562016687,0.038598920929091,0.128747097554355,0.0935611768199018,-0.314235993179472,-0.174996537131798,0.1082234165859,-0.204564312261175,-0.147525604714464,0.100606601588189,0.223054282968268,0.172999791380399,0.254395107060369,0.464316612110562,0.311878641518183,0.221068923558114,-0.103947316001493,0.108574929498752,0.0228174610515351,0.0156031784993089,0.0944773646167288,-0.114821298787129,0.185347970360547,0.0209228841812155,-0.348411182963937,-0.0859032010233601,-0.101094458656128,0.398751066785365,-0.0816084347109872,0.255267423852762,-0.219403475443536,-0.121904619977478,0.0785765849623982,0.072085968875572,-0.131998099696884,-0.0202937375874303,0.129893413325937,-0.187943752564319,-0.0789388869446145,-0.175674047623752,0.23669853921984,-0.0119033263939476,0.0391139224098693,0.0868472449310369,-0.258557893336963
critical,-0.507141707183312,0.0757887822941731,0.120487182120852,0.0368644499450849,0.113181011414875,0.0307281746306077,-0.0425801929871133,-0.435573601586691,-0.402836123716208,-0.152279383017986,-0.213239069757955,-0.34572123739799,0.299297980671155,0.170170843569114,0.248047017972354,0.0908546244844479,-0.0338438134500563,0.545794604662132,-0.0837061193367369,-0.0059935138572594,-0.175206157360529,-0.17515229702529,-0.319263813335282,0.327819525374488,-0.400043062619443,-0.306710475854902,-0.0236970238459849,-0.0612330541313328,-0.253278844415012,0.0354269936505567,-0.50178482912801,-0.230671647623408,0.0036661029788786,-0.149711157983914,-0.0561710517172233,0.207101282319075,-0.110330114564095,-0.113329395114596,-0.0788768669611398,-0.289927277252827,-0.305185356056909,0.0147321077957074,-0.22753668342083,-0.200335422444133,-0.185989067880355,-0.249135580394543,-0.0719113124460712
critical,-0.218162757387719,-0.23327456606937,0.0829071458744021,-0.226193069685213,0.12656381925416,0.373327456480312,0.456736530617076,-0.12811214899311,-0.23583071864479,-0.277632750434763,-0.312117141972988,0.162523618601094,-0.326807167351795,-0.389572614332373,-0.148334395132101,-0.472008056022476,-0.121892822400359,-0.418997897859915,-0.200932318234091,0.396268089739237,-0.209288105372084,-0.156289677192744,-0.121229514710473,-0.151962090618056,0.204330386932513,-0.374850938289166,-0.362850433900889,-0.320269271592342,-0.277160662068056,-0.133449809593017,-0.277946504470876,-0.164606311364469,-0.26182483783438,-0.182052734878149,0.0493797589347826,-0.12354488992557,-0.199408557669792,-0.0808980045020821,-0.12974985955595,-0.159300169979061,-0.107115339554709,-0.257687957135259,0.0302337980322563,-0.199142429968999,0.20792682429413,-0.331479918483561,-0.399909759711674
critical,-0.0341715515453033,0.0292883807821861,-0.0271039345967177,0.0513993324987751,-0.0178744513229376,0.255440783711475,0.153142086335668,-0.057225758327577,-0.112875685945451,-0.177187498545315,0.0949079414262627,0.0827902030704044,-0.0431456476845625,0.0649398859591803,0.0016555180824593,0.0117011844072072,0.0505477324909857,0.134931612723978,-0.0037527096059491,0.137396524123058,0.0922265559267517,0.0937014746714245,0.0345032411505634,0.324545183805183,0.0155953315371569,0.0261506728929758,-0.11052706076519,-0.0797536981054762,-0.0094632861779175,0.160679113977576,-0.0483168994975852,-0.0527133159714338,0.0044943696756185,-0.0400721009881983,-0.033562160006256,0.0654215794803802,-0.136303309647825,0.101320280975635,-0.229388407144514,-0.197109943789683,-0.010660694041771,-0.0521948852473669,0.30720271984739,-0.0524779583540534,0.0063042473111662,0.0228286626621275,-0.0861341144426922
critical,-0.178653124887172,0.259425569896217,-0.0831212490662319,-0.0432978104632229,-0.038237937107976,0.133541668281646,0.360740098897313,0.0123836578467482,-0.152422449975223,-0.0366220546497908,-0.260653487188981,0.0443789494311278,0.215784584532406,-0.358064876116017,-0.0889201295011564,0.0931254968040566,-0.123534876799203,0.200757699487768,-0.118183467745872,-0.27492266230415,0.0260866714273003,-0.030708028706009,-0.0970475165491499,-0.0810141817326533,-0.126606563256606,-0.225174538441098,-0.304977030358306,-0.343507265198991,-0.260804218273218,0.0479000427254173,0.0041148804869889,0.154166569429283,-0.0890474349432015,0.0210200607850988,-0.238326614529211,-0.253848017560523,0.120677746053511,-0.255015835266618,0.0720340397262605,0.0563929303063923,-0.0852995627725615,-0.271433913246508,-0.0269488788149245,0.0167003959940892,0.189588905555711,-0.0724735682689696,-0.172480172611415
critical,0.211592896693324,0.018320451702604,-0.237436811966313,-0.0385590522428753,-0.393909336975047,-0.320848803475604,-0.293270384996698,0.0142915782053631,0.173790894414446,0.101599807339717,-0.0496203111325559,-0.0518896316224836,-0.123971447248539,0.111260919970317,0.148207466219417,0.136884280050598,0.155720111836182,0.0463962360090654,-0.171160210603176,-0.172576511378505,0.0031749465505319,-0.0705909679436806,-0.145709395378567,0.155943672629371,-0.371367788460938,-0.0404068604968071,-0.0537163942670593,0.04170442950927,0.116983163001683,-0.106146055327503,-0.0557634894920838,-0.0161809376055469,-0.0236871669052061,-0.0118214393219123,-0.164149629057323,-0.119433277834985,-0.0754441613330413,0.0071286141409838,0.308369445270516,-0.182599213471875,-0.238179457761838,-0.0269654819982838,-0.254992883558278,-0.101223657277673,-0.0646186416542276,0.0445699077381855,-0.0976413713015071
