group,CD8,CD56,CD11c,CD45RA,CD7,CD4,CD16,CD5,CD161,KLRG1,CD95,CD64,CD57,CD244,CD2,CD38,CD127,CD71,CD155,CD52,CD44,CD335,CD35,CD79b,XCR1,CD54,CD122,CD29,CD49b,CD26,CD49d,CD305,CD337,CLEC12A,CD94,GARP,CD328
critical,-0.0528761111538479,0.14985108429221,-0.101127270099259,-0.179697340182556,-0.450138676644963,-0.0615450297375484,0.0351942984128236,-0.0874252537444891,-0.322310725448876,0.303521267359308,0.146853359367667,-0.0949309416379821,0.443616253819037,-0.20786623408228,0.000133872986641,-0.576679373051286,-0.0101022830326406,-0.18081756512074,-0.300166910819556,0.192265257362383,0.0417474260690329,-0.362123726971953,-0.0998996290746013,-0.126028608497817,-0.0270518381630538,-0.065072338161487,-0.337729913709492,0.0235116072463238,-0.0218940461260498,-0.0370782718530804,0.0967862415794981,-0.322428381533695,-0.417397786267953,-0.209260092813134,-0.270255498197478,0.0746492057408232,-0.18470832661424
critical,-0.117322659791991,-0.215053416172687,0.173267424843095,0.0284670606732172,-0.137654981030193,0.0233558776702937,-0.218843910453464,-0.101075592199273,0.0377854957300218,-0.306323527216217,-0.0851168276799703,-0.0343865630721128,-0.276132591295147,-0.0540490045756619,-0.268240149991991,0.124965666530571,-0.0131684625454626,-0.0237164230437552,0.0166217220925439,-0.0168385422344344,-0.162851845183213,-0.0979830919398678,0.0514287282550459,-0.0412834362298987,0.0133570192959388,-0.15562389116797,0.0969483101235984,-0.19892811526821,0.118349987929822,-0.0652036244819584,-0.341326455432685,-0.124321383891041,-0.0623720987719196,0.0603376340648648,-0.323675328391851,-0.109881747061583,-0.0111726789766576
critical,-0.0530991195225904,-0.272706435726324,-0.411460243615502,-0.375822625157379,-0.457794106898513,0.295957610438433,-0.07769216494981,0.276540999367123,-0.322862155069441,-0.122462562593103,0.298995566668942,0.13759680727201,0.169981091464544,-0.334102076046096,-0.174089472972299,-0.358081426555091,0.276424460891987,0.452364960951491,0.31947095284819,0.317500072025525,-0.083702656820751,-0.247687989810748,0.431857195677324,0.270478992845658,0.509213424446048,-0.0806968646602527,-0.161896277399051,0.218730065740412,0.541224611939435,0.332337096144496,-0.243031898639866,-0.472288968410733,-0.0756537519337142,0.446979019986495,-0.417134944492053,0.494860805347867,-0.344634631436764
critical,0.0542115678704925,-0.211614683932476,-0.283257027129437,-0.537901417408028,-0.453978599724745,0.395877127833121,-0.291725140270837,0.0758036037120085,-0.434632732900931,-0.319025599883769,0.159857935967374,0.562522637393349,0.224110485322529,-0.550435503977401,-0.36296638381746,-0.239454776154513,0.119409661809619,0.335458391593682,0.321136298789021,0.23430408153816,-0.109723363749502,-0.21658280606693,0.445091548450764,0.0800088726905401,0.214992846112412,-0.175313989981473,-0.246564920032892,0.34142267445977,0.333086934544143,0.311526009996419,-0.186266071116648,-0.212572589596935,-0.156440593156323,0.45579928472448,-0.391092737911163,0.501112983383571,-0.248744528440089
critical,-0.0673504189704178,0.462487841157553,0.164767079478825,0.194894652179649,0.119852435527316,-0.241356495803834,-0.331833208797522,-0.149979750211577,-0.17835915705974,-0.0191026809393378,-0.0436352028891957,0.0130767860240704,0.1780340172965,0.160681008064511,0.0651204496027753,0.0407865493187995,-0.288366909203272,0.525073498866098,-0.0969684443909929,-0.0875912757329247,-0.311827790710567,0.15630090037867,-0.113073342256127,0.283380426330713,0.075992674911627,0.465912556471753,0.114730923543509,-0.118953398801728,0.139552236601453,0.101189876731137,-0.0583012504179261,-0.0380450441070307,0.019146533729629,-0.19855252824452,0.253704381329482,-0.152608853561024,-0.160848613970607
critical,0.0946829044907597,0.282830778417255,0.0159469504861358,0.371920923951753,0.256658140635836,-0.576658640715885,-0.23757491782545,-0.412204816329292,0.0137038814577556,-0.0805992437917838,-0.583815808679277,-0.445863069309864,0.232568087674864,0.346685558705621,0.153412156260033,-0.0760118580955966,-0.150338643719791,-0.392486819038756,-0.500748664858478,-0.0758484987870776,-0.272507220298051,0.168673292728177,-0.519596089391888,0.0956719947909106,-0.362565087270351,-0.0224418007587192,0.190771957301361,-0.558189124051599,-0.27188783538777,-0.238257662349697,-0.15282013504458,-0.112188434635356,-0.0921340903861125,-0.546646192150336,0.0507206888221534,-0.111368573499294,0.0506978413424353
critical,-0.131105474872617,-0.182716880522711,-0.253227127673443,-0.145782586474177,-0.0359894906478624,-0.214621440302393,-0.306804421861201,-0.130666286847967,-0.0769081393712659,-0.0593551695004196,-0.18086837204781,-0.127491666713541,-0.399062239649527,-0.158259577300152,-0.0979107353719223,0.0520529231595806,-0.0822719767041633,-0.0113376867769394,-0.135228916013936,-0.12440334500205,-0.0618018642418494,-0.193757227540619,-0.174426227083477,-0.221079765540874,-0.222334409967586,-0.0743143454698725,-0.118515058817681,-0.0959144967001301,-0.055360301761923,-0.0940858730711521,-0.100199822006045,-0.234681102019752,-0.138841282333506,-0.0440050241242719,-0.305650911279747,-0.0874824882432087,-0.146557949851749
critical,0.0116427472077924,-0.0153355643335135,0.170979042752529,-0.278258610384543,-0.181803221421954,-0.0231545255323768,-0.151456899458654,0.130698550681484,-0.048438160204665,0.23109793514969,0.045095774373399,0.229851329511524,0.100325022122591,-0.171643007314961,0.131993724672371,-0.357287598099721,0.201139421701291,-0.0058623642661477,0.0999694583689941,0.101836738407272,0.113411536904661,-0.125416403199254,0.0309285723943706,0.0206149845878872,0.0746819638037016,0.0372891540725783,-0.0975393877082364,0.0364939466155208,0.119448394628115,0.0290795634793802,0.100344331490847,-0.0299931866407238,-0.0151916835004147,0.0280084064544733,0.259823237796968,0.115912122602456,-0.103029672553629
critical,0.214620478225333,-0.101920418131316,0.30862238195318,-0.108464384828862,-0.0356998307321383,0.186218240924739,-0.0479907488515419,0.202667387263102,-0.0338208202854216,-0.246404231854735,0.116441980078459,-0.228109932755505,0.300373108635693,0.123503227242639,-0.0515341717786233,0.0090233400630017,0.133708813638584,0.0676104627208278,-0.0260552970838864,0.204956196012068,-0.217572177456255,-0.28644228394773,0.0257224000140556,0.231455823928999,0.0896958119056282,-0.391299382843868,-0.11689514521664,0.110437853370084,-0.187434987297988,0.085011880183502,-0.0027774572242774,-0.0607269918811724,-0.0240573682124648,0.0021510076654788,-0.260872086553915,0.120770232083571,-0.561822068111979
critical,-0.229749814250599,-0.0815803881927354,0.114375062365017,0.0261127248233762,0.0309254430170555,0.0855561521815133,-0.142311488141099,-0.169587144298863,-0.0117792510141059,-0.334469969959159,-0.1038723535273,0.161392751568198,-0.215137402654939,0.0324607251225532,-0.0533962200987497,-0.0641106695077127,-0.0777003811218013,0.184282523770475,0.0696798401211594,-0.0072044000560079,-0.158943531709034,-0.0367124347687292,0.0037669897837472,0.0539622924311485,0.0447584922564285,-0.178689155891231,0.149282170671539,0.0143274843473519,-0.0004419239378361,-0.160260493477623,-0.181535806777158,-0.117479442271784,0.0996753608405253,-0.107171466068209,-0.0041565067229943,0.040336721193483,0.0360790085653294
