group,CD8,CD11c,CD7,CD14,CD16,CD45RO,CD31,CD5,CD183,CD195,CD32,CD62L,CD161,KLRG1,CD95,CD57,CD163,CD2,CD38,CD155,CD52,CD335,Podoplanin,CD324,CD58,CD96,CD54,TCR-A-B,CD122,CD41,IgG-Fc,CD26,CD305,CD337,CD94,CD328,CD101,CD224
critical,-0.116332424447325,0.11884530350164,-0.113466750734463,-0.0030751117582204,-0.0253852608697213,-0.031056611695298,0.094105359340774,-0.202136394652086,-0.0537010150422639,0.013649749836102,0.0408226439236863,0.0178128589222451,-0.185177977100695,0.298851370688003,0.095227618160805,-0.0427443827558392,-0.103124889502959,0.201481990735166,-0.302044331986952,-0.0558603755266212,-0.0187520341306646,-0.161177291576446,-0.0351500184130477,-0.0879965984585671,-0.0698286522726009,-0.0732389771701134,0.166884335249051,-0.116571553032631,-0.136520214839293,-0.0112036716196284,-0.0997721947409609,-0.0061578104542926,-0.0931732510899744,-0.279798394052518,0.128830570929261,-0.144661355771972,0.0263403325103536,0.0202172001230109
critical,-0.0252224066374512,-0.122698324381571,-0.117042804611892,-0.131471812036881,0.331628917859225,0.0503122111565636,-0.289854460060307,0.0944554162775631,0.099877203126245,-0.013703613062909,-0.0592970931239173,0.0815666526875317,0.019637185394647,0.323318414687161,0.0852237184903686,0.328780269494759,0.0116196006149528,-0.0059892871080251,-0.233355443352418,-0.0139250278905542,-0.0311926374664072,0.0168695175759739,0.110350984705794,-0.0032036156977127,-0.0301179702994181,0.153444875854675,0.0604529744161261,-0.0053351123546644,-0.17197191003414,-0.0070385585045852,0.152178553870892,0.113823325876121,0.152517316000229,-0.0030029484848648,0.0719740054471823,-0.200689087860249,-0.102973568432682,-0.0903746063671516
critical,0.199105336525391,0.258914175341244,0.522777203876587,0.0417447439552496,0.0972639583476689,-0.132881470650397,-0.184043292610633,-0.0411155153066258,-0.215475838543017,-0.281490038387387,-0.228996089146002,0.0023581544440012,0.269330332793014,-0.0426794826858488,-0.158012664183684,-0.0443207078463696,-0.145561669893278,0.234063383514061,0.388883954351338,-0.0771685523589389,-0.135815167697921,0.268402656035838,-0.274954899487123,-0.156886467161464,-0.239247085151188,-0.26148007993731,0.164704444386978,-0.0730360798760585,0.183243281869664,-0.242597002816279,-0.0763338839501441,-0.262346311337042,0.408707524449417,0.0151619672693179,0.33460055298159,0.227263516094255,-0.306636627732873,-0.290617496511203
critical,0.162500706092023,-0.0774708638204743,0.287475817433378,-0.127908318759128,0.103318922789462,-0.0952801382043609,-0.233385703160214,0.195343728588164,-0.147649781374162,-0.105677965050226,0.0976936648080838,0.303265938043635,0.23622927128131,0.0677305892283039,0.0473002210152028,-0.204251142529343,-0.0147618698325212,0.0244968895548554,0.172904560920946,-0.0843583634185484,-0.0004394515106725,-0.0177517472346635,-0.124625294038828,0.0252215881009488,-0.108995107724919,-0.144617760186115,-0.232765180946095,0.239047713287103,0.108548912204086,-0.2688789361995,-0.562009663902054,-0.0559968869495356,0.117610005329458,0.104083536206485,0.330047191102518,-0.185752413865001,-0.284863974581581,-0.402597176851812
critical,0.475601328164291,-0.465501478113982,-0.118554101763987,-0.114139554835524,-0.723026610371141,-0.150464448512378,-0.478986067731116,0.0286988278783234,0.247419931971199,0.209693041008921,-0.228967901153822,-0.0410109789167622,-0.518323259435351,0.201512961909015,-0.0386066107346787,0.319390105778953,0.0459326646931031,0.280837007440113,-0.424163895599682,-0.405846025050086,0.215571861942698,-0.117490109394482,0.0920146035081837,-0.184892519768582,-0.0901499903974452,-0.0022720840858258,0.438009715346007,-0.148781314370032,0.0887663581022621,-0.432296712638314,0.365316046580398,0.243398233144514,-0.349219434713789,-0.207610083958138,0.311638159234097,-0.347801335985814,-0.234956448871203,0.118752090463142
critical,-0.282916481430536,0.518558137710671,0.203131642892197,0.18841594907941,-0.0007049700825681,-0.0223140655951551,-0.0168353104524543,-0.104127042427184,-0.117277626086865,-0.0974169606737263,0.0370964187361341,0.192671429950344,0.134482650160565,-0.0647054402395039,0.0024693115774954,-0.169364870642205,0.116459831884451,-0.07173340823745,0.563108254871461,-0.0170621275598605,-0.0837508540095452,0.175874915105018,-0.0891145031788971,0.166884811045632,0.0471019677252862,-0.228882435219008,0.197459617996529,0.0947571248322606,0.404684891671823,-0.0481895350050073,-0.0993727537882693,-0.116070598493942,0.472517096474872,0.422786832836119,0.307573647815677,0.271455299698664,0.109599345419283,-0.0276738870826469
critical,-0.0907262292438505,0.28567378956496,0.264967596876146,0.0717532702729515,0.454522580025018,0.113490703510602,0.0062010557373132,0.0964926121398248,0.144186915080987,0.0458744236467087,0.112648174381578,0.0161610125598943,0.178175700601249,0.0248462448806398,0.120227447049248,0.231706263192701,0.16553231364878,-0.0061247815435469,0.182184444252108,0.12938724155819,0.0244744526481138,0.305431951895416,0.224852463922603,0.195078454445584,0.214150752920461,0.103052457309332,0.127874369743637,0.0483279878963347,0.213727421120023,0.0658571339650397,0.210594297172333,0.0617114512337257,0.264125517000722,0.192806069857306,0.145286169587855,0.230996742158377,0.026245800476469,0.0627784904903001
critical,-0.0162739156962373,-0.13472786672829,0.141188449148416,0.19670632814421,0.0347500954050842,-0.0273644112141784,0.0149276291017895,0.0659379491117099,0.213076293262613,0.135985243042144,0.0430438286125634,0.129456066659908,0.172150593214646,-0.0513602843454384,0.255308249441348,0.0518240662889969,0.33046829938121,-0.074608360396586,0.327351199075819,0.0848748778985541,0.086163365092814,0.107308540913742,0.111796759921829,0.236664315726807,0.190416637497402,0.134889389310642,0.244968287867828,0.114911377132731,0.262287381176659,-0.197242690773624,0.189890413577051,0.206989866719056,0.116571911641745,0.230641561280013,-0.0982532689350704,0.140204826270148,0.157022085944649,0.0876947669475935
critical,-0.0474338128249783,-0.0318745890264671,-0.105942285365552,-0.0267165095858977,-0.190806591819383,-0.147639810149558,-0.226791083054738,-0.113159822636606,-0.256480487150659,-0.0880611410680023,0.0150557335782473,0.204339819807854,0.13911205324947,0.0753625346194185,0.101915669442429,-0.199901687549577,-0.317444118089074,-0.249689135317976,0.330277383075257,0.0386176724636173,-0.0801876642589587,0.295067971156342,-0.0216938599299897,-0.3524374906327,0.0696557850046484,-0.244332170065335,0.364861798875854,-0.301729645694649,-0.0572618474836582,-0.456527941293721,-0.101061537258145,-0.0711537791672873,0.34226889328836,0.314307202487371,-0.0109877402893469,0.0979195446276749,-0.327933158371366,-0.0180342916802526
critical,-0.0514118345120124,-0.123371813095045,0.0523107390164272,-0.126806125213887,-0.0245178843009518,0.0319137542405374,0.122204790309635,0.026614781335154,-0.166090826115527,0.0653161612665582,0.0665751740718681,-0.0505602718213224,-0.119422578906622,0.310478250484751,0.0639612821920429,0.0439013461897408,-0.102254823839754,-0.093288659914732,-0.0312470825752412,-0.0429301991670246,-0.019014279555227,0.061708702873114,-0.0519941318923061,-0.0171702753921311,-0.0068838737465637,0.139745311817403,-0.100040308782116,-0.123886726150468,-0.0882000643061863,0.161666349146387,0.10473848332667,-0.0625645112886314,-0.0179727804483929,0.0189022000459231,0.074774435450632,0.119711613443049,-0.0193399571122102,-0.0131466013659312
