group,CD56,CD45RA,CD7,CD16,CD195,CD69,KLRG1,CD57,CD2,CD38,CD335,CD62P,CD41,CD49b,CD26,CD36,CD158b,CD33,CD11c,CD7,CD16,CD31,CD62L,KLRG1,CD2,CD38,CD335,CD29,CD26,CD94,CD101,CD33,CD7,CD16,CD45RO,CD31,CD5,KLRG1,CD95,CD57,CD39,CD49f,CD62P,CD41,CD36,CLEC12A,CD101
critical,-0.0647882164934206,-0.262060047762506,-0.605030185743339,0.0708347798042944,0.0826601409855596,-0.211458113977408,0.475213270248814,0.609573647339225,-0.0362341394625822,-0.651114319106226,-0.436316776873424,0.0214755265130904,-0.0141370257976211,0.113046926296502,0.113006890664379,0.105895861444622,0.124654696613894,-0.0238363451632577,0.0334545366640277,-0.0373851546410498,0.111714504551141,-0.184673500285009,0.0127678188137068,0.0310796423305072,0.206298272413826,-0.159682119156776,-0.0497414976127083,0.155704624376716,-0.0695703297422736,-0.0995530084493153,-0.098597130400603,-0.0453370076395073,0.37945278943335,0.0354675287098495,-0.150124811190744,0.189239238939236,-0.108242188891454,-0.338263299655787,-0.292647266552733,-0.53833487325318,0.0324356968865838,0.286990164354461,-0.0189865087875762,0.0800939612948673,0.0605514421888349,0.132803623990077,0.0140752500901663
critical,-0.0058419872410779,-0.250225483738971,-0.35792312690854,0.404161333022535,-0.0724633813310316,-0.172672875975319,0.187987780613562,0.548390800629221,-0.019811111815361,-0.590813700184538,-0.144147274352739,-0.0905530595603212,-0.0796190798519914,-0.0465178606584507,0.0114764583468389,-0.0272041086959241,0.0782562197755039,0.118635770517005,0.152712767684024,0.191857205704195,-0.277065476782437,0.371635492098763,-0.12238951338497,-0.355107748660463,-0.0631163510008022,0.333948891810542,0.140167414131706,-0.0462051010094683,-0.0096136821564709,-0.0806411879855187,0.0750943956908125,0.151999555534692,-0.401682947267221,0.0801933230302796,0.13176969273699,0.0832327699262032,-0.0237766162138003,-0.193432380598818,0.157529580342531,0.280971213145741,0.0123658371891251,-0.119120857277246,0.15497116835817,0.0795273561946216,0.0982031924133439,0.198185229052631,0.112104062416091
critical,-0.33582877305521,-0.253838312120318,-0.263925174250411,0.259779321693112,0.218001890259325,0.27315288494641,-0.0956975863370202,-0.0856814962520221,-0.200066069928587,-0.153791312142722,-0.0077922883117263,0.495237870252408,0.494343471672098,0.469574265932813,0.122086156844928,0.46199122046993,-0.0692532593566954,0.014216676690981,-0.305442395794458,-0.653582264266664,-0.0466138477292967,0.0974691414839041,-0.117010677338263,-0.0486183815268838,-0.391202287700562,-0.26206004757355,-0.291198413476319,0.250998385546552,0.151832423667621,-0.325213391680352,0.22647561299429,0.205190405593362,-0.341714602307486,0.0176561558199426,0.430118633187246,0.434473441642104,0.256993297082553,-0.143573605508775,0.366357694828211,-0.0723019340193818,0.0764823187476291,0.416663586682768,0.443638555713001,0.550810563172082,0.547903310201277,0.449690999263469,0.480514764156728
critical,0.111998705303255,0.182010784060853,0.213083804039049,0.0636866087260987,0.0753142635047381,0.150293115637589,0.166574440099858,-0.040827291825068,0.306717095720341,0.222063139299155,0.270316789605728,-0.0559597784119199,-0.118421351722963,-0.251185072478124,-0.093430844387602,-0.233343902804278,0.152565827824365,0.107186393009654,0.0906407195254599,-0.239480353498856,-0.0575394000900664,0.0819801168362427,-0.211040015586131,-0.101882553943591,0.0184442675837805,0.222654951310698,0.076273149121537,-0.0514118803171162,0.0299240585693185,-0.0600328976753566,0.150672489320156,0.394395271454388,-0.562699507275347,-0.10167712172518,0.0959493745754532,0.256918457148854,-0.189594954408946,-0.198165485245001,0.0962624449497605,-0.0065560679288381,0.168417535123424,0.215739442651848,0.373097053538988,0.295432522083501,0.403644291350658,0.438265585227739,0.377372733960198
critical,-0.325664801994255,-0.179983793135551,-0.562827686403156,-0.0892024754832049,-0.136459150086131,-0.146187334854671,-0.108844637352227,0.149714112083884,-0.107939375368984,-0.416217410841745,-0.410971289855629,-0.139783939016427,0.0210065381938693,-0.0554273278158533,-0.176650727128524,-0.0641816486203283,0.0892459429472399,-0.222006320592158,-0.0790168071946703,0.138840566816003,0.0404654866055629,-0.195012251884382,-0.0971569619575677,-0.17452534458195,-0.311653658559733,0.075329432042077,0.0058582326013869,-0.275324831017736,-0.164813730987758,0.0536212916280078,-0.265638326676691,-0.0611080108877401,0.298697911425896,-0.0513319699826079,-0.0278217282154964,-0.0384300873734422,-0.0886096578277047,0.0510488665102304,-0.094732187685094,0.153771405094288,-0.0714548989747621,-0.17070802791263,0.0863275665287711,-0.0108682475597625,-0.0695510937336629,-0.216283350725615,-0.327571772326495
critical,-0.251491405914819,-0.233498961730559,-0.491934003072494,0.258653523294236,0.614519780994145,0.670689222879294,-0.185003873348538,-0.107431361094576,-0.635514265702482,-0.0439289309773253,-0.0211812422848275,0.605405091561961,0.52845972478365,0.546557314421953,0.10860282101731,0.376105264910368,0.117186472291997,-0.0318608918687061,-0.0774767771406065,-0.169500576188191,0.515474124373795,0.214881072230693,-0.124183309766234,0.0141984645067034,-0.221548313936903,0.118883110156935,-0.120168247895922,0.237956243650128,-0.0205541684833022,-0.238274210859504,0.180732856059152,0.157244170723845,-0.077457656787753,0.508001441498573,0.271723178513155,0.61686850619879,0.250370510551541,-0.317522875411103,0.198250443793205,-0.44750134916874,0.168787935868752,0.533305269812548,0.724776764031885,0.624061544229068,0.544092728145768,0.343513090428755,0.205339676837159
critical,0.0249285409050708,0.233682955015226,-0.186039186695598,-0.171329644602923,0.180458684207121,0.242699666164466,0.112015655372252,0.518623202873787,0.202957865929103,-0.143162554065534,-0.0393778854271325,0.18529467462664,0.131387698517903,0.125484168487603,0.132873375543182,0.0135876203808663,0.391289989135811,-0.199996217698477,0.0831832529983074,-0.041103453957524,-0.091446169452044,0.0033458903577075,-0.487394788154795,-0.302330442965687,-0.377430037782007,0.159463499515293,-0.153328933639797,-0.132098533190083,-0.108355434729554,-0.0802829452856142,-0.215029502549588,-0.262797958477545,-0.25076882751003,-0.314987217312934,-0.278511825424326,-0.122886309083971,-0.277529269221922,-0.256587466763415,-0.255511243446951,-0.192040552101982,-0.133838091258586,-0.206629658028291,-0.267950738943022,-0.297378141247956,-0.0903054178849973,-0.221986887146294,-0.207894282158789
critical,0.0727476863401047,0.363390868057708,0.184817075081897,-0.0323794307441874,0.212226717915213,0.0604451888638944,-0.0175245149794893,-0.114199283633994,0.0424639513837685,0.349691069986877,0.147896873204283,-0.0289065370136954,-0.159446974004801,-0.092409367454601,0.282979938665229,-0.0636991703900237,0.0866819368567768,-0.0333485973440351,-0.0599545909149252,-0.0518537053799764,-0.0373391022334373,0.042105288592082,-0.152413124962941,0.0386194269794067,0.0391755125081829,-0.301762893853605,-0.0613598403642552,-0.0612880577075604,-0.143421682259076,0.239079649948324,-0.146769865160123,-0.29016699242633,-0.307785674013885,-0.0252007031020072,-0.0976842674601798,-0.117104092911426,-0.176328389878385,-0.155069099505464,-0.261578700852949,0.0638271749450279,-0.0503656246977306,-0.182069404058611,-0.0051992042367561,0.0718793252807253,0.109621874412336,-0.0319837051291685,-0.0309262010740234
critical,0.145071741585323,0.0319148936170213,0.0532315142197201,0.0282740676968723,0.065232626266073,-0.0141749629164941,-0.218678691084611,0.51508232859635,0.283004155457692,-0.0727651397388219,-0.550654608914877,0.25170318246469,0.230638101239585,-0.0402651145321193,-0.009432825061457,0.0077256122983961,-0.0669424770789425,-0.410766505557388,-0.234576149731986,-0.0719782648797084,-0.0370049147770925,-0.0939828757815252,-0.410823266871986,-0.0655225723419215,0.0400242950289644,-0.031350322526583,-0.0071784242541468,-0.235088173102142,-0.125538091558651,-0.155621100624382,-0.0529411850569404,-0.0505239840289044,0.130359349496771,-0.147672738032335,0.115243815629915,-0.120253908467517,0.188232553330462,0.220820329933242,-0.0134845831800601,0.451976790078819,-0.0515121575966143,-0.0069980628739255,0.168130539334577,0.165436368375972,0.0276933487004047,0.0289514004704992,0.215832668827088
critical,-0.107399060427179,0.105768538319322,0.0491413613159215,-0.0536182017208152,-0.0354799872562891,0.0454698689554012,-0.199335115873329,-0.329102715245198,-0.0993282803335754,-0.1234305109204,-0.0442065113048292,0.0186305850459463,0.107195936495421,0.103852125391501,-0.0215760057378591,0.215294249417634,-0.007398176440514,0.111376506654724,-0.0288472327678119,-0.217155729011584,0.183468032393023,-0.0530594367492706,0.0639600523219771,-0.238641834211515,-0.23228529520776,0.212242220606252,0.0589491319549063,-0.0647447690945713,-0.0072904244319513,-0.0459990301141643,-0.152906034363507,-0.226015200470435,-0.135899074127744,-0.009047504737688,0.0492833824899479,-0.0802582864388432,0.0530747324478969,0.18651213947275,-0.136453582574795,-0.0294862972889413,-0.0468360280328299,-0.0257655230979934,-0.0293995548874787,-0.0160028181367797,-0.0753842840205848,-0.171668103241555,-0.141120162850866
