group,CD33,CD11c,CD7,CD16,CD45RO,CD31,CD62L,KLRG1,CD95,CD57,CX3CR1,CD2,CD28,CD38,CD127,CD155,CD335,CD107a,CD66b,CD35,CD58,CD54,CD124,CD15,CD22,B7-H4,CD26,CD1a,CD36,CD73,CLEC12A,CD150,Mac-2,CD328,CD82,CD101
critical,-0.0192173641405969,-0.0201219542983664,0.364311891090276,-0.0188189987571787,-0.0283048929722111,0.0086536468861228,0.0975661409044346,-0.287947023921951,-0.201590673172871,-0.418342928090412,-0.0030328369978449,0.0744456143962566,-0.0378697477726177,0.387394968031466,0.0511548816790386,0.0826847834626101,0.426276047236255,0.0080934167930648,-0.0126901517418507,-0.0730226436138201,-0.138683705443862,0.123300037118982,-0.0104269497220068,-0.0685919292226645,-0.17031835559068,0.0634349135477698,0.0315679435679248,-0.0422644515085455,-0.0555913297994285,0.0720479179277372,-0.0188215059415026,-0.0302895258834189,0.0249068786778162,0.183798584265747,-0.0665146876928406,-0.0072202605467781
critical,-0.123534096315816,-0.146149828043634,-0.162715570221765,-0.4159281564237,0.123229763435235,-0.204773819587773,0.0753104164363808,0.321492313622888,0.117383303727301,0.254652991268968,-0.0410654942235026,0.234886889007599,-0.0361555243618241,-0.204702135123768,0.0300043348632001,-0.0675367667568934,-0.165916803265976,0.0678076201995704,0.0266516941934145,0.0147810868061561,0.0354306019127955,-0.0456917010246723,0.103121453902057,0.139198455646052,0.0763900107310277,0.0866230815083256,0.04854799523325,0.0709038688675786,-0.0559128206609064,-0.0905499195988752,-0.146378780824589,0.0204783413339587,0.0796057256800115,-0.0070786893580916,0.0366804578886084,-0.0676403766302828
critical,0.134396009494636,0.0163877771547129,-0.100767468579513,0.18500233627712,0.303951154569027,0.462284864681092,0.118144265469909,0.0297144599408876,0.219831316300852,-0.176981391736915,0.176381823596654,-0.168235438618056,0.248197667461295,-0.107013340576302,0.16351404656375,0.317852261619042,0.0006156107521965,0.442522710552574,0.424747789886815,0.36870165367637,0.36733235825795,-0.233552434072487,0.0961712880227345,0.369049602435901,-0.0307949294815365,0.0914418060050689,0.174533425569399,0.0756110753759221,0.327529305712397,0.172716231254893,0.396399148417566,0.255002309741955,0.307330640177989,-0.13657723123055,0.404645841776115,0.357241362041713
critical,-0.350289960393188,0.310514232115373,0.312553495124375,0.041503203648243,-0.325516570899266,-0.406516789490037,-0.400928174734832,0.111266221920763,-0.319028146588807,-0.159945120782851,-0.138119084597994,0.0955245038526435,-0.182804945426576,0.231073954442655,-0.23486269014123,-0.228638933224529,0.105610448758543,-0.391046185083624,-0.129878086857078,-0.319721476173766,-0.286625250004242,0.287523347334251,-0.0190334569716022,-0.121610286553381,0.146678827991998,-0.206151146540532,-0.321596976940919,-0.279651086153068,-0.254799225283406,-0.290014028837878,-0.172683869385662,0.0042893620165579,-0.167717624377556,0.436774928673419,-0.108467233874023,-0.322935478129841
critical,-0.0081699659849911,-0.70117275624593,-0.318416355456457,-0.0913919907905199,-0.061321360148441,-0.292150430181509,-0.0739662298320176,0.134369070607342,-0.123281614110739,0.231752576754241,-0.11003255734626,-0.155624088154079,-0.132096314447738,-0.54157726222716,0.113351258126981,-0.598557533321655,-0.26744459112165,-0.401184139707259,-0.232976672833493,-0.123323156014597,-0.0530198684531737,0.0050290004354541,-0.081369463671719,-0.263332800781695,0.183199092418408,-0.208341798504753,-0.128480728944571,-0.223445005097241,-0.389872053776033,0.122763754079532,-0.191770692917649,0.0363372193964695,-0.193731558117615,-0.0294832806070073,0.133632030096039,-0.115647077882224
critical,-0.239067061619922,-0.279353880418635,-0.125319974875981,0.394430761196852,-0.0921514417774602,0.159402686309314,-0.124607384813814,-0.316957762395911,-0.148017591131012,-0.168165702461897,0.121702598618745,0.0482454781066035,-0.0011330777575192,-0.144902011490214,-0.0529940176731403,0.0276109118188614,-0.0722986403322113,-0.0271518816289118,0.189928825051301,0.0839565343349835,0.107742225575206,-0.347706768359149,-0.0715622330515973,0.170262282576769,0.0548230191538444,0.184781583566389,0.0349207499145377,-0.133305970506373,0.0064610562782846,-0.232990438794916,-0.0358386853107113,-0.0362481399671096,0.0045145155023328,-0.071064262541692,0.0241568709968721,-0.0437690289126038
critical,0.119342040736572,-0.136130570163599,0.0115543075330091,-0.119532856470941,0.18218533705709,0.287376175117645,0.0715676373446655,0.0578077707264532,0.0805495793519347,0.0151587915013833,0.221093514703453,-0.0518118911695351,0.190079794356241,0.109840289614479,0.270419417349086,0.129901776057535,0.0402051508167757,0.233970772086313,0.285105272163663,0.197119947079026,0.206094305025707,0.111889388375334,0.195244479154143,0.157137304672677,0.0969222286552738,0.244209899833569,0.12980340984462,0.0749775449398478,0.138676226061831,0.225166880100234,0.109826106631618,0.246765365548694,0.244312395359419,0.0736069156823409,0.247236747332969,0.197744321465881
critical,-0.161960913701723,-0.147909464460604,-0.0531328597821967,0.0323813744430075,-0.173645641808597,-0.179290395340132,-0.196918411273914,-0.169875936694794,-0.294731962255598,-0.0957365510278051,-0.228315750879622,-0.26043593535911,-0.295053867058599,-0.0759769451654723,-0.211568771990215,-0.318242390142615,-0.0523467686528741,-0.188173231636738,-0.401554121890403,-0.250908067888228,-0.129519940556699,-0.356291288249634,-0.263000228230667,-0.321341594962995,-0.147819701879465,-0.34418822573655,-0.235687921794968,-0.424193187678403,-0.052261629872328,-0.182777262015596,-0.182110531391059,-0.242357262266612,-0.336036351589423,0.0577321999985849,-0.322798215525289,-0.234568836846098
critical,-0.133506518172509,0.448963131459912,0.130475070179857,0.184388551912731,-0.0255452286534824,-0.046497402984057,-0.372817334976904,-0.0204902743896115,-0.150934733620587,0.254562305238915,-0.357990608327708,0.217530886710889,-0.0570841860456426,-0.0690054147125711,-0.0987901077145969,-0.0632189909155904,-0.458608685010898,0.0019681065056548,-0.192415627824465,-0.299552735152399,-0.0400925739270941,-0.229260711740132,-0.016621324189278,0.098375110301598,-0.0550815327344784,-0.121201670790335,-0.0081518241271851,0.0325586168952546,-0.0873588467587873,0.0398251482863819,-0.0442991308404024,-0.0587776931551847,-0.243138665813193,0.0811366439527188,-0.147562930837261,-0.0642151586036434
critical,-0.0274567419383136,0.165916945699144,-0.09103157062008,0.034920380903836,-0.0884665291189994,0.0742842820590827,0.117927681640078,-0.0457742370221232,-0.1715706274174,-0.170702560947033,0.100119564706357,-0.0118338145662497,0.196513510897427,0.0576233120872768,-0.0042529267138037,0.085704970646678,0.0557305221605556,-0.0052217110948569,0.114997424464716,-0.0364285034769194,-0.0329625489399414,-0.0132362337697208,-0.0810025442571996,0.084228763059402,-0.0929673705115371,0.0515887032851492,0.154671883879935,0.0029637419487204,0.0284228686754869,0.10120973224117,0.0260876854425635,0.0758117624369416,0.0470878309609913,-0.14738090786151,0.0613585739255829,0.0614224198078244
