group,CD8,CD33,CD11c,CD45RA,CD7,CD16,CD45RO,CD31,CD5,CD195,CD32,CD161,KLRG1,CD95,CD64,CD57,CD2,CD38,CD155,CD49f,CD335,CD35,CD54,CD122,IgG-Fc,CD26,CD158b,CD158e1,CLEC12A,CD94,IgKappaLight,CD101
critical,-0.119421020033646,0.0271497469675219,0.0395064730811498,-0.286814105632739,-0.592279365844598,0.0598905437509143,0.0793744818691967,-0.16947276313408,0.0413132547389194,0.121849346719896,0.0462308291427426,-0.323234193639806,0.420572368958784,0.290792700751901,0.0114185898379797,0.688746789811761,0.11350716531821,-0.631559822939947,-0.210878800544858,-0.369793212065585,-0.488521558079675,0.0252011735255384,-0.084824910654315,-0.409344168917719,0.0138623842625299,0.0046202174038419,0.0575049306348795,-0.0415571558572334,-0.0744082783487206,-0.323844942231119,0.0203277255789572,-0.0056617005525447
critical,-0.0033401464686704,0.0458040682230389,0.0317670369394325,-0.258290672428462,-0.444106363571766,-0.372859200567174,0.131099180282068,-0.0288923757697907,-0.0145346955582858,0.0792452631331001,0.0556611753907108,-0.126377758407434,0.113052573566988,0.068474505639177,-0.0673431896022258,0.167727996812292,-0.0693976929253646,-0.182050995467268,-0.0474831691557996,-0.111788649219283,-0.428013018869192,0.0660540073135628,-0.139650483135695,-0.189337001548099,-0.16521430340467,-0.0136224038115668,-0.155353194676528,-0.13270794442051,-0.007697774138122,-0.229410848996212,-0.18700803949897,0.0228127081662732
critical,-0.0513902324933096,-0.237018422139789,-0.0343362949908271,0.13771304814211,-0.0890542058841159,-0.155533082060026,-0.235834191316941,-0.497796821061526,-0.0868919869240014,-0.221566117961237,-0.243939888373223,0.153730547540851,0.0043416399840329,-0.065690372614156,-0.206217308738179,-0.0329785870937812,-0.0343929054916192,0.125073247768224,-0.154774588833864,-0.393523875483456,-0.372219325924695,-0.0920862055333026,-0.0443606777547083,-0.0831567312270386,0.0425939480771211,-0.22832413320829,0.0752764654520512,0.114103686241901,-0.160708465528015,-0.0684699908452033,-0.083889468258543,-0.269697191727521
critical,-0.147492983913187,0.392396780464177,-0.120134315102808,-0.558400534656492,-0.438610876505567,-0.311770385823117,0.185301990635854,0.375620436826847,-0.0792987056216324,0.29325347402877,-0.0432169304560402,-0.649247255804133,-0.451409852588188,0.0885255348079361,0.550436295639154,0.214649104492282,-0.19255738983688,-0.250756476503989,0.221265954809968,0.189392501867817,-0.134105162766288,0.384869446769931,-0.0034379037146383,-0.33154779464728,0.405711344221665,0.314414432638245,-0.0563784532233342,-0.114457732905564,0.546793801959209,-0.519374365852711,0.214920539517189,0.408932512128609
critical,-0.292746567481321,-0.100874069814687,-0.0066523390040687,-0.120664506068814,0.119771289667108,0.388517327309122,-0.128969527296324,0.167947658436277,-0.0402107870837525,-0.254365714471823,0.17794965994537,0.127201879453458,-0.123557766075717,-0.30601416449988,-0.362020497297948,-0.396559818836826,-0.200713714529102,0.0363267874648552,0.130625562410444,-0.0885573237437492,-0.130671132747603,-0.0296105730800219,-0.577929485525982,-0.0476287497312869,-0.407860617222525,-0.0048498803632307,-0.252809416566909,0.0299299605959758,0.0993579729816197,-0.185518277559724,-0.343572712377225,0.0918828648339411
critical,-0.216539377983352,0.301390792365404,0.0290714318596811,-0.206646228733474,-0.366118412476664,0.189284467169535,0.147724763370457,0.222410789141918,-0.182927792014693,0.441208211423446,0.0634320442510995,0.0597858455307266,-0.111680459627353,-0.0888246650304785,0.121999815366356,0.0093817275282853,-0.383706726461876,-0.107883249430671,0.423013328506915,0.164815447705888,-0.0400325479183241,0.197573935353237,-0.0139731966988251,-0.109355227003369,0.589118332564641,0.164646712937179,0.0946804610571105,0.195754868834973,0.243575570718451,-0.009677903020383,0.560631747846985,0.437902416891366
critical,-0.183984956303569,-0.204890532982147,-0.131691588322006,-0.307351881526383,0.0741250581947102,0.0124825734763632,-0.283005014172234,-0.133068459471996,-0.266151977050527,-0.177482939791545,-0.204529690875126,-0.10300724358942,-0.105136718746257,-0.260912452977945,-0.0058947970764386,-0.446850244341338,-0.127232168654446,0.0249236946040423,-0.182025892885764,-0.0263572492284945,-0.0521220821573077,-0.325367791511909,-0.143155864049323,-0.218775052771731,-0.260668324087065,-0.15555882369081,-0.299457961922123,-0.112081377704356,-0.147751979467346,-0.017125421807249,-0.351406619038707,-0.213826051149701
critical,-0.161367439084216,-0.0320974119423114,-0.128216459460649,0.215208117181015,0.0706515726819064,-0.0208370992509166,-0.0889353093452698,0.0450777942387793,-0.0066190932881051,0.147887225162837,0.0312018694832609,0.134541712188924,-0.129680762392533,0.121467953569982,-0.194562759998197,-0.0149037843255253,-0.118804330916205,0.251221973426979,0.0578887021887999,0.0041690336273774,0.0445406715730595,-0.01673088240367,0.0526345516506817,0.106283466982661,0.199678131622813,0.0806250070876161,0.140219140949437,0.0574302237043619,-0.0590361422603662,-0.174818911055528,0.154954208295484,0.0855832759946609
critical,0.155211380142817,-0.164958142462484,0.164637169454311,-0.220513413506013,-0.285714366540193,-0.234923388655198,-0.121281778766192,-0.189476917160032,-0.222841372036432,-0.144115891154165,-0.211768484268552,-0.271146679269401,-0.329175679247798,-0.151918587329003,-0.216249901941878,0.214130800725849,-0.0931201083766369,-0.147207695258586,-0.100033729875635,-0.515890254838151,-0.541450016524479,-0.393674654842657,-0.267731156682647,-0.139799884210103,-0.24371623152179,-0.0096075070070396,-0.23201325245165,0.0554046005999916,0.0223239714471319,-0.327203339774341,-0.217956769536982,-0.141680141787948
critical,-0.331465261912134,-0.142579326849571,-0.0775662921777494,0.0955848423667526,-0.0191710001311733,0.0805686698427491,-0.119408182393549,-0.0751835945463585,-0.285966081820164,0.0382911845562517,0.0396977961660347,0.0289778126127414,-0.121404717473808,0.0101539402995798,0.129677391834783,-0.0760871308005935,-0.302802665416111,0.25151313999098,-0.258401210042417,-0.0212569567244575,0.0160076463901452,-0.261457985515969,-0.159699430184511,0.0572774814122212,-0.26772727468914,-0.133213985165274,0.211872884165456,-0.0757300018614022,-0.255797409722108,-0.250761677099568,-0.0951295885873483,-0.109528891274766
critical,0.138172548146698,-0.008364119318872,0.0256851519031809,0.0794810187556727,0.0130073936163387,0.303586120506364,-0.085932182799484,0.145308955578158,-0.0389320261441444,-0.07519580844394,0.0385448427943767,-0.0448472819279839,0.106350957589766,0.0883379400080644,0.213184459620315,0.0375502741300797,-0.0301753450626929,-0.0435550687403702,0.0824490969529933,-0.0743719242359158,0.0309221331234817,-0.06258990687163,0.0994794600908301,-0.249432240165807,0.219771372493955,-0.177028821365038,0.31919166578135,0.192955669561268,-0.0286278858050551,-0.167315131187614,0.0932260587523938,0.0516871282920717
