group,CD40,CD8,CD56,CD33,CD11c,CD123,CD7,CD16,CD31,CD161,KLRG1,CD57,CD244,CD163,CD2,CD38,CD127,CD155,CD49f,CD44,CD335,CD146,CD66b,CD35,CD79b,CD54,CD122,CD29,CD49b,CD15,CD26,CD36,CD305,CD158b,CD337,CD94,CD85j,CD328,CD82,CD101
critical,-0.147745010586197,-0.0892269909436645,0.080177936457379,-0.0711167023408105,-0.0928518379763082,0.081441890300398,-0.303416711974241,-0.0970414785618775,-0.0070708999283675,0.129895000690078,0.0847151337033516,0.0551201662156186,-0.10565007805502,-0.0377850820449051,-0.35142917329437,-0.142914830777389,0.044458521302115,-0.111853909630728,-0.0113984533072049,-0.210292127204124,-0.202895672903907,-0.0688158841886845,-0.0021672344536376,0.0259775463230659,-0.0680004572715345,0.0136368156649792,-0.13270688698123,-0.0988691962815465,-0.0075067328206629,-0.0834922112957414,-0.0274273163484437,0.049908592849197,-0.0950839989053163,0.0788734678164432,-0.128681703214344,-0.0427152004062783,-0.0093435337228776,-0.0070395891091812,-0.148330080125509,0.0854047945180529
critical,0.0326888347735885,0.0558256979118118,0.0064567148929831,0.111224986869486,0.0938524170862692,0.086914987805267,0.436246613122969,-0.248759484777377,0.31907141334781,0.111404410582362,-0.530346825416772,-0.629784302291636,0.0813866846860582,0.029381939563673,-0.0624898753912547,0.574496540181461,0.0334341028971006,0.0919535542965592,0.20682655547161,-0.0962986811330567,0.343970478792329,0.0146090722550368,0.0797384887425405,0.121669864413638,0.0140542194083513,0.0095517412807979,0.40450663151281,-0.145117305892429,0.0332083812215041,0.0242866431765332,0.06821217617639,0.0061610197900361,-0.0333137885902512,0.0917245210880169,0.258639642456967,0.0294753658636462,-0.0750434158450776,-0.0759635796831041,0.0827140572686687,0.0909775733049194
critical,0.506246736214242,-0.11193391838282,-0.177469161313122,0.312005011444382,-0.0412616280608586,0.336904048091516,-0.309592554509584,-0.249337645652879,0.357928357444597,-0.107154570636145,-0.152570892047592,-0.0638834146775631,-0.284119129540897,0.199961093491146,-0.114429495456973,-0.228298633927979,0.266825616883204,0.178949231943049,0.294487435690397,0.145755743701931,-0.2002151394157,0.164518565774262,0.352856340593389,0.336768871701831,0.181500687168669,-0.114864024973454,-0.128969821107245,0.303276832569325,0.265236193774146,0.26214664558405,0.287297985799404,0.287325226545827,-0.424837421289285,-0.0641828050540669,0.0266105774602274,-0.150094717401717,0.16629019762277,-0.355729951270588,0.309702610757086,0.324503973417204
critical,-0.185472406195854,-0.0639359592822898,0.339550417084718,-0.302702130378749,0.0243135797630504,-0.255302416915905,0.334439120853179,0.170060045123527,-0.284661728395265,0.0991634067878635,0.233655243765588,-0.0671089052424221,0.217802342672944,-0.178970831255038,0.274181865945225,-0.0036845070396094,-0.08105336542329,-0.347602418708302,-0.245732952776277,0.174176940256283,0.162504128407071,-0.0321987589045487,0.0340879848610329,-0.340862462218947,-0.0774236171105442,-0.0088239528675716,0.116646156886446,-0.307160934128498,-0.409857828892078,0.0765793418779926,0.0032542895097907,-0.39713071598901,-0.051940122503024,0.0867845952837833,0.146198482745698,0.405384465301732,-0.266000527193329,-0.200906814705161,-0.139946623158696,-0.371648562387352
critical,0.221171268595978,-0.0862215508558489,-0.0970583362036204,0.309374936431656,-0.079828068048825,-0.0730712068551818,-0.111981287087133,0.149454693014133,0.0983646704473426,0.11085432333444,0.0951069646767031,0.0837425277347256,-0.132063250321437,0.0903179523841336,-0.209553227613414,0.0561119127805352,0.257534712728617,0.156113477027117,0.244749087050032,0.0589829617751795,0.137993923499336,0.281200503606022,0.0924935225132275,0.164159715591989,-0.059474904291631,-0.0738127483268271,0.0457625465901973,-0.005964009692669,0.0215641822715524,0.0419030649443324,-0.0366618074915411,0.0878407661509591,0.0380450441070307,-0.0627966907646943,0.129725878956257,-0.0479255550362619,0.427111447142003,0.151809327366167,0.261330277833798,0.0902551790087163
critical,0.238696395586002,-0.104377641348184,-0.197918019137006,-0.0023546155653547,-0.532105989451105,0.416249668812408,-0.331000498613113,-0.143531908810865,0.154004021354097,0.0661052520060647,-0.104899103445047,0.255563901014872,-0.527221569748418,0.337726406923,-0.284464931584696,-0.441686715316157,0.477512939995943,0.0784433084494831,0.388800840052444,-0.0870951610038669,0.0798532834137998,0.586694518355333,0.121658827780726,0.227659539984239,0.350138318943266,-0.155610599600553,-0.034570362084936,0.164198326838528,0.229592587123094,-0.0378595634549587,0.413572628824922,0.136830814071228,-0.356802941077877,-0.115775437104857,-0.0068430373410818,-0.253320877599223,0.0658393753414889,-0.203882423648273,0.534135258708616,0.181227820844917
critical,0.117246030394891,0.0622019091614131,-0.107744023123894,0.0264195128873619,-0.0857884143664717,0.234269584456106,-0.196847276309244,-0.382139420327336,0.194218527087528,0.0158388217727858,0.0219946074766913,0.0472872956161703,-0.034537820615631,0.163165326766171,-0.0418081220318447,-0.0236500145657139,0.198813052722575,0.0589185583870488,0.129914029117427,0.0666485338530281,-0.187088262392722,0.0128990860227738,0.221661895910465,0.157318625055834,0.11519965451936,0.0905190702389689,0.0378159516029396,-0.0306960318241527,0.126481821336197,0.0873999242770036,0.0535433323670705,0.0705199391397143,-0.0800890332706998,-0.0241087202934367,0.0772193320623609,-0.175815214158709,0.0461728705663785,-0.137028660771702,0.187727381522193,0.178811458031302
critical,0.155246118124913,0.0290290768354646,0.162685826081533,-0.0752937926918622,-0.0459991681325896,-0.0914145634671855,0.125329915366482,-0.0288503215865199,0.151416156559002,0.0045033224896602,-0.0500983895757774,-0.0178744338552621,0.086908852518378,0.270927033806162,0.06668694852387,0.131497761399247,0.216517345807904,0.0212916181427723,0.112732406111601,0.0039289868095654,0.15360811372313,0.199205636686982,0.191736521333868,-0.062007072395043,0.229866590565545,0.132931005410792,0.161594369858183,0.104122328483055,0.0585573364787049,0.0383467662597368,0.149451997451559,-0.101083038680326,-0.0314538348709587,-0.128082555092651,0.241334670470294,-0.0640242432012524,0.293680620425646,0.0884442520800423,0.112011917246333,0.138323459099095
critical,0.0985294566895357,-0.290269231437582,-0.0198403538133038,-0.0356570203814777,0.272814086839962,-0.0437308034143618,-0.153387765430954,-0.1342006362463,0.360064264357791,-0.265055450916109,-0.490435296336661,0.107007558439444,-0.216578961497162,0.0044685917902849,0.0072876606555628,-0.106949716515963,-0.217291444736369,-0.239731996829865,-0.327000392472523,-0.116734070951141,-0.272838012175759,0.32029429807374,0.0659362775275517,-0.0332126699955752,-0.104964548881313,-0.350862027934367,-0.305570040662794,0.0304636061775074,-0.1622326594249,-0.0035920240510595,-0.319551505785657,0.0368452278846586,-0.214915716028987,0.199959551240125,-0.248149439903093,-0.397524877626161,0.138831317144921,-0.205619469303859,-0.0272664340621223,-0.0625298738982085
critical,0.12177979794292,0.235606790919987,0.0147847780040595,0.0253308833050699,0.0524436928675648,0.0206522517289727,0.107444038308221,-0.291499293267387,0.159151544995214,-0.0265086592694942,0.294645636676796,0.0265947515804907,-0.0593192540947645,0.190585768870282,0.180809802450692,-0.158460106991602,0.0681433629578691,0.218970813628959,0.303749319620142,0.141755591392345,-0.101287461787061,0.0174834660725462,0.298204786473123,0.201726583589874,-0.0032403041233923,0.103829714417802,0.0051706614019417,0.161263378523341,-5.92824794658284e-05,0.0106750022900861,-0.0577435973417298,0.15534605416834,-0.0386190653518466,-0.0701065291267756,0.0670299862763132,0.374923309248577,-0.0214255222116168,-0.173827456540521,0.203246938521121,0.077113732175767
