group,CD11c,CD45RA,CD7,CD16,CD45RO,CD31,CD195,CD32,CD161,KLRG1,CD95,CD314,CD57,CD163,CD2,CD28,CD38,CD155,CD52,CD49f,CD335,CD35,CD58,CD29,IgG-Fc,CD26,CD158,CLEC12A,CD94,TCR,CD101,CD224
critical,-0.100187730397802,0.0043862024347622,0.0843229199059312,-0.0895164646142464,0.0095105840752391,0.0405547518250504,0.0485438577418568,-0.0255892367946193,-0.0191257797281441,-0.262343842770523,-0.0226408078309679,-0.0374978403568348,-0.0980668921398765,0.119375004092334,-0.0279406555094968,0.0662022335353072,0.098316010817426,0.0716833486084342,-0.109385525390443,0.0321028868538382,0.188661575509416,0.128834283743322,0.0648027002713571,-0.0834677738462139,-0.0965285876239475,0.103213545754932,0.0022499809883558,0.0598121815787294,-0.231406532437347,-0.0495956045203278,-0.0651941880270153,0.05326751620875
critical,0.138787468162766,-0.108042079494831,-0.202727782404286,0.350246001555794,0.0358455994518356,-0.0861336966635994,-0.0307682122531213,0.0711564753737609,-0.172482585819786,0.094448583223775,0.173262609072146,0.067386033875599,0.199529108986715,0.0475520527583799,-0.109347907335646,0.0523879244227475,-0.468200520731363,0.0664298468751767,0.244528215130901,-0.0804587518654565,-0.182225940305097,0.0871552086246167,0.103188870306735,0.0639090511530966,0.271332472073332,0.101793261850257,0.0726203738355737,0.0970561047893518,-0.0986595023348045,0.135417100696043,0.211347080748725,-0.0051989344846874
critical,0.0244255916639293,0.110812212989546,0.168457816321629,-0.306841239954364,-0.243067577918015,-0.602138774963097,-0.24117940782936,-0.409271273652066,0.025064684119849,0.146154630616339,-0.256430238185881,0.172767142750303,0.136239825741866,-0.241081558714458,0.261185019428045,-0.106481751641772,-0.0161169478144685,-0.386427896799826,0.10457195925604,-0.493295168490325,-0.109480652001249,-0.236075015474366,-0.356457655684232,-0.278242675971977,-0.0220416107953281,-0.0808684245851914,-0.111559735708898,-0.225108860522543,0.196062756601611,-0.217285427176229,-0.313790481459203,-0.183516713600285
critical,-0.02458118205604,-0.59955146276421,-0.537468916915503,-0.406651214770572,0.444850976384599,0.357970871335367,0.365727138400302,0.0330121337393898,-0.588561167051058,-0.130434896016697,0.317557178487769,-0.399569779061357,0.357716650986024,0.0729817606322299,-0.0901783393356057,0.0110058777716441,-0.29787234890687,0.275749392704581,0.413963323053557,0.312344892193294,-0.15991892249911,0.34820334857915,0.281795023650343,0.481706965579937,0.507645030969745,0.459798372276826,-0.0829403792100594,0.438669321729309,-0.276166614576577,0.218156649950768,0.450365525828708,0.516993971547119
critical,-0.161035279549713,-0.412641816589926,-0.374001269698983,0.022219525711271,0.0522367142005238,0.076042513313407,0.0442658185133307,0.0673964887874089,-0.404459684477012,-0.151845991466736,0.0858915982521528,0.102795238902566,-0.254392271752292,0.0048864536907556,0.0431433115674676,0.0778381000513537,-0.304804451072301,-0.18748321809379,0.227899522971776,0.181574952254812,-0.251578544492894,0.155374160941873,-0.075070945241038,-0.0884797602350767,0.0210696921275296,0.0450463464245841,-0.285451452840579,0.275522273761531,0.0183890924247796,-0.172558170769518,0.416524802675032,0.179875685280585
critical,-0.148461875322255,-0.563836913324621,-0.705544378327202,0.0168487849733776,0.574022276022203,0.313761882989412,0.291967693182011,0.580941244558619,0.0010650685070794,-0.277399851332458,0.358191282255552,-0.195457195080192,-0.0513526138390358,0.218282247436873,-0.273461576928804,0.391832452022136,-0.0594415550784675,0.337419501868444,0.346786392128825,0.274903985946749,-0.0903733004152642,0.494465760817757,0.404950000967543,0.235613595666699,0.257030094372921,0.287118263553948,0.39390480599685,0.523414791395567,-0.438613867544221,0.27342082824258,0.593957742917402,0.293187890444471
critical,0.134460096351722,-0.0107596230571356,0.0527604876794944,0.187093161179776,0.121290337889165,-0.103242645099143,0.0117383733977585,0.162314147224872,-0.0329243646494826,0.144137539349515,0.191791544602735,0.0386626782999106,0.247880247873662,0.0514986189652902,0.244791584503102,0.0278410162684285,-0.115217797900439,0.0893983228925423,0.125242753097305,-0.0601878438301352,0.137554056125711,0.117443718511091,0.111087259264006,0.0872860802918839,0.133086050103195,0.0393266980901714,-0.10614923160758,0.130674685510349,0.205642884492477,0.155393629843901,0.0825513646993093,0.0958338637154897
critical,0.127896300687859,-0.235897542238491,-0.044934996386812,-0.102410251332239,0.0087016103543355,0.0285818852195799,0.134799669868281,-0.0579003763606902,-0.204294169837079,-0.0441611292926247,-0.122534423025326,-0.123158307236858,-0.0861954856025264,0.160115152614208,0.0541455230190506,0.0204942675326973,-0.108143119267111,-0.0318886111417474,0.0342176056202196,-0.0207168502978975,-0.0230790931027917,-0.0224852467217295,-0.0976948372082416,-0.131434142243175,0.0335079002059242,0.0377797842283218,0.0666991051149859,0.0176253188419827,-0.23138479287225,-0.129578830746173,0.0203953131972734,-0.0206383766536449
critical,-0.257426354206495,0.0617483811285846,0.141526395414604,-0.0084995663628634,0.262303052400985,-0.0285959028351951,0.300662576627955,0.330296054793828,0.282110890305326,0.423523552849681,0.326813052436907,0.564774892165056,0.0005784192348078,-0.0164815593304016,0.070852256373528,0.130636083254299,0.129855118214352,0.320864004490628,0.191929319146894,0.435267943712099,0.388329595942073,0.309075248927354,0.16615565991142,-0.01968776078011,0.335174898038749,0.162104845500596,-0.10203231368801,0.149872912475797,0.497224163198972,0.107059275908118,0.163995635818536,0.35558288290453
critical,-0.113243798334906,-0.249503218123417,-0.163308322019154,-0.169491344649661,0.130694167784387,0.121583836449373,-0.0845126228291596,-0.0079706065926679,-0.198734777204867,0.197248647387009,-0.0619806765920723,-0.0154570862655905,0.159179057754684,0.0935791762740057,0.136062190743237,-0.0927015180558339,-0.426170300542158,0.0530169201198761,0.16093562406595,0.036089873314315,-0.148926089340261,0.22040100737578,-0.0698686503595035,0.0840055461040499,0.16130772429593,-0.111874193473811,0.0027888073675483,0.0691157739269231,0.0338123018018164,-0.106185962792485,0.133731924739673,0.155914735922997
