group,CD274,CD11b,CD137L,CD8,CD56,CD33,CD11c,CD123,CD7,CD16,CD20,CD31,TCR-G-D,CD195,CD32,CD62L,KLRG1,CD64,CD57,CD39,CD24,CD244,CD2,CD38,CD155,CD154,CD52,CD49f,CD335,CD326,CD66b,CD11a,CD66ace,CD54,CD62P,TCR-A-B,CD122,CD226,CD98,CD15,CD26,CD73,CD158b,CD337,CLEC12A,CD94,CD328
critical,0.0436450447530978,0.418079016098308,-0.0833863662779157,0.0916047220751798,0.0080163244934547,0.0293484244279081,0.199372632413105,0.0491093636223252,0.672307077388879,-0.0996836364980797,0.002977613517346,0.328492322617554,0.0449265127517847,-0.11700087114667,0.033056123769914,-0.0601743965328765,-0.372432908787738,0.0678163207852654,-0.632907763669653,0.107241455278913,-0.0308918696183871,0.281617958871084,-0.0231747072775114,0.774624954613796,0.309710999020139,0.0814388305175246,-0.347504085028812,0.400816992654858,0.485085584281365,-0.0603535368136249,-0.0060064454875444,-0.0500720197912157,0.0980474473818782,0.0561634648960766,0.0309605507230387,0.0452430308493446,0.361150545280884,-0.151149413244888,0.0507253521956672,-0.0214323298728901,0.0213484930515458,-0.0249205361563199,-0.0972751435473667,0.452136170066471,0.18861628416276,0.419379345221152,0.256949403328519
critical,-0.180509966422701,0.0966530102242232,0.0123791661871443,-0.0208535066378244,0.0344542131011742,-0.0017917242890893,0.015373271971866,0.112093657377452,0.0544606949566589,0.257707601999611,-0.0854933874418581,0.228388472668665,-0.0867005536764512,-0.0850477751209036,0.0767761004492866,0.157063548518177,-0.313907950458062,0.0577206391309191,-0.167905104550255,0.0910168618068615,-0.0661030349092654,-0.104786636772744,-0.214685829927936,0.126662705020326,-0.0166698622077498,-0.0252973318597178,-0.297618012824346,0.16027563563665,0.368818118626017,-0.0054394442517013,0.0393037472898655,-0.171235059542256,-0.0288235934906365,0.120045724248444,0.0205520492048788,-0.0864760921496094,0.0186955489883926,-0.128041296518275,0.0864281174435079,-0.0689715504945426,-0.043748007972434,-0.0298116773817968,-0.0257763949725555,0.0868996258590885,0.266456646035372,-0.150634600344071,-0.152110405428031
critical,-0.264079126511635,-0.106777515445637,-0.291653196565056,0.0907491731145121,0.221276782410497,-0.150035104471225,-0.0383669985412831,0.0063151271128265,0.163736922970516,-0.0332025706331459,0.009579265483755,-0.311081172325548,-0.142666754458336,-0.0877059164866737,-0.177074634262986,-0.0825845337576276,0.010574579660107,-0.0298263508825966,-0.0076812633338855,-0.102229060454186,-0.22846699120281,0.226493674933912,-0.0054511838810121,0.205042988494202,-0.255654780279236,-0.159646828713879,-0.0362875902302994,-0.357171322054598,-0.0296346662687165,-0.0651758776352363,-0.235262962452281,0.161004446600347,-0.285402078248873,-0.104786672972875,-0.536501333926891,-0.0982248237837033,0.0706422813362459,-0.349585392562877,-0.133655049784012,-0.156221570304107,-0.251925037575253,-0.0159324016252409,0.0637871862144202,-0.0366635026104251,-0.186630831963764,0.0545671873474117,0.0030321589043887
critical,-0.0286659644607384,0.0886151220358356,0.0367840490560876,0.146421003757555,-0.30232580047821,0.208456461206702,-0.0334885155226921,0.108626638662155,-0.300339595700178,-0.0550766984936435,0.235234692419467,0.171400736771835,-0.0011264486913663,-0.0017849710769471,-0.0573156627619388,-0.216954878608001,-0.164281079290773,0.219346195657681,-0.0589663835582091,0.14638177707563,-0.107781222767493,-0.366358627079155,-0.271126914792632,-0.118782397929792,0.104715444080051,-0.117367304140321,-0.004127022882838,0.0571995902818527,-0.255360894686341,-0.0579915181486857,-0.0542925159439308,-0.250616820597365,-0.231099127954575,-0.0087093560770837,0.20733986910737,-0.186991752016269,-0.194314775101439,0.0266776190601272,0.154362058158475,-0.0414406912407092,-0.0050836238496139,0.0112643690081601,-0.379226321122245,-0.136128348069579,0.410734600930225,-0.380354835780816,0.189169393417495
critical,0.184042167710646,0.0047041668542255,0.100999111014217,-0.292421203138469,-0.324528667623978,0.0545220178998391,0.0668478943823494,0.0065904132451122,-0.0513653295117067,0.284393710472363,0.129768969467559,0.0869174103786577,0.146911001444865,0.0318974280463706,0.131107871869552,-0.0723388100337334,-0.224354891032223,-0.103151752913555,-0.373108665236694,-0.254615133629001,0.408436667545628,-0.113984610160799,-0.147352250221971,0.0057571471205462,0.173677264343093,0.158232017550867,-0.161719447973567,-0.0247344173460105,-0.0791675044604093,0.251733597616145,0.370946852778728,-0.513122982913179,0.650807975424567,-0.145435448076924,0.0604537058726455,0.214391434969275,-0.098908766477749,0.0926518928417845,-0.0856543562777197,0.376398130757214,0.0864758329172673,-0.511297975767411,-0.031236080031534,0.0947591160856215,0.188584047402614,-0.0590729252229646,-0.186614804758966
critical,-0.549001473165147,-0.126015021537053,-0.522369751997878,-0.186959815892816,0.219657944206264,-0.0295798580397687,0.310824411024018,-0.450937141213442,0.34778063084227,0.0095875931229261,-0.503683291131635,-0.30381697386138,-0.244251744983883,-0.51313817657207,-0.185411298988426,-0.137470994590395,0.0031081215835569,0.0280426115889491,-0.1696470278611,-0.14557869649642,-0.345247385598297,0.366431684913427,0.538952775164558,0.219010047537034,-0.197028634851003,-0.400282292770431,-0.0522119898627325,-0.374272820271779,0.00981397559197,-0.221069384273314,-0.105367123886611,0.355606833402879,0.238729329457756,-0.0247000951746909,-0.456790891043193,-0.222467100539024,0.137152620190032,-0.546563305015048,-0.557837088893529,-0.0507614258613971,-0.093667266064045,-0.0859396794089339,-0.0670947231485187,-0.0536860970779721,-0.105037095485741,0.0475418155672831,-0.054334702270874
critical,-0.186037500739446,-0.0982942529194098,-0.215110601986523,-0.0821657516310521,0.116500951082909,-0.233781959257821,-0.134170718343178,-0.0839330943363862,0.293915940400177,0.314578906572556,-0.0703224801554152,-0.0182204309480635,-0.291227404855514,-0.117840391973837,-0.21323664178467,-0.0220712361085185,-0.135291873724381,-0.126635129328497,-0.345203793434791,-0.0590908072271007,-0.197204678823078,-0.0495335232175932,-0.277705029186174,0.314525262761824,-0.110213608329467,-0.237695013294208,-0.283451976978929,0.0617689822006772,0.20115673152778,-0.290371890003067,-0.231003614195517,-0.0297347914019197,0.0440904126979567,-0.0141004271827727,-0.202826790303976,-0.224889928817452,-0.0501725817147349,-0.114442707256826,-0.198146936698319,-0.225868878023716,-0.140272743337933,-0.311239261771874,-0.257191816646874,-0.120181310682846,-0.161282294262012,0.0483578436296907,0.0236330630490592
critical,-0.166915463685205,-0.301975688323102,-0.187216396250771,0.135663287105587,-0.131965441101035,-0.0931715620680801,0.0510160690640929,-0.109847038194011,-0.163040346185738,0.125963345734421,-0.0584467215459637,-0.0847951829815214,-0.242121564271494,-0.197757513883424,-0.0284927037251495,-0.111619963780334,-0.006356811113559,-0.0389921236752157,0.0649830394512548,-0.202578812989288,-0.150772797558508,-0.254562105997496,-0.0260599871326701,-0.269052398024185,-0.234275491190905,-0.278004303761532,-0.0644423254001969,-0.224145341919248,-0.168285080897956,-0.210064156040717,-0.233535107640374,-0.026609203162902,-0.0159781009925298,-0.259100961523286,0.0264932234865719,-0.196775814188532,-0.260663906630081,-0.0341434084393832,0.106925100266875,-0.121180658387978,-0.246657594930291,-0.150451998761065,0.0143076523714566,-0.333195959831078,-0.0260873695274831,0.0389071048925628,-0.150547863718233
critical,-0.218922819487147,-0.157249442697281,-0.0030771286038088,-0.0369189282086038,-0.12974318834764,-0.057276310147656,-0.0430393724785691,-0.0313453007023747,-0.0803680144034687,0.46672448762608,0.0196025673972223,0.175295209249895,0.0070583486362347,0.279170081776266,0.0570257708118171,0.0645984970472802,0.159812563812761,-0.273563350340728,-0.415825587903331,0.0833388911231266,0.0455391834031835,0.0551859853814883,-0.278030037867387,0.043207916840143,0.103523278592227,0.126580885760136,0.0960515054192148,0.199415874291698,0.162325012972804,0.151331083389539,-0.0172814518058139,0.0521397160063722,0.0112770230061291,-0.143410876710519,0.163030405773238,0.0795035515930194,-0.314188237910335,0.144459869698887,-0.056349644806394,-0.0978536874554765,0.13374814300103,-0.0931582416055717,0.286978985576106,0.120807312970767,0.0262771747242282,-0.150936853448397,-0.172748132809462
critical,-0.0995917880126656,0.0509438947432095,-0.0649265673381409,-0.237154017846362,0.303346722714832,0.121440354046371,0.0205761985854019,0.112680068010797,-0.17063417316864,0.0903150089676053,-0.0623519909720798,-0.103372758582038,-0.087677454890171,-0.0171188528913909,-0.0343983330856174,-0.226119293191398,-0.23369514294088,0.125144259811605,-0.0950635663816979,0.0442943267328067,0.0118296002539179,-0.0073948989184514,-0.258625936557433,0.165171534322941,-0.0778692713729963,-0.139592727020318,-0.160652784656344,-0.152656322500867,0.0269071508678633,-0.169883882285261,-0.182593002451897,-0.0863228881728648,-0.103395188958809,-0.0843543043267893,-0.321909360032268,-0.196963507729498,-0.0690221932240619,-0.0696894606883183,0.164775146463736,-0.071173812863961,0.0122401824041599,-0.133250735189596,0.258306316240515,0.0309754934989076,-0.0018894035620075,-0.241936436894392,0.136728603275476
