group,CD8,CD11c,CD7,CD16,CD31,CD5,CD32,CD62L,KLRG1,HLA-DR,CD1c,CD64,CD1d,CD57,CD278,CD39,CD244,CD2,CD18,CD38,CD154,CD52,CD335,CD324,CD107a,CD35,CD58,CD370,CD54,CD62P,CD122,CD41,CD49b,CD36,CD207,CD49d,CD305,CD158b,CD337,CLEC12A,CD94,GARP,CD101
critical,-0.0229468589081578,0.0465979523090013,0.0715927584642977,0.0554856660596023,0.0176560286326585,-0.0328468363478857,-0.149518716537312,0.0450455759451705,-0.241130986537272,0.0180725853728163,-0.072713701392146,-0.0349853788717452,-0.0121124344269944,-0.183861793429681,-0.20289675072377,0.121343478906178,-0.302166612601329,-0.287014944912763,-0.189180437884748,0.210449917073958,-0.0676426389212584,-0.189678456405836,0.0725099522147793,-0.0546054696398566,-0.119536175718226,0.0854245661417148,-0.0786871460342148,-0.107647760040606,-0.206128915277784,-0.1274943031935,0.0090549050716213,-0.0369636194432926,0.0881104538627963,-0.0598106885622591,-0.0357645753977264,-0.188974930500018,-0.141587601653717,0.145466794261335,-0.0550896979030517,0.0606185195959818,-0.222361786990638,-0.0250310324847705,0.0119226848418652
critical,-0.0244768543863448,0.192295009022501,0.393555506215588,-0.167815219546466,0.196359141371953,-0.101205056622854,-0.0250052854957252,-0.0969914892437287,-0.3400758777797,-0.0151050210964297,-0.0349979284544695,-0.0203667122625782,-0.055977791614143,-0.635870848814201,-0.299919074502172,0.0590563876949886,0.0902006824663961,-0.151713403059974,-0.109955535316646,0.525679503459465,-0.0784335724230375,-0.264908601262123,0.393257117484673,-0.0755684800370603,-0.114714857752054,-0.0493904504526615,-0.0902496085280471,0.0080140704352279,0.125750757750486,-0.193425239534862,0.31582804533584,-0.205905545699516,-0.0085119783166293,-0.139609613625453,-0.12090349998502,-0.249362494119942,0.096201601774356,-0.125406587010691,0.202065490561444,0.249510061423299,0.11379908957611,-0.0978911451983152,0.0626068968501003
critical,-0.209867688880011,0.219783139791972,0.267405925232751,0.43662205775672,0.178434801164453,-0.0853546699476754,0.124599097788913,-0.0623018581501568,-0.0652970311143749,-0.0234477886359124,0.0618386859011646,-0.0220904758845707,-0.0955496840599545,-0.307197872211996,-0.155098403247474,-0.240066843344342,0.174313416626419,-0.120269012677046,-0.0491715354589657,0.296503583278807,0.136084315152293,-0.359347740382584,0.25807891820033,0.0037834824263937,-0.0361544863599748,0.0688757701060854,0.109294933674663,-0.15569625684057,-0.0710841744233896,0.154292869520759,0.0175452841643146,0.112946890591689,-0.0345031331433567,0.251413509900174,0.0439239094268731,0.143677318154664,0.301381742191475,-0.0074060572687999,0.143666627376666,0.0202687644752833,-0.0288841319110447,-0.0084212159383607,-0.0172285762470525
critical,0.0237175609433405,-0.0824406206902802,-0.247240671442869,0.161182864950375,0.337456616020106,-0.0500964607046103,0.0459791310710734,0.0642403893249031,-0.0736742159918487,-0.0565579344595411,0.217016036851886,0.196447854607723,0.305307136632061,0.102163799066006,0.0828964542626597,0.0549440405149491,-0.190741762263688,-0.216328728492994,-0.0696160422598919,-0.0901081514350077,0.146212458640953,0.0114257392774867,-0.0609917097544804,0.0855773459692285,0.330041910630313,0.410936301730444,0.320685027930543,0.0421871429029032,-0.0707253191961427,0.285438842394931,-0.0562414754470503,0.362848064950146,0.250836553916141,0.466450948322678,0.0816896841546388,-0.277813457043928,0.137221220701004,-0.0678261459286825,-0.0102803272405157,0.276521052479846,-0.29200597554821,0.304141937149869,0.404053520251082
critical,-0.428260816279287,0.119498723816991,0.209843194498062,0.121396459816689,-0.0117743246420759,-0.376732918504432,0.0090899274063212,-0.0908100247442592,0.0215413210592533,0.157982405171925,-0.14966759771204,-0.252674477320359,-0.139805699832913,-0.143709318428487,-0.0905364314390766,0.0493794017305266,0.197486849467785,0.114183802043222,-0.288463649544275,0.245205815387773,0.242822481059608,-0.271695160838239,0.169563288073477,-0.139299243465209,0.103965649303559,0.069389612190271,-0.163761673203992,-0.11450552392868,-0.0078679522941782,-0.0135064807198643,0.266461352840794,-0.0435540965641228,-0.0901923973334891,0.045388590723657,0.142300932888853,-0.0232718482196729,0.166538327402418,-0.110908367280797,0.0939478222835185,0.0674098089719048,0.645408323510407,0.0092763853966625,0.0588408425818773
critical,-0.186535228877162,-0.265806028678201,-0.630352393401614,0.254705690831855,0.512589030484854,0.263703851350144,0.487138277334616,0.225113171090185,-0.351570934576431,0.288550720894397,0.461488694837683,0.187553033694131,0.390657424666076,-0.10214091324028,0.228854827542895,0.174751919979908,-0.572144006871176,-0.563357651516729,-0.605840205785925,-0.145466106912074,0.575630624017531,0.145488004185074,-0.212800880821567,0.13778767090564,0.57301048892184,0.561999094507111,0.567409482463141,0.265248762728309,-0.169019222695385,0.599048020246995,-0.29871614911759,0.646955106313558,0.648408266398274,0.487091853868457,0.259410960232591,-0.266041149645737,-0.132990187129027,0.0124876614061912,-0.14017644532711,0.420644174032243,-0.412193898714854,0.417241009399974,0.476509670180997
critical,-0.0287288475952189,0.150033413445114,0.302902962837199,0.312043740382283,0.0031767298054654,-0.324031726003417,-0.265801354406083,-0.388969857988046,-0.312954548648029,-0.185193138881607,-0.187167106739258,-0.14551083476423,-0.152548401170057,-0.490880790995393,-0.169556658483676,-0.0622944975456759,0.0345573853133746,-0.475600766234298,-0.0195348805650582,0.414652113449774,-0.233440873962953,-0.404843635222258,0.0907095640441785,-0.19218231366992,-0.31607394043333,-0.250390444500213,-0.236362405593007,-0.143787406939475,-0.0852164247892218,-0.244741078453523,0.0053803947475398,-0.325007989105849,-0.165041589959518,-0.117884245632922,-0.232220128013534,-0.153359623110604,0.0110065973709086,-0.249336618712441,-0.0397463005539946,-0.220710579750736,0.0755918743181302,-0.108017103157647,-0.331002376048968
critical,0.0380554472208378,0.0555533799310938,-0.0737503145012669,0.0339765032746905,-0.0600483899136486,-0.0438193835552802,-0.0293602346167491,-0.0571062744061618,0.103027288231498,-0.0673250457051053,0.14846127328022,0.0831710923103949,-0.0710430849657141,0.024290000189712,-0.0592520559803749,-0.143708688603659,-0.182264422797065,0.0157579399045055,-0.0575148483225069,-0.256412469902616,-0.19987621768606,-0.0413108117484294,-0.0958607659423388,-0.254602491221908,-0.0490248957915533,-0.0268694933908578,-0.0944390986779494,-0.235787702839839,-0.197962434530483,0.0400520471197305,-0.245133638941595,0.195931658126321,0.0670200175539121,0.0873778987458057,-0.235691917350651,0.0194581378436478,0.0359705687506114,-0.129212157759836,-0.20697072323251,-0.0160779612901682,0.215851237504972,-0.0746608213351231,-0.131169055011103
critical,-0.126353863473433,-0.146357005874704,-0.102875687263763,0.0463139636507049,-0.392379959431711,-0.47194370701056,-0.185202962086085,-0.406014589513309,-0.193673610473559,-0.231328746341656,-0.552944708803052,-0.0656816934906985,-0.219335523018356,-0.221881618472274,-0.101745554666574,-0.187836666201842,-0.0398565449977415,-0.227652637621393,-0.218367533098009,-0.0145761647171567,-0.227984503433551,-0.486626222452381,-0.0536066198333869,-0.587125528766422,-0.170877953079209,-0.368649024129208,-0.24258032103363,-0.129847791279898,-0.0604535563382381,-0.102408363669147,-0.0105847657469792,-0.12426546956067,-0.0477085927644034,-0.20247047000489,-0.269835592225454,-0.231165450228924,-0.178710861821736,-0.200017409906572,0.0271223694510721,-0.28893265128189,0.0424473756441086,-0.160030812139851,-0.320494660361171
critical,-0.0372083984024249,0.353536017862716,0.0613119851119711,0.0492331493066763,-0.113945033358048,-0.0598872622339864,0.0337292089593021,-0.0357238468588598,-0.0683518538139865,0.116085629851427,0.153996612386911,0.110639341632691,-0.0783204694218247,0.0328953336500112,-0.163377909601248,0.117518232210941,0.115197159125747,-0.121443321531549,-0.003773885362844,0.264962669643052,0.15349970181254,-0.0302157874941609,0.0624666507848848,0.149738042179014,0.0621746684045083,0.0283808434843685,-0.0292431225823019,-0.0110008105961051,0.0958239278635353,-0.0673394640214928,0.0680350184466014,-0.0916413466759103,-0.173514428080165,-0.0903196252012696,-0.0138928294974737,-0.0403626406412298,0.128728439060743,-0.021196362658933,0.167847054937846,0.063961395371078,0.0297891874640273,0.0311399487613689,-0.125846144163353
