group,CD274,CD8,CD33,CD11c,CD7,CD16,CD31,CD5,CD69,CD161,KLRG1,CD95,CD57,CD244,CD2,CD28,CD38,CD52,CD49f,CD44,CD335,CD66b,CD35,CD54,CD62P,CD41,CD29,CD49b,CD15,CD36,CD49d,TCR-Vd2,CD305,CD158b,CD158e1,CD307e,CLEC12A,CD94,CD328,CD82,CD224
critical,-0.0128533011750794,0.15891836054794,0.15012842244674,0.181858801163925,0.462690615126127,-0.0940265115119584,0.3401929784514,-0.109928829499273,0.0855326328091826,0.194479246849196,0.0162780653258562,-0.152719157986588,-0.261093280213557,0.121708487244487,0.315869991370179,-0.0796096989950534,0.287118404357672,-0.208245519232633,0.22379146324625,0.0468568554431687,0.213159763629914,0.001543174532637,0.0011346716565313,0.163606463066127,0.114389048755799,0.0391266578203414,-0.0081161753885183,-0.107023092492398,0.0315754743738276,0.0427030143759021,-0.0837529695806702,-0.184199007023393,0.262754741474097,-0.299349430452028,-0.12337575227691,-0.114416619469103,0.167510448424026,0.371196269259091,0.108071687507957,0.0023745735097053,-0.0144586159708863
critical,0.0283384831383574,0.0382529830974242,-0.0271364536613455,0.176611405719689,0.410162990236275,0.314105451555623,0.307131476134925,-0.0646157298719396,0.210681105431086,0.3435067298459,-0.407734436151881,-0.159369809648659,-0.283898897774785,0.142025736823703,-0.241910266503067,0.0263013160002472,0.441486633548306,-0.245993787058262,0.154739034782339,-0.0258690819876459,0.337635729172728,-0.0212852944968401,-0.0380150315574946,-0.0415452380640206,0.0326557359238758,0.0537506041838841,-0.0956035123710511,0.0525333115904018,-0.13141098296894,-0.0675301459142992,-0.172749090349262,-0.0719738650913504,0.196035804611699,0.083956106175204,0.19737003301497,0.047287189408157,0.138493293139635,-0.0598206882862731,0.159708362634699,-0.0184397990160181,0.0245968354722269
critical,0.509590960336651,-0.0593020158458949,0.107752876487964,-0.237878657622497,-0.403937792403371,0.0024580387481785,0.412263233381834,0.0775737043307812,0.31788105281601,-0.169358922736816,0.0436487284013478,0.194141461545169,0.120682997613876,-0.241666194579481,-0.114052049968541,0.155230963395559,-0.440151958092545,0.0919555572884604,0.304390716779227,-0.0719380149895937,-0.0249621988191542,0.264458997750361,0.216021446862647,0.0912897008049531,0.451287339706907,0.381471011260492,0.227360199239622,0.531601114580491,0.107920751957307,0.309550290492069,-0.175389045544264,0.1658473215422,-0.242803124823422,0.153021011738596,-0.106902582559056,0.257910453184327,0.231761229044689,-0.217035890100761,-0.0859227723855112,0.29967388231031,0.395439539360187
critical,-0.0260459569562623,0.222167887254568,0.135561007662754,-0.0180058114282968,0.163769468335717,0.0029208786376178,-0.136524580125272,0.0507840217360117,0.114051680816074,0.0886626247743854,-0.0005542288621954,0.0913146431553592,-0.0703582683558405,0.142139661246359,0.128517976300648,-0.0727461677101354,0.115785156451975,0.0355764657770573,0.0553667596186158,0.0885816413543651,0.165127633661816,-0.139120991435644,-0.118144186747503,0.0059017347101291,0.172582480261155,-0.0738151480976816,0.124945514233951,-0.0727822930274622,-0.0991521054938996,-0.121172239833824,0.260753395350886,0.0660880598421636,0.260178003346949,-0.0040707154361254,0.107915065628213,-0.207910452366604,0.0912829004501362,0.134338416153861,0.212219526669918,0.109766929363615,-0.116633870573521
critical,0.200646861064096,-0.132504628626583,0.31295971742507,0.261307121123237,-0.421796181361535,-0.0254632520924785,-0.0097301710583821,-0.0508309748014372,0.0694389840559689,-0.149811932195185,-0.300765614789574,0.16367256399702,-0.0259666752665816,-0.270693181598084,-0.366150473171271,0.0433249802172629,-0.145793669334396,-0.153203629499532,0.0987754764834126,-0.137683570714396,-0.224402854369793,0.163910519300391,0.146913997204724,0.162874723780515,-0.119198760569887,0.0376333348338045,-0.104819512817732,0.199489184283981,0.27565246397616,0.193719511979527,-0.402594865542424,-0.211836678832726,-0.0339890692555349,-0.0634457521679469,0.014923980351966,-0.129937760309041,0.29055670388375,-0.340116842192826,-0.365373033310334,0.0477953976255905,0.0343007407087242
critical,0.367514555569328,0.0752934307759106,0.0984523633263943,-0.123059653308941,-0.124824359156132,0.397814617593179,0.43068560030899,0.245714423288537,0.583827735939324,-0.0087335617580515,-0.231131223213599,0.274023033342636,-0.256904147804627,-0.196826565164237,-0.450996472242139,0.169820028908202,0.103158950272595,-0.254074831750946,0.383440988094529,-0.0279457457585142,-0.117202873976046,0.249030330952895,0.391042070545067,-0.0311221199201105,0.489423857126686,0.474334821830812,0.547327756128427,0.459113850050125,0.353214921618888,0.413579391324419,0.0811040809081858,-0.0078881890597004,0.0956175470556524,-0.011711592053264,0.11553925738661,0.10572019488318,0.240671645624105,0.0412547106854284,0.251307090155113,0.272718359412056,0.307942590445168
critical,0.0244305305732555,0.0512028054582642,0.017378151003112,-0.155259043053325,-0.0605535658487152,-0.0250541345108138,-0.134720408997382,0.0628561681317461,-0.120767766362578,-0.222845414971854,0.240735831504318,0.177138869822941,0.20149869337518,-0.087867489398896,0.406381850833283,-0.0881777436146847,-0.268498407471585,0.158154788644303,0.0489847944840429,0.0520722959765338,0.0360506022610056,-0.0454137141827506,-0.0144215189533713,0.0330575522385353,0.064069036232463,0.19751021277563,0.0984352073025775,0.0384651772265035,0.0085398052193997,0.0592922469123173,0.214443750193239,-0.0058647577860311,-0.0158652194278999,0.0293810414721524,-0.0233525123328783,0.0746440870160369,0.0697946393107417,0.0806535139739182,-0.120688638861862,-0.0744302919206239,0.0514620075648038
critical,-0.012820123562582,-0.142344253292865,-0.145480124636328,-0.248256556416215,0.104992397173126,0.141816153311033,-0.150319206928103,-0.0794161459306288,-0.0998770987082815,0.210056318085424,-0.174009193252769,0.047300675660708,0.0733138162567847,0.157782225351555,-0.168176919795834,-0.0163170050208776,0.266841415006098,-0.0851042132319445,-0.0261262897021753,-0.225357162598396,0.112729225476145,0.0538734018350454,0.0096933714290794,0.0252105275100457,0.0145019501944578,-0.0665742767138355,0.0494281294891196,-0.153080904192657,-0.0672404398222418,-0.015449140890743,0.004952850903205,-0.11944476059831,0.151163483305427,0.129035232040879,-0.0617924108108496,0.0482688820327269,-0.0451014758907709,-0.168296813436148,0.165618276168447,-0.0446504197684695,-0.046251224457574
critical,0.116095434576517,0.0730784480838027,0.35651097288391,-0.390246783253262,0.0229705555926401,-0.1312518071,-0.0316182340291588,0.220058753447007,-0.0134806790185434,0.116777549287399,0.334153542517591,0.300943487280311,-0.122393510085332,-0.0749117935734039,0.073281476592049,0.250099726426271,-0.161263282664416,0.193492544370715,0.480205917704166,0.463131072238335,0.273706369948438,0.378916127849624,0.410977759141051,0.439777928500752,0.0607379542304848,-0.0769565745788121,0.0120572972824934,0.249034165425,0.116103487069731,0.220239378291201,0.067526928765245,0.129542147995552,-0.0201844953966945,-0.220499377828738,-0.220804483818225,0.548397150786175,0.166034537638044,0.380522795283698,0.15937968434079,0.0762997029593995,0.26674515025454
critical,-0.0467715253426647,0.161479095340135,-0.0365908659890793,-0.0685695414477216,0.126113487086115,-0.0226401002987901,0.169616758760834,0.0975163452530768,0.0804347775824874,-0.0490303306730523,0.412661843949036,0.0554302640013339,-0.120377928718594,-0.0402664517586965,0.081518869593205,-0.143611587580172,-0.0120357552142298,-0.0099367354846569,0.196813595053982,0.188855012260155,-0.0867583475910039,-0.0564302608297312,-0.118018077656718,-0.0518988456357924,0.0926131406371785,0.240677262167827,0.206709793841693,-0.0667844077764132,-0.117034606770518,0.0688146933481772,-0.0185587016013695,-0.0900832286974943,-0.0387204557403618,-0.351231896076668,-0.164344640666382,-0.239685862600526,0.0760043359221178,0.0967308220554094,0.0248019823569565,0.107786027512094,0.0533776608529714
