group,CD70,CD8,CD56,CD33,CD11c,CD123,CD7,CD194,CD16,CD45RO,CD31,CD195,CD32,CD161,KLRG1,CD1d,CD57,CD244,CD206,CD163,CD2,CD38,CD49f,CD44,CD335,CD107a,CD35,CD11a,XCR1,CD62P,CD41,CD49b,CD26,CD36,TCR-Va24-Jz18,CLEC12A,CD94,CD82,CD101,CD224,DR3
critical,0.0568402586388138,-0.0698975799147959,0.057269654785417,0.0750294104305115,-0.123289147962306,-0.0025342621811147,0.0296389335124293,-0.0953046092598254,-0.124089880370018,-0.0389854826419231,-0.0662840278449097,-0.0759154759376795,-0.0638141209171209,0.307055101027163,-0.266740458053146,0.139563836258511,-0.285250398550248,0.0373037044711507,0.0858371561019056,0.0100915958711788,-0.288184148934471,0.236033226873083,0.0550935150724506,-0.228695917432051,-0.0709464245929132,-0.0680202196633676,-0.0509884944484855,-0.125886520665985,-0.0672465815991967,-0.116279189274246,0.0018014829806911,-0.0494663892997144,-0.0476466118314945,-0.0775514297246324,-0.0074432707263011,-0.0002757315446983,0.13458012280474,-0.0799772616031103,-0.017086800424474,-0.005446230423715,-0.0717501353119232
critical,-0.0722667370730034,-0.0788349725028961,0.0975238991810207,-0.138927453103266,-0.168738619020616,-0.0853994952911217,-0.194201517307277,-0.0760712213832405,0.489432255475957,-0.0850718320466568,-0.24587311396544,-0.0245714470312634,-0.0641470850980481,-0.0529338952157513,0.383020432762882,-0.0467473616129739,0.254689698469746,-0.0188099029981433,-0.0648241267789443,-0.0641901853845592,-0.0596740703421834,-0.243675963966369,-0.114916936932654,0.182430256525521,-0.017063490813052,0.0369949319010441,-0.12568023351698,0.0987195161431934,-0.0806426465417582,-0.0105542630032741,0.0530351476349509,-0.0363970704404463,-0.0396049514959173,0.0491584029733808,0.000418904049603,-0.206605669971695,0.227187292901745,-0.0566936808872265,-0.114358890926082,-0.0967869748585572,-0.0559835055699432
critical,-0.251279842605477,0.265217448979463,0.472829264497667,-0.298385074878498,-0.127414513674207,-0.134669489221767,0.106606850509197,-0.146998783439699,-0.351049656406846,-0.35783380092952,-0.422339598649558,-0.273679032466147,-0.503461498858108,-0.0140826317800269,0.254530459130814,-0.211130970783885,0.241556664884977,0.176684916647557,-0.342212173563345,-0.282743538511056,0.344854522219559,-0.119162732687231,-0.391968889793986,0.159670507623539,-0.178641523675008,-0.367972569802982,-0.408186156268376,0.147808879585364,-0.350771735260857,-0.575980686940563,-0.561051066729433,-0.298711379084607,-0.145786032155109,-0.560884140664836,-0.268343045404286,-0.483636304393597,0.110893786551864,-0.323398791247701,-0.332323894420012,-0.214839394977928,-0.292354497293698
critical,-0.368394655569289,0.194506970738727,0.0107393401092696,-0.433692331915376,0.14517424394683,-0.320916984735386,0.0918813998937666,-0.130540464610861,0.14986207389085,-0.376569745494016,-0.505089035976767,-0.311141571273015,-0.123800297009891,0.394641615999236,0.286746546495901,-0.399561603802049,-0.0269697138413722,0.361164217854513,-0.255663694837368,-0.0652832626752436,0.206476511025882,0.291190600389443,-0.300106929118973,0.0092359067900175,0.117196001160885,-0.421185429005767,-0.492146055015514,0.342108209108348,-0.306848558734613,-0.222978782240595,-0.229659862947808,-0.429762111209777,-0.263790011802506,-0.417914942824816,-0.295641012888231,-0.342368553331092,0.226011822597643,-0.439010377947566,-0.413869129894453,-0.308009019847352,-0.445273943500774
critical,-0.334780164242464,-0.205386241425489,-0.0825320467550853,0.162148814702121,0.22147421318424,-0.232476827221334,0.0015417713439532,-0.231237515155769,0.228844896194186,-0.138459737795488,-0.0191332775433734,-0.259166602876761,-0.354752842560213,0.369649962989749,0.0871407402849793,-0.130387038156999,0.300564266210682,0.0931495854016768,-0.156243468482416,-0.101312473188334,-0.0539291394593344,0.0433813198520034,-0.27434929141493,-0.0189527384378459,-0.0914535200549846,-0.320736460994989,-0.113561428625578,0.313633914560061,-0.200049092929753,-0.207153613932376,-0.100328524115121,0.100523526482598,-0.477836517821364,0.0592316914064729,-0.161015912413874,-0.244146071767335,-0.209928577238635,0.0210527346684149,-0.145026807027532,-0.359426245056821,-0.132191424612258
critical,-0.563901405904274,0.242509950440832,0.129239619486397,-0.216992540694721,0.385902089418922,-0.57326734613594,0.549779437803384,-0.56273110943498,0.0715544633806622,-0.569220515071346,-0.367819567606787,-0.647865266806155,-0.367990810287071,-0.100684476202578,0.242574761771241,-0.499540824841529,-0.0644729245176905,0.644569976926236,-0.568359826354248,-0.36586435288166,0.615905723431085,0.352630150590054,-0.495715781739276,-0.140307915233162,-0.023581783077108,-0.589372142267054,-0.390829701571201,0.60340686073733,-0.558639721613051,-0.451281429236888,-0.495037950505984,-0.432937870095427,-0.409305327409703,-0.31214080775535,-0.56918054296615,-0.259582572458018,0.333075275482526,-0.562106372494468,-0.477075344221871,-0.524250728254429,-0.561190358317449
critical,-0.161028619545579,-0.219705274799089,0.0958509279728486,-0.133512038508238,0.261203416464358,-0.0813143887791168,0.283388476454683,-0.0412258472066628,0.372492896170698,-0.23650349998227,-0.0548478188051257,-0.20788488315667,-0.180768426678816,0.232258556660225,-0.286647743963713,-0.103157698144748,-0.425775056182178,0.11027608871864,-0.0994833211884023,-0.104852791129417,-0.479166994015643,0.389792903959643,-0.174204651864337,-0.25375077091458,0.105712072341804,-0.255622117238641,-0.147904535549885,0.0224006860466387,-0.155091697261498,-0.19670292494808,-0.306960654501262,-0.226489384736241,-0.12887241398551,-0.150290893692396,-0.174388547410838,-0.12196181177642,0.111383740440831,-0.152947976063221,-0.283139141550493,-0.184947950396904,-0.265495598948194
critical,0.0464483041597798,0.0400475497915252,-0.0235678497770216,0.0404600753874126,0.0857831082671019,0.100653679638154,0.174644751978525,0.118588520818676,-0.0235226431206673,-0.0573582446388873,0.0249043371691652,0.0337999094902504,0.055869639254886,-0.0109390529422137,-0.0312484311691623,0.0397327096249651,-0.189392027619511,0.180918520780328,0.174176179698195,0.254370775570381,0.0176577828174547,0.328408090430596,0.112716852434148,-0.102672129489653,0.133605152096706,0.0197922209750634,0.0072361163751461,-0.0381609726800537,0.123146067304947,-0.0639657902521364,-0.090776211569748,0.0079458910859777,0.117051220405005,-0.113423106329096,0.0935244355730057,-0.0068373577499539,-0.143591112837403,0.0830997166055504,0.0839567435962287,0.132455921508096,0.0725739314634537
critical,-0.284945475310801,-0.153225235270835,0.426770059575963,-0.0855886951017197,0.560263874267394,-0.0979100403961818,0.439275712995777,0.0433660098292202,0.240242845154405,-0.0859248600162589,-0.184129715816866,-0.199299323881475,-0.0729534580722023,-0.0128205853912147,0.0581136595682766,-0.0348281048234139,0.311131706403118,0.26788920157408,-0.190837612847472,0.0240839687398475,0.293068067791565,0.246175226334202,-0.180677259654079,-0.326879948415236,-0.121917431284139,0.088564792754468,-0.28277220782946,0.522786009324713,-0.002605753089576,-0.0188936766022309,-0.0309795089538484,-0.0402065044672982,-0.0204960149483512,-0.144052955471633,-0.025989076838801,-0.0797616896496485,0.018158686583447,-0.108371050030346,-0.183231126766776,-0.195245852371095,0.0621198781693786
critical,-0.0933687643689986,-0.23743776534497,0.11188624855472,-0.0232811423722493,0.0562376962893025,-0.0213651432635502,-0.0388435516156253,-0.15946282584119,0.0903843589449578,-0.191146028954998,-0.396275623857446,-0.0622211669058376,-0.217877521514286,-0.0912785063838086,-0.236902221100159,-0.10569769322178,0.0085252583802656,-0.107183350918306,-0.0426528163989177,-0.0785681638500594,-0.206222092251886,0.111170685795266,-0.288068045570648,-0.230787706691305,0.0640732868513849,-0.164841624072202,-0.144290691063251,-0.0108577882605602,-0.144491798889146,-0.357438943906465,-0.354073690385468,-0.0769917728771659,0.039195426198584,-0.315525411167747,-0.195319443997584,-0.0941329757649497,-0.160807188212584,-0.278222950524183,-0.18046346702879,-0.284536507237179,-0.151704632697337
