group,CD11b,CD8,CD56,CD11c,CD10,CD7,CD16,CD5,CD183,CD32,KLRG1,CD95,CD64,CD1d,CD57,CD39,IgA,CD163,CD184,CD2,IgD,CD38,CD155,CD52,CD49f,CD44,CD335,CD66b,CD35,CD58,CD79b,CD54,CD62P,CD41,IgG-Fc,CD15,CD26,CD36,CD158,CD49d,CD305,CD337,CD99,CLEC12A,CD94,CD150,IgKappaLight,GARP,CD328,CD224
critical,0.164488764005905,-0.0085805232440685,0.174742021950073,-0.0057162616447372,0.0118005873207201,0.324336726157295,0.141206605460815,0.0307647582343773,-0.0723456596630663,0.0222453868580713,-0.161803549981381,-0.0543600369388578,-0.191427603509594,0.109519181221793,-0.0964348669300053,-0.13380834915443,-0.0560613058429118,-0.0673277749114947,-0.144184614295395,-0.14932535477008,0.0393118382699815,0.413041544021892,-0.0238008627757778,-0.0930538530090645,0.139796712959092,-0.075322855013059,0.0732308790572455,-0.0588971863187776,-0.123659168329369,0.0353735182465518,0.0550393706764742,-0.0422059269955296,0.0321001685194118,0.0487487868309508,0.082146569254221,-0.0395946091211512,0.0613538943607248,0.0142331295209173,-0.144216263934615,-0.135758852561702,0.177281111932005,0.151593718478374,-0.0429166480710886,0.117913767074388,0.167721124136097,-0.0068225904188175,0.135503258448197,0.0282766809066005,0.196299796073139,-0.036392711083126
critical,0.268141130446249,0.222954505344829,0.118678455781156,-0.166762067502733,0.120786407991231,0.163296450393023,-0.271001657555091,0.0077795857317759,0.12872208949326,-0.0510825404675326,0.189767261911225,-0.0541719380696404,0.0281604994747587,-0.0140457212718307,0.0103151439595644,-0.0307020271995727,-0.0449779394274304,-0.0057800774775932,0.0055966142974215,0.0222715234107283,-0.0816974220342474,0.227079279721487,-0.05848109638102,-0.0963648247935071,0.0430598789400724,-0.274383102394854,-0.0454031315847212,0.0391723105181113,-0.0768380470935162,0.0658724142487437,0.0238591071525926,-0.137390378391761,-0.0697854561715761,0.0380691646721869,-0.199727034769215,0.0015837152253565,-0.0114832207800261,-0.0229477608139315,0.154373030747625,0.000599951733293,0.193635547231629,0.111212527763173,0.0826172778637258,-0.165784109156555,0.119696830295194,0.0109032695969052,-0.192972689443705,-0.0495404574346116,0.233682041529435,-0.0294886926825952
critical,0.0368661511041376,-0.158810143967934,-0.237795422030189,-0.274316508088979,0.230079194745274,-0.358802420510304,-0.0060516732575083,0.107869920350655,0.209831277826664,0.232375257796724,-0.0867311559352131,0.245532061972138,0.0831568303756643,0.269450109049072,-0.103401063063383,0.214174774930524,0.108339995568008,0.206712704484004,0.218665443864607,-0.376215161311321,0.194407176485607,-0.0021787994512805,0.208432015659529,0.128030695154021,0.126432856275331,-0.0163240273644454,-0.408020995480902,0.250016114090382,0.280276612598643,0.211987758129146,0.112124812113726,-0.461913725003466,0.0776578677043903,0.201763879874336,0.0910234538802376,0.239731567994195,0.0471028377907082,0.125150989410046,0.130837583575613,-0.0068308882851352,-0.174779562798882,0.0592884827372287,-0.171245507517226,0.316175229173924,-0.286339286562457,0.218241664996015,0.088178281038889,0.320169067069813,-0.274924290558767,0.0501577218417177
critical,-0.0200955180818493,0.0997707244848187,-0.0829528032283617,0.0488565329200919,0.0033955322375646,0.313088689465341,0.254593709223996,-0.0708569840694259,-0.137015937016126,0.114727235267455,0.0276158864093959,-0.122567939431963,-0.311337791875771,-0.0873328057860184,-0.23664920416019,-0.236908624781212,-0.173437270171013,0.152160812119834,-0.0588195464337095,-0.13336771125539,0.285552708461886,0.0949953732077539,-0.192693269629383,-0.455195338707096,-0.0592042488197681,-0.214522229017816,0.0792796478441283,0.0214649271617933,-0.31376059978206,-0.0589745818466064,-0.121296361805141,-0.127660824603569,-0.10725464874987,-0.236804496847531,-0.137056904653785,-0.0046787877207252,-0.420496568197046,-0.310894925822211,0.169310263589581,0.0213394052756201,0.149175087130009,0.241148196608379,0.183869872496693,-0.512995289113518,0.253315136021604,-0.0341617046318719,-0.114686655492561,-0.152985724607013,0.164671387473338,-0.313840713376028
critical,-0.191086501871645,-0.134619496855123,0.191925556121708,-0.0323693080807736,-0.539183330513309,0.379681479913548,-0.15221186043816,-0.346493758056368,-0.291244888702214,-0.201616227696963,-0.186962409193519,-0.441623940021692,-0.277279482602492,-0.292388018982717,-0.0821196105305643,-0.126892613858782,-0.331306771701631,-0.0645826296128205,-0.197779465537542,-0.0922877604582295,-0.528083217250672,0.106628851598849,-0.310266345237566,-0.324412132344166,-0.50839364702341,-0.328145843535977,0.17688607882521,-0.271400800503318,-0.418778104988881,-0.163599532933493,-0.106582933819476,0.0162225820498521,-0.535458732635101,-0.558092622826311,-0.229578606912659,-0.345680023186804,-0.0957645868332855,-0.51093626156575,-0.168320174219245,0.117332280048316,-0.0544311825070737,-0.0320461051830655,-0.0842924323831832,-0.336558791703365,0.268106458140039,-0.129903527059415,-0.319014436404047,-0.146369868692472,0.120467501849835,-0.323581158202443
critical,-0.553477741652938,0.134452554956983,-0.413552665522011,-0.456252132050238,-0.220974835945714,-0.280730904171335,0.245611576766726,-0.0235626234218695,-0.243169262036824,-0.110085746440245,-0.22526817568098,-0.270707100652856,-0.289605011950822,-0.251903986558755,-0.0371036742847978,-0.312139120227271,-0.0957687121078587,-0.338081684018438,-0.191039037982167,-0.0244754106768881,-0.248171862045257,-0.242702055255142,-0.272427663279432,-0.241374618000551,0.0174195188632239,-0.338317279610199,-0.268225131466866,-0.0342760523486567,-0.0613038437892881,-0.073332404841763,-0.141848736188147,-0.393719517084573,-0.0968393863646539,0.0754639639081346,-0.106490943953245,-0.0255922188717877,-0.252126391949157,-0.17911483793689,0.2564484414042,-0.0817393609152995,-0.235236089216561,-0.432381194468976,0.0998836952824612,-0.144346325421403,-0.319300158044754,-0.249709408662311,-0.214890036146581,-0.0267398362935726,-0.0882302461239226,-0.262831330634425
critical,-0.0055261184787071,-0.0183216823744251,-0.0411810309574183,0.140378562739638,-0.0454549894769577,0.0159651380394233,-0.0348945542827053,-0.119075344777648,-0.0235325939719842,-0.165725573654436,-0.258783869676613,-0.196056986751541,-0.166094322010889,-0.0313731312012816,-0.153954513285651,0.0599151018130835,-0.0170395336626554,0.0287767547068822,0.0672331167029057,-0.369586007151051,-0.157696219960297,0.223306502355076,-0.0485203289642038,-0.161954905515108,-0.0892764214664858,-0.0302152581035454,-0.0770243986525535,0.0005748570020738,-0.0656259063201245,-0.0349391146774773,-0.0159232336975813,-0.050784114249853,-0.122070046787767,-0.231790228403428,-0.0207127444910095,-0.0606284502561914,-0.0473637581503343,-0.0711699237507289,0.253482280699816,-0.229472584323239,-0.0146571895274862,0.0249140515297838,-0.115287109742633,-0.115327912862906,-0.0778612457257412,0.0206912064788105,0.0095248133038211,0.033855651406355,0.0902688955376105,-0.0927842833560378
critical,-0.255082904329938,0.135978341400854,-0.0548896802693739,0.0836755043620188,-0.167516067342479,-0.222169161228191,0.0058492376492421,-0.0487707299947261,-0.171297543953589,0.0418539791275306,0.0139787592752211,-0.233131519557496,0.0605445659374269,-0.0896458611403314,0.0169356178970094,-0.170170200078449,-0.239440052416819,-0.146588929619049,-0.0947263528207614,-0.107363803470424,-0.145283553406098,-0.256896527439108,-0.238823196496712,-0.0300769311482281,-0.181676025633021,-0.177217460561791,-0.180258839978011,-0.127580385673122,-0.0405914390723843,-0.142154720438289,-0.246177939831107,-0.277122000123667,0.096675340701931,0.214376844091484,-0.135587500653402,-0.0895034589022757,-0.122123844981933,0.0679417115289636,0.153577768446101,-0.0932342907164388,-0.0927304258216156,-0.291665023257867,-0.156230977283633,0.0288337504657309,-0.121567208587418,-0.0897929535968916,-0.231473748826207,-0.0542792284642116,-0.106719631562973,-0.0950549074975443
critical,0.121392637080394,0.248209692972084,-0.0574965355405947,-0.0546090962631306,0.0486506310003098,0.0635885153559482,-0.31280717022511,0.153333878521426,0.0408932303361259,-0.0597578923491825,-0.299019088973822,-0.078245306692881,0.355259095589928,0.201280819849028,0.516875428224255,-0.0403138624669155,0.0480456407649683,0.151119649635091,0.0989646856170389,0.3606235252971,0.0180960353895352,-0.317552159909485,0.132195737213558,0.207156290771519,-0.0977993745438691,0.0852490139595875,-0.207016493006686,0.297612116333681,0.194805083627893,0.0119757039003008,0.220025190358176,0.0159088306153258,-0.11463709300372,0.0297634908453795,0.0514274222223762,0.194316913987962,-0.0217187885674289,-0.0527124469898261,-0.0764082894549987,-0.206168335210427,-0.272635275931283,-0.250578308809159,-0.11668112190652,0.0139524821544575,0.259021519768341,0.138017443197727,0.260054158339688,-0.311096148535507,-0.0107642052604891,0.0046390460913833
critical,0.0190032624437441,-0.264217104741938,0.104587231481622,0.0692365603333998,-0.133359764625265,-0.0862241475423769,-0.0747592755860614,-0.145577781878765,0.122878901906663,0.0745939576016307,-0.254789285975206,-0.160445069276326,0.0852847225700439,0.0464547355348942,-0.0006241897562522,0.017410108475695,-0.0951567691064645,0.086590460179375,0.0762650519352414,-0.075612633017534,0.164512487692114,0.0622700952395792,0.109946330301166,-0.135117188902271,-0.13853303825146,-0.0866474723281933,0.0329653965006792,-0.049666963451104,0.026604365347715,0.0226847653462346,0.0383008225014187,0.0533558987886689,-0.156783374328136,-0.108743391400278,0.07816161351281,0.122500464656524,0.0253661674823051,-0.088452707553684,-0.189174099765362,-0.0543417144099921,-0.0739135932276394,0.2097167884858,-0.230836121155639,-0.018449784924193,0.198733311174129,0.0500086188784421,0.0647895206423791,0.0053836077219568,-0.0876585886661258,0.0466573363645715
