group,CD80,CD56,CD11c,CD45RA,CD7,CD16,CD45RO,CD195,KLRG1,CD57,CX3CR1,CD28,CD38,CD49f,CD107a,CD58,CD41,CD29,CD98,CLEC12A,GARP,CD328,TCR,CD224,CD56,CD11c,CD16,CD31,CD32,CD62L,KLRG1,CD57,CD2,CD38,CD49f,CD335,CD66b,CD15,CLEC12A,CD101
critical,0.064464099826662,-0.0340678924549915,0.0889992706407494,0.150631149888407,-0.0385000110381717,0.0242032428456308,-0.0028420423147607,0.0258026005600233,-0.048199568097969,0.199157049823778,0.0882992426413289,0.0233099932712392,0.140298546568098,-0.0564782398967145,0.134612353818564,0.121138303404754,0.0962286331073736,0.0483739135315582,0.047983412501851,0.242015939817352,0.0032959136716826,0.0874810213889038,0.0240021517864881,-0.0719901807792362,-0.012112111179926,0.0346832461954448,-0.35282766329968,0.317164098637678,0.140017070292426,-0.102851271024382,0.133047148919365,-0.326012936559796,0.0546663175423247,0.255741169768538,0.297394133469695,0.10065344940837,0.101748367545983,0.153814581699144,0.14551555520463,0.152653719913849
critical,-0.0338591782808227,0.292062260717576,-0.14385915846735,-0.0055492731418222,0.23617976691143,-0.519771353512607,-0.0152278982670226,-0.0407207009538922,0.23499792769184,-0.159505043142608,-0.147055940920008,-0.0059540898922332,0.244445001205272,-0.0431172412034848,-0.058394936545433,-0.0312821193346329,-0.22575662486504,-0.128773944116306,-0.0456815869481168,-0.302090873593563,-0.112603296542344,0.123772204615193,-0.0774236606048068,-0.0145140534413179,0.0674507104890075,0.0954846168328971,-0.226835840754258,0.151938511044999,0.0196897549169775,-0.0505566758944917,-0.113094387172091,-0.331435083246656,-0.109572116496243,0.208907499512464,0.045222688808986,0.0372139012845381,0.0245875230238193,-0.0443003853545134,0.166690723063649,-0.0132143142684686
critical,-0.0627660373730809,0.132020206931925,-0.0348081468247391,0.309671603151735,0.0760681177121304,-0.0177160194942525,-0.226477824817135,-0.301780403768777,0.201049513424488,-0.0370334951374139,-0.109380627850188,-0.0787215562501761,0.209253640889225,-0.250586760361661,-0.281367304178155,-0.157960769817042,-0.493519293580441,-0.219200268053174,-0.159900888808967,-0.270370482407192,-0.207503738058746,0.12728288553752,-0.160544470499562,-0.319930380035178,-0.322062634827413,-0.191796881596753,0.0429204404294505,0.46816986949082,0.403898140328265,0.105170776900674,-0.205004544162451,-0.173894359191381,-0.282507060240925,-0.129225847221997,0.310969921108303,-0.0044309446470781,0.439341271454304,0.32828155642039,0.300594106298355,0.360853776095838
critical,-0.127129462783926,-0.0390399854861882,0.144390551517361,0.54015364816717,0.406537444214795,0.381661475315397,-0.366970983828636,-0.401541719363564,0.199828171831587,-0.293092552830334,-0.236781035547509,0.141600012793714,0.348634546929261,-0.279678504018311,-0.347919180789455,-0.308046253834573,-0.325119049035829,-0.195415246737585,-0.393818667806167,-0.476697455067634,-0.473747334508123,0.338049316066309,-0.160901050748502,-0.46211869145761,0.218933486889505,0.288112097302247,-0.18613442298545,-0.291852292114016,-0.230547841611694,-0.120115745832469,-0.300716936091242,-0.0448794387665073,-0.182915200261508,0.286112471516199,-0.21982512767198,0.337742789620022,-0.201854341726116,-0.22727450067082,-0.143730194558808,-0.124491127394688
critical,-0.0709290937266263,0.0351390130235515,0.204681113503237,0.626661266239178,0.690226686929822,0.116693056563938,-0.272620491347765,-0.137191488995359,0.363926393895384,0.158640156706772,0.10588805186276,-0.211974196995196,0.261098784903647,-0.311815851460362,-0.22828650763613,-0.171868686728942,-0.275274867297268,0.0684635633213243,-0.111063782541924,-0.482572523379479,0.0288142590639696,0.236964475938841,-0.158760010359914,-0.349509917174204,0.228444160880595,0.0523263250929798,0.0090013407078506,-0.293622220761768,-0.164847061882204,-0.223607480284251,-0.0045521282238422,0.0598044989733457,-0.0134620107522549,0.189985854978026,-0.350985436962405,0.13351888470661,-0.359435827189878,-0.4660398905801,-0.364258095026366,-0.300145266171457
critical,-0.376390420026067,-0.212246606114471,-0.197572837881328,-0.0382704304919086,-0.0961494496506112,0.178216436873216,-0.244042438914102,0.117240179415473,-0.0586304753261881,0.110605629807154,-0.139219861797763,-0.150274437590995,-0.291919380812403,-0.102471906511192,-0.228216854418594,-0.188407870901145,-0.213955882690854,0.184572265361078,-0.0885081512535642,-0.256891129687648,-0.200833238545343,0.177915236619221,-0.335757670829257,0.027744483733368,-0.467973062367458,-0.223257306805901,0.427775846102323,0.500584104466015,0.412166698247658,0.193872975918486,-0.313990919066152,-0.227066021906396,-0.283689054012806,-0.0420251089285488,0.338234868291587,-0.292936580799165,0.45052556050045,0.472927284275349,0.386930311961297,0.409830842613008
critical,-0.124004836877647,0.125602872512203,0.244718069506415,0.115516122654142,0.351328552849055,0.399655600112423,-0.214378746403164,-0.166547357642371,-0.280277953869306,-0.432240319502536,-0.136928094056141,-0.0333673915812766,0.481913872734017,-0.0964194299974596,-0.19206533790713,-0.122166499605033,-0.300555749450228,-0.0636446909982268,-0.228282450004716,-0.114441485762386,-0.0625905516017656,0.207693224472246,-0.206802167218459,-0.167462235923847,-0.0219450253988278,0.124376763275759,0.247312311416533,-0.0014667627706021,-0.256964509482106,-0.463607664007706,-0.347797916331928,-0.555850865985219,-0.504381898989438,0.4046529702549,-0.103292596285599,0.0541978801985469,-0.292653562217921,-0.239060502253255,-0.201991949753613,-0.351615091537976
critical,-0.021145382517018,-0.0209773565540881,0.0021426010178981,-0.322034694480413,-0.281201424089321,-0.0220370093225157,0.0163583269787342,-0.0854915512845311,-0.0338746767072541,0.235353191488751,-0.0989259538509575,-0.167232234827274,-0.32193454988233,-0.280021280100323,-0.0603359400748855,-0.113125249259354,0.178406722462281,-0.137675797027888,0.069474452529932,0.0350452764969123,-0.0110715549571196,-0.185075661498159,-0.194334844331456,-0.136412134963038,0.09868178349189,-0.0862892702135564,-0.0609064504269665,0.103078110835628,-0.030745684699813,0.0858407044579895,-0.0838180853734997,-0.114537490625166,0.0530225940394664,0.273211275225263,0.186778279907596,0.124869016531311,0.210221175798811,0.0540245285307908,0.0075977140437896,0.215140738801087
critical,-0.0473028167962623,0.441520176842413,0.530818927235685,0.193339500462535,0.378638075058531,0.388320324442115,0.0226423617610412,-0.0077256805818234,-0.0555089636712921,0.0866472013742092,-0.116397593103803,-0.302412349520086,0.417850055225158,-0.081084992968956,0.135625692433803,-0.148510299092136,0.185124280608324,0.128902410078057,0.245097573312459,-0.009476060796569,0.0141806871248056,0.257414973111051,0.127914979007102,-0.106408119721105,0.375231414539072,0.600873604751206,0.220352703461718,-0.0232487014920285,0.304486225802546,0.36540154338762,0.37663902670396,0.308586661769964,0.0632175642581765,0.357000351723377,0.0005205170732671,-0.0742156443049698,0.221991266820992,0.339272465209752,0.389681199505535,0.181952634921274
critical,-0.0884883554569548,0.106102524499721,-0.0103521331057261,0.194759850986035,-0.0728903514589364,0.0041663332547962,-0.159515359061699,-0.0487595478351598,-0.229591577043233,-0.0356641753892839,0.0116616690059912,-0.108711310638687,0.221866556779333,-0.141809085296846,-0.135150483582938,-0.0245631557018861,-0.304197617986508,-0.126869900736348,0.195543929974067,0.0029224202403856,-0.125592415108029,0.226117190280386,-0.0309041524180301,-0.214676141214965,-0.0551267868415528,-0.0306134987770878,0.440180310097636,-0.0615333157216369,-0.0018735475536828,0.239973031979242,-0.282660449412668,-0.0478918926656099,-0.179203860978897,0.135759691017955,-0.284519883868398,0.23617016411416,-0.137440246176891,-0.0825601254268835,-0.07969750435777,0.0034827972558917
