group,CD7,CD31,CD69,CD62L,CD62P,CLEC12A,CD7,KLRG1,CD57,CD38,CD49f,CD158b,CD11c,CD7,CD16,CD161,CD57,CD38,CD49f,CD335,CD26,TCR-Vd2,CD56,CD7,CD16,CD62L,KLRG1,CD2,CD38,CD41,CD309,CD94
critical,-0.473037700990245,-0.252880875159254,-0.158913416990852,-0.124624915163992,-0.0801451800115565,-0.0273967569816199,0.474708585012564,-0.180202167054711,-0.469504297394378,0.457240843226849,0.380489511977052,-0.161717206903388,0.0798356990158638,0.618568127872208,-0.149188983166511,0.45345862890274,-0.583919399238275,0.741035850087935,0.404137185131218,0.500802560866901,0.0160726468210777,0.015140910468699,0.081027945992619,-0.460804743092554,-0.0306140222443927,-0.0244461329546506,0.471226577049214,0.164398124822128,-0.707399907608295,-0.0727222873432114,0.0815583903056614,-0.131375093613759
critical,0.138807460788999,-0.0425819241794964,-0.0393652431083568,-0.181613660060327,-0.0975504375525142,-0.20303079000716,0.232473318726655,0.164674112456407,0.058954828390359,0.191210868444638,-0.0059371145194993,0.203175460602005,0.0275140611533103,0.516344980840031,-0.339264297775845,0.231475297378658,-0.637945376392086,0.578195804023986,0.389979692807296,0.361660717346211,0.047459852718331,0.121848099919737,0.266611044659432,-0.187294834594597,-0.209471849058133,0.184014665000811,0.42882519453541,0.226306126198267,-0.370215704764219,0.0215869764295068,0.0471104088677876,0.117909454077675
critical,0.508925013347494,-0.149906626380478,-0.0912493824751881,-0.092570298872349,-0.141041033308991,-0.365575900076051,-0.396743877227559,-0.072285038613759,-0.118841673495541,-0.0729616622244816,0.146067045476912,0.0459190068788152,-0.200183140537166,-0.39539660689428,-0.0994480754346114,-0.149262439807958,-0.103344770116964,-0.170142285876603,0.32106371969701,-0.162630196235136,0.267582607351363,0.165102280207163,-0.546692893537929,-0.354718847761591,0.21576138056798,0.0521960018368983,-0.0347639760092737,-0.388487583610684,0.0603913862894915,0.122528414749764,0.296564782324168,-0.174421446050458
critical,0.321594456669986,-0.607179659898073,0.0536365597542863,-0.362548561923023,-0.326983290119257,-0.290305770176297,-0.162584395152149,-0.212307876901024,-0.0039948052394378,-0.183748084229227,0.116575666976299,0.106660388962518,0.169277564765389,0.552989552803528,0.340883718649046,0.482039548049371,-0.214668218392949,0.425150112808818,-0.103516748500736,0.430695304266254,-0.233673391723733,-0.0569042672300229,0.136324648290977,0.0249629931893612,-0.178345413285136,0.154226703453738,-0.003841379355217,0.0467789395240809,0.0015463475140329,0.0609777310372152,-0.0617486966988642,0.0325003052023493
critical,0.589200090970778,-0.36369580561079,-0.258751582692768,0.0777092953680713,-0.23327156761356,-0.304038665678131,0.380736376096252,0.035685433754763,0.0879621124655451,0.262152910432761,0.174925043328999,0.0268549155595786,0.560337871964669,0.156368072620946,0.119693503466555,0.33638553287692,-0.0893415920890823,0.295884927364412,-0.194144902053604,0.157033179453844,-0.290910620431757,-0.448874187538367,0.240860486498617,0.341056050454508,-0.345132486960473,0.179748516720492,0.340434160740199,0.680155928790132,0.0558686530430474,-0.142584919478078,-0.0823286208380304,0.582673853335605
critical,0.0423397429242014,-0.686482870095015,-0.652060926736197,-0.522460458618099,-0.689459701170961,-0.430276706052513,-0.103017267482798,0.270901051657748,0.233132402112656,-0.130447066305059,-0.337670673348649,0.320093332202765,0.0991392275797378,0.232797783837415,-0.122453303342079,0.0437388133573962,-0.0321659229541213,0.0862360876168039,0.0061356200044554,0.0498465235102941,-0.0238257662349697,-0.242579905762532,0.400282841129088,0.162561956110312,-0.38033135954549,-0.247801186135695,0.0543214885853477,0.296526301111347,-0.371033763728228,-0.557924587096096,-0.148072547645677,0.129486103915052
critical,0.0654171093048962,0.124373580523986,0.0660897568835911,-0.405008643570181,-0.128359336502884,-0.115522648583776,0.259765492911211,-0.255106980862049,-0.265683393708621,0.432146583721183,-0.0030488287254009,-0.0539340229495289,0.194908705093844,0.435352311895894,0.56734582082633,0.252275733201533,-0.434546360461464,0.439508725928491,-0.0908045513755514,0.276181325276283,-0.122724957999444,0.0005178722309829,-0.0291012184368669,0.267360427981278,0.209006556404728,-0.325034363239382,-0.263289494487776,-0.481844099604426,0.398335784008676,-0.244217782592491,-0.119944165254561,-0.0725451351837019
critical,-0.0101418670461755,0.0554965372019298,0.131455691815657,0.0964996861519328,-0.0832294585840278,0.0645633476270954,-0.134138195908215,0.0640213816617946,0.110478358824991,-0.275875211681111,-0.169260302605927,-0.089935944310556,-0.0195828289040567,0.18042557083476,-0.148593183197063,0.0038797555503736,-0.253621552260933,0.19149562384403,0.265744948407878,0.237035938404249,0.172198782740502,-0.130796768933614,0.158641623501822,0.0038666232614228,0.0122465983657482,0.0146993149849779,-0.0288634111471618,-0.271617275504352,0.154397506087452,-0.0543057848472595,0.157401439643241,-0.223976970293036
critical,0.127003449687267,0.0724778269013989,-0.0072321239369867,-0.431216693742517,0.119563358375468,-0.114817301062723,-0.15494999465262,-0.0703267892185818,-0.0662868443089745,0.188796038241268,-0.0900494536752243,0.173865292672621,0.209990486689793,0.212405313804992,0.194160162221057,0.297890072325283,0.025045552867178,0.602365791128848,0.0951389539471702,0.396260596932542,0.160066889468799,-0.0455785527540106,0.243116638709376,0.0728461700028561,0.0185602775678855,-0.335101082440779,-0.35898497673551,0.314931049758253,-0.0252190786376203,0.13439895379791,0.0023378141597468,-0.0863983368014962
critical,-0.3376881233793,-0.0765646815803891,-0.03916262027836,0.0341056190821765,-0.252950542233115,-0.0910874499100423,-0.171087703647668,-0.138379285900874,0.041148509316013,0.235998966159872,-0.122387568610845,0.009015526701319,-0.0935320562253435,-0.0400760873880441,-0.0901549705583301,-0.174855605911298,0.359869401777733,-0.212941105328355,0.197123058781397,-0.169609527073443,0.0961820648916355,-0.0103386705087511,0.113044060473478,-0.239570805980985,-0.0989944253639605,0.038506344125038,-0.057439250093977,-0.0068772709539656,-0.107297477335368,-0.22181432048276,0.190976461348038,-0.0909095783650541
