group,CD56,CD11c,CD123,CD7,CD16,CD31,CD62L,KLRG1,CD39,CD244,CD2,CD38,CD112,CD49f,CD44,CD335,CD107a,CD66b,CD35,CD66ace,CD54,CD62P,CD41,CD15,CLEC12A,CD94,CD328,CD82,CD101,CD224
critical,-0.018494178657479,0.105517266731855,0.0004012493014795,0.332674689531875,-0.198206917732191,0.22287128546727,-0.171337121771449,-0.212934427910894,0.109776993878426,0.228262486549892,0.0205056364524699,0.415226849149011,0.015693614433729,0.26043212132344,-0.199386669796547,0.183528828855709,0.0869181433635406,-0.0425242760302256,-0.0619037755869118,-0.0683289415615464,0.0305438089772412,-0.0278838628493026,0.0687413316492733,-0.0825408538113087,0.136344653327568,0.469033708163261,0.248285726969492,0.0699964845005641,0.0047305762028627,-0.0459265032464428
critical,-0.0401787628870853,0.0164382439884652,0.027594803914694,-0.540207289989556,0.0752425825039326,-0.0145667816634469,-0.0653486619216527,0.241592341740431,-0.0102054084741063,-0.254278092916792,-0.107031299685953,-0.49148391044673,0.0473379489063352,-0.198392739417863,0.136473656023173,-0.485917559665588,-0.0342890618829291,-0.0520445683525882,0.0399076142798868,0.0403746959124634,-0.117326211452304,0.0973979591737089,0.114004992704845,0.0272780651392591,-0.0020076237202908,-0.402642210480569,-0.180013358983283,-0.0219055362490058,-0.004107847741536,-0.0616800748958618
critical,-0.0466581667340999,-0.0120921106513679,0.0041880616307672,0.0363871933678115,-0.0858390668081643,-0.28259847671321,0.0554912315422118,-0.131677657157875,-0.0250679372131504,-0.0271661042972316,0.0625779214835903,0.214273406152916,-0.0685065368569165,-0.247259054697148,0.0945565482467827,-0.184977411328145,-0.0942034603941501,0.144403434543098,-0.0048918691656547,0.199567114010252,-0.268176995809345,-0.21708012036289,-0.153364293747312,0.149942445776508,0.0250511795443548,0.0784309128758792,-0.171501106176445,-0.103184553417692,-0.006462308466598,-0.183911041027271
critical,0.0304599788864337,-0.0007263490809716,-0.276673799163763,0.51185604488354,0.440269955168252,-0.297735480611176,-0.167300656346738,0.0347826389377859,-0.218167571102921,0.311397194180186,0.0172031936780395,0.286876099918191,-0.165918809596444,-0.195349201523337,-0.0349065856196594,0.314858929916222,-0.300647552964801,0.111430471520519,-0.24953263583156,0.237262579688236,0.201040969446016,-0.395045063657499,-0.407530681772216,0.116072129659461,-0.381665572817208,0.29481464389903,0.215366236653289,-0.256900104052995,-0.348233243101111,-0.388907037289412
critical,0.578130089560696,-0.0500547947013466,-0.036412033179245,0.316550000671671,-0.527916468541513,-0.475061292850424,-0.0792553441764413,-0.0027637921359041,-0.189550510172307,0.255614136441677,0.0328440623774894,-0.0169470950449882,-0.118642260187051,-0.390155022464448,-0.0253269778227716,0.095684465822653,-0.183926749313941,-0.600113538269433,-0.485971328516623,-0.550831051058528,0.27424274955275,-0.420979103882999,-0.571718485438551,-0.612903243924646,-0.434772840653946,0.0774620176477442,0.124353550296604,-0.230360811004972,-0.4734938065579,-0.0256036334674126
critical,0.190506681045214,-0.0798053141584935,-0.0223904791113232,-0.0119655795220569,-0.468523116874759,-0.376414810496014,0.0113086679354567,0.0817294698221682,0.16993761955283,0.149717949782757,0.0766002766429407,0.0106473010876021,-0.0826171487569687,-0.293733992167319,-0.0317104576223555,0.0947507571541285,-0.0066292905795265,-0.277946342193531,-0.238985885257086,-0.110348309886131,-0.0409315862894878,-0.350769068334698,-0.294154009128806,-0.406725924714444,-0.226718639682978,-0.211430392262821,-0.455771411551937,0.123892256516122,0.0050910663678634,-0.176632820104037
critical,0.0592514397986445,0.195720882653967,-0.0798906642391568,0.394280384707036,0.486321757991939,-0.0049269837030716,-0.374289601161678,-0.307079283056688,-0.0393330475001961,0.0839725850243106,-0.537755410154817,0.466925188348078,-0.113985775471249,-0.0648130440177045,-0.186574710692564,0.218578472203947,-0.259292513340037,-0.256074222234608,-0.170366544225816,0.0306605497312133,-0.0876791798299432,-0.191497784920496,-0.242802178916267,-0.177525802966643,-0.155618990977979,0.0245751059770595,0.241654064067301,-0.187989941290187,-0.318859007981173,-0.192946685419356
critical,-0.186512271504276,0.0287015210764183,-0.0434886910809632,-0.178042870360108,0.0609705924880293,-0.0748568844264443,-0.0871113759810489,-0.0005836101195759,-0.111066688448757,-0.136882187919777,-0.0956841757398956,-0.164807011129228,-0.155893142019,-0.24236064242674,-0.0115913729989255,-0.160975134056265,-0.0234841416809175,-0.272532674138351,0.0190635223043135,0.14911209283514,-0.316437978197374,0.0684815035948471,0.180762433620434,-0.133751274177662,-0.0135752842922524,0.156974825178543,-0.194424724748154,-0.064194138724789,-0.144418408577725,-0.139802433369964
critical,-0.0332600683459174,0.462962497239231,0.0515964781224483,0.107967397319563,0.111361665407313,0.000871826305951,-0.0626866132781679,-0.172199339856198,0.0803330329567337,0.17417715092627,0.0825356488530812,0.140555874058297,0.0143310645810417,-0.461756479218363,-0.326020707093829,-0.341148823626511,0.158027375306992,-0.134772127505743,-0.138773219037456,-0.0395351446086969,-0.263103133230915,0.0428874867658003,0.0663019397236568,0.078908657379727,-0.0309861374513576,-0.206743008075869,-0.295842028449571,0.104723947385094,0.0817072515807445,-0.0204118028020865
critical,-0.181547043076914,0.118350494923659,-0.0993403552046873,-0.115399496475652,-0.135936624838306,0.0852312703714574,0.114749973629759,-0.190418264618495,-0.278758090217989,-0.119444157350197,-0.213760947067986,0.0509385597453309,-0.0967571036322956,-0.106322132692838,-0.110749788382036,-0.109640901800591,-0.0336955201632333,-0.0441270429284843,0.0354385984911336,0.0266177336056357,-0.222219285982297,-0.0164393802642946,-0.028136999011417,-0.0217992531735426,0.0380289300511723,0.158683581440117,0.159843303302013,-0.0729414065491328,0.0195165044385457,-0.0299447394268322
