group,CD80,CD11c,CD7,CD16,CD195,CD69,CD161,KLRG1,CD64,CD57,CX3CR1,CD2,CD38,CD49f,CD335,CD107a,CD66b,CD58,CD54,CD29,CD98,CD15,CD26,CD36,CD158,TCR-Vd2,CD337,CD307d,CLEC12A,CD94,GARP,CD328,TCR,CD224
critical,-0.0288675393451874,-0.0275851234043899,-0.578952910293574,-0.003799368605959,0.225062563341399,-0.226577453412625,-0.504506618740604,0.411242710092224,0.0359875285725329,0.618310748468131,-0.0336091923795322,0.216824603987441,-0.707810264009324,-0.343921586920935,-0.39610687184766,0.0993136459004374,0.128764247031275,0.0411927473332374,-0.0080880062131993,0.333474307720412,0.0741689543157937,0.139851651111465,0.0596009461905612,0.0026181996757239,0.562189655265535,0.0289484059855287,-0.400797993788374,0.0508603331751084,-0.11131565261055,-0.322944696325987,0.044075898488838,-0.372315928863094,0.0251069982986476,0.0975758730662011
critical,0.0598807903436996,0.12723217917399,-0.311913668953318,-0.37013696000768,0.0872572876430515,-0.151454991778243,-0.174226822546158,0.0426827393351329,-0.0250386177797022,-0.0251643181036873,0.0766407455768567,-0.047909910032595,-0.200358180560572,-0.0546747752305412,-0.330068902578205,-0.042434144834972,0.0294381657909371,0.166422001998764,-0.111223910597012,0.0889118925017743,0.0214268852617646,0.0900848039726505,0.0683064847040813,0.110065438644514,0.0757877477136875,-0.013081891822886,-0.119597101986164,0.0194709448446459,0.0907020316034542,-0.195462296278812,-0.0357300576231485,-0.112421489216818,0.0624673449012904,-0.0234438051733224
critical,0.176378066017628,-0.257090286521699,-0.436615453034134,-0.130896459005404,0.439912933482037,0.275408711963448,-0.324456998570356,-0.235601126608456,0.082554258510091,0.101033127510809,0.255952666657455,-0.0315348447018075,-0.284356005322292,0.2959317397847,-0.101425049355987,0.358488890351232,0.354086525910156,0.290532719511192,-0.111602317202373,0.0779877190030346,0.250497935885813,0.303861730895546,0.32282672161936,0.280091011766292,-0.0385030140911253,0.161434958948984,0.0217483665056544,0.349422169776134,0.327956300441636,-0.219501608678533,0.41679529184365,-0.324232141068624,0.343769341324911,0.465544414040704
critical,0.093165483234607,-0.242160960706042,-0.435648193546646,-0.203926964751854,0.284981188715176,-0.0499322192087785,-0.45789541422276,-0.301424055674043,0.552248251322238,0.233399841046772,0.264443086123744,-0.318650498660157,-0.270381726435173,0.251212352779912,-0.256299228682564,0.295949039653744,0.112156154111398,0.193705441053956,-0.0650909769971521,0.229195241563636,0.299843170629467,0.0768467011763197,0.260304648481369,0.399420336419165,-0.233991880640438,-0.121817428230548,-0.281524277387579,0.0385042996517328,0.548254943583937,-0.548970469767138,0.475923490963384,-0.35191028396852,0.207003955552198,0.340112014715047
critical,0.129058339504884,-0.0538677207158738,-0.1830650606294,-0.179621348359363,0.22320062533468,0.0372777703879412,0.0384696221109244,0.103073189068427,0.344900231384856,0.207733402132653,0.193816579963685,0.168437327303816,-0.209203374239568,-0.0209228841812155,-0.111631876793095,0.158786849716356,-0.0733625222388001,0.16246455104,0.348785514071821,0.179410483357552,0.159751521899785,0.0038904199561469,-0.0041100681044328,0.0845687605350208,-0.198479236912282,-0.318378801166735,-0.0304235175788596,0.198961010991025,-0.0353799361028301,-0.341337357176772,-0.0035299519651016,-0.0544891575688244,0.0567347889783129,0.351785795704641
critical,-0.120269276101668,-0.247318855990734,-0.0618103604896786,-0.400141018865654,-0.15993089692002,-0.570562131110149,-0.208682422820434,0.0773498439544288,0.0132262833009734,0.344866660795393,0.0630056401438886,0.215693964985371,-0.406853823016319,-0.441270969745717,-0.0499171276512436,-0.355583862786944,-0.321320359054485,-0.275983685144866,-0.142978265211211,-0.398250157182941,-0.418395675457728,-0.466864113964127,0.0704104733511045,-0.709208610813042,0.0865203982999548,0.0496449329812342,-0.169664997992803,-0.194336965658691,-0.371348274869683,0.0596215339357904,-0.14628681716989,-0.400345651002531,-0.135616166035114,-0.0819627114871252
critical,0.0767504493029276,-0.218686142376747,-0.439584439342772,-0.515133823437783,0.118387289366428,-0.0301263850296927,-0.37384157263859,0.217034482635159,0.103402350971566,0.391455200321684,0.0528494465710719,0.487852904381952,-0.530707920715353,-0.0017513158985797,-0.261163151243505,0.0721083874347701,0.102969472676872,0.0045405160482449,0.003538633699754,0.0524447018602635,0.194251987078852,0.0421558541460859,0.0378250431768625,0.0876977266165251,-0.164957327682687,-0.0093713873065875,-0.198550119942852,-0.0065424921498204,0.0702500245341867,0.0164217363995845,0.055312843504346,-0.340425774762689,0.120338188450299,0.110766667270983
critical,-0.0153848377836402,-0.0043934338476502,-0.434119991266608,-0.177415645100495,-0.0545331089285624,-0.0190501119197242,-0.137850514260514,0.0667008005663367,0.184661693788908,0.367049827620034,-0.0617576401529032,-0.108507467434051,-0.324863519179444,-0.379948473178604,-0.426741089778696,-0.063564426211799,-0.210530021161067,-0.0245197808062634,-0.167145894616931,-0.0957583019708767,0.113689513086319,-0.047762892279983,-0.0517544893087661,0.103442881678929,0.106233719489847,0.178374680732236,-0.334622226365492,-0.0729125129810063,0.035439751941663,-0.0510798297063214,0.0099558623273833,-0.234174615281771,-0.0057963451960745,-0.0711365599119312
critical,0.0667120806905518,-0.440343687240414,-0.287970919860377,-0.203411390915331,0.219804325726465,0.114498986170375,0.0786638633053717,-0.0860128467315329,0.100539347506385,-0.274575610763265,0.13787124155806,-0.113421448774276,-0.27272466921188,0.0860588227801758,0.0221720684624052,0.007293571168015,0.0998612752000387,-0.0211744329831406,0.0412472590135538,0.185577532087072,-0.117901694579354,-0.0556184369196314,0.0355768895836436,-0.0475422295285918,0.217630287264086,0.0423945400131095,-0.166551010701679,0.129865839402582,-0.0367996716823816,0.118667595124947,-0.0576603145901184,-0.389189679445103,-0.195174621501326,0.118759579939413
critical,-0.0124241118255562,0.0613123759715425,-0.0926962942607497,-0.206897655510904,-0.0919930849778218,0.0396325930841006,-0.222619292986191,0.114184789438027,0.156103177295111,0.119044189923184,-0.120747642833659,0.162786977561246,-0.387598265879533,-0.115643393585817,-0.228206373379216,-0.0877332890702344,-0.0482726343706761,-0.0329625489399414,0.124020308107662,0.0406419572850509,-0.103621986205213,0.04771127025544,-0.0200942994468292,0.10435688646402,0.12761197850816,-0.158949565307183,-0.131744546410958,0.0799020033980322,0.119471322684337,-0.0201582572522112,0.0181945503730071,-0.354692375459183,-0.0358439037549366,0.0921919454876442
critical,-0.0610496519158821,0.0380274177337924,-0.0814750521491779,-0.0007804270450035,-0.0080988435688347,0.277124717639098,0.0905042903803317,0.275636232928596,0.118333331887719,-0.0190327520933744,-0.0468478263286238,-0.100272921662121,-0.202866123419818,-0.147182414960621,-0.153883040721948,-0.0010040298163865,-0.120667348469733,-0.0748860780261526,0.101852414041037,0.0512961455687546,0.0366231905162118,0.0577287193469578,-0.122040274375771,-0.007081193893342,0.0222203586399411,0.0076283047677426,-0.123507558403131,-0.0787048070238204,-0.119282213705882,-0.150452515654425,0.0482011466010473,-0.196449894979279,-0.0112002637715549,-0.0915370667969108
critical,0.769295434781403,0.0468656017966591,-0.282398100545757,-0.524455629718788,0.74327899282288,-0.152642521063574,-0.216276072625259,0.105355423198214,0.236417652508658,0.0620485886840759,0.562616899124322,-0.0796756992666548,-0.177629423101822,0.587906984665667,-0.267038971064143,0.65352625419716,0.246640860330152,0.627079718571854,0.360142439974794,0.559355924569924,0.56639057277644,0.0941370970966824,0.364513877317113,0.565468378024989,0.227240711522623,0.305965945417273,-0.013801420473984,0.571773133922196,0.598008842853409,-0.138674552337493,0.552862177811337,-0.324881056554259,0.564389127703111,0.563447282361942
