group,CD8,CD56,CD19,CD33,CD11c,CD123,CD7,CD16,CD32,CD161,CD57,CD206,CD2,CD38,CD49f,CD335,CD66b,CD35,CD58,CD15,CD26,CD158e1,CLEC12A,CD94,CD328,DR3,CD8,HLA-ABC,CD45RA,CD7,CD16,CD31,CD195,KLRG1,CD57,CD244,CD2,CD18,CD38,CD49f,CD335,CD146,CD54,CD62P,CD41,CD36,CLEC12A,CD94,CD224
critical,0.003010740673165,0.120253612355888,0.10106188696645,0.0316416135152153,0.0945169247118256,-0.159310531290363,-0.101749904121118,0.0233517566130833,0.0291130074764106,-0.28777336557038,0.24674683504961,-0.20294619486056,0.417867225677677,-0.405123483074253,-0.150437064392811,-0.144430469593865,0.0885846582757452,0.0118853955172208,-0.0183107222228602,0.10894286229169,0.107736357471404,-0.0406625208985067,-0.164809693293904,0.096529705916203,-0.109080008748702,-0.0150472874072999,-0.092432018201912,-0.0561023251972907,-0.273960862429773,-0.409275548199701,-0.0501115545524977,-0.299576331493924,0.0224591154455306,0.319381372914239,0.311597645792777,-0.206933650209105,-0.2582490306005,0.0395301988855854,-0.41052138247894,-0.241929959732164,-0.305770109968007,0.0163187022159601,0.0261156037160383,-0.231956699576713,-0.197231266046924,-0.131105777696306,-0.062282453417642,0.0498804728414188,-0.0087861742147132
critical,-0.0462457134036627,-0.094485798830355,-0.0552655895964154,-0.110772377747885,-0.0326164059182429,-0.200944982394547,-0.171147402366356,0.285981518885879,-0.18925105182336,-0.19489668593341,0.280461097201696,-0.111275057697172,-0.0920562190147965,-0.197861393826203,-0.210606091272004,-0.123725723686097,-0.135630832479229,-0.0857018911184603,-0.0771329846543982,-0.0748293104124576,0.0354254022493185,-0.0282373934496068,-0.22445230762903,0.106219352736499,-0.0707390981618159,-0.0416955312958946,0.160727915630557,0.0917312770795036,0.191630682747352,0.280981965558548,-0.497804942664433,0.0220944553128201,0.144402342320342,0.0337488060193716,-0.244693264330363,0.0427496593309584,0.116594472400789,-0.191759653122192,0.296935098250243,-0.0322887009726672,-0.162537867910044,-0.0630787022998728,-0.172319466761686,-0.101523791561099,-0.0771499342942641,-0.119214121860046,-0.106582050926942,0.147709311334626,-0.062976556472944
critical,-0.169828829376946,-0.0856688823714597,-0.0271712850898835,0.121093208404039,0.0058890738501709,-0.107711365955184,-0.207052935195192,0.0831198047539062,0.207623849880434,-0.221881465488719,-0.0754289163978572,0.1297341509953,-0.262803679888052,-0.197412655028685,0.282854981483638,0.120461767690135,0.136875353600228,0.0501038821391831,0.207011230074474,0.0386889137680016,0.262335314565573,-0.0880629583010635,0.116505754906754,0.0323085393025603,-0.113710539215036,-0.0429746555353807,-0.307296065128116,0.219570638370262,-0.125430812483444,-0.0440768023454902,0.177187405703575,0.226979268968965,0.244812985583844,-0.0778191775398946,-0.121863333587168,-0.0184476210519606,-0.278904996324877,-0.279622253370105,0.0918415672115566,0.217075639359536,-0.105369316476255,0.0626381420797004,-0.172745271001272,0.205143656980477,0.105409473330544,0.248199332526936,0.304627446446166,-0.169085108126988,0.126466439083195
critical,-0.208404427756374,-0.161090101639044,-0.0757861171143887,0.604157677268555,-0.0602296303721477,0.155524415368075,-0.442510149561179,-0.138846734192121,0.0034527507687914,-0.444692788662019,0.0395848882817022,0.256008823568962,-0.258849829848149,-0.282275238796192,0.247508507481288,-0.0708920908983003,-0.157835963516211,0.304886369012415,0.0392336567480661,-0.0692460582667334,0.131018851033233,-0.132508484590398,0.214384082333502,-0.425197996456838,-0.316157480967274,0.0680766216556495,-0.303791519104772,0.0661173205060199,-0.616748580679356,-0.596454978923442,-0.431736407775996,0.409516062057216,0.437241140902507,-0.142991046446436,0.39093661034556,-0.59302202078237,-0.307251712172045,-0.239844207542515,-0.350180894443294,0.390469299213769,-0.362828861763937,0.148185448439166,-0.223158150010189,0.194148120865407,0.373412189406155,0.451706582276764,0.310300339777843,-0.304654536420612,0.449671371827551
critical,-0.104279271884149,0.272834553776398,0.0998590929510534,0.0618583138863618,0.179775405280687,-0.153227107948859,0.240840913097544,0.144832382920913,-0.192444409052747,0.227320494291826,0.22380028245385,-0.255878163376201,-0.271348722753283,0.168011392024955,-0.24742526991042,0.0684274113578666,-0.258754885067679,-0.156675724593742,-0.109687892992575,-0.334414015397129,-0.140482127809515,0.124311836338354,-0.147811326582031,0.188203410524404,0.427803246400817,-0.245625957894399,-0.0348953257709049,0.203469948108101,0.0901134524838958,0.345519072765951,0.0790658305419316,-0.0585445586369886,-0.0283984754800596,0.0191026809393378,0.0499858498881696,0.155249309002795,-0.205741694448619,0.245055652591396,0.294668628676973,-0.147027864420712,0.176723350141839,-0.152490160737269,0.0581579566487199,-0.0674510392576355,-0.0510969847958983,-0.0451368979839694,-0.0643865811755891,-0.0014646179807346,0.127530479080541
critical,0.441358202771949,-0.0467973062367458,-0.566408497410483,-0.430894648459914,0.145145474114961,-0.658280085872901,0.513033072288902,0.0855833680237674,-0.486784303873393,-0.192990413482797,-0.05107045662014,-0.615120919023633,0.618586027770341,0.0275701637433936,-0.477732067933113,-0.177710622769703,-0.274702106786045,-0.367327535130042,-0.568185113668198,-0.164481120186999,-0.269053354229523,-0.317912813444229,-0.372198204165589,0.251413553646301,-0.0430604333927141,-0.642823182554894,-0.0950367270038044,0.110631686791108,-0.511047682314603,-0.704623949133198,0.176383514658539,0.203302356603056,-0.0201064075809144,-0.207113920067932,-0.0310372940785381,-0.296403458755029,-0.12470468610011,-0.559581470861384,-0.141305903175859,0.137381468605507,-0.386981296543799,-0.154189847796167,-0.219619131953252,0.115274893178056,0.310970884980993,0.210343276615266,0.349250113176122,-0.626379314465229,0.0605013296679296
critical,0.0101416618618881,-0.277478620171211,0.0170676208352777,-0.0606902192385639,-0.113680528083896,0.0490779297443678,-0.578892698913827,-0.654428244194555,-0.0826413432022715,-0.295359912050161,0.241142113565478,-0.0221628664481379,0.135756939654131,-0.465155281052627,-0.145058232803978,-0.463139039876068,0.052151617842193,-0.0196305093583988,-0.060136046692905,-0.0490274620172981,-0.0230178840431038,0.101102436329228,-0.0165566579571953,-0.0668554954539035,-0.353163284227233,0.0483053799088254,-0.0617299607409775,-0.0398929412046154,0.0746247821950126,0.381354915919932,0.246581376768415,0.187579827634123,-0.0475850035451331,-0.153701162013084,-0.551187677832193,0.0454435220539226,-0.396847171894394,0.0139620797813614,0.473848699729358,0.180326760362478,0.187781564815098,-0.0094586936293561,-0.0078069607750364,-0.13415631097739,-0.158765625488348,0.0209130012280563,-0.0652789209339046,-0.177650723820892,-0.0849701181594781
critical,0.0364347975538288,0.335577430692346,0.129527547933728,0.0696130928700533,-0.0010324148280435,0.33775264545367,-0.210182434717415,-0.0912210251246171,0.189644202411287,0.0573376296162956,0.405179102391027,0.195224083725535,0.0325688282174498,-0.0463282590548263,-0.121896762481063,-0.247545243578835,0.177542611365984,0.159508694285466,0.213569708001041,0.0571452943142073,0.123961487343156,0.350300654210233,0.0259599936013362,-0.0463155754051787,-0.118212903993059,0.30942569083286,-0.0859339762033503,0.110790193264606,0.136433712765891,-0.169660326617898,0.0540594473834142,0.11638212428195,0.129962922167217,-0.0303950634832045,0.121684542961595,-0.0019504887194882,-0.252060945710451,0.0916415712527629,0.199153712152279,-0.0482643572773678,0.0498433177781579,0.158064345007235,-0.0941199508730231,0.131828062780583,0.0624085239422782,0.0854825917705495,0.0362891414083667,-0.2015390365995,0.0979610629849511
critical,-0.310890088490806,0.565421161880596,0.0360352572356218,0.0634363269577452,0.729066144284148,0.137884103651457,0.508708122847586,0.31286499040445,0.0734185000360092,-0.044610996225539,0.255487776014607,-0.0379816794894239,0.186298055329905,0.263990538766282,-0.141580643928676,-0.023503550380513,-0.0604850813203486,-0.102947664164606,-0.0149840932858837,0.103936953993561,-0.057761496672626,0.0070927190694637,0.10929444354325,0.296553327388268,0.569750541879113,0.191111341606913,-0.293657360925081,-0.0691967338813375,0.265263644773358,0.287045154395686,0.22237640973859,0.197148988652402,-0.104499995238348,0.0904118886908846,0.0203603570652347,0.174524232595336,-0.0686543904615329,0.525414295154388,0.562339180080148,-0.0966426699366087,0.155899165454979,0.0557339008894536,-0.151394217164755,0.0266018330074356,0.0647384878699112,0.162832136135427,-0.0827847274497809,-0.118783255549045,-0.241288384828074
critical,-0.0857934653811307,0.197735067784354,-0.281201574249907,-0.0416200711956021,0.133270373358509,0.171466616146223,0.132233480726654,-0.0339494812209002,0.114061575068213,0.021238994342131,0.138559455977634,-0.081120626220175,0.20021981930913,-0.11920519260051,0.0928124403167518,0.017011126724039,-0.0142691684820801,-0.0252399017186588,0.106902823848769,0.273656571733029,0.111643347928469,-0.0681136784875314,0.165036457311449,-0.0670483484995463,-0.0684897799123102,0.0225844146186263,0.15274716759994,0.311690780082601,0.0626011901536914,0.0368373462025105,0.277351897887464,0.165543087315496,0.0956396094754875,-0.0090449209317438,-0.19488057783024,0.0146830893388012,0.252159487840438,0.161485944492234,0.0951496871656866,-0.138431662202824,0.0452847188976299,0.0596364220320431,0.111376502542957,-0.091624426284482,0.0485153792929647,0.0178309685524502,0.147282486730205,0.0848002071226555,-0.0169799129476199
