group,CD33,CD11c,CD45RA,CD7,CD4,CD16,CD5,CD195,CD32,CD62L,CD161,KLRG1,CD95,CD64,CD57,CD39,CD24,CD163,CD2,CD28,CD38,CD154,CD52,CD49f,CD335,CD326,CD66b,CD35,CD58,CD178,CD54,CD122,CD124,CD15,CD158,CLEC12A,CD94,GARP,CD328,TCR,CD101,CD88
critical,-0.0675021820972865,0.0594263231936429,-0.163101814497613,-0.262075637868781,-0.127155362630478,0.14053226470217,-0.04358098918799,-0.0540030540809453,-0.0481849585675969,0.109643788431701,-0.244084733812726,0.204570689451389,0.243577847097356,-0.0555934226080925,0.39330514518651,-0.157317713497995,0.0714388290181944,-0.0088834990214908,0.119140666429681,-0.0626994011654491,-0.43553634516727,-0.131914826026218,0.128423932863012,-0.338937626587543,-0.182710071960204,0.0007562898299531,-0.0225211080296048,-0.123446087751786,-0.0483888538281348,-0.0188451394347665,-0.0579192180286284,-0.253291490071775,-0.0421653607765129,0.0300610757281995,0.370349667862542,-0.248539111861349,-0.315404437921822,-0.0811560777323248,0.0588927905684675,-0.0658729298694085,-0.112708274173183,-0.0474747077100285
critical,-0.082183405468217,-0.101419260249701,-0.172595422357784,-0.0683251638559493,-0.126992724893501,0.417916633591504,-0.0348691448554189,-0.0893944245906901,-0.0896129379566167,-0.0248663863715321,0.0033834666097336,0.312331589561054,0.0847190832471268,-0.0626982859587264,0.250774944595542,-0.163728990085752,-0.0777503422102946,-0.0501948144851878,-0.156890345104224,-0.0133916908039385,-0.183808013572873,-0.0403312022769631,0.0354022129285739,-0.236089066344401,-0.19644807011443,-0.0129811806758917,-0.101441624588414,-0.134122797129827,0.0130838190959224,-0.0694687804515763,-0.0820502660928516,-0.265234646121775,0.0479528667240142,-0.0662964502159387,0.0168925805275391,-0.24931153460419,0.0572438625394028,-0.0588644138447582,0.196358725966234,-0.0203307293059443,-0.114781035784822,-0.139677037693301
critical,0.177796656077135,-0.0540542572041113,-0.0380783770413094,-0.433123807682522,0.0750535526188193,0.123223024389319,-0.102925821834112,0.164042074354346,0.239312213505811,-0.183088129987882,-0.135690812616023,-0.136558372006146,0.100239987213157,0.112407390364491,-0.0746862126854319,0.200786322076828,0.154736443437693,-0.0172847075917614,-0.241995182696452,0.188351296206506,-0.0324334526144831,0.0047952673570876,-0.105483507009023,0.203822879177635,-0.165889846088212,-0.0178499668215886,0.097848722363735,0.0773450575488193,0.0878993101424881,-0.0454775483621372,-0.0509639570375082,-0.315586358148401,-0.0101647698502996,0.0390245503001039,-0.088659570781664,0.158889543943056,-0.213235633117494,0.262635070912056,-0.0172842218151075,0.144988926874453,0.12785579938871,0.123361817768584
critical,0.0336379671619737,0.0040904921928402,0.0649711313908497,0.132594397974424,-0.43096236309945,-0.320914835936966,-0.405298129093608,-0.0455455523182323,-0.0597709521975239,-0.178670975553828,0.0216147483781082,-0.346813488353846,-0.0315398485040791,0.214587323039472,-0.0450514638725118,-0.0406605280424561,-0.170779433485999,-0.223545134425989,-0.168537836399617,-0.465544794939928,0.238328424261575,-0.235804362354837,-0.10909861417132,0.0451143630961342,0.190596699273577,-0.266615813675677,-0.36482737410934,-0.0754788785547803,-0.0071594264138806,-0.0715022182858237,0.0740104271901304,-0.020224014430705,-0.156303896396947,-0.352093098804127,-0.0261906903165052,0.0685006264329898,0.0576827874226294,-0.106593150264328,-0.0952893280853921,-0.0947309479617858,0.009892444161127,-0.144341727392587
critical,0.0173403359681445,-0.143430919014556,-0.0277147488754428,-0.35314678362551,0.0545286897927181,-0.123910347762125,0.216457261116168,-0.233616112043699,-0.308402401911764,-0.192686504116851,0.0233420328664594,0.0689322273896105,0.112981110826486,-0.106248886445572,0.21706517605658,-0.122743084301595,-0.130683509715195,-0.0251652365073916,0.0286270469611204,-0.0509945624026164,-0.345023394336962,-0.0622060263769937,-0.0369829830872349,-0.273295037560838,-0.427325522534501,-0.0128948588985074,-0.0967088276584403,-0.1521202518122,-0.115768153136288,0.0858130240468771,-0.190696451996012,-0.381597972719322,0.0189835039872206,0.0033230670458754,-0.0786580959426496,-0.235566641534547,-0.636701983291595,-0.313426897738564,-0.482968238482123,0.0764580417990997,-0.227387709783907,0.0403262157009362
critical,0.479900084913859,0.090248449875078,-0.573985977764464,-0.542203597514271,0.573267362260315,0.393091318039973,0.389841488111529,0.129558893919273,0.738176256033722,0.34010818815886,0.0828623298507814,-0.214813584899925,0.481868516408394,0.536423358796857,-0.283426926380832,0.356401942064287,0.564629214499343,0.214942642739759,-0.169141310671981,0.365134307360588,0.362783868183529,0.559407729332562,0.303041211433022,0.484572931616242,-0.0338193835147746,0.586670556987215,0.701742224010564,0.652326698058072,0.619940868623827,0.583140939830612,-0.181439841983229,-0.0396500887586409,0.29436496455445,0.633107783660202,0.576991307060042,0.808849379937398,-0.402939845461787,0.451448087211699,-0.0530981695552049,0.386869645951288,0.642676419687651,0.603760634710736
critical,-0.01328767930984,-0.334757645664671,-0.145449103667708,-0.180654658984042,-0.037441699107483,-0.287541795234141,0.0283628446264809,0.100998015086295,0.0076250712262143,0.405066103236207,-0.216071220847137,0.179359293373294,0.110204125737745,-0.0939242546899998,0.17148589937708,-0.0432794096501139,0.0075748898837233,-0.0376619270207334,0.313263028051455,-0.0399903366379977,-0.288839510372201,-0.0419300001569286,0.210865131404233,0.185547901159941,-0.0410007542353722,-0.00751583810011,0.0721273862845266,-0.0715091293727165,-0.0261360250759926,-0.0900845999728119,0.0116375510713071,-0.120871458336579,-0.0512060233781776,-0.002217584787258,-0.198167580968827,-0.0014228205274322,-0.0541737283009383,0.0135416279229662,-0.151743894570965,0.0613668544373148,0.144187060470193,0.0003871781791005
critical,-0.0147166706652952,0.127052481412208,-0.311154491712424,-0.210144850646833,-0.0967291002725933,0.0529333978669783,0.0083322474799794,0.0209664055900939,-0.061122262623275,-0.124384407324124,0.0434950931130287,-0.0262151181156638,-0.0611770964644607,0.139365250448069,0.170144032803935,-0.0895628479809586,0.034463670115023,-0.210598180191536,0.0642460521210462,-0.0707416968285703,-0.349801878338604,-0.125187333381981,0.0748711468748169,-0.181022123110089,-0.165761524588754,-0.105796823559741,-0.141808683885123,0.0159137444974623,-0.0067570831320376,-0.0572985475746615,-0.0172186055612383,-0.165431084155885,-0.195125938560368,0.0074166827720597,0.085064369888775,0.149441855720264,0.13187323727149,0.113873637470554,0.0191221702870425,-0.150653737404027,-0.0297153958061809,-0.0882563840144793
critical,-0.144938087829694,-0.0610302929635623,-0.0167668825161887,-0.119828767335913,0.383667769505252,-0.148713501260441,0.274377787161403,0.0893971610182425,-0.0738835419998161,0.225138797780925,0.0165913458003955,0.0245420235626985,0.309045811937858,0.0558685715484585,0.0192613605190999,-0.0488009914073188,0.115095210027918,0.305605251527799,-0.102779150674089,0.283209718128586,-0.125112080488928,0.235103593030486,0.198182220042177,-0.0120297279155084,-0.0061363949269319,0.0072916697923831,0.276909169036112,0.149398950871704,0.168411951950607,0.310461994648509,-0.297524057653166,-0.110127835968571,0.320554109364648,0.103763146378187,0.264704286533781,0.0809243964958533,-0.359009956401398,0.114148671566617,-0.471599508966267,0.269154434994111,0.229896079127614,0.219187937401181
critical,0.100970129611173,-0.103094438970426,-0.174072384823613,0.174523863982897,0.0500687294991819,-0.0157957909954565,0.288224467478092,-0.0635169949945822,-0.186353745675319,0.222658528837303,-0.154348806391732,0.249164892664257,0.132951487497758,-0.220721014161434,0.209108903299682,0.0654406270336431,0.114062363406281,0.0779255232896336,0.164456943277764,0.085858536476942,-0.223829835998676,0.0097284785288645,0.150764078505394,0.129142414798888,-0.031753747374116,0.0913745102148317,0.0692035973481339,0.17267688538538,-0.0107633901913327,-0.0903836891149261,-0.0302885591303087,-0.187493838679077,-0.0437515225856065,-0.0916734540352536,-0.127740199536553,0.0700203325727567,0.196433626453191,0.124914758191978,0.0702090992490034,-0.0392723581963355,0.0631932429901596,0.0837367427669002
