group,CD86,CD56,CD19,CD11c,CD10,CD45RA,CD7,CD16,CD31,CD5,CD32,KLRG1,CD27,HLA-DR,CD64,CD206,CD163,CD2,CD38,CD127,CD71,CD155,CD52,CD49f,CD44,CD335,CD107a,CD35,CD11a,CD54,CD62P,IgG-Fc,CD45,CD26,CD49d,CD305,CD337,CD99,CLEC12A,CD328,CD101,CD88,CD224
critical,-0.0832917571656233,0.0671483046968215,0.0732788504070267,-0.0929448478611565,-0.125048142189423,0.0660687027410477,0.204343653693575,-0.388328384948427,0.0187407850392363,0.0540172527665142,0.0896075730390222,-0.103427220604875,-0.024394705595214,0.0170678106578898,-0.0553504660201156,-0.0165162188995393,0.0080042124804124,-0.0461456340035561,0.1705251054569,0.0452845740905558,-0.0607371319412481,-0.0269325552462749,-0.0344710983374189,0.306868658498339,-0.0311868847854399,-0.0453030287547622,0.117837505587454,-0.0145102247443687,-0.0100658154753858,0.137903566261725,-0.0351243233048087,-0.198353459396296,-0.0038218681326444,-0.0076443983448112,-0.263033410242386,-0.0890081284738383,0.0799958565720867,-0.4347665223851,0.162973250505817,0.18057963136626,0.134363073533115,0.064545392276166,0.0394136478712306
critical,0.0420358029687861,0.121550171370712,-0.075609013788623,-0.0075983391187705,0.0649693495994415,0.101035800065878,0.262041017370284,-0.556687652874572,0.156587653077402,0.16930466571878,0.0446777016913951,0.0027249734199659,-0.0022515177396695,0.133104804936072,0.0427187082144083,-0.0004261381411473,0.0549675813272477,0.306833631564214,0.398915650449683,0.103125458524945,0.0814588235815044,0.0376079663029484,0.106336447100115,0.155140570626225,-0.187783866733938,0.0703898408776523,0.0619884156106136,0.0711123394486364,0.0067391935483713,0.0131504276638162,0.0264243042407034,-0.286105244302943,-0.0219938605389095,0.0830304340512984,-0.256176566389783,-0.0417504504667006,0.209520423230696,-0.364897987746592,0.0285889554286517,0.107018971273812,0.0796659672900777,0.103110308838277,0.102598076531606
critical,0.163718588062328,-0.190144103408645,0.402718907802376,0.0155202957062132,0.342761415853002,-0.438314915908625,-0.0590202455299757,-0.109887937424108,0.220857772466729,0.176054556536768,0.281595564923338,-0.31789444401484,0.262926638736314,0.402928521259628,0.211372645810305,0.314223268796342,0.154701779509048,-0.182108374959713,0.0947950105976388,0.356978893439859,0.511448022108913,0.253545742270088,0.241614629505787,0.200152242013344,0.117041755156005,-0.0795953831254437,0.380024065256307,0.428199672359944,-0.217801335131521,-0.353682020673044,0.206237378587207,-0.117803167498164,-0.106837701450387,0.264459524254267,-0.066069425852453,-0.253010197578992,0.238264671189377,-0.454783180850021,0.330112396869499,-0.278617844849551,0.369303367256191,0.466241381782126,0.314151756911612
critical,0.108828917620094,0.0801819770435857,-0.0745357145633908,0.282893852588951,-0.131217177994024,-0.135992747109226,-0.0005351943409663,-0.34147553066059,-0.0941694681669599,-0.14583933432726,-0.279979723451559,-0.0036884886346113,-0.101980672532571,0.317454212772908,0.164629116348738,-0.113470657420695,-0.0565839599838491,0.057375801334638,0.198047026056519,-0.0092193401429334,0.0724940256562012,0.0512278370362354,-0.121403256470152,-0.175359892102409,0.0647700101441272,-0.150937725678121,-0.125236389352023,0.0222526607420264,0.0350213589118515,0.214849882699813,0.131841008516775,-0.0491725050679876,-0.0200408936807354,0.0270356359274924,-0.183935357201138,-0.0348495307235363,-0.203046017207657,-0.257627849387112,0.0920134712625004,0.218976265898015,-0.0644065345092407,-0.143328467584401,0.0735366993812722
critical,0.189256696716576,-0.0146074419035549,0.0458989900055089,-0.0614935727449282,0.54089037859725,-0.553322530179893,-0.191017354929791,0.170701100811042,0.301962367383239,0.291690346627705,0.360730902926532,-0.151520839450748,0.544422089988677,0.494142904424351,0.275989010297485,0.268078330097889,0.353046279157096,-0.0361690168403957,0.152686028563219,0.223676544716661,0.0206554045760626,0.11559422814933,0.347364290707515,0.46419608160185,0.220888642152293,0.271512808205946,0.242721675792162,0.525750367626872,-0.173535963620392,0.0468832621240726,0.278510141590936,0.181685575961236,0.0499371782165473,0.216764991827789,-0.280802823640164,-0.194281195386649,0.232760191823329,-0.263251750365941,0.428154423045796,0.178335831981067,0.418315257082779,0.332589855448969,0.232546016984976
critical,0.147615348418411,0.182671837919605,0.101831101759494,-0.174005220791198,-0.071774435204874,-0.141664024472811,-0.44364687151011,-0.261825888665792,-0.265315968522856,-0.0345679205889702,0.0615205875604972,0.203511324596082,-0.254476466315355,0.0536490599588843,0.150837449448806,0.0588764666791798,-0.086829722124954,0.0261682344701022,-0.246227651641766,0.174922766891689,0.10433193923815,-0.0899124564357793,0.319410375822419,-0.136535176191099,0.180416576244087,-0.250856512793308,-0.15353154884712,0.0140871419331043,-0.194391799918661,0.0388144352745143,-0.221296715886551,0.349848475038985,0.0768580911399763,-0.0502830350093241,-0.0319051736906005,-0.108803742704183,-0.286772647335028,-0.14661826830453,-0.0084284655177364,-0.0632813801548332,0.125296800053528,0.0499488816750644,-0.000141193301442
critical,0.153531734702022,-0.0201037504287363,0.16987485559668,0.0975308759021111,0.201636032293273,0.267260327677873,-0.0063197961634122,-0.13983018350913,0.230169881465691,0.290399874840366,0.215878983033491,0.0901600674382209,0.138290121755305,0.231537869789602,0.0408475187967466,0.315118344084414,0.299698549153235,0.0264298713680725,0.0903472099789458,0.234477317699174,0.149604386266599,0.183738283079247,0.228559677445985,0.12085317114753,0.0531509425974544,-0.0245192661357149,0.34710861079657,0.345505532481624,0.166541464753821,0.168390066936625,0.155022358652281,0.259375142159891,0.242890205485131,0.14939907088388,0.000995206119899,0.104133561970842,0.286078437189854,-0.0980682012984035,0.238271304057409,0.0803406604866124,0.215697310733859,0.280518314928873,0.209563559099892
critical,0.182780137071416,0.262783728585709,0.0265410382497713,-0.158621821455414,0.204882029951059,0.38733146071417,0.157814216371196,0.113137525120288,0.0764101911441447,-0.007479886780198,0.0545127819502719,-0.207647183633751,-0.0205241770521546,-0.0078089814885543,-0.0419159822240754,0.045545985990656,0.234650507580227,-0.105307152240649,0.358944539359173,0.121495099413809,0.144678106064601,-0.0036852880265461,-0.0249814643316461,-0.0069946183647263,0.0498515893032778,0.197504762830233,0.149414545827633,0.0760937770148448,0.101034057115523,0.0555636266942065,-0.0129999578593949,0.20233696419311,0.0960928962813808,0.231745450536532,0.0476818041212758,0.156805836517785,0.279185839384718,0.246111461508658,0.0249598326302138,0.186409389433885,0.158840892140979,0.18844058650413,0.0955409973725036
critical,0.129418491307492,-0.513188393678225,-0.126777505654036,-0.525612551532632,0.0736145586019007,-0.316836262719704,-0.521032375596282,-0.542468922560441,0.19569594480915,0.0822031908292561,-0.124282464827385,-0.499638555172673,-0.053273547126107,-0.0044799581157715,0.239668947558635,-0.10145870652603,-0.242580697186897,-0.123311845378255,-0.386731100392498,-0.0309413658857441,-0.234857396819718,-0.0618813305742302,0.120310445003694,-0.163211020084446,0.154602063473147,-0.248987118686174,-0.236577979076805,-0.0464512867070982,-0.617401365229728,-0.41519155391343,-0.0788782020111543,-0.03522980892399,-0.421684222435053,-0.19657541609555,-0.455155802628464,-0.566843092787972,-0.392493649177881,-0.483318879096432,-0.0695298694030464,-0.511357621944525,0.169574509326182,0.157938278259702,-0.120847150680535
critical,-0.159392361871489,-0.295492809606938,0.179545068104707,-0.1876083998614,-0.0347009187847198,-0.0082045701283662,-0.0406470022263507,-0.0560987970645799,0.129056694974593,0.232485587410086,0.222245563810872,-0.0667029567237748,0.16302943419767,-0.115172626979591,0.0633092469887429,0.242023960956669,0.0614150162246937,0.124084321626361,-0.0278326839329065,0.173254473504955,0.0351410428410431,0.0544908033621897,0.167014003076167,0.0152811054364574,0.342109156059483,-0.0534620160865937,0.0321097858123412,0.21182361444489,-0.0292834495979594,0.0326796207145163,0.155115920933318,0.227349644767119,0.135680815273745,0.0047242809279213,0.0880911162579815,-0.194354702111317,-0.0253096350600788,-0.0032808924083826,0.0039607893367864,-0.297079159176823,0.251649488974867,0.106285565173222,0.26854031720592
