group,CD8,CD56,CD11c,CD90,CD45RA,CD7,CD16,CD31,CD5,CD32,CD62L,CD161,KLRG1,CD27,CD95,CD57,CD24,IgA,CD244,CD2,CD38,CD154,CD52,CD49f,CD44,CD335,CD107a,CD66b,CD11a,CD79b,CD54,CD122,IgG-Fc,CD15,B7-H4,CD36,CD158,CD158b,CD158e1,CD158f,CD337,CD99,CLEC12A,CD94,CD328,CD101,CD224
critical,0.0924060665641934,0.050399618870967,-0.0038483714009039,0.0502096468208328,0.204599538074483,0.502647572605387,-0.0860581097805346,0.197735849032232,0.166781624415335,0.0227235324002248,-0.0857726815539377,0.241948666023837,-0.225070288249473,-0.163641073534255,-0.128787426902099,-0.436378728744854,0.0607441814910444,0.0756549400744032,0.195721321536013,0.011225057684047,0.522779374359293,0.203828405809944,-0.179331252579648,0.33641400056312,-0.0366006307814655,0.423011539014776,0.0866968512884678,0.0859900670281974,-0.0210419995162289,0.146229622252669,0.0987660102287205,0.349132477430341,0.0671121252771401,0.0642241584236899,0.116524757534439,0.0862925400670162,-0.226823258238731,-0.0201629764812977,-0.0693743531776756,0.155682152904935,0.402744224593153,-0.103313378804928,0.141721418449185,0.29230593128374,0.0654285711247486,0.114716560894134,0.0137141495733541
critical,-0.185216653009901,-0.143188488506853,0.0058406965118513,-0.0378684443200876,-0.0634579754106322,-0.0352518151114376,0.513635575498159,0.0154468067208185,-0.0140988199780575,-0.0107982646308035,0.168364777481545,-0.137714934828066,-0.18172895679214,0.106471602784845,0.0664733389317919,0.0753688347090836,-0.0468648152362041,-0.0427243587841551,-0.055437493373106,-0.248433725476154,-0.290985637216271,0.0330017215118468,-0.0055795940469886,0.0358311514432549,0.286987745917881,0.0842713862629397,0.0308281981619968,0.0141481694635794,0.0462709810728312,-0.0557517478418142,0.113316602402713,-0.171080489096145,0.335445951544002,-0.0267138628280745,-0.0732705038241206,-0.0221327854843286,0.0194931732087189,-0.0568454212547266,-0.0817258885713651,-0.0201408063275182,-0.114134533267811,0.15823799452565,0.149313004781069,-0.0990924979784906,-0.230359926727314,0.0253138634970633,0.0351559215161952
critical,-0.0383626958424303,-0.265418480193961,0.0402907021718474,-0.0023394075850441,0.08760094619169,-0.0374294213614803,0.313832591493464,0.495935813358172,-0.12641573483011,0.34863396953078,-0.113619010761397,0.150791816528904,0.125753278851904,-0.0152987800801572,0.075555726998183,-0.125747546890048,0.113082080081352,0.115838000085076,0.0909443948427628,-0.288139708299068,0.0763885999126323,0.159953566103488,-0.246214132410778,0.370208162403305,-0.0241433359973167,0.184688673541717,0.155655017469281,0.0666350379915474,0.0715674220387209,0.0620858802160025,-0.0763932980908414,-0.107621001106399,-0.02915239297932,0.0807287501024511,-0.0111426329604954,0.280848705452548,0.0737851815682583,-0.0846842088682382,-0.0823859465982972,0.117151845016977,0.0698332552814874,0.247682765377435,0.110126771392368,-0.121880578241186,0.22949503847827,0.128820323040441,0.0610771389327575
critical,0.0004211350611408,0.130190612392266,0.170367088386846,0.189598672737626,0.0018514100308203,0.0165527964027464,0.282179785245943,-0.0559287429354198,-0.0123951974827648,0.0859159482967617,-0.0319670590502348,0.0748659768734652,0.117592075485822,-0.126273333726417,-0.0875130502708578,-0.0593677754722196,0.0952618574699741,-0.0290876514117886,0.118726625549995,0.0471799018628587,0.167234620036158,0.163653270600607,-0.126523821898858,0.0633090258259758,-0.0062297872352366,0.0962271087963152,-0.0462975457967522,0.28292072589143,0.183900367211797,0.028629311793288,0.232325893249225,0.228078757644863,-0.0144119725645693,0.276392223192066,0.103161509366554,0.153424306927563,-0.0473616579827366,0.103277681769118,-0.210806297454174,0.0106411887376404,0.159364180642938,0.102016275051904,-0.103779506451103,0.0929917609757991,0.117219773122873,0.0684211380620088,-0.021586826209427
critical,0.0612498375419379,0.0239399742308261,0.117308319510773,0.200390490197354,-0.34270664618201,-0.170974327458398,0.184649124250234,0.359443966156707,0.0211593053001198,0.486597735570819,0.33142404192058,-0.210810275922867,-0.334662712456399,0.497934753698028,0.233910641510112,-0.446464522864787,0.439262076416996,0.074578475646073,-0.251236349138204,-0.0408726109586535,0.219501369793221,0.412571129308693,0.249229620673405,0.495093829171785,0.114311359636335,0.188195722319555,0.458113847828241,0.573767881111853,-0.169305363475872,-0.0768861621827515,-0.0487488590598056,0.251369449178069,-0.0147487844892707,0.50153997267994,0.060313734664411,0.473685736091991,0.0205407670233655,-0.323557109521448,-0.238619685847368,0.162309525687289,0.078533240043563,-0.240557633955084,0.60178574918555,0.352403359697878,0.151049013539625,0.548692891683287,0.19312454958277
critical,0.372716635241279,-0.210623170151507,-0.353161447712874,0.108257475853318,-0.0565246505607932,-0.149109529428709,-0.0158618268577823,0.01861118708246,0.334109534508904,-0.0412733055785614,-0.075202641770787,-0.168351828685692,-0.0365204286067943,0.0651411050137393,0.195428373418924,0.0645434638224145,-0.083910371131501,-0.0695345730032022,0.0105782818970389,-0.126891250166345,-0.290086070691358,0.10566041842645,0.0110068519170085,0.102895052718396,-0.190552338954429,-0.0785824088767102,0.185761184962477,-0.0108611359294097,-0.198282465491997,-0.0586035097243216,-0.0177134968252783,-0.308522843668215,-0.242018465609161,-0.00831923368284,0.0931316114194856,0.176458625911373,-0.106824040419404,-0.0717511392660816,-0.20431599687296,-0.0335933165015388,-0.268359938613148,0.0561096834473106,-0.143071431477543,-0.26222172271286,-0.494613086267662,-0.188015909335402,-0.0182845325367489
critical,-0.124289261315694,0.224357275392907,0.319540249106258,0.147699625022045,0.268652241562612,0.305807751678745,0.47284754756913,0.068469183404333,0.075344345057003,0.0615419291985573,-0.186390935485439,0.29894160778362,-0.07750073197154,0.0644372380848421,0.007492747633236,0.0772113661093374,0.157252564221102,0.162803001006322,0.26458124226845,-0.212643571069422,0.323031784651068,0.224368157033511,-0.0577044674940305,-0.0427301152915925,-0.0217950772085254,0.287822156297271,0.186978799527598,0.098174171373086,0.186177805710991,0.170263590612078,0.104891862570554,0.251586766554176,0.214329227995936,0.137889701107451,0.212420320595388,-0.0508631437376506,0.174032719160337,0.241650003455386,0.0209510102756903,0.180030893619614,0.259648113301978,0.323691052817069,0.0559686904312917,0.0739184767636582,0.307585137958103,-0.01837036800413,0.031101746487264
critical,0.112312966703322,-0.204523231390522,0.0897669462758799,-0.0763506431522563,-0.29111815093948,-0.0595091917567905,0.112268043848103,0.0126530047632961,0.0099065849368817,0.0876082731699531,-0.0199519428531427,0.0241476297238726,0.13907493995064,0.0314978020820258,-0.129890793183249,0.048168579997443,-0.0841958576966973,-0.189739086695063,-0.200129862662941,0.127651041451844,-0.265768971601956,-0.145991716958376,0.0137832344978755,-0.0442916888278382,-0.0254349849772795,-0.0571915298016124,-0.0480721002442209,-0.157245761319568,-0.0232701666801422,-0.132136148968605,-0.186066591584298,-0.20992336004297,-0.0976853660679553,-0.0439339227901054,-0.197119449315918,0.142574732662797,-0.0143140557653473,-0.0790333019295706,-0.166513065637661,-0.131314396225572,-0.19348666975557,-0.0756199424218675,0.0942718327693245,0.130844319029926,-0.122188800785415,-0.0767640146633856,-0.0469696510150906
critical,0.0295000929514951,-0.089541888346922,0.207734390551803,-0.138469102177144,-0.114708603145236,0.096106027303212,0.149118242515815,-0.141875200855104,-0.0722321408838174,-0.213221740405449,-0.282553246726086,-0.152918837516932,-0.0467108797525889,0.233537073140449,-0.390763543483974,0.107933029215136,-0.162548779484994,-0.186547221881878,-0.073697007731673,0.323144127639919,-0.374468612614573,-0.382462959809318,-0.0023158892204753,-0.332321233665921,0.0235063875784896,-0.440373171784637,-0.206419641151917,-0.236373146176166,0.0754029411279722,-0.064115990333804,-0.229376412326425,-0.19920182094315,-0.0908801803277312,-0.23307601221633,-0.0963709560009109,-0.153501973590441,0.0600019571972106,0.238088412428564,0.339113363378543,-0.194408712091048,-0.347212593143362,0.0918184447906608,-0.159232702587746,-0.376416850228205,-0.0466448894621194,-0.119015968163133,-0.34444917228521
critical,0.157934928470724,0.141002283765168,0.0817658430819796,-0.0935654461463648,-0.0673009471648036,0.269343748016039,0.0303166093303544,-0.0027568210175418,0.0123810788197035,-0.0611472391591983,-0.0483599092998917,-0.0185239945621102,0.0758492661497388,-0.102382707090099,0.11442134723496,0.0659507159554717,-0.107658449667378,-0.122245036186485,-0.0199438182952176,0.0806332008745407,-0.16150639078031,-0.0904913935348088,-0.0974942108320072,0.178043019311853,0.457829672825789,0.0969692937545076,0.0291892582367923,-0.066687394294948,0.0112690276585253,-0.121372381678026,0.204382393539391,-0.0081215135745668,-0.101173553801437,-0.0201627047262649,0.0864098772724874,0.0876743716248072,0.16051135737667,-0.0526412814259374,-0.101723914499753,0.0286131758520486,0.124494168239237,0.269545316790151,0.130010233771003,0.0896877041165744,-0.0431858844570644,0.07857426005727,0.0999227244933931
