group,CD8,CD33,CD11c,CD123,CD7,CD16,CD45RO,CD31,CD195,CD32,KLRG1,CD95,CD1d,CD57,CD163,CD2,CD28,CD38,CD49f,CD335,CD107a,CD66b,CD35,CD58,CD54,CD62P,CD207,CD337,CLEC12A,CD94,GARP,CD328,TCR,CD224
critical,-0.099181197497784,-0.0679128314530167,-0.0667971817372605,0.0903386170690446,-0.329400499152011,0.147530733819087,0.0663675345767223,-0.276366364207046,0.0660612712299719,0.0286042296351648,0.221248192919527,0.288950722501754,0.006870866669101,0.432919674028087,0.0542905866923564,0.081335703985468,-0.0740303603680763,-0.513711686322227,-0.251596108297095,-0.211627443444322,-6.18778788118213e-05,0.093669889118268,-0.0155956698648249,-0.0421852173432174,-0.0299268471195078,-0.0376199952215125,0.020329573662354,-0.336149907003843,-0.24252286165722,-0.373514332569937,-0.103006948212327,-0.0889755478089325,-0.0189965706450828,0.0323328129584843
critical,0.01611931016306,0.0041019899386362,-0.121374833082694,-0.202905242332809,-0.300461910764317,-0.274365760885016,0.0481587339077229,-0.214843309059752,0.0313901217675307,-0.0816597392427379,0.236342571527231,0.134861454191586,0.103897649118091,0.320097845004199,0.0421374179277536,0.0889667477857848,-0.0482793777873796,-0.222944893214876,-0.186840015643503,-0.437392333804325,-0.0319307210149046,-0.0539027978404331,0.0067332200060227,0.0572425346723047,-0.172928541860361,0.0633354580884409,0.0590918119328308,-0.143160409351963,-0.231314179370904,-0.0556349836241443,-0.0095681972507045,0.0444590080763916,0.0320102687784035,-0.168314540373136
critical,-0.0114877203596018,-0.242741873025149,0.0225545176609936,-0.0629989446097055,0.353042930621946,-0.149218371445702,-0.0688379410277889,-0.368661441950747,-0.0934181708169265,-0.336059598160052,0.214981966818066,-0.1737082887207,-0.0213391246563753,0.188811989992296,-0.0866879137605798,0.232809466050086,-0.224479423520433,0.0620096120268289,-0.364561586597435,0.0073528257688604,-0.121164621055202,-0.241782218858098,-0.171563149495587,-0.191374082679933,0.148807929829869,-0.386888575467486,-0.265795778440708,0.0047968732933693,-0.203146931565869,0.184088224922372,-0.321310926858066,0.0229271519815832,-0.104895035331207,-0.120197178147251
critical,0.0645676618740011,-0.274327515725649,-0.335248329767407,-0.128978504025101,0.169216982163411,0.0092399036640982,-0.170158127609996,-0.354644754962789,-0.126387468190291,-0.0544383704546126,0.105551931238127,-0.126751601953098,-0.211652031202024,0.105279364874754,-0.199910745698041,0.283136691511263,-0.086167969870677,-0.0232333941305941,-0.182328467019924,0.264208043793584,-0.175621259736442,-0.120768860650516,-0.344446654776017,-0.333896556139624,0.153540599788763,-0.510367709158251,0.0539564759870251,0.133758904616375,-0.0630982475310335,0.289713185057744,-0.287599296485541,0.0105405131958315,-0.067930047700384,-0.265045690801663
critical,0.173175171483115,-0.546053848996859,-0.0327749385078509,-0.0243021488413513,0.401266278728894,-0.106069852665484,-0.112341380695226,0.0161896963828544,0.0238417000448638,-0.0696075522105681,0.179565200829775,-0.0212498571690879,-0.32555808836311,-0.0266969880084542,-0.202462064586976,0.590544351192291,0.0017134172967279,0.105574726069735,-0.307679932494308,0.0388107909841883,-0.0595247945310549,-0.27010378353556,-0.271376021414706,0.0175111492138922,-0.143813189871939,-0.0065091473348743,-0.168586852076987,-0.0589810594128825,-0.462472143976947,0.0331980075633189,-0.0824202737898162,0.0679213685043951,-0.201777804578091,-0.0247908197065424
critical,-0.57800445730981,0.2788747810217,-0.124753134776496,0.328322612746672,-0.328451617768178,0.102784638038429,0.300251287691771,0.33180478955027,0.377419925400897,0.270152545605129,-0.472717037208254,0.0362636043095043,0.158453439314767,-0.110041315369362,0.244643807918344,-0.133239339390898,0.413502564134693,-0.149414774865092,0.228075805682859,-0.0241466162047034,0.293875040903053,0.209394237496217,0.232048498777467,0.229798372480101,-0.359915672545496,0.31757102924543,0.177275936856496,0.0792240302477828,0.192154848316126,-0.238909985510478,0.13953074151061,-0.0550620744565617,0.31556702872304,0.302436051688927
critical,0.0297040974601681,-0.0065949646578358,-0.165432555723158,-0.079344209667074,-0.468074962228257,-0.461809239519944,0.112627001906684,-0.168317914877241,0.0757669228931368,0.0360701269949186,0.175315486476514,0.248611048567369,-0.0003215533047794,0.461021282695548,-0.0623458986813243,0.486659473857406,-0.0544516359131973,-0.56998665092901,-0.0931082231490334,-0.27005951512282,0.0588219900423665,0.0517243372217327,-0.009272674937793,-0.006346404988593,-0.0474824049901433,0.0757149441954704,-0.0233246376089404,-0.236994812925596,0.0355517059340929,0.0184463218262249,0.0314974707390031,-0.332421170612062,0.112736498631005,0.0644439404722336
critical,-0.0722589343131287,-0.0583100111900751,0.0204830324170212,-0.133882859731191,0.268997617170873,-0.0676847761122092,-0.12206122956195,-0.0640319120450855,-0.064204650089195,-0.163075662708629,-0.0942627611468442,-0.0897662575840591,-0.0424844450724475,-0.215815582640504,-0.0046357783204874,-0.0647398039285726,-0.0078220459579303,0.139832363854883,0.105806483155627,0.218752315707585,-0.0380450613889605,0.068768702215953,-0.245476924124014,-0.0766621441869111,-0.0391202310803139,-0.248141596264419,-0.0315991129973407,0.118429393382058,-0.223512256529003,-0.0122660272235729,-0.129583267454446,0.103737708968706,-0.0310150192767469,-0.0573073354185971
critical,-0.234073014765625,0.234021407852522,0.0669308520936887,0.295138898748203,-0.0170688007552363,0.157213067623304,0.129409806065028,0.42370758469222,0.310653682342795,0.265306440351818,0.174109450180654,0.301001361027865,0.159056110823986,-0.24750559057426,0.147405495419789,-0.14025854833127,0.0509160680835243,0.238944985899104,0.157196156126692,0.286500174465909,0.159242970501661,0.238228872544575,0.366849036769308,0.194330383580244,0.126807842577433,0.141818486643126,0.386439804329753,0.132373355380606,0.262422935188421,-0.140585245491591,0.334769692330637,0.0395844967643792,0.164644189464758,0.0779359743352395
critical,0.0330860290830195,0.303377968993259,-0.153489049821188,-0.154648856762326,0.225474011562238,0.0730201915386049,-0.004716292049271,0.197912983806904,-0.0384946616941537,-0.132689990744831,0.12488394369652,0.0732877457584814,-0.0673007739987128,-0.204926298437274,-0.0713491682212761,0.282997832381882,0.138524864184282,0.0867417305089374,0.325689230777513,0.175710473997063,-0.0189060112340373,-0.0399013176310956,0.0601273639204089,-0.160335558596322,0.059813899942444,-0.0021537939683064,-0.0007807363766863,0.0653014192949757,0.0114006503883177,0.305633968677583,0.0959422359160725,0.155443554440413,-0.119825016754063,0.0069929868184782
