group,CD275,CD8,CD56,CD11c,CD7,CD16,CD31,CD5,KLRG1,CD95,CD57,CD2,CD38,CD155,CD49f,CD44,CD335,CD66b,CD79b,CD54,CD62P,CD122,CD41,CD15,CD26,CD36,TCR-Va7-2,CD158b,CD337,CD99,CD94,CD328
critical,0.0161037619940567,0.0364932630994619,0.0539238353596678,0.0483095439869429,-0.478382989230968,-0.0061693444432057,-0.145604939011129,0.110810959319657,0.362565423761098,0.167573516756711,0.48438403387958,0.117288115961803,-0.495734300957862,-0.168068317883204,-0.302900163036074,0.122185818345923,-0.378068973681247,0.062653796039529,-0.073883665364708,-0.0038472678203326,-0.098366807032913,-0.241728755389904,-0.0942519670961455,0.108792998102019,0.023325297201411,0.0240387786041854,0.1293070547538,0.0767851582889444,-0.352702836064224,0.148471161667207,-0.235112008886149,-0.405326831270904
critical,0.0551232260875432,-0.0462168805577057,-0.193379500995862,-0.0094332790511975,-0.317812203062929,0.435756105887548,-0.253544201353473,0.030595977418587,0.154827669301679,0.165090451917651,0.396278864078792,-0.0789038368293177,-0.364431638422452,0.030778488625731,-0.188815225657232,0.0623662189414202,-0.245855316116547,-0.0415773506781899,0.0113888628166162,-0.154012864973636,0.147471111743791,-0.339308262839256,0.0960396581675391,0.0083410205757202,0.0670401429362572,0.0429282838048234,0.047683716286131,0.0204179938914473,-0.264011526172212,0.381800953050411,-0.128859671784607,-0.246961898774027
critical,0.1063126887426,0.0972883929488984,0.121150005194939,-0.311963025176173,-0.398528738059922,-0.372816451196067,-0.0019410510454343,0.168507727743895,0.082734378658942,0.0996083141081632,0.337454422961216,0.135265212275143,-0.451388830533204,-0.0669223097924535,0.0942753167485206,-0.099506523644537,-0.29102589718883,0.0386147550316164,0.258668437475511,-0.0044251772653837,0.0404985852750927,-0.094585494038955,-0.0128600828222436,-0.0205627267829557,0.254721883118779,-0.0221694873922378,0.0936255483698461,0.237262417868881,-0.178867292350142,-0.385362709429039,-0.17947271930772,-0.23606502145781
critical,0.0533282543577324,0.0872898126728268,0.206053922416822,0.0793823087703996,0.593855463553034,0.345866393972041,-0.234808435019004,0.113275679923387,0.267692540440421,-0.142301836164073,-0.0175083330111247,0.463474276737771,0.142283062001083,-0.111188344610237,-0.195177373648658,0.249962796400496,0.382131732543377,0.0188104566319985,-0.107891332871829,0.0813637212464402,-0.269321967368881,0.388152118323021,-0.149082146934345,0.022190821761154,0.0041978409061206,-0.310322520714672,-0.128261850741572,0.237267287039896,0.179370691090559,0.396666313719502,0.367706274908415,0.0958877821313093
critical,0.0910830105768933,0.295512164395565,0.0100629044224489,0.0028394129895415,0.185093707134602,-0.34399718272705,-0.0097301710583821,0.132063250321437,0.442857045776648,0.141043899301694,0.0846351321970144,0.672046283758653,-0.0457328306477195,0.0172370191798648,0.0790690390569189,0.143462881090062,-0.157033179453844,-0.135943590933114,-0.0540237160733831,0.0626191667124292,0.112608248893326,0.216885260701414,0.0409586941617915,-0.113713733301544,0.074556635414412,-0.0277700989455276,0.331118106422996,-0.0081944002160647,0.0026772695469396,0.200437678157319,0.189423925508349,-0.185178656419943
critical,-0.614016428039241,-0.109755743546464,0.208223308293213,-0.119813813829462,-0.159942273019684,-0.591328905258123,-0.611469841243573,-0.21544985607901,0.190937560008056,-0.291731524941246,0.442069822704996,0.433433425387542,-0.47525039291681,-0.561775859699141,-0.583236522262599,0.177231050820836,-0.312282115419307,-0.431271728625588,0.192756122346263,-0.135779951760301,-0.656120393830248,-0.0329476716197248,-0.665467801579412,-0.498025989284596,-0.0605245584058484,-0.646679943942087,0.173890637781294,0.317694572384627,-0.29813067838569,-0.268424214280601,-0.0871717688113334,-0.200318299938403
critical,0.155665030088706,0.177303434015637,-0.0366034395733819,-0.149408670787052,-0.333327967807674,-0.319824331435718,-0.0498248881753735,0.286006923204325,0.322167749876945,0.356237441611424,0.509214165395544,0.520397763259815,-0.470003208091657,0.095756932182708,0.0709395120902477,0.155973579527747,-0.109851693280744,0.229732956536879,0.177622022597361,0.091807240944809,0.230594258458488,-0.0696370707422381,0.318167496761766,0.184914993491778,0.115067423555813,0.105454989756843,0.0691197650970903,0.230265880763432,-0.0191819138095752,-0.0312591226042972,0.0737561335388899,-0.209405620787197
critical,-0.251081939513377,0.0093226251445023,-0.246901808038302,0.0693953861441215,-0.0920025647785415,-0.0380336506118143,0.0336949074160672,0.0138284820380072,0.167677671911058,-0.0946985977763106,-0.0220210329807397,0.151176824753496,-0.267573657330377,0.0182884533680489,-0.0021645534455838,0.0590488395601613,-0.0377391976551453,-0.140301440657139,-0.081498308310456,-0.0844797355328274,0.0518167882921657,-0.173188764923367,0.148233529666554,-0.0360749369706038,-0.113801213029574,-0.0145505954970117,-0.174496176402536,-0.11596411546345,-0.0873983717140106,-0.137209362230006,0.249350042295313,-0.164393476911963
critical,-0.256499082649868,-0.01647331923232,0.057727909929088,0.100887991401377,0.0101255597700554,-0.330268864385551,-0.282064870852036,-0.269798060732974,-0.388736392092177,-0.30551551333707,-0.0243514497854086,0.0668035560093264,-0.3527200493858,-0.210419787610493,-0.24712993934119,0.169761535357969,-0.272259106993973,-0.163535886216091,-0.200819405018367,-0.0709823096909264,-0.127851075412643,0.121001802965468,-0.193231067998116,-0.189739980116451,-0.291544167177256,-0.356566721464438,-0.189071637337627,-0.38024715588834,-0.212063387584395,-0.0397224632060353,0.277642848048182,-0.154171197924424
critical,0.120719866246131,0.346380743631437,-0.237282081341225,-0.206525055459235,-0.159354603372564,-0.36289776225867,-0.172453875536168,0.385708778892049,0.231299172735362,0.171944326587206,0.399513453732523,0.222702999914259,-0.332909202625512,0.116495731472465,0.0516004087555796,0.0379909558219373,-0.204896806261589,0.117743344569467,-0.021783826730529,-0.0229872817928176,0.302653479963265,-0.190551412449266,0.286257813192959,-0.0417266372080421,-0.0233851905932108,0.449709436724388,0.11446512937592,-0.154817250707553,-0.3530384656051,-0.127656056000307,-0.0842399591047936,-0.132473020942108
