group,CD8,CD56,CD11c,CD7,CD16,CD31,CD5,CD32,CD62L,CD161,CD223,KLRG1,CD57,CD2,CD18,CD38,CD127,CD155,CD154,CD49f,CD335,CD58,CD54,CD122,IgG-Fc,CD15,CD307d,CLEC12A,CD94,CD328,CD101,DR3
critical,0.0762410018479594,0.0444170208951605,0.153696387083277,-0.141139629388274,0.331326675079623,0.0571596242658767,-0.0169289907939484,0.0200419738957761,-0.0481569465011819,-0.126363742438914,0.0179645900968667,0.187782056211384,0.216751819254482,0.0014268133980905,0.0422889677771216,-0.252145482973484,-0.0152687329010028,-0.0333195874377915,-0.0535950098010331,-0.213921452415524,-0.0190382893539409,0.026407390413433,-0.0947302262851915,-0.0823834791683498,0.144903133326184,0.0430845539306253,0.0531468907410837,-0.14236337804556,-0.24210219467592,-0.0049141577787422,0.0106892793824414,0.0315469669920609
critical,0.021022221010506,-0.0093462295028821,-0.100982163709193,-0.273568948661938,0.0771992248160065,-0.236937703681189,-0.0874620534449826,-0.146221013655377,-0.209233069589978,-0.0112157452755545,-0.0360959838246457,0.316723640176457,0.481294543399712,-0.0736270192490427,0.116676603104697,-0.179425835527031,-0.0453097506480631,-0.0894549309333603,-0.0920650815993498,-0.246449388603319,-0.334018354553052,-0.008482378240691,-0.23585493265498,-0.229358891588958,0.0029328814581069,-0.053171177032414,-0.0624117296814639,-0.259697682626292,-0.104416055352673,0.131448851618327,-0.119475770794486,0.0324631609642161
critical,0.0325252104690039,0.167376050998122,-0.167425734375198,-0.0061807388335344,0.0447852845867402,-0.091471348328518,-0.194518695379936,-0.158470980315889,-0.162759965290056,-0.0447301774139103,-0.104041609732812,0.156760066413457,-0.0903429153957772,-0.0084707477884703,0.0843274487054167,-0.0808423489991384,-0.298178679931649,-0.178750541240372,-0.217560299883429,-0.128777128750005,-0.0821758635940904,-0.15949200921848,-0.0660309777429842,-0.111213935435991,0.0245321985347722,-0.195015710660552,-0.183369763859007,-0.0728771528017876,0.0624055578188714,0.179003638329601,-0.0996389329357105,-0.200561112807494
critical,-0.247837983481379,0.220729746623084,-0.0378083811095234,0.223825919025589,0.104941633143694,-0.0567170132896145,-0.139517592621875,0.211500166537195,0.109568530541044,0.12399737300952,-0.0387609646364485,-0.114553372413785,-0.113995303578982,0.0473899297545995,0.172153387690253,0.267995387678949,-0.140767799807415,-0.0765449213584422,0.0681777194786467,-0.0039329491315292,0.374433563839672,0.0399018698800283,0.0321253002667869,0.174625484376173,-0.174260791446296,-0.0148766352426325,0.21266309166814,-0.176663557758278,0.342753071737181,-0.147837454310764,-0.0631771822251395,-0.0289842534270679
critical,-0.325852389366538,-0.399351231152187,0.277694590377163,-0.432020559747751,0.451202339625957,0.29975468151285,0.0515606060186827,-0.0433204648463418,-0.235650386791554,0.327195115755283,0.0198912450356289,-0.214031314524581,-0.212521007884929,-0.382126473883284,-0.0473171599054839,-0.0420028480062388,-0.0763035525486819,0.160933307034757,-0.0351176133262559,-0.0163003865132725,-0.278184684224193,0.0125658709636727,-0.310824672075167,-0.46298065752423,-0.300000000985056,0.392770314739333,0.0512426114021783,0.295132400007903,-0.559728171637429,-0.106443935715843,0.252372687201109,0.0366205973588013
critical,0.400456320263983,0.0321863825700695,0.141052893901705,0.4302652470742,0.181670790277799,-0.36888509358479,-0.198165895784525,-0.529473503296845,-0.519138537412059,-0.266480140471279,-0.662740165179544,0.329884722618432,-0.0038091224550933,0.529501175652446,0.606124437644141,-0.01974333976509,-0.4835349874588,-0.360003811792077,-0.558067577162934,-0.416587440992161,-0.318848300527604,-0.559864706195767,0.060973949231237,-0.239029360701558,-0.193036860018489,-0.123025955733525,-0.5561059609601,-0.336996965826807,0.309904821535915,0.274728474534259,-0.386143242151421,-0.594097707880295
critical,-0.189659523049829,0.150465824593595,0.195174413022288,0.237438574387255,0.389858980967231,-0.14181340923513,-0.153115298307172,-0.0502115056224846,-0.0581454511565615,0.100557416614764,-0.150871169060598,-0.0858783934394555,-0.196221273189682,-0.152061089657448,0.0106824439388765,0.17208388556068,-0.169651666927004,-0.0161396760623864,-0.0974031616548329,-0.148389498098263,0.179706462228621,-0.129030088033437,0.0135303160545827,0.0103649611382068,0.0140775139706926,-0.0850553958583837,-0.138973784990391,-0.0308830653736822,0.245871306674115,0.0489447098810186,-0.169914063800089,-0.204274426127307
critical,-0.103910870569681,-0.038513252259095,0.0362790440955548,0.110505591526768,-0.0636684464503071,0.0317685727229928,-0.0366528074432667,-0.0521623255945298,0.007509869777428,-0.0009593837180481,-0.0133622747306891,0.128865653592191,-0.316744453260743,-0.0653164956722713,-0.126967169282916,0.131858698544932,0.0896143387458391,0.168194150289612,0.117934934471295,0.286580395496357,0.222732543173422,-0.0541123962492958,0.212777629987409,0.192651016673366,0.105183623847849,0.0583898391060561,0.0680676316774762,-0.102762478050491,-0.19132501445844,0.142740011602521,0.0036707406483786,-0.0319613714657024
critical,-0.332095105800494,0.56339663598128,0.647673137459757,0.361453553620208,0.360046256745243,0.16308964096658,-0.0511885878012927,0.109924294194848,0.191304248654815,0.22775392871452,0.0854008907160843,0.160738677909466,0.0385227210381998,-0.104861339432821,0.599670840892226,0.564016595861091,-0.0778505822191406,-0.0619976488647833,0.0092027255765256,-0.0320985528514769,0.275153632902903,0.139022301799145,0.122526920884582,0.20400256169178,-0.045469014473327,-0.019466452921871,0.204935477166073,0.166732161745767,-0.0034119825109024,0.312046208411598,-0.190088492119925,0.137046186446437
critical,-0.139191532383402,0.0157024906769928,-0.0745620391166547,0.080184188692255,0.0177482595886133,-0.286693326672789,0.0309500275626655,0.0531391616154566,-0.232148927382407,-0.0249801357712935,-0.0652211822502452,-0.0652301554393139,0.0516850457997581,-0.315660867897924,-0.175287887844731,0.10622514276176,-0.0462297960567316,-0.146423600654571,-0.0853896790676697,-0.109950328117695,-0.0558799766783696,0.0051335554606157,-0.13499891006908,-0.0538837346097083,-0.0512752138898729,-0.17260772740994,-0.13694130191465,-0.0187976920956675,-0.272413929066078,0.0617353110895868,-0.164702605714109,0.0573695435236521
