group,CD33,CD7,CD16,CD45RO,CD20,CD294,CD5,CD95,HLA-DR,CD57,CD24,CD28,CD38,CD154,CD52,CD49f,CD335,CD326,CD324,CD107a,CD35,CD54,CD62P,CD122,CD41,CD254,CD36,CD158,LOX-1,CD158e1,CD307d,CLEC12A,CD94,GARP,CD328,CD82,CD101,CD224
critical,0.0476664628162144,-0.553154699086431,0.133413252807153,0.125894982587074,-0.042104631212425,0.0412016487355275,0.176025981312255,0.311469850676106,-0.0061190006694523,0.509995646632435,0.0610611326553411,-0.0345423552690251,-0.653061589557791,-0.0027986849850426,0.342952532169746,-0.333923943625347,-0.349313249704122,0.0944086070206408,0.0357452051506722,0.0286809212180826,-0.0050091516637574,-0.0294963028752506,0.0263761632139658,-0.326296574782159,-0.0216174461015663,0.0520955828728156,-0.0659270727652486,0.577958752790765,-0.0492144494701072,-0.0267813419395446,0.061485441962703,-0.205167600386246,-0.363421513571407,-0.0348193049420114,-0.379634003342886,-0.0275751159274457,0.0080025316840959,0.0880158179772893
critical,0.186171858178591,-0.113720235116911,0.481098611035074,-0.024825454270724,-0.0162790952663579,-0.0529377820311333,0.0572604797160615,0.132353548091148,0.0792362362257483,0.093770496899759,0.0003317641121195,0.0689295855110106,-0.26287623231773,0.0343811769981371,0.156879658070227,0.0448567488350575,0.0152332039950109,0.087506821903061,-0.0327639559587713,0.0424989496133491,0.132416239048223,0.0804197494953605,0.180693626248386,-0.200773296054583,0.143153580893479,-0.0719380684248886,0.0974665048791725,-0.0697189566837259,-0.001284764243038,0.036253447357007,0.0118463229898063,0.139324760879275,0.032748997975921,0.138525597813021,-0.145789052355859,0.0152448225043575,0.173295699713967,0.0288818251216393
critical,-0.126109203229144,0.279160949677023,-0.0280869475557558,-0.149048080623472,-0.120914730073131,-0.238325563238338,-0.0473682390178926,-0.361164543238017,-0.419111671126937,0.237445463894925,-0.377037731658519,-0.41270145010847,0.0515002155062058,-0.342897916314557,0.0156942375080303,-0.196020733944588,0.127389658603497,-0.272469209928073,-0.120504732643622,-0.235406119816408,-0.375565199174888,0.245379528027057,-0.0427750523402621,0.121929194866639,-0.013580784809882,-0.207872447897221,-0.102284942540957,-0.0567108796365534,-0.233031704970717,-0.0426727280579887,-0.262085687317257,-0.292017107321583,0.132315397583201,-0.309222584292048,0.314018071043266,-0.136725663863211,-0.235551234600295,-0.135924845799597
critical,0.576297525642638,-0.532269886174686,-0.110458848348084,0.105490773123311,0.016352796995603,0.201668461677352,0.0035332997447018,0.335055967845574,0.331992194567771,-0.063419922413659,0.193715675252445,-0.0592093215310749,-0.173267284411892,0.247055882885216,-0.0719936214006186,0.251670560445722,-0.266027262765853,0.203829871595726,0.0232888260385848,0.287545194707139,0.441584023114165,-0.123229748704702,0.509182363664046,-0.411278918583251,0.470877221909874,0.0738971543329031,0.542521613303872,0.18337315070905,0.164163631579766,0.0618437835501991,0.294338878808179,0.411868908244159,-0.581680947431113,0.564895551346616,-0.161061358228612,0.190271597042449,0.502267242573107,0.286613396704439
critical,0.0310958909428746,-0.404998988298465,0.194218117074796,-0.0560490209822391,0.164335158382217,0.117728729953831,0.107336859070339,0.0138691815874581,-0.0026873295725121,-0.336593028143064,0.297384076111673,0.0696789700669351,-0.145550409596909,-0.0457421106605273,0.0339821708630513,0.0269240215045098,-0.320087320192446,-0.231377562499633,0.0351905323339763,0.0537669465587049,0.124787415122949,-0.274080523732252,0.0646846516403139,-0.120897507835805,0.313151521106291,0.0024349694840477,0.227026851198181,-0.277137332854931,0.111690430876017,0.242637680557513,0.0256619099890465,0.293498222820706,-0.220831844428548,-0.0045971467452487,-0.0301591151194889,0.0548671656416217,0.361753174656216,0.213851300484961
critical,0.400137482637468,-0.0566417965541156,0.0642932715302107,0.574304732548723,0.554872648997175,0.618837710530928,0.193580355298233,0.466982095184065,0.554729855033032,-0.244841926696831,0.611528613852303,0.191985862539673,0.38055287397211,0.632410755414923,0.172158453060902,0.548326960168284,0.345254249242689,0.551508451152622,0.553340031545714,0.644733771042888,0.485900212205166,0.24375465352395,0.576091929387394,0.274657999176849,0.550929332014724,0.608408783218191,0.660678899211704,0.0940900488462305,0.580578414679685,0.232805128831302,0.583152130236001,0.539492620576459,-0.0121503599963933,0.29008455383373,0.0935400630794431,0.253647145467157,0.449922990259932,0.325238769871822
critical,0.103343564942149,-0.133084474747133,-0.0174789916117022,0.169369650086219,-0.0373811564312611,0.0479316952447318,0.151404964672041,0.279922708827695,0.110735601438425,0.503221709016835,0.140972393922106,0.0431090209266853,-0.295638739351345,0.117739493449269,0.252335962942283,-0.0531075317037528,0.0430852444461158,0.158583746943072,0.112209543436075,0.196439683431876,0.111106046272528,0.0812504553880293,0.152085114378384,-0.0179913444135048,0.237619559542727,0.108828450422943,0.0203091611571122,-0.103558499166784,0.114220106782303,0.0567039251222115,0.128544355210897,0.121490669125865,0.0992001626143922,0.008717506980511,-0.0502961303971817,0.106695813434574,0.16457553679786,0.121417620640913
critical,0.0057781173292524,-0.129234770699704,0.018158034377233,0.0449200527959316,0.0137581548893365,-0.0997849928094883,-0.0089115154441384,-0.0771851595595018,-0.0211533116958438,0.120088750204399,-0.0284611291414788,-0.123902482282492,-0.307320807495494,-0.184979275674773,0.0222188540311407,-0.154168698986972,-0.194466247973227,-0.0791484077783472,-0.174023716560544,-0.0332421940381215,0.0125231738683688,-0.154730868420057,0.0600550280141269,-0.263605603622863,0.183209521745108,-0.141591368714531,0.123065546928,0.0135025175767762,-0.165199449485604,-0.0782265904938648,-0.184344782962198,0.035383212627506,0.198275396056204,-0.0368986662941969,-0.217909877669861,-0.0346016433804893,-0.113035557233694,-0.0551514067609005
critical,0.266479957967223,0.106810190488699,-0.0478751084928635,0.0351827467363871,0.0592772247640555,0.313707714761825,0.240522594323402,0.107471549207604,0.125787914886987,-0.134019736704968,-0.0671195352834182,0.159556409925741,-0.144662650625432,0.199045114828124,0.101667536778868,0.113299216281159,0.279669093320834,-0.0479745576022668,0.116417314079166,-0.044803365746378,0.35053302231344,0.311813080060386,-0.061259558799258,0.139452842710202,-0.0105388236067297,0.0890282716383816,-0.0795143788865697,0.0786692327696762,0.176080140527512,0.0070927190694637,0.144984030341063,0.128246565136388,0.19164932273103,-0.0463509236186826,0.162504776190609,0.0211300391351903,0.0534642044482823,-0.0052189268528062
critical,-0.134695707877184,-0.0159802798198898,-0.131786295424437,0.148870319362721,0.0631974234431582,0.142190693511184,0.394139017553676,0.0894475655727968,0.0651185871824453,0.20205609254955,0.0999128144355988,-0.0205235902909959,-0.404478199167575,0.0644545055796085,0.230812968016593,0.213055105161726,-0.163150956839339,0.162031343608739,0.075285464335958,0.0484690115737335,0.0215745778523706,0.147834854511087,0.254334742326891,-0.141240698295145,0.290057081786953,-0.0643591983114691,0.282661129079929,0.191284404190997,-0.0165027547981751,0.0144303654934715,0.0855082248192106,0.0931802453569119,0.0313738890002652,0.0977062951896008,-0.196637805007457,0.203834357418581,0.0489678084226998,0.230501248999901
