group,CD275,CD56,CD11c,CD7,CD16,CD31,CD32,CD69,KLRG1,CD1c,CD57,CD2,CD28,CD38,CD154,CD49f,CD335,Podoplanin,CD107a,CD35,CD58,CD62P,TCR-A-B,CD122,CD41,CD49b,CD15,CD36,CD158,CLEC12A,CD94,CD328,Podocalyxin
critical,-0.0252176282112195,0.032336391549873,0.112572031531476,0.621523337668599,-0.026884184110439,0.216505282675619,0.0018277271791745,0.21654359233154,-0.300370144236868,0.0123543786055381,-0.597231762475882,-0.0676631824568766,-0.0041677494630045,0.648558854329455,0.0308037194686346,0.351507850825583,0.367607118977053,-0.101172162531673,-0.0130104358071228,-0.066828187284997,-0.0338704853194659,0.0284175990268295,0.0400229909258167,0.295829819798785,0.0492729372556511,-0.0826446583728174,-0.0573958837442926,0.0191011462563099,-0.531262993509348,0.0636900983035249,0.351049772388341,0.377188894747574,-0.0331660989423749
critical,-0.0423238183124635,-0.114224551599511,-0.0739635026778387,-0.186870217758133,-0.207828029252929,-0.162006483232396,0.0250108023615957,-0.103985433409509,0.267667810530093,0.0394233489389867,0.203895043021062,0.109355899782272,-0.0068639404234674,-0.0943192681211043,0.0443854006085379,0.0076642958785358,-0.159497405294393,-0.0326369336360791,0.0025900870838347,0.0119691596513278,0.0669163992629826,0.148077290111053,-0.0712303589824696,-0.029746739548576,0.0546784196328745,0.117268496557925,0.0864470143136161,0.184512227471924,0.0557293563448527,-0.191308777617799,0.237837171324261,-0.0170228019281952,0.105642260083479
critical,-0.0518563893066394,0.0713507913579523,-0.0631265161184424,-0.0561495792268564,-0.249762133525258,-0.344408309300578,-0.118985376405837,-0.355141217326712,0.129844439606089,0.143808274933424,0.0310047021661374,0.150422914990887,0.152252300074207,0.0421536919649922,-0.0168433312164167,-0.223295582117416,-0.258503853055829,-0.047978853415757,-0.108027928450682,0.0208910303966835,-0.120574217275065,-0.397251678531912,0.111317586539858,0.0740464005216857,-0.363242878621002,-0.25030071643737,0.0358858951620667,-0.294363070834547,0.03585076589235,-0.0140702150660181,-0.047042932718334,-0.133132845284779,0.0573157486010448
critical,0.111788276100697,0.0724045545801111,-0.372922909730435,-0.0415922459265313,-0.0494067576088559,-0.217274226164723,-0.177106932490288,-0.261385142925036,0.167166891642205,-0.140614894341646,0.267250559128324,0.228262131432811,-0.0708479414045731,0.0719337954676079,-0.160902474409818,-0.0202375052399078,0.127747471200043,-0.0837454480855367,-0.0346467607571405,-0.140224346243467,-0.156820076169642,-0.242957589360669,-0.134035963537002,0.137576770499338,-0.0236498844060377,-0.204870828019042,-0.0610534054822799,-0.179754941874349,-0.1095142544617,0.004018139468003,0.151935583168185,0.0224902891449517,-0.0587847724843585
critical,-0.0201503894942636,0.126192067555711,-0.0814505897571345,-0.28425394830886,-0.214248127478752,0.0021259197270414,-0.0977781380463745,0.0640787817779643,0.0797435319212357,0.111030581998334,0.249198936698975,0.116373406201722,0.269904019884568,-0.229718278767711,-0.105677252111112,0.0458194944278556,-0.131810233531206,-0.0385893843787625,0.0939096894645252,-0.0378266936324455,0.0652614588758484,0.0104960000774849,0.0938216594442713,-0.239847673263516,0.0053530174548083,0.0860927429092396,0.011995461531453,0.102606740212629,-0.295151259490502,0.0216528477303694,-0.239220936853328,-0.169296545376627,0.180769140919551
critical,-0.622029345970692,0.351720930584772,-0.118261455817538,0.177005614231611,-0.403736366286751,-0.691881535050232,-0.583065085325955,-0.55278057570083,0.419737692033987,-0.555985688154177,0.505907893480171,0.471733563709012,-0.293892043356564,-0.388168162167216,-0.714583243710527,-0.63944444345284,-0.210541548311186,-0.571559554803258,-0.674142432443553,-0.59123522324265,-0.61775499886412,-0.743424173222453,-0.587706316776804,-0.0376040877372876,-0.753367774521097,-0.713669905794866,-0.551466490399789,-0.727802094991661,-0.268970199784487,-0.581847430489118,0.135914492052679,0.0202936839806879,-0.57671152518622
critical,0.0971015710343538,-0.0540619098628248,-0.329801476424381,-0.0949622378276782,-0.18249048658317,0.0634469389793857,0.0793027965338014,0.0546403377878911,0.221001617613154,0.0247369961595801,0.213798561372204,0.339815346850547,0.0149357954714031,-0.221488066159906,0.051797108830669,0.244600009804251,0.0451822165682011,0.0810103252835185,0.0948123494442245,0.0086036345463558,0.0687303658052282,0.102114478028613,0.113333556841315,-0.027822700129523,0.258565266463115,0.254977811039658,0.0669197365123427,0.151374664064176,-0.175085584662511,0.0466790020443854,-0.111238863062291,-0.0590242521530654,0.0248286023780312
critical,0.000961124651835,0.0291156661363689,-0.097491586787776,0.0380901595323777,0.169624004430381,-0.0451064386208325,-0.0800201396709207,-0.111457709915786,-0.0546745413689414,0.161463942286796,-0.0123892606995912,-0.103407309327699,-0.178041754908444,0.0401631674856371,-0.168493015392952,-0.120920121150974,-0.0030638087907148,-0.239063032326349,-0.101158368076308,-0.0590098183435204,-0.0397285641596528,0.0064564899554324,-0.106300806441484,-0.100218606780314,0.0794675018834266,-0.016310571531116,0.0292860391691066,-0.0374794299865333,-0.202642770989142,-0.108587327163012,0.0235672816123299,-0.062243014412221,-0.302926701900269
critical,0.0448307203544709,-0.227441023888952,-0.0974170742660085,0.0108777442101167,0.150679387357974,0.0857877085055852,0.0245890938362881,0.201342330405712,0.212832595849157,0.134463989325847,-0.266940476863802,-0.163104786100693,0.0675001588307293,0.0074037662055399,0.417132347358619,0.146265297588081,0.0880514781496561,0.296193500910793,0.252207060151122,0.241778947310446,0.15822971095325,0.131096614951676,0.0116318290553064,-0.0983862652219218,0.125191959548075,0.0514010268481349,0.11650903817227,-0.0741064502776924,0.459899059367606,-0.0578446655986882,-0.0120865143182816,-0.364131072575255,-0.0442371168071283
critical,0.136599126412928,-0.0494817867952537,-0.193841024329178,-0.143011499169451,-0.0770424902250535,0.13912578300177,0.163796233128977,0.175534842944107,0.108571068600154,0.23138547419127,-4.80145966347877e-05,0.0903542153649406,0.175647236082919,0.04470728222307,0.139955610476139,0.22244039303279,0.106075344018458,0.153832202228729,0.107573655561531,0.171060932381557,0.111566781720472,-0.0447807435742927,0.119961379462982,0.138876814909118,-0.0191084000492858,0.176435437522935,0.0939410897922659,0.059518205470404,-0.0632984476833574,0.0315471518257016,0.0953755554217245,-0.175680263403355,-0.0465772474631092
