group,CD80,CD86,CD8,CD56,CD33,CD11c,CD45RA,CD123,CD7,CD16,CD31,CD32,CD69,CD62L,KLRG1,CD27,CD95,CD64,CD1d,CD57,CD39,CD163,CD2,CD18,CD38,IgG2aKiso,CD155,CD49f,CD335,CD107a,CD66b,CD35,CD58,CD11a,CD62P,CD122,CD41,CD49b,CD15,CD36,CD305,CD337,CLEC12A,CD94,GARP,CD101,CD224
critical,0.178685902677609,0.132559674428623,-0.0141482016281301,0.0538272910667763,-0.151532176533411,0.0348762591895661,0.188161585856011,0.04463241566387,0.516895605429409,-0.123002200172266,0.206825591337106,0.0645380290427966,0.12624024153675,-0.070402021027626,-0.260170871319338,-0.0018367846177392,-0.116197078984236,0.124015100980144,0.204655977280076,-0.383422830650163,0.0621625771919495,-0.0004573835703092,-0.160269733581352,0.121874962214334,0.612085720276426,0.0068621477956156,0.241039922888107,0.248765115323044,0.302576782752861,0.031498986648038,0.0896497252076604,0.0653081421746206,0.135319092325522,0.0370505666874472,-0.0113664092136717,0.327080992829264,0.0100294907482851,0.0006382141939684,-0.0025935608712525,0.155254055857626,0.195124546159285,0.417746464095872,0.199559644969459,0.236635367543164,0.0294547284524452,0.0421747249376553,0.0221841181639039
critical,-0.0508843666636481,0.243187189248668,-0.0628997582516789,-0.238008018968634,-0.0233008927602997,0.172668039983093,-0.131326431020387,0.012915648097941,-0.564668859687167,0.392589483096273,-0.0291782928763616,0.0472502586842735,-0.235723645257564,-0.0784164807710566,0.0553332172666037,-0.0897170402398813,0.190802501303742,-0.0456592639303632,-0.012814242651696,0.445709225218994,-0.0304147913665362,-0.0673250217131162,-0.155841411601619,0.0166887873067654,-0.502885085842856,0.0578184546823101,-0.109349212002244,-0.131838624254832,-0.246903073265878,-0.0475670680232312,-0.0356030559122525,0.0005868980529028,0.0339635193807003,0.12375871821283,0.0834132037467633,-0.314826053569235,0.162139235931342,0.0051583251887326,0.0147591303618543,0.0633069508338613,-0.135917579276428,-0.23783368838194,0.0172513609436117,-0.194257995227378,-0.0166719150415299,0.0464738215841317,-0.0595529971690621
critical,0.0316416749436354,-0.0462334745806165,-0.269516936026536,0.0200137353844651,-0.0604265055604907,0.0905810335931375,-0.0089935496079845,-0.0136396468185199,0.0058066988218693,0.0933401666042665,-0.180892495599675,-0.0091295877947494,-0.0066967028904821,-0.0245295370830101,0.0749604471992375,0.153091170937249,0.173065724700102,-0.0150126476222818,0.0461985008307489,-0.204510458437081,0.179184150895055,0.0927576175130032,-0.294908322106051,-0.152391590083206,0.197706548043762,0.136050322337385,-0.0797241887364896,-0.0433690407814608,-0.0302321174117037,-0.0727445033491919,0.0500311650804337,0.003184175351965,-0.0234221571949787,-0.0756656047460173,-0.266397517397226,-0.0506660021909693,-0.323252087473176,-0.200493803792509,0.0975904037746577,-0.309389118485457,0.102228596947649,0.0704503331928554,-0.000331707142748,0.0518164041034318,0.106392419789707,-0.0763702548016856,-0.174419925123376
critical,-0.107581433807323,0.212350118930273,-0.333213545876293,-0.126731856947822,0.192231088810926,0.0802233445483668,-0.510206613751118,0.0359331611512139,-0.460324475481918,-0.279507085838972,0.274971770870531,-0.183686340899708,0.14964390131518,-0.457396931739738,-0.294276414485729,-0.240925802073083,0.0468608409330745,0.267114126247983,0.08336928460246,0.0717153553032093,0.238323409598705,0.0313906254196115,-0.318154069097861,-0.249431815132511,0.0123135079821144,-0.152550099808996,0.180168781621272,0.127954490677229,-0.342204663520428,0.0524476323258587,-0.0057290730858878,0.345788331134279,0.171788050325596,-0.227466784766442,0.284846169647829,-0.29136712763859,0.375418035821853,0.325613147603839,-0.0110572166951017,0.450581510168842,-0.164050585449809,-0.298970260232544,0.312434375571854,-0.446329882143963,0.392728837098543,0.276873184734923,0.274854408113829
critical,0.184008005219535,0.126495706084185,-0.132179264283731,0.118320279418795,0.334301669385863,0.0998662111464468,-0.445299839387597,0.157016595564799,-0.0555037683823181,0.158212754243393,0.257890416118802,0.393405506846552,0.0586373643139293,0.363240098977037,-0.199805913825074,0.506829442591185,0.0949755066603125,0.108915862542586,0.249635485114656,-0.191423084230831,0.337688715363887,0.232839518364507,-0.158543560365412,-0.328532569808472,0.275451109415431,-0.0644496592365078,0.247445171070192,0.45860042653013,0.296003475053411,0.28197235774452,0.335278886165389,0.454408409958797,0.134252143973174,-0.281823055781077,0.317320932575125,0.330967070108891,0.263919981787068,0.114298365348076,0.348273636490902,0.342889409034355,-0.065787912091262,0.198929240275637,0.454219549181599,0.27412766539417,0.221894422364415,0.39674841989855,0.154515895941433
critical,0.371361492697905,0.356800435363554,-0.284048713472279,-0.269419785679726,0.329793342622496,-0.179720720744194,-0.429925646410023,0.3949254029921,-0.420706943905693,0.337821663566634,0.587744129466696,0.474041259269378,0.386184336330181,0.280879039846906,-0.342458487206458,0.0515954079431253,0.22244969725266,0.208151343753024,0.391795330873004,-0.225584696507193,0.193721700767201,0.173588388830821,-0.357609026316491,-0.672066228750092,-0.0035961083143556,0.535600361942369,0.41232294982833,0.532458977398141,-0.0524588767254229,0.401636275004293,0.531701972544285,0.496731029872327,0.491115576656614,-0.44629471094863,0.616918454054623,-0.180471400435238,0.658613864782512,0.575728910611249,0.473138790216439,0.546031045029253,-0.177907869632309,-0.126984198081931,0.411011642011972,-0.51737928263712,0.537570272721051,0.374900470589056,0.114295977517361
critical,0.0531011630757902,0.115987543738463,-0.0089260461592711,-0.107417300747306,0.0969022943226262,-0.0260150356499131,0.138792265336722,0.175562911665082,-0.0616910503412078,-0.287527195025241,0.220471483329524,0.0715729489202537,0.230764391271386,-0.247215607277113,-0.0019412562345207,0.0218203890749479,0.0501960890334504,-0.0450982316955402,0.0677868235217765,-0.0994532727593252,0.255480846636184,0.160938660719876,-0.0837501692219087,0.0303889187274286,0.0921654040798309,0.0354729554775149,0.0703556572550195,0.14584759099636,-0.145580839503764,0.131956084868493,0.16661559703891,0.178779266900382,0.115799076714569,0.0789867707655088,0.0321146725849897,0.123550306385138,-0.05018457550037,0.0641459240058413,0.0977900494639057,0.0346364145291153,-0.0552966246515248,0.137257939615304,0.138921952688381,-0.263808433599631,0.12217658686847,0.108698901955761,0.1213142893198
critical,-0.0938453018816379,-0.0415219088033716,0.273853491171975,-0.193794428585307,0.0921417198465342,0.172309581134182,-0.331516726726559,-0.062604261633363,-0.0437731302048561,-0.104549615833546,-0.0911470747018075,-0.0026981185482557,-0.0595692843883968,-0.058043548704692,0.257873318980146,0.0428416298752074,-0.166216882254257,-0.0210611272183845,-0.0762018544807808,-0.114045729885129,-0.0216826611167714,-0.172298378663267,0.199910516937298,-0.0679795285393661,-0.299720391370308,-0.0651258556955458,0.0341927297595456,0.0275429704902131,-0.131055653291393,-0.130431876987684,-0.0672647031619414,0.0019146599073173,-0.181235895507225,-0.134746655172622,0.0179985935431976,-0.135939583460457,0.148518029583591,0.159102062904083,0.0335534204772697,-0.0150337129612927,-0.191528309220733,-0.224979931441362,0.054377172798393,0.0133325256024225,-0.0736533091823356,-0.0656342198891298,0.0181255061652039
critical,-0.285153466854127,0.206021912590926,0.0797962910331531,-0.324676110653277,-0.0253508384107516,-0.504266411150116,-0.283996299722479,-0.342098150736779,-0.357750491761445,-0.566059555730837,0.0915417621248623,-0.155789057875301,0.0059014131325812,-0.200284308782464,-0.471334193092108,-0.117409283700607,-0.26344129886538,0.361098806193592,0.0660452690129622,0.0150389001050029,-0.266106855318894,-0.333867643759861,0.125856742750038,-0.331490024381938,-0.423055828338429,-0.0814639154277498,-0.100440843892571,0.0051473355023089,-0.227451845923733,-0.265636492777944,0.039956108369818,-0.0466254790322498,-0.17275097510289,-0.497555247750042,-0.116143950646843,-0.239979197181513,0.139089309359147,0.0332905168184043,-0.0557922445350052,0.223091912062917,-0.526531937224947,-0.36600741205935,-0.130455708144177,-0.0371848263476319,-0.30898662483099,0.157138270465386,-0.14247670308161
critical,0.172669471456729,-0.0570445587054369,-0.0182454995331603,-0.179231419239396,-0.135397078116797,-0.374885958355504,-0.080536017703475,-0.0456034554391856,-0.0774309919019167,-0.0495692299661541,-0.117756405327931,0.15480855786431,0.171513371094986,-0.0379936382948017,-0.0713188013290601,0.0185604451347825,0.184804916588094,0.0149576792336041,0.185152384953008,0.19643838474328,0.150249454317033,0.0763564092545939,-0.0477354097945157,-0.199609670282324,0.0939866576281414,0.0296175324657648,-0.0414991925281238,-0.0458593230538937,-0.12161327620976,-0.0430283943900328,-0.0069502763740869,0.121084107693774,0.110606241197696,0.0515384440306964,0.113205121182798,0.0139325045618883,0.108834104274011,0.0662508654612208,-0.0484011877381159,0.0657938790787602,-0.155447474602638,-0.0580350358734269,0.122832641202583,-0.0646046000025869,-0.0454675521292941,0.0483900171728745,-0.0031008657146157
