group,CD274,CD8,CD11c,HLA-ABC,CD10,CD123,CD7,CD16,CD45RO,CD20,CD5,TCR-G-D,CD62L,KLRG1,CD57,CD24,CD21,CD2,CD38,CD252,CD112,CD154,CD52,CD269,CD335,CD326,CD107a,CD66b,CD169,CD370,CD62P,TCR-A-B,CD122,CD254,CD226,CD15,B7-H4,CD26,CD158,TCR-Va7-2,TCR-Vd2,TCR-Vg9,CD158b,CD158e1,CD337,CLEC12A,CD94,CD328
critical,0.114343154045949,0.160667641209296,-0.0084467661213553,0.186031805386782,0.0010430779051242,0.0239851208557881,0.477232768356425,-0.15451767275723,0.0332761914286786,0.221853055682705,0.0191540697384266,0.203236706131642,0.108388040675237,-0.159791332288245,-0.364716047468323,0.0388040786058702,0.0026215911138734,0.0437852050772197,0.411433673966749,0.13764253109711,0.0833098875160203,0.190791772352814,-0.173310069493444,0.115994691009744,0.322960848965452,0.0469078015335288,0.0754850690773157,0.0512992655307341,0.102565235795819,0.0875998652845011,0.0355067641879185,0.152091357766536,0.353357073956881,0.0799228502239328,-0.132697745542931,0.0410050132239466,0.111129001946388,0.071231893667559,-0.339963211331997,0.120873041845495,-0.0949428414560876,0.0940196131983114,-0.268520022222337,-0.0448654413816917,0.372972663775674,0.174615484727733,0.209977464731258,0.215512470105503
critical,-0.136766548507872,-0.0223485922442907,0.149951221554064,0.0891814465290335,-0.0366106764966264,0.0807741093678703,-0.156852290277543,-0.373652849527095,0.0530483161144618,-0.0304201874511921,-0.0232629658127206,0.0022540843580373,-0.056936208782896,-0.170668597394989,-0.22184822852792,0.0226477830818629,-0.0494079981255455,0.117360124750069,0.090075139351423,0.0420377785771482,0.0108880540096744,-0.0010175325389175,0.0755402658605826,0.0163157131220119,0.0031971495508575,-0.0193748184576202,-0.0816364068403273,0.0397282688044964,0.0362401920726136,0.0486050710348117,0.0650126600109778,0.0275966131132916,0.0635545369964484,0.0079555619485199,-0.151238304989424,0.0211942149748052,0.077230197697461,0.0488733231000921,-0.0615826286443297,-0.0404510636113756,-0.11412473563531,0.0457555660543558,-0.115107931364579,-0.0595231088432309,-0.0221499322808948,0.244256937301879,-0.221966111630913,-0.0287201401251656
critical,-0.460679364692254,0.276472469828694,0.117962958478,-0.252208655420446,-0.2916679268842,-0.302010263785741,0.414094976021112,0.0133296448130009,-0.296812203344116,-0.0245139264072546,-0.171546061413753,-0.340989220820748,-0.0721966450841683,0.0574269011098737,0.17302454237414,-0.433050282872168,0.0677538389026492,0.216285338080547,0.189274358327232,-0.184728521102604,-0.274348844282671,-0.362031795375276,-0.110190144012473,-0.402830667714493,0.3316562068338,-0.285111348674236,-0.424016288231688,-0.535310241623097,-0.273934028868305,-0.260461037778646,-0.344211631045435,-0.288759263726351,0.141841930453788,-0.229576181504863,-0.332265171377572,-0.427816837829716,-0.0727564397410757,-0.236694509091176,-0.0659919317239117,-0.314934763334317,-0.132957201052611,-0.248611872283718,0.0582412633980878,-0.0338440788788412,-0.130183475013276,-0.469338268487779,0.210350488183709,0.292443023757416
critical,0.0773865451873562,-0.227546930535503,0.139401680198056,-0.0582562786202751,0.0371782004316403,-0.178300037853641,-0.245673316587182,-0.299475968551052,0.0295037634455808,-0.120511732805499,-0.124639535859049,-0.164747894200008,-0.392945980948036,-0.123841483690578,0.119805929381801,-0.139834620636102,-0.153131887523914,-0.170485367759395,-0.29691781340438,-0.0532040651240788,0.110651040440929,-0.0530292376779835,-0.144350267962228,0.0224663390056666,-0.367807776845935,-0.15460584581537,-0.170426155587632,-0.0879603687786653,-0.09083015605072,0.158077028638904,0.107044345517028,-0.0715266904405428,-0.179342511349151,-0.295206225847354,0.0949471166549408,-0.0615499298934589,-0.272169165400247,0.0060271752459438,-0.0947233159654732,0.319729472313591,-0.141536147122714,-0.135660103693939,-0.116196947660296,-0.0966211756851662,-0.273193008471474,-0.0145152885088148,-0.246799789711197,0.0542662684862312
critical,0.124330708853414,-0.45754360713599,0.422666905014612,0.648534892904268,0.0563325867700472,-0.24549289338043,0.443462126037089,0.468799555244007,-0.0309040188049683,-0.0384809139242698,-0.376732918504432,-0.13531703168404,0.040522752977277,-0.261503508858935,-0.28595801137323,0.0877712957863693,-0.407750661882829,-0.160733164523911,0.611960412940317,-0.0671466261980275,-0.154683414140781,0.0050283880513345,-0.305758434734376,-0.223331043683679,0.459545801842129,0.0117594625175068,-0.0002432893509443,0.128647870489476,-0.167492983699613,-0.193916696261257,0.0222938296219446,-0.0313009869029848,0.306868707808734,0.0374173644048673,-0.181656073366963,0.0464418882265038,-0.0201856450691376,-0.051786858115854,0.392067815009476,-0.152126354345054,0.0552255809756301,-0.299229236724914,-0.160804962655845,-0.025583966317656,0.203797003088254,0.165950693359926,0.427993921036906,0.537626354679067
critical,0.5617013004715,-0.336768267915938,0.256350757151023,0.197428383306649,0.507648711990378,0.55755847031498,-0.292767285939085,0.0041593234871517,0.357236891917373,0.535310746549256,0.0566490616998838,0.469742021828663,0.505638815064108,-0.156818861715828,-0.101929295326108,0.539837513937763,0.520911638145585,-0.402821528460253,0.226202264165746,0.532780250546769,0.438806176888428,0.550943610366492,0.100402245371173,0.539854433026891,0.226427480024806,0.534209824788213,0.506012339447902,0.266873625694068,0.558252382360915,0.532198292302859,0.566980127169276,0.496626334102214,0.265486270460437,0.58905160641817,0.527599609793966,0.272560656083557,0.391434984966141,0.282210866926447,0.105692130057345,0.522392554196685,0.190836280279176,0.556097882637056,-0.0855087323406989,0.342876775033988,0.410441146911487,0.518881835150734,0.0922579660191259,0.0949948074508185
critical,-0.260775824853406,-0.2712989295902,0.0367368446521676,-0.0565478261120237,-0.315752293988282,-0.224444831012767,0.260549324995564,0.248579448913734,-0.3762973306654,-0.158655087537482,-0.384394419845679,-0.436485009645339,-0.351640862943405,-0.297936335933133,-0.565715524626998,-0.329926748749241,-0.135033105913409,-0.391028569453324,0.316825257501344,-0.265092450884185,-0.2247107443157,-0.345502755298696,-0.446639041266984,-0.430263754597991,0.0544492260125445,-0.381445516641144,-0.442518482451878,-0.396401224008411,-0.360963748892119,-0.217112873889595,-0.304417808552504,-0.31101456788541,-0.105458216070246,-0.368521951503957,-0.309392884382492,-0.299717517306085,-0.396163779319055,-0.193663042435233,0.0330623102751086,-0.158555489366015,-0.108534464149545,-0.279797474337447,-0.276856780750124,-0.130114339569513,-0.163183518307902,-0.2259703006292,-0.0294242279953805,0.0515220056214775
critical,-0.0900886952184946,-0.0812574295242293,0.105348438614751,0.0994906005875317,-0.0536995091054348,-0.0343005619668323,-0.276933040073401,-0.0292960765159261,0.162117435007914,0.0358162339363508,0.0551679759774087,0.0362141683309776,0.0094149041129182,0.104422116417285,0.195904779870964,0.0369425573062597,-0.0198607807451379,0.0013963715816525,-0.134043761480743,-0.0116069858703309,-0.0891825763859237,-0.0323768502982998,0.220558327991893,-0.0452291990736843,-0.0790746738336848,-0.0336306495360426,0.0641749931543753,-0.0346516710433746,-0.0377702967553367,-0.0888998586757654,0.109783047363236,0.0393614019107411,-0.154387568677364,0.0132072839187905,0.106794858848489,0.117095516311972,-0.109719869064888,-0.0122350528913446,-0.0661338804341281,0.167264710715306,0.0964179629792712,0.0102910599153424,-0.0252815835036699,0.0113875352902994,-0.0396917010467884,0.188250570933076,0.0837492797427573,-0.136091471858749
critical,-0.030900589353449,0.550921537872377,-0.220403238095898,-0.126773529243559,-0.0635128762700942,-0.283751280140973,-0.0727304493197697,-0.432610581815947,-0.104735437479278,-0.209817899536137,-0.213160178194058,-0.134629321938675,-0.350338216721887,-0.22290408665083,0.240448875909605,-0.147291702752462,0.230469742031607,0.18288557930865,-0.208867185689098,-0.260093462813368,-0.113483389446623,-0.376385688202179,0.0676818624683919,-0.259540533798931,-0.226467707114697,-0.243865845278591,-0.240456306602654,-0.253886563778031,-0.384619961870252,-0.278353210581661,-0.262251185966549,-0.0023263658110612,-0.0274162784921757,-0.27357645972211,-0.145096002031428,-0.11019402814702,-0.133530207503965,-0.195993142943608,-0.538916129570309,0.297416058733346,-0.283082317945673,-0.327287395994674,-0.0372609811917363,-0.249640456428504,-0.0019083969976234,-0.262771747242282,0.0423317152200102,-0.244625245355309
critical,-0.0202216009672103,0.105521947123999,0.303552290645532,0.104847181720764,0.0191606398529282,0.0054655017650942,0.156622749193003,-0.30347550089481,-0.0205636742805137,-0.0440863416606285,0.212395031308946,0.102166729345513,0.0291868475233471,-0.0075561109376692,-0.182924943268178,0.0242311694310935,0.318148611734095,6.40242447227214e-05,-0.0435549226812821,0.186171682781039,0.159037784750822,0.192536355920408,0.278735569870632,0.0780836053207099,-0.174370720998087,0.170721984645705,0.0053712079360184,0.154839977268667,0.0666747181772723,0.132614932410009,0.176055287602858,0.0725787498710683,0.0832268378597367,0.161469673864289,0.107890083757401,0.141122888491234,0.172723696133975,-0.0316526822170732,0.133536858528487,0.113872749777497,-0.0632691755066375,-0.0163805400412993,-0.0447520283385783,0.195419667915111,0.0053617586921119,0.20140613777559,-0.0266304557823679,-0.241767267845131
