group,CD8,CD56,CD33,CD11c,CD7,CD16,CD294,CD31,CD62L,CD161,KLRG1,CD95,CD64,CD57,CD39,CD2,CD38,CD155,CD49f,CD335,CD79b,CD54,CD122,CD29,IgG-Fc,CD26,CD36,CD49d,CD305,CD209,CD158e1,CD99,CLEC12A,CD94,CD328,CD101,CD224
critical,0.0663562334596275,0.109617999220508,-0.0238363451632577,0.0334545366640277,-0.0373851546410498,0.111714504551141,-0.0339623736285059,-0.184673500285009,0.0127678188137068,-0.278847791419859,0.0310796423305072,0.0124116746289824,-0.0289314332069493,0.258834305704647,0.0206621410757152,0.206298272413826,-0.159682119156776,-0.0306271773644496,-0.176133151188527,-0.0497414976127083,-0.0663578731482214,-0.021867870290771,-0.136523712021848,0.155704624376716,-0.0319744459814269,-0.0695703297422736,-0.0388629156685773,0.0751991312989887,-0.0244593897986602,-0.057566932747753,-0.141235117696973,0.198190530856114,-0.190892129912462,-0.0995530084493153,-0.127619529773977,-0.098597130400603,0.0162826636965426
critical,0.0912669356505729,-0.138839153569721,0.118635770517005,0.152712767684024,0.191857205704195,-0.277065476782437,0.116586543579159,0.371635492098763,-0.12238951338497,0.113455636837116,-0.355107748660463,-0.0884121066396813,0.0629666251525947,-0.503584405319348,0.22754443714461,-0.0631163510008022,0.333948891810542,0.0656207901716966,0.222642004929782,0.140167414131706,0.0295849091823829,-0.017319689583717,0.211797550382457,-0.0462051010094683,-0.10715892861015,-0.0096136821564709,0.0966043457870573,-0.260799667318774,0.0481566662526321,0.0375159989784521,0.0677171516034386,-0.379894094147136,0.15804077347794,-0.0806411879855187,0.137839929059807,0.0750943956908125,0.0718814360899663
critical,-0.1647239838682,-0.304939389031269,0.014216676690981,-0.305442395794458,-0.653582264266664,-0.0466138477292967,0.0751847534148566,0.0974691414839041,-0.117010677338263,-0.18135571016616,-0.0486183815268838,0.17752192433447,0.101136427088435,-0.041289968247255,0.13718473249677,-0.391202287700562,-0.26206004757355,0.0645489584632302,0.185348125046733,-0.291198413476319,0.139160891750885,-0.248655756478253,-0.296496057756455,0.250998385546552,0.0871868966559664,0.151832423667621,0.131077302618684,-0.157538722172162,-0.376309821875561,0.0706402836877975,0.0498387314406866,-0.270251493425633,0.250220184768605,-0.325213391680352,-0.350526729948253,0.22647561299429,0.206831095573665
critical,-0.305035781785416,0.0236571228741561,0.107186393009654,0.0906407195254599,-0.239480353498856,-0.0575394000900664,-0.0688997248375057,0.0819801168362427,-0.211040015586131,-0.0178015081943817,-0.101882553943591,0.0003629661548016,0.0676994431042224,0.0564815764714775,-0.0168223728984042,0.0184442675837805,0.222654951310698,0.13058789560751,0.126446223777273,0.076273149121537,0.064076038301232,0.168476381482359,-0.0626390626371223,-0.0514118803171162,0.0448775463566921,0.0299240585693185,0.228369899800837,-0.284136951355683,0.0319469944660144,-0.0419896580860708,0.204633602433577,-0.193932117855547,0.320509105603248,-0.0600328976753566,0.073609847647812,0.150672489320156,0.125142407033392
critical,-0.410528459593839,-0.167985581890882,-0.222006320592158,-0.0790168071946703,0.138840566816003,0.0404654866055629,-0.193533357315407,-0.195012251884382,-0.0971569619575677,0.125412594704113,-0.17452534458195,-0.584452178474989,-0.519716212969796,-0.229480492668415,-0.0718698519304808,-0.311653658559733,0.075329432042077,-0.15153872312156,-0.426648425106103,0.0058582326013869,-0.334068340658601,-0.375958339005323,-0.077163442920705,-0.275324831017736,-0.242706645853658,-0.164813730987758,-0.414873532584998,-0.023677281115486,-0.227945786654064,-0.402691983014132,0.101761866026318,-0.369995147912723,-0.167503161687764,0.0536212916280078,0.138377116430596,-0.265638326676691,-0.309356917387214
critical,0.0918523243864022,-0.254455941151536,-0.0318608918687061,-0.0774767771406065,-0.169500576188191,0.515474124373795,0.196118511005973,0.214881072230693,-0.124183309766234,0.149464613826816,0.0141984645067034,0.0193311820638214,-0.101184680991054,-0.203294276214425,0.165410740046772,-0.221548313936903,0.118883110156935,0.279153398209668,0.401565750636426,-0.120168247895922,-0.03233784030571,0.0162314911147969,-0.24298025922555,0.237956243650128,0.165409824922743,-0.0205541684833022,0.308551332045192,-0.0412226137949351,0.138701854762882,0.304472470790039,0.083021359292745,0.204067253241161,0.247471079991355,-0.238274210859504,0.322953250445356,0.180732856059152,-0.102576933497668
critical,-0.0838608426839624,-0.0898035041481204,-0.199996217698477,0.0831832529983074,-0.041103453957524,-0.091446169452044,-0.117991399477817,0.0033458903577075,-0.487394788154795,0.0514832250322706,-0.302330442965687,-0.270422043675458,-0.177661611878926,-0.237350096930377,-0.0253761950973433,-0.377430037782007,0.159463499515293,-0.135308857127246,-0.155811233156269,-0.153328933639797,-0.172209002913397,-0.135183652714832,-0.100453956233602,-0.132098533190083,-0.160641499873036,-0.108355434729554,-0.0802850446781184,-0.258728947660135,-0.107758168954227,-0.117357815361041,-0.0344344673202711,-0.161122199671665,-0.205391476526494,-0.0802829452856142,-0.0072793881990112,-0.215029502549588,-0.189692922898553
critical,0.0070005583016119,-0.14308699819524,-0.0333485973440351,-0.0599545909149252,-0.0518537053799764,-0.0373391022334373,-0.15604056950497,0.042105288592082,-0.152413124962941,-0.131045190486654,0.0386194269794067,-0.246600153560391,0.0760043011276191,0.013619634408854,-0.208122253107435,0.0391755125081829,-0.301762893853605,-0.0738632737245684,-0.0703168796265671,-0.0613598403642552,-0.224397441452698,-0.151999484876482,-0.294008323963995,-0.0612880577075604,-0.17109973162704,-0.143421682259076,-0.0381390711396862,-0.080591265344496,-0.0177195941470908,-0.193637796333054,-0.146866849082241,-0.159876943421412,-0.102123648788234,0.239079649948324,-0.0542588015777356,-0.146769865160123,-0.0834802574042216
critical,0.158950005784194,-0.133792240146273,-0.410766505557388,-0.234576149731986,-0.0719782648797084,-0.0370049147770925,-0.516493401836981,-0.0939828757815252,-0.410823266871986,-0.13389100037522,-0.0655225723419215,-0.387406866125847,-0.0691132760103775,0.0190878347486576,-0.213592745000149,0.0400242950289644,-0.031350322526583,-0.0239615678539312,0.081258498660045,-0.0071784242541468,-0.167397857115859,-0.256623900398492,-0.112441445967911,-0.235088173102142,-0.0308911625047794,-0.125538091558651,0.0,-0.392836606158739,-0.150140258022403,-0.515522869039353,-0.427830488788393,-0.281757733919956,-0.167836733249661,-0.155621100624382,0.0086808106939428,-0.0529411850569404,-0.179821024117245
critical,-0.222029740797894,0.0483666591868638,0.111376506654724,-0.0288472327678119,-0.217155729011584,0.183468032393023,-0.0785783639243547,-0.0530594367492706,0.0639600523219771,0.172081816765962,-0.238641834211515,-0.156014064834343,-0.023946642612086,-0.115613813741387,-0.0684841234401086,-0.23228529520776,0.212242220606252,-0.112802984003541,-0.243254496492155,0.0589491319549063,0.0572881491386569,-0.0962082056181401,-0.0066487555281933,-0.0647447690945713,-0.190456893557638,-0.0072904244319513,-0.386642454850994,-0.0235920221679761,-0.0306359063403276,-0.0596511543258729,-0.141554504503416,-0.0761807212873244,-0.0931213687586624,-0.0459990301141643,0.177442298748413,-0.152906034363507,-0.186089367118327
