group,CD80,CD7,CD16,CD45RO,CD31,CD5,CD195,KLRG1,CD57,CX3CR1,CD163,CD2,CD28,CD38,CD154,CD49f,CD335,CD107a,CD58,CD370,CD54,CD62P,CD122,CD41,CD36,CD207,CD158b,CD337,CD336,CLEC12A,CD94,CD150,CD85j,GARP,CD328,TCR,CD82,CD101,Podocalyxin,CD224
critical,0.139099599712684,-0.348683593216803,0.179053893189902,-0.0229201365243993,-0.202862534429475,0.164061811544641,-0.108600646234649,0.0394671443890275,0.348707522668798,0.0778422333316101,-0.0188612759396895,-0.139091935893084,0.163419077508772,-0.260624201218611,0.0940523215490757,-0.247663279989394,-0.180096361510913,-0.142742827420409,0.0691143534344322,-0.0673287552602987,-0.151579554108147,-0.0564492549646599,-0.0891959907856518,-0.114019326541882,0.053392999286492,0.0386162382228822,0.351187491337442,-0.152040319868797,0.162017540378265,-0.0530235295474649,-0.328920707575117,0.0148363655938278,0.0647736213196162,-0.0811928917181324,0.0233047542632229,0.0625317928242434,0.0316024654804268,-0.0529396625722439,0.10867812028731,0.050398554216755
critical,0.119648783857589,-0.367211906457974,0.27602207436945,0.0740543956419588,-0.29962735074226,0.0185025337138767,-0.0008908368163491,0.27998702377975,0.549219326007189,0.0116317940534911,0.0936729346276123,-0.0359116852146912,-0.0527629985152571,-0.361745717568763,-0.0324392379411459,-0.294169139715505,-0.399129649695486,0.0186441784381186,0.0439660926507579,-0.0445660428567459,-0.173097398532162,0.0711758348774033,-0.243641347766955,0.0023867385234848,0.0431787302495265,0.0130315982532361,0.119587556834636,-0.222665599301168,0.0112288886514307,-0.192129553582603,-0.194512133089566,0.0164886277173021,0.0455644923638073,0.0214030248960217,-0.0015309678414692,0.0450711058292221,-0.0429343980734965,-0.0552639972104517,0.0715400511328179,-0.172183388825148
critical,-0.223120166111384,0.287660373437239,0.118820323251437,-0.184808215085368,-0.0715805778216961,-0.121752963505221,-0.24956893918916,0.135184366375748,0.115148129849885,-0.183305843418896,-0.246451122412531,0.259080034973326,-0.318789803338711,0.14331819871038,-0.329337945676858,-0.129504724154296,0.142710920893414,-0.188597465438594,-0.220652686306003,-0.223028900167394,0.296419718635174,0.027724570961281,0.207473348349066,-0.0883867465343583,-0.145038132984515,-0.228296435536159,0.190695539771011,-0.0308502656983321,-0.18470991581976,-0.350275452475115,0.18131383759775,-0.226057507247712,-0.069117559915718,-0.363201077936065,0.488921424401252,-0.234729793378117,-0.206592532591398,-0.203783829195357,-0.173721500666483,-0.231557424140445
critical,0.0403069978013144,0.18542572506125,0.102555294387471,-0.152624134687379,0.0870558088730082,0.0417693326576373,-0.0069671451713098,-0.0236789503538004,0.0177568137197978,-0.0834640724366562,0.114207217191891,-0.0329743790033011,0.0556046089508152,-0.115995154262523,0.0596769951390564,-0.111172634916965,-0.0842968622729113,-0.0249823390685445,-0.0826866021293792,-0.151224976766139,-0.295029437111211,0.0681573659168071,-0.0786043846995107,0.0747321064591435,-0.0463055993891758,-0.157492512268185,0.109393310593344,0.0268091061681106,-0.0375281304608357,-0.487406085133078,0.164947169201577,-0.168682991088654,-0.112390778507548,-0.130569387315653,-0.140559480913643,-0.215612381760357,-0.126796762911061,-0.145466950742165,-0.125102605058246,-0.0295982346963623
critical,0.022664698914945,0.360612202764652,-0.503831800161047,-0.335158545149945,-0.354456231412494,-0.275881670254052,-0.0065096791931368,0.0859214202250215,0.244654768527323,-0.143919984534879,0.010098670960895,0.352688462419016,-0.194432067528696,0.0126495063493692,-0.335766556976211,-0.311978044360992,0.133030698656495,-0.0258697676504176,-0.0673692823923354,0.0568038807229944,0.295250993307309,-0.447747972297669,0.243417801011688,-0.468389027295734,-0.425444627651875,-0.106117229315062,-0.0955742916289533,-0.0597923532149855,-0.258729176982406,-0.380599866898343,0.408547048959374,0.0140633981109379,-0.503214044804788,-0.163116617550164,0.0881964038788414,-0.361024808834815,-0.175981353502387,-0.290867456967676,-0.285450684895046,-0.0777862769152822
critical,-0.311439344534177,0.0940253822798318,-0.36066269424184,-0.345585560198383,-0.606497386679557,-0.121058268838108,-0.358729462015822,0.354396499652392,0.315592849334953,0.126011280287777,-0.125057537594042,0.267607227977272,-0.0140218372493011,0.0855309683394793,-0.247787082731723,-0.385133572923344,-0.0338193835147746,-0.228781049361532,-0.183542547887605,-0.218123348030386,0.0331686992345849,-0.526153602502048,0.305206910978435,-0.449180167194767,-0.46605752620693,-0.137480740504738,0.351771072154064,0.0591887456615225,-0.265311595173669,-0.277926879761327,-0.155976714372305,-0.130224799141097,-0.166669308077045,-0.218327918673585,-0.293567414143571,-0.103635883258484,-0.139926203054981,-0.213541950429828,-0.35525486826375,-0.437840427771878
critical,0.0572454023385005,0.235623935853404,0.264819502225982,0.0167657378092651,0.0919416599122693,0.0413159562451752,-0.0238123007139906,-0.139680566416057,-0.14752692224715,0.0476398091730773,0.131324032107988,-0.312167559873537,0.1220094814456,0.358352823530531,0.139077177318985,-0.0889039640898152,0.0911194841140026,0.0592665080026813,0.0930684359237257,0.0718238804714691,0.101619661553145,-0.0273208168723074,0.206178039328576,-0.182566916361843,-0.10125322976554,0.148276284974297,-0.0243606205109954,0.253897226267379,0.13872994757031,0.0822521672515833,0.0587727706571069,0.089727954157551,-0.0248202278124332,0.0238651737087954,0.179422650239158,0.0197537826952038,0.120628497575262,-0.065222639781606,0.0890111701567533,0.011909152489465
critical,0.0212220338790544,0.218902587093645,0.0397466971719158,-0.0100351308439386,0.149226163349302,-0.0026900607473316,0.146191594958679,-0.164002873524795,-0.212050600215793,0.122736550219255,0.258814697184283,0.0807361961495738,0.1384653621272,0.352975144411162,0.157722337700676,0.208480844514096,0.244211632828565,0.0372983807967653,0.0733999252853404,0.252648133050826,0.180517618039794,-0.0702243080112879,0.287795698413695,-0.0367374289225324,-0.0609962343570342,0.10572610661735,0.0790060825881926,0.305445999495152,0.156990408597865,0.0593324862518098,-0.0254424008762367,0.0212110463342343,0.227943075400144,0.0292328412921016,0.184115403319836,0.131360475621815,0.0582718782552805,0.231015019453198,0.234106988799661,0.114709422668628
critical,-0.168465437214207,0.297170714165742,0.224920497629516,0.01677857063831,-0.169715520891808,-0.0682900978821323,-0.2577356747485,-0.0647701046383482,0.399572007405232,0.0127336998920122,0.0242000360590757,0.203707466895972,-0.027931100205819,-0.0089076562160402,-0.13092179405095,-0.226656267792681,0.0090888113540407,-0.0827183587229639,-0.09360719280525,-0.0441738233539492,0.190096063279857,0.150048247617104,0.326623891656786,0.140652761212893,-0.157780774248014,-0.188583551782996,-0.0871351516688741,0.0603747413793588,-0.0023726174875263,-0.0025579550616505,0.0773189935097727,0.200910734197111,0.13795411842665,0.107116925884895,0.508695506665049,0.0769343714318079,-0.0028945259089301,-0.206941339174275,-0.0282512993012672,-0.169209206183206
critical,-0.0766207068656181,-0.0421836702023535,-0.141409938435516,0.109655125449077,0.05915120824046,0.0935601661218131,-0.0259540444055589,-0.0340131716925873,-0.0373500212266831,-0.0395642802477863,-0.146666641903182,0.174866218398933,-0.244184140785436,-0.0179149228764999,-0.0269814522446183,-0.163711647383667,-0.297713399485409,0.0529112034253909,0.0951575477897095,-0.0541096345922346,0.118352211227242,0.0341507281823285,-0.0163444126668188,0.0625758747215791,-0.0844521697374292,-0.188943550667528,0.0924291653996686,-0.180368495385992,0.116836381304464,-0.105704903529993,0.0129657398419463,0.0863542354626032,0.0555061996823303,-0.0222497354103252,0.0164670212247263,-0.0199672759445334,0.0358165322296679,-0.0679332712063195,-0.0146059561238279,-0.069020993751188
