group,CD274,CD8,CD56,CD33,CD11c,CD34,CD45RA,CD123,CD7,CD16,CD45RO,CD5,CD195,CD32,CD103,CD69,CD62L,CD161,KLRG1,CD95,CD64,CD1d,CD57,CD39,CD24,CD244,CD163,CD2,CD303,CD38,CD127,CD71,IgG2aKiso,CD155,CD52,CD49f,CD44,CD335,CD35,CD79b,CD66ace,CD54,CD62P,CD122,CD41,CD29,IgG-Fc,CD204,CD36,CD158,CD49d,CD133,CLEC12A,CD94,IgKappaLight,Mac-2,CD23,CD328,CD101,CD224
critical,0.017384079226088,0.0685901784902695,-0.0773753535782256,0.137587315672944,0.302386674462144,0.11545029735612,0.135633370239323,0.0142457705540344,0.536833817684846,-0.0263688200591433,-0.0415369490609889,-0.0978646640405653,-0.050746111194795,0.0568281962471147,0.130060443888602,0.363011734084665,-0.0736222370552819,0.483320821545177,-0.265478890517157,-0.297611307026792,0.0681262106189407,0.0776781469805565,-0.599880046638709,0.105871049332317,-0.080176373227751,0.231926758192503,-0.0331961407400279,-0.0596668056543,0.0026565593522151,0.621731192922437,0.0354736521312215,0.0175344186603258,-0.0348590556700953,0.277750122252618,-0.308205900018626,0.453873633459294,0.0086207473738144,0.448481716049338,0.048030682866601,-0.0361880608948246,0.0647732140956689,0.100002032453907,0.0494949247303083,0.301389990343112,0.179496868955563,-0.0565915763511244,0.0206990498127615,-0.0180845259360054,0.0809393895321334,-0.526080869464527,-0.240810624354802,-0.0235676780472729,0.141741214560087,0.295787394679285,0.005214567340154,0.0613489675297511,0.0910998433094822,0.366135736453863,0.0475700380628722,-0.090400491621313
critical,-0.0613053427534412,0.166201149822195,0.229837246390279,-0.161823961465243,-0.208061619795395,0.0236953592220394,0.312234020790256,-0.0607557915860892,0.586875548861076,-0.310296381034667,-0.161945281399802,0.0075159687578541,-0.0931582570386534,-0.0466469803075913,-0.0732329204529569,0.186568479281098,0.0908651086017497,0.174032991628355,-0.117457300433363,-0.227027424212643,-0.0426846651823504,-0.0226748211255022,-0.446938706174698,0.0615606488964073,-0.0844441533322041,0.121365016305119,-0.0387917702360779,0.282352887737774,-0.010591627699971,0.479871484199186,0.0190374602221764,-0.0784625793028164,-0.0512724104077982,0.02439868201206,-0.230966912159794,0.188031635492881,-0.10737687308891,0.465338417056411,-0.0482057544655596,-0.0175502941881805,-0.0235533006173042,0.118765794285529,-0.170989410627547,0.337985741933271,-0.174677787765091,-0.131257205746612,-0.29126387192935,0.0194344148637327,-0.0862822148146256,-0.335038925796757,-0.217763974765816,-0.0048275076060366,-0.0634390385005949,0.562134626799554,-0.282371844286825,0.0539316605472209,-0.0052645031144819,0.0994269506337743,-0.0877112312430839,0.0668481149616973
critical,-0.172755675414387,0.0452636906968453,0.110820862438682,-0.0072303135282932,0.395195873863504,0.0035600306164242,0.0885605241954464,-0.187789233236196,0.519044066672784,0.119458869110743,-0.0599119819154928,0.115286068125469,-0.319278517033462,-0.138852117664125,-0.138096880029076,-0.142498215246008,0.107459787927335,0.320678110548804,0.062176931142572,-0.13926032266733,-0.135268775651684,-0.012908808034052,-0.191185373249362,-0.202147610220788,-0.0872642204077504,0.253968237535347,-0.183598966283502,0.119240110792713,-0.144398515968589,0.414171452728857,-0.0776952024175959,-0.293935854830716,0.0032741047998398,-0.177932081373382,-0.0901306459503173,-0.369293678403896,-0.182961306128223,0.203364015652599,-0.242827506257921,-0.387346211180375,-0.0290211204053953,-0.0047246662927784,-0.241848736084721,0.305245097945593,-0.238964446954151,-0.336256859378049,-0.224033174196872,-0.154326158031962,-0.203739941875452,0.159732556075421,0.196888921610682,-0.292225589134857,-0.242971836929543,0.253758392483265,-0.115259122143891,-0.212936423711145,-0.120599098646651,0.245423491357276,-0.137892304934553,-0.219327822372647
critical,0.0374121659830336,0.261352590443444,0.108310640105587,-0.114349301311204,0.0228991105001057,-0.0463815316230926,0.453003769809174,0.0460706214974075,0.638238365686033,0.287716091160382,-0.0801745172568503,0.190568999203432,-0.253254767315245,0.0841895729123659,0.116123393005373,-0.056195227966132,0.303744486831812,0.199093294014667,0.0855614695189381,-0.061666039352615,-0.12775283145785,-0.252891985760709,-0.273902196560498,-0.176731818502935,0.128653202774959,0.378542572245778,-0.0769657333249703,0.358269396420348,0.0499766324906355,0.290312427727153,-0.0763284536000366,-0.0888437420807913,0.0709544379712412,-0.128749438652191,0.0714586369528434,-0.190595296990566,0.195259331344418,0.474165062866778,-0.259518541298051,-0.287825121239545,0.27125250039649,0.235763796963863,-0.227146609946027,0.528478896450331,-0.396871040820221,-0.314656894189727,-0.377154640967896,0.127033072208965,-0.385741828159702,-0.0483770980608454,0.283430095496061,0.112966156089972,-0.214172601308871,0.591482626777853,-0.138647326816543,0.0939279837594059,0.195366120358803,0.0758685290469188,-0.215367153270983,-0.325599701966637
critical,-0.265102518022313,0.363269288794548,0.250355323735927,-0.227341808582356,-0.26179387763573,-0.282572745702144,0.343354944401319,0.0916891242726238,0.310869790457106,-0.311641012074506,0.0085979684864216,-0.140575614522635,0.232070063235329,-0.211770741195917,0.203365345710075,-0.189231383450769,-0.0097645187897052,-0.130455124452268,0.531623546141571,-0.0831339831996758,-0.112615216483606,0.0438172521444689,0.452144733079352,-0.267976618803144,-0.313689095014686,0.244426457777246,-0.23357248641812,0.517152063657407,0.0646469894686607,-0.146442361967697,0.0646903644866103,-0.132047050682686,-0.0992739309366439,-0.17931401469101,0.145012223157842,-0.0636607134971091,0.0164030426838756,-0.0559786670799194,-0.225251859501595,0.163454285529257,-0.575302754670773,0.425518327167621,-0.183639319185143,0.164225876415885,-0.345756263785578,0.180717663564164,0.324230146931715,0.190078338986465,-0.221321815765263,0.174596519698607,0.343077316437059,-0.058611063972926,-0.409279676533662,0.367212274836418,0.266007464501546,-0.0364919217885838,0.132412241882039,-0.0320176600288131,-0.27345121863777,-0.0138178339347941
critical,-0.519770585733764,0.0891632732872625,0.475243232114644,-0.282774613051819,0.284081516182224,-0.16636855672351,0.375374425045866,-0.416391830584543,0.430123642582815,-0.407754695757389,-0.400805811133229,-0.303351139862392,-0.426411594576928,-0.427529146464721,-0.178148631843779,-0.594764803750612,-0.136410806971446,-0.159760276061918,-0.0074171083243972,-0.389939573966207,-0.339835978585667,-0.221251638109624,0.23320294141738,-0.078465911438347,-0.522250239180403,0.490127061229468,-0.14950060176015,0.366990091503886,-0.235601277777994,-0.0896911720756947,-0.22820017503367,-0.615771363830063,-0.326599476420998,-0.529421534824219,-0.0191914341117071,-0.507070204965911,0.0813032965979572,0.131676722870678,-0.576864922677724,0.113111834431763,-0.153240927985783,0.252858402888336,-0.540845500652192,0.171722982274968,-0.481966009192309,-0.609656390354207,-0.154626823979761,-0.150970895914006,-0.352199356680715,-0.188109353294832,-0.0766571208583897,-0.241478604902606,-0.593675613190479,0.141565822283559,-0.260011303578934,0.0531160964571345,-0.0599465645488231,-0.107796557918923,-0.400992185724356,-0.0510413784713105
critical,0.0131704752952828,-0.119589382394232,0.192076358332956,0.0680239697230172,0.0358147899419773,0.051115778576028,0.0151049557367207,-0.133838783808608,0.383893426234742,0.472018328319579,-0.0172607509688885,-0.019057707557873,-0.0289086433068407,0.105464963618743,0.0667605450551358,-0.0635570541835167,0.245151351441497,0.112184331743931,0.0989673033730109,0.0321972152234588,0.0518394810778438,-0.0185557430370513,-0.0716461336513287,-0.0032812795534254,0.0339394424026847,0.153069155420425,-0.0221855388592572,0.0780690023848644,0.0047549973402081,0.192405554892837,-0.0842764217541638,-0.0296856323138782,-0.0261925701125429,0.0491040860299106,-0.0467690735233761,0.083277173701486,-0.0423888241053176,0.365973760779173,0.0115872746851474,-0.0024083516126873,-0.0071948788229407,0.086370559174758,0.0141625962201628,0.162569704767286,0.097513335937649,0.0753828331829791,0.0869505440525117,0.0229118901469694,-0.0010759498371089,-0.103879361864898,0.197399100862539,0.0250459862992594,0.064030393462438,0.0777191747686173,0.116603756534373,0.0417046033854163,-0.058875520241044,0.185554320231043,-0.0461137365803467,-0.0007598980724478
critical,-0.253317027413316,-0.228420846666912,-0.0066547871936656,0.0048099065920076,0.133894416967547,-0.0307535845165254,-0.167280282990625,-0.216820498159101,0.165019341902243,-0.0161579682913656,-0.151135348952487,-0.126913524286336,-0.0332168941107956,-0.161152798357885,-0.0849921572173124,-0.159563732252907,-0.0582815969175368,-0.108393471868174,-0.113499199143756,-0.327618120062137,-0.160916357615052,-0.0545150455057112,-0.358091229790662,-0.188347450532274,-0.136613290094428,-0.0250472559715539,-0.131804907062747,0.0621103487646068,-0.0976009092411285,0.0443641648204126,-0.0563126360297711,-0.187334917259093,-0.174191030511209,0.0281688264240309,-0.162024955078652,0.0793632872753408,-0.201978166162538,0.272774969609233,-0.209644875255141,-0.0486210797481995,-0.166086844663968,-0.074868687790985,-0.181044599865203,0.0509096990248973,-0.0392214566719691,-0.144217380575812,-0.0718966990029951,-0.086153269216392,-0.137421700918097,-0.0604680215632817,-0.120276947395109,-0.106750891092218,-0.087379235459562,-0.0560494788957358,-0.0506410192261211,-0.145795065256154,-0.0729999923819005,-0.0486788003065337,0.0055155297903703,-0.0493455856375551
critical,0.178071192884282,0.467036125043967,0.175728848060691,0.0793694473607642,0.160240674416178,0.503788001812563,0.205596669750231,0.289562487574559,0.201759010961048,-0.131367447458678,0.293537900163652,0.308754720984921,0.149227619659431,-0.0423188187064249,0.54536188360084,-0.095232608002242,0.397961503334321,-0.0678736873652543,0.345093265284926,0.447190447349032,-0.013244704461919,0.251018615031629,0.324435348803698,0.23003655732218,0.142708778562842,0.21802513511827,0.275892017805385,0.161716660261538,0.523104240761225,0.0149232162580414,0.32093624690941,0.31320153093022,0.564933274443048,0.389724432498042,0.396190748392819,0.0171770634178173,0.250039224529416,-0.012562242444757,0.176689081812125,0.346574488926526,-0.0937566447602597,0.309788319800253,-0.0376134850148708,0.21013362819003,-0.245867280407552,-0.0306965974293431,0.121887040070356,0.425428453509005,-0.201341342053586,0.252472003472321,0.237993365905272,0.395710631594996,0.15789558971461,0.137462414040935,0.263065250798753,0.518935156708224,0.611728762943503,-0.0669001144146526,0.318053903201575,0.243028027112343
critical,0.304173526061682,0.184055759521865,-0.0821672974603091,0.0522439273832189,-0.153958631116705,-0.0968487041583575,-0.269961297734785,0.106226239345493,0.0381445811126518,0.0650129364612053,0.146306536595281,0.306211468143716,0.108239128040843,0.146388299858758,0.178534136628181,0.175006123537649,0.123700962915968,-0.161847122713325,0.253497916733034,0.145491763924526,0.322222312556171,-0.0374185852879425,0.219293332741439,0.259984408083483,-0.0655198419847592,-0.0966725638552831,0.0078616361892091,0.385788757284212,0.0172669194834756,-0.225120905485309,0.182779313156551,0.19598720250342,0.165629608204979,0.0832502851012975,0.148415977746398,0.166902325124939,0.215178639574438,-0.0217242816965292,0.0986587466374031,-0.0326062286211993,-0.219631462358654,0.293444100360089,0.254831771704192,-0.266478493035673,0.305184787494779,0.149281758042528,0.166665792025472,0.0117624209331543,0.307186875202438,0.0867575533364316,-0.0532421767252403,-0.107437902844053,0.171475416192739,-0.0729869774888822,0.0908921191153508,0.007438852715279,0.0569520439685255,-0.209805014585983,0.0202333935818476,0.0785909069049159
critical,0.05088157643811,0.0658413888946253,0.266917232388719,0.325842640802889,-0.194439755709381,0.118339635119376,0.126466122080066,0.0820161389086026,0.0380414341393277,-0.160883305316782,0.344687383237231,0.409269316459249,0.514855055447354,0.0778644369289204,-0.0070682347114399,-0.187024582263511,0.35010204447025,-0.0367230258001994,0.14825972795075,0.176575858832476,0.219016240944207,0.170778843403338,0.133290784660387,0.0378411026599227,0.210121308914367,-0.0573661145540631,0.0659283419110337,0.251707381205553,0.305100494522651,-0.326757207377663,0.169665877674485,-0.0217919802260447,0.295878090318026,0.143081394121314,0.340396462439611,0.316317200566532,0.256475306467663,0.107569138645817,0.28782335331328,0.121450909620732,0.0685586138704199,0.418155253144498,0.11195337253502,0.0741465910984462,0.293118080007128,0.230969392690386,0.172647836340719,0.200822159239393,0.245296661505308,-0.0978529622663702,0.201757886803735,0.03437377002585,0.182494563363678,-0.087200406499834,0.205203490876819,0.289839632984392,0.30034775507245,-0.0533290457026821,0.071285276914045,0.21460780714577
