group,CD8,CD33,CD11c,CD45RA,CD123,CD7,CD16,CD45RO,CD31,CD5,CD195,CD32,KLRG1,CD95,CD57,CD2,CD28,CD38,CD52,CD49f,CD44,CD335,CD107a,CD58,CD54,CD62P,CD122,CD41,CD29,CD98,CD15,CD158,CD49d,CD158e1,CLEC12A,CD94,GARP,CD328,TCR,CD101,CD224
critical,0.018313088784159,-0.148651769857134,0.0981324217393875,0.142054052264464,-0.0831558994846829,0.291354974170204,0.336105759482079,-0.123230086541255,-0.0428919120254632,-0.0275155975443969,-0.137551132401204,-0.132750877690495,-0.320708639812212,-0.20715891607978,-0.188016293578492,-0.265751859995408,0.0090884868320208,0.424782141257147,-0.192935210137828,0.0070680411295068,-0.222597728502496,0.197613901975858,-0.10530566196165,0.0144851696879125,-0.21914667057531,-0.105393983149762,0.162416501941428,-0.176146362371521,-0.198428718526366,-0.100101197521717,-0.154178387524071,-0.204078345531111,-0.258596611172883,0.111051582236501,0.0098397276239453,-0.189459826109246,0.0425229854528943,0.269042568935484,-0.0678176977085184,-0.0261066716758151,-0.161166469895482
critical,0.0466265723772457,-0.193198790610746,-0.0422823583341687,0.290932586469884,-0.133481063028694,0.517800586157653,-0.099956041072764,-0.0783991526193684,0.0993114953295977,-0.0434548479730224,-0.075628481392543,-0.103725505227842,-0.367935754182569,-0.26379762251542,-0.423960899646034,-0.0842642445844494,0.0058930467648142,0.611704275846319,-0.387524934073247,0.125721125259193,-0.144206579502791,0.398164610215839,-0.0356514050068438,-0.0301815370665143,-0.0258548018109234,-0.101268476124759,0.411868339878324,-0.103749554502506,-0.14759481053472,-0.0084177201958905,-0.0323712957117825,-0.308933746147014,-0.363247343588074,0.177517782240504,-0.0441909278576901,0.0490621854536301,-0.0616875631374607,0.283929626111476,-0.038507264932318,-0.129860534319474,0.0276751360952553
critical,0.0109623284963442,0.151677078085878,0.0707832195310375,0.0845480732610248,0.164604403007676,-0.0458725575471252,0.275354761318102,-0.000346868400905,-0.0006458042372344,3.81152969337016e-05,-0.0445647087828891,0.165446211398042,-0.059143954381151,0.165325914011328,-0.336686296627828,-0.335494599963148,0.228909183826575,0.488956340139464,-0.236584774374785,-0.0050750233062398,0.0314199500588865,-0.126685065766175,0.0093729820834849,0.0580909412258731,-0.407649943409572,-0.0809026962585743,-0.0279591655764119,-0.0843166864429594,0.0535445170633607,0.126579334529853,0.203718675225387,0.226385733240671,0.0164384128817096,0.296754563902984,0.121120493837733,-0.186058257806674,0.0197062308648862,0.0510300434827422,0.171948236806866,0.0822866064842849,-0.142377641620912
critical,0.379404405082331,-0.514997277249817,0.170252401689851,0.548399103149793,-0.278712832933586,0.458986489629502,0.482250426567739,-0.185971227006946,-0.323479236812801,0.0016807047434257,-0.295499082802994,0.0522132644036136,0.149336011351571,-0.277248831822956,-0.237107937776202,0.161549635638061,0.275894730411476,0.354399941364297,-0.221254282329927,-0.198633023128303,-0.0417099088225845,0.16332756436294,-0.278797556103627,-0.152963531808032,0.100883374559553,-0.189903819257123,0.332789117534906,-0.128125827715101,-0.164988200627867,-0.209021473337429,0.0703918838309927,0.0640685211546404,0.112810374353211,-0.237191161028015,-0.304705705398949,0.264912834585875,-0.216248325983403,0.443705412624524,-0.189672324119771,-0.320073392343417,-0.272445249475753
critical,-0.211649505025395,-0.28386463447852,0.118362958621175,0.420907618886111,-0.350527604474407,0.470564843346583,-0.20451694833513,-0.391207566132184,-0.480539624454724,-0.624807532367905,-0.190408116399253,-0.178359116134844,-0.226061939116164,-0.454438739383203,0.0302674058576092,-0.119455071313684,-0.230005874260761,0.258504014370443,-0.410867965613886,-0.320493171644045,-0.429793714260926,0.354016250675479,-0.112642969487241,-0.258613731445908,0.130267333860313,-0.47272682519525,0.248123878497913,-0.575773801692194,-0.206125978830193,0.0140161673908996,-0.377370735746251,-0.0279582662262475,0.0209203374239568,-0.36678551711178,-0.264736704326026,0.547767124794763,-0.0248738475680421,0.206889840133412,-0.385293338025824,-0.402526704578098,-0.424613908678614
critical,0.124970111607385,-0.0178067802129951,0.157776023393803,0.341614689860555,-0.192131635040973,0.283775400736119,0.11159676407053,-0.257882808713628,-0.171123472067352,0.0231393427615964,-0.239436163516382,-0.0273975458986334,0.294918354803416,0.0582052014695352,-0.131414724700719,0.10516667815343,0.042561233266818,0.522070312931166,-0.067663916592379,-0.180683430476031,-0.161665415229954,0.139796199079862,0.0035262183933651,0.0398392391688424,0.0016231491114796,-0.0868799746378733,0.428954696890635,-0.209575015872217,0.027046935808681,-0.159014644625047,-0.0176959970711259,0.201480044446665,0.57231669974201,0.288416489952006,0.0724564724760034,0.299944352003988,-0.150269345979572,-0.162276734626934,0.0086833880386876,-0.0005656740408737,-0.517120466531604
critical,-0.101383535392772,-0.0521066724992958,0.28340634774968,0.177783777022368,0.0878170517200336,0.230181660436394,0.262911451866058,-0.117861719266455,0.0712153086268666,-0.106628360275424,-0.110397272341884,-0.119276213820845,-0.258691197332953,-0.212398163389977,-0.282907933343074,-0.47228223947073,0.0468046065307794,0.396933639939664,-0.254409775924646,-0.119120768756077,-0.148210033159462,0.0681264483696793,-0.0629503533340031,-0.0228441484650842,-0.0029313208337887,-0.119273950669226,0.138599093308034,-0.276314953419198,-0.0898267450956908,-0.150376349779598,-0.0547581861801381,0.248070814455526,-0.163500434472724,0.0393267469346163,-0.0774875677171026,0.0274540871442217,-0.0021128164023854,0.196681532670175,-0.11202833881741,-0.183860821761961,-0.113840038198125
critical,-0.0664440433079005,-0.0253424687220946,0.108914903648476,-0.0659913161871468,0.0511844682622854,0.0171111201342605,0.0302769965204622,0.035157333725161,-0.0799679535968825,-0.0718175513817398,-0.0053546216973395,-0.0467621894827752,0.0774016163366062,-0.0976879537997689,0.0987901325400514,0.162711307595723,-0.0721310835970931,-0.158418358850414,-0.119254406493822,-0.117980476112301,0.0732133475249868,-0.0780590251109372,0.0164619736810539,-0.0890785355564173,-0.131470032817717,-0.0578916138167351,-0.1157158216936,-0.0183564012530117,-0.0383804266577598,-0.221690427871445,-0.0850998845736393,0.0734941169606652,-0.0165017246818211,0.0789372471020539,-0.0435710151454861,0.197013869723506,-0.0448238637651211,-0.0924000489375375,0.0137336477035783,0.0271833577514331,-0.0441842067649902
critical,-0.0508803583381232,-0.249243757085146,0.123217558305581,0.0304116558741906,-0.131720701827957,0.0206561419309131,0.0005203816140528,-0.320418447587657,-0.344952608387973,-0.438726197599302,-0.415676467996454,-0.163869161996445,-0.118774132902494,-0.317263884090513,0.0626428031296853,-0.190751625730527,-0.304914510580191,0.280591170805266,-0.344662213237243,-0.289465327966922,-0.254028559235949,0.0199722287716182,-0.119244100048499,-0.153601419590815,-0.157757749410885,-0.220870556843872,0.0726473539792673,-0.211818773370425,0.0463652591152886,-0.0184130063423383,-0.179427394937603,-0.555206516017088,-0.153685966410018,-0.361321713251782,-0.217426180240295,-0.149028456450774,-0.129618512066404,-0.0479180750305643,-0.144715406503506,-0.404700782367215,-0.190316865899
critical,-0.301912692245747,-0.0494384464247694,-0.0786335223948346,0.120406601019085,0.0405106015217114,0.116893479230099,0.0523538982875415,-0.0060195482893867,-0.0828812811933975,0.0655839466240786,0.0178256682125244,-0.0971461171549619,-0.201693732423081,0.044614342315241,0.0024754192042823,-0.275656385653677,0.143868600972807,0.348119281577538,0.0050804361876441,-0.161065198956125,0.0204273525714974,0.0561788857139975,-0.036674778640667,-0.0063769218039873,-0.228122219268309,-0.123038820690699,0.170103554356138,-0.0726343316031496,-0.0908767263081002,0.129198571336799,-0.0345333115165762,-0.166516375539744,-0.103244453573566,0.0070386808707963,0.023197379710314,-0.10027372380646,0.0650120381049097,-0.0497961867515557,0.158477903431391,-0.0384819672221654,-0.0619264268489551
