group,CD11b,CD8,CD56,CD33,CD11c,CD90,CD7,CD4,CD16,CD31,CD5,CD32,CD62L,CD161,KLRG1,CD57,CD39,CD24,CD244,CD2,CD38,CD112,CD154,CD49f,CD335,CD326,CD324,CD66b,CD79b,CD54,TCR-A-B,CD122,IgG-Fc,CD15,CD158,CD305,CD158b,CD337,CLEC12A,CD94,CD328,CD88
critical,-0.215154459965093,-0.0205603603314672,0.0856617222532463,-0.0405143503975904,-0.0647988678579069,-0.0795078919240727,-0.372545161605956,0.0668959026299752,0.0644117714280441,-0.18318058969089,0.0666132134914938,-0.0856707944625725,-0.149863765138819,-0.225850530205162,0.157357310712578,0.340709900200296,-0.181636667083883,-0.0036894658206799,-0.016938561435589,-0.0914792916416629,-0.259562657445249,0.135727663893474,-0.13084612912327,-0.218205357421094,-0.195451121448459,0.0453843827683389,-0.170838032286532,-0.0276430894563704,-0.167373464562607,-0.016606206919036,-0.0391534512015366,-0.20590921278772,-0.0032118070472387,-0.135408247917704,0.210607311342388,-0.138874941015763,0.0663359163272833,-0.243379921703028,-0.126945035669199,-0.194496450326933,-0.0699008842257203,-0.112849335680212
critical,-0.314625520670717,0.0817798435750051,-0.245478736834725,0.151682829617745,0.104255278686274,0.0842319962000397,-0.378398203794771,0.0903987511787734,-0.166664539676247,0.0878819119586055,0.056873288529102,0.0757520852688486,-0.156902582922934,-0.209710017580234,0.116849140771775,0.238305130004347,0.0047878267235894,0.110606321369194,-0.005934480819689,0.0226591871188521,-0.230244436503827,0.0644909118581899,0.0436720757297045,-0.100560497245658,-0.450106962742232,0.0433487054284925,0.0581173159348191,-0.0141549699925209,0.0299226259882617,-0.129747493509103,0.0923944266178799,-0.124914131812779,-0.0206303056576584,0.0653879960091321,0.14345052946331,-0.102480039435537,-0.0448988507302084,-0.178025064618288,0.0132974089621734,-0.258410442346697,0.053227195835883,0.152756383420004
critical,0.0365194531789337,-0.13837076431878,-0.368317730777211,0.136133686714257,-0.218407510214644,0.255524383729598,-0.371192949828764,0.187385154704142,0.0761901309398529,0.130810831793857,0.0870680432955523,0.22578642571886,0.141796772890875,-0.150422656630744,-0.274746674073188,-0.274517092963784,-0.0523654436566772,0.299560543171213,-0.219188656506137,-0.320088291324734,-0.0422570987665933,0.339116108542889,0.258154906131961,0.114624400187734,-0.233790440882842,0.287958415660419,0.0974242183890923,0.375810727676604,-0.0450219461754388,-0.29477706669704,0.163874169906949,-0.283008483661184,-0.0221558912232851,0.292580714913861,0.0664333675542558,-0.242637997068621,-0.120709115225246,0.0069747953334916,0.322612534823299,-0.219528844156196,-0.396840896077583,0.262749320925317
critical,-0.139961845043451,-0.0403715383611824,-0.164395983914673,-0.179527809447404,-0.181243210151921,-0.0481359551422841,-0.003650789968735,0.0267544070235049,0.149174808329057,0.0628501411673728,-0.162474491503667,0.177068568592857,-0.0195822164122097,0.1929231264812,-0.0754706819589651,-0.0478038655685838,0.0300399516042931,-0.0290143458345547,0.0259529490304718,-0.0695956059450101,0.0376659709282352,0.0886478846956291,-0.118933729748964,0.0327427561192848,-0.227364072186796,-0.163602553670452,-0.163117463560309,0.0379455607388641,-0.146172265497102,-0.0945041532223911,0.0200067964428178,-0.261880934738676,-0.239219655866468,-0.0348521942462186,-0.162087227562278,-0.0992972930204871,0.217773720162676,-0.241549473322228,-0.136020749933596,-0.133650579006722,-0.232180864846639,-0.0199975426294896
critical,0.12076731803348,-0.333579792509279,-0.334672724501447,-0.114046055790489,0.076907528973868,0.136220045423982,0.297156140081943,-0.0432328807298451,0.404087213938918,0.185609145399391,-0.266639674835609,0.105312131932695,0.0350708966530248,0.216178130170903,0.0929121885687792,-0.25236362524709,-0.123904952577607,0.15453264184199,0.130603987886946,0.187576089578106,0.23523216615077,-0.319396380173663,0.0657745598327796,-0.178817672944109,0.017330604779103,-0.013949155538008,-0.116055612408587,0.110408569380382,-0.437966360878044,-0.264590313233088,-0.0939029607089544,0.0618281214569686,-0.244813615066411,0.0165342848136244,0.394594655397271,0.119164541136947,0.0346436523986104,0.0526529677564797,-0.158596896017536,0.289912992519866,0.223025389118909,-0.202199053373708
critical,-0.0689729277544542,0.165235113591871,-0.639845521924737,-0.118393013895492,-0.297205997555769,0.263011961570528,-0.207875393353604,0.210329915879832,0.342474466111583,0.220492842381511,0.295167713763778,0.123961506120173,-0.112591925132391,0.165937673402979,0.0579240840571978,-0.0318837657352255,0.0229936736815669,0.241913317445615,-0.12150919805732,-0.0306118969272894,0.0263009490442092,0.160486999943854,0.265350129586319,0.177016163346932,-0.216684108573786,0.0767494157473947,0.0495075127139178,0.163904414934729,0.0325496602203762,-0.25652813131429,0.182513536710496,-0.0535487853519724,0.143702868776086,0.223984791613415,0.0190302429621323,-0.0658604638274184,-0.146536004184515,-0.0643386603615119,0.193217259936009,-0.215103756912893,-0.126271811435391,0.18004173168752
critical,-0.0395355476356222,0.0123969416388518,0.0303832658598065,-0.142777863759297,-0.129476064423002,-0.116290277339115,0.299147369543787,-0.215503086852466,0.202175320004746,0.115981129742033,-0.207933822429813,-0.169792134043072,-0.188789582145134,0.161036060285993,-0.160871910660768,-0.418458953813776,0.0522752904083057,-0.144006009988303,-0.0458555361020737,-0.307803074322917,0.362461614710991,-0.125033151713732,-0.147454717545532,0.146634692338357,0.154458188573745,-0.230226957970953,-0.128575797792583,-0.154473167065376,-0.208036984315483,-0.0576892520703472,-0.105893576577739,0.0444120120928149,-0.109760331989309,-0.145878069099133,0.087334578077906,-0.100084750612027,-0.260651167077062,-0.0325942683372191,-0.165637476943859,-0.158221593214582,0.187475127906299,-0.156352439185079
critical,-0.349016208981835,0.217052961642644,0.137819813200799,-0.157050276081611,-0.073957972703711,-0.254631303094716,-0.115153056254592,-0.0682733967835173,0.199190255082299,-0.177816511681761,-0.13126484511901,-0.0305084946058551,-0.0717050513175949,0.0488135994660272,-0.189009270237248,0.235129015973529,-0.226277150980139,-0.0840998170411205,0.002938693137169,-0.256788522072278,-0.0822405330473079,-0.110096437399053,-0.190823196362837,-0.306533171389361,-0.193907835744436,-0.135119093181247,-0.157767994955392,-0.197862819465006,-0.177271725637407,-0.26974000506487,-0.163871202965205,-0.171466780144821,-0.175580152877596,-0.162438712594879,0.101151882909658,0.082830548708351,0.0565021680641876,-0.257479359336885,-0.107760683397406,-0.041089344588775,0.0518195772246957,-0.0593360956815645
critical,0.26990921260324,-0.21012244425055,0.387783475114836,-0.192026677868356,0.528736376954464,-0.157422386568909,0.244922825752255,0.086184129627981,0.0976582829039208,0.103979817423098,-0.142783116369857,0.0181947668339437,0.0436257114588359,0.0052790645728531,0.0651173974246128,0.269311995726514,0.203278525801742,0.099548074802373,0.16897092589028,0.0502038845160999,0.440755456923547,-0.0375170958950849,-0.120272099044153,-0.122610688369605,-0.0074678768450398,0.0111111158741076,0.10790321200472,-0.0898867459698374,-0.0841921284835742,-0.034478774715397,-0.134929217041555,0.110706238468406,-0.0283458232721759,-0.0549811423299273,0.0572772306384967,0.229432358850106,0.260826868342154,0.205759894471033,0.139059738806093,-0.269488788149245,0.129459823482334,-0.0913524745718074
critical,0.021489371455194,-0.105136478824003,0.113940430991227,0.0212912082040467,0.152555223381238,-0.0646038220721573,-0.0272171643944099,-0.0917311349582639,0.427798671833383,-0.0795463307197499,-0.266735100402065,-0.0967071717280991,0.136449179757364,0.239235305419429,-0.0320227554639498,-0.0386090706495509,-0.0747565622706378,-0.0537650787862208,0.0619869665473083,-0.13394405531366,0.194615387615199,-0.264569534810082,-0.0704527556434833,-0.155292099765396,0.415643689363324,-0.182668946955736,-0.237810449787408,-0.0526052048083275,0.0932950929784661,0.0194807472820488,0.0079845728663589,0.095670576135617,-0.078332388579887,-0.0389027889068569,-0.293861226905418,0.0137037114582758,0.122737134973434,0.188899293543889,-0.150049686847933,0.0722346444363248,0.194112221012873,-0.166933937781363
