group,CD11b,CD8,CD56,CD33,CD11c,CD7,CD16,CD31,CD5,CD62L,CD161,KLRG1,CD95,CD64,CD57,CD163,CD2,IgD,CD38,CD49f,CD335,CD54,CD62P,CD41,CD49b,CD26,CD36,TCR-Vd2,CD305,CD337,CD99,CLEC12A,CD94,IgKappaLight,CD328
critical,-0.426240789715485,-0.144388599705785,0.0038918543576461,-0.0236077589027977,-0.220935540604178,-0.610493822433254,-0.0509857517432379,-0.293954485037271,0.0216651503448442,-0.0602499933877808,-0.44450396638036,0.365089257762458,0.325352870118418,-0.0283711908465458,0.563522928285614,-0.0819264608034631,-0.0540000984495367,-0.132802977168306,-0.708532407386265,-0.331608725680536,-0.537193938015983,-0.0207189362189716,-0.0746820890448621,-0.0983081011365215,0.0040712318454597,-0.0425358239658064,-0.0726065457504566,0.0274558800894161,-0.304013051326558,-0.503627526774487,0.212529390916307,-0.176467128100976,-0.296032376193065,-0.103167348909922,-0.203706239488485
critical,-0.168225285154171,0.0525362803624925,-0.0371149862469387,0.079929276410611,0.0668617057099388,-0.368023776741944,-0.13330251185787,0.088242297392445,0.0351534376704327,-0.0959737654634124,-0.0975540140278126,0.25649330479717,0.153392581339858,0.100533078729608,0.179265592689114,-0.0129898744752247,0.0441493737549677,-0.013722184677215,-0.231155609806344,-0.0060492535354994,-0.35347190938278,-0.090441426052292,0.140859839610849,0.179083769110122,0.145135198056441,-0.0760076776478354,0.216067548246049,0.026048068038041,-0.0837646912389182,-0.129263473849232,-0.108216134843502,0.0690455379300806,-0.255229994117225,0.0483971280760231,-0.0616346463067285
critical,0.180252063175489,-0.0474797899401361,-0.0362255328305223,0.0515410826286276,0.0887353669966433,0.158629279510254,0.207333300845443,0.271179566298785,-0.14336252185249,-0.0125222367929141,0.0519951714688183,-0.157585921845202,-0.131613084761183,0.0398539118963582,0.0967911816129468,-0.0036575024714212,0.0513162546508468,-0.0572399741343582,0.0413463932507375,0.1420752502414,0.364107428490884,0.132702680496092,0.157036257604084,0.144042367534407,0.127615783903464,-0.0128277339181777,0.104293108692305,0.0060424906270188,0.106636237787343,0.0938611801891365,0.223358026658821,-0.14569233833515,0.0635712362628549,0.0617904714406946,0.285929836503578
critical,0.0427889358396792,-0.150211219307823,-0.126559874632905,0.247377567917056,0.0587769322102044,-0.409805952511411,-0.184129898430222,0.264724256266,-0.139173812106174,-0.297504210633982,-0.0639436306185701,-0.228762740706207,0.072841576224139,0.12596078737568,-0.0495623444299631,0.100657860787596,-0.442376020340175,-0.159395453907996,-0.137758563719283,0.0933979958807822,-0.346685687094227,-0.173136650962202,0.254715451924157,0.112976911451783,0.351848850464231,-0.122276558503972,0.236877023985293,0.204099510439962,0.0741674396329946,-0.0476181700434295,-0.235765855201368,0.200291755873951,-0.292426320471462,0.0806835035977296,-0.109169600956826
critical,0.111926728600539,-0.266310714624575,0.166281380335467,0.112211981793858,0.205005617844899,0.350144386797811,0.0488991751967023,-0.042763692970873,-0.0553709023754093,-0.0133448423459306,0.274411215649596,-0.0043082642118506,-0.0009732759008742,0.125605971020676,0.0821196105305643,0.0928426201243573,-0.148974179228267,0.0698284845432685,0.321102853483988,0.0308166511196197,0.364349522069592,0.186154129022053,0.173468776474401,-0.0429863522886128,0.263115820948333,0.108176992508673,-0.0503385479375124,-0.109453109283026,0.229649296091693,0.162502148561216,-0.0889123060811077,-0.0242675312298857,0.0148089151385393,0.0750526849873343,0.107626646112686
critical,-0.205789236851826,0.0210878217774637,-0.340145126327116,0.0870471941817074,-0.226150337646306,-0.615625526297544,0.135565746877846,0.143703936900064,0.442469383538819,-0.0046648255233758,-0.124328997059741,-0.104757825191249,0.260406543786733,0.198105150426056,0.107290282485128,-0.0024869396680633,-0.191712294581504,-0.275276950912208,-0.105203796176837,0.145914917117451,-0.374484363595751,-0.144742557723689,0.107858309977262,0.340011792440022,0.29078874734416,-0.0199851949612731,0.218455491720223,-0.0894477218145852,-0.254909611066507,-0.340882025073274,-0.0086702149045467,0.268436002623708,-0.74032426024536,0.231951515394439,-0.399909227691118
critical,0.0054298864307079,-0.0499388322619198,-0.0311631663933552,-0.0980123431212168,0.101210412412236,0.110830208692866,0.0530293560313207,0.128311820577847,-0.155860508965861,-0.399034247006312,0.198116161948512,-0.268356876462559,-0.237064155386753,-0.204453831285274,-0.250524976289476,0.0145259330568498,-0.411946666750208,-0.158178591514449,0.305151339060468,-0.0289357943698149,0.0006166593003951,-0.0510898288854877,-0.133754287339712,-0.224287286804221,-0.0070185926689729,-0.0477267474283382,-0.0416538378429273,-0.046128405173172,-0.0266206708152849,0.0331980997506495,-0.0620149499297789,-0.12462045217281,-0.105782464466145,0.0092917206751068,0.13443843995376
critical,0.198773203842519,-0.213210725412099,-0.17960148110244,-0.0313379530067313,0.0372537784969217,0.10180811919313,-0.0117043063949445,0.0260436023644609,-0.0951147618327684,-0.0959794827004301,0.0272219446443344,-0.132769356836466,-0.329926750901333,0.0020079832225959,-0.545637372893222,-0.109365476732812,-0.21314138066155,0.0467082390665835,0.184403889333498,0.257880620245555,0.176458912860145,-0.0148443630552788,-0.134687949655383,0.0058144265504685,-0.0485024718336468,0.0751774067853618,-0.182130638673692,-0.0482550930536971,-0.0712244219099895,0.114404080240161,-0.282774576479345,-0.148802376580833,-0.184223664378129,-0.0547823603515007,0.218059654603819
critical,-0.4885778933088,-0.150654930142388,-0.190305434535771,-0.338445538969707,-0.0227345072366635,-0.155412877384965,0.143047123685198,0.125252379288304,-0.328175079890281,-0.519453026480641,-0.119852169313347,-0.05082051105672,-0.354823946252998,-0.117275837690083,-0.0983891118408076,-0.262080006817232,-0.107521913957868,-0.536888218797315,0.0152702677989261,0.065064634158399,-0.150746909337084,-0.469628679764418,0.0861227099107828,0.157329580986179,0.0628885995530772,-0.067485458310054,0.194328863198119,-0.21940206312765,-0.191550282962327,-0.0338885042608278,-0.236137612421322,-0.163825394630255,-0.299097856718433,-0.165841707745461,-0.0082757061948921
critical,-0.248498866189544,-0.0664665131174251,-0.224097964976003,0.199515366766011,-0.316076237243027,-0.0582599917707434,-0.0008108612736607,0.0599220475152678,-0.0925564391627341,-0.0656049835273185,0.152895105722115,-0.312425976821086,0.0823419427869184,0.0940196980397972,-0.211514968086603,0.0335083498882027,-0.0225792169722131,0.183721390649411,0.209894821539647,-0.0536012518207582,0.0829152314186449,-0.152099270148993,-0.135149235410755,-0.15787241660379,-0.0933106226792139,0.0291241182204243,-0.0648141555319223,-0.139874527468158,-0.104794971034899,0.0987043756843419,-0.0722756591036884,-0.122056540589294,-0.127363049393934,0.066411927090096,-0.0992239479309628
