group,CD56,CD11c,CD45RA,CD7,CD16,CD31,CD5,CD69,KLRG1,CD27,CD57,CD244,CD2,CD38,CD49f,CD335,CD66b,CD54,CD62P,CD309,CD15,CD36,CD158,TCR-Vd2,CD305,CD337,CLEC12A,CD94,CD85j,CD328,CD101
critical,0.0476502053125364,0.210783476706863,0.0621213301818678,-0.0460364963056503,-0.0841577266788414,0.151024123119895,0.0558919971568807,0.141012645099104,0.0581628064500549,-0.0157280089442053,0.206241157538831,-0.0023374019340016,0.284141044922782,-0.0642144850957312,0.0209520055606683,-0.0996758501686833,0.219068832649587,0.0111465841303639,0.108939266171484,0.10402203992651,0.0907998412921017,0.0054920191785335,0.117036074018402,-0.0110801382151669,-0.14132018085629,-0.0243532402678928,0.124316748445055,-0.0667094097830465,0.106026217491282,0.080625915635222,0.0248993067310839
critical,-0.254100798763324,0.0013031150987623,-0.0646592938519261,-0.249441962086107,-0.25715625833783,0.076490200010772,-0.023321387084643,-0.108804290222365,-0.0137803464245547,-0.0104302159037833,0.0661591121804968,0.111044903971889,0.0407265634174514,-0.122938199255299,0.111442431281412,-0.204226608089639,-0.0478053111918122,0.0515364157493444,0.14312520684839,0.0452697822507802,-0.0026775080554573,0.210100292301804,0.0351367069682589,-0.158835518807444,-0.194807187289899,-0.104192077287193,0.0814602072323791,-0.039187097071488,-0.0024756419240382,0.0331592986892739,0.126729520702676
critical,-0.21094763965424,-0.23478984292512,-0.480206209705881,-0.469754308630737,-0.290788704985632,0.221278000012647,0.154699100169057,0.125535049414752,-0.158097770706196,0.0492925190617056,-0.0429987315562825,-0.415567728646758,-0.115164425374353,-0.322500416032221,0.183675199952577,-0.285242061655656,0.369146316661139,-0.187523693189441,0.191655635039681,0.240491124699402,0.212490581348167,0.27437959456647,0.0290457509933004,0.0634890988285746,-0.468683376665788,-0.0429631421114788,0.396805580795768,-0.161054273613375,0.153607840666106,-0.393559568828181,0.3489610174844
critical,0.19810451763843,0.160733405839222,0.0219115331482654,0.256358089322903,-0.239359322604264,-0.299946482824161,-0.0263183083686439,0.0881785806142023,0.220755089214486,-0.0482821693777867,-0.0515310761986813,0.160320093532605,0.239317235916257,-0.0183079909377484,-0.268643336066739,-0.0512828253445835,-0.26535156842804,0.241417238627935,-0.138742778249164,0.0103491585121461,-0.15865864646443,-0.0469372188181841,0.0495649713597652,0.191097296592496,0.0057477856152243,-0.175988501645259,-0.183911589238838,0.31544975831322,-0.20288699854724,0.172644339762492,-0.236823192354438
critical,-0.0474741861865535,0.0434835817826933,-0.507779580273463,-0.325151461853726,0.249604745033913,0.309811917144623,0.123794096525988,0.100625615491632,-0.18606824114955,0.526632712202364,-0.211303819981808,-0.281313369315769,-0.252534346280252,0.117007933731665,0.477009320751587,0.170539660173708,0.406776946513037,-0.0953076695428812,0.244093025057788,0.272468530868719,0.406224683754341,0.384334813502907,0.0407554901257252,0.332351538522015,-0.0664368680675013,0.155119374962079,0.519750054388226,0.151343858009248,0.548251003248856,0.158314234548801,0.507837977470144
critical,0.293488988434976,-0.129833579179158,0.0337597351853117,-0.29531616678402,-0.488121285170153,-0.516211818810065,-0.216860791613254,-0.556096976908123,0.212694411092955,-0.332250075338768,0.48552203441495,0.0021861782587213,0.122094916085571,-0.336976502633447,-0.415882197313488,-0.287288249523211,-0.265039927420271,0.0906846351413652,-0.518242580421201,-0.0491672218447572,-0.379441658313943,-0.354711989677826,0.145450481524699,-0.0941516877676176,-0.187920916595364,-0.354215365871876,-0.313623910189387,-0.324880846647749,-0.0030705999345813,-0.246070010418162,-0.182217750416446
critical,-0.128785641999828,-0.165062219658225,0.0598243509425366,-0.194256037914159,-0.463788046431062,0.209939025388567,0.330637118274908,0.26013099962793,0.246998073601615,0.0989148648340988,0.142238873725123,-0.0031433250802763,0.295463868315622,-0.172788533988022,0.247595510806414,-0.17352272725287,0.29458132208974,0.145182324153532,0.179601706377052,0.0960823645990573,0.205237634060159,0.121911708137947,-0.0506421112117375,0.0001518480619996,-0.0646122266963225,0.124542480479096,0.270602616213629,-0.230039458045146,0.119526861173413,-0.133807956438646,0.31145279424396
critical,0.0390116483782934,-0.157128611308639,-0.0261790908737787,-0.137693130584294,-0.113790607923836,-0.182029188869623,-0.0096639799888465,-0.128415635497664,0.0920165106421652,0.0686247239797459,0.0915005408586843,-0.0837342863267592,-0.157051304920208,-0.0746129008357326,-0.056974416651214,-0.252170142073032,-0.115140924989986,0.0061880680328681,-0.0062520268674701,-0.0130290260199653,-0.10902510704164,-0.0247285797685463,-0.106792462236291,0.0577422179910294,-0.123605574415023,-0.206683525016717,-0.0619872345084928,-0.083519263385229,-0.0980960708411257,-0.150265167860198,-0.238949561484687
critical,-0.346425303171651,-0.626616240171855,-0.309551341350601,-0.441185104266702,-0.236426713318018,0.0172621608578312,0.0859713201691021,0.379252579255587,-0.17787178869852,-0.217854024330128,-0.207189769908156,-0.167466905324328,-0.345932526832711,-0.119906307375658,0.0983777268474994,0.210142580988331,0.0047552988190494,0.04923059946779,-0.0667074287397786,-0.161426067730521,0.0100229058198919,0.0611511927311511,-0.167947507246685,-0.0336679865750842,-0.237529291100929,-0.0840851283195285,0.0448223489211946,-0.0207610461256607,0.10432816755962,-0.332127817150252,0.12447861513937
critical,-0.202280946838652,-0.17363302016867,-0.0584188865251874,-0.0365332139989267,-0.0094102584653783,0.153670021263248,0.0301812154237965,0.287457798511213,0.0733732523961523,-0.008068066474107,-0.173562096924394,0.0628086219826918,-0.0172385278915927,0.0093255762918766,0.0775099925542658,-0.0997021763659629,-0.0251994263309517,-0.1615567726651,0.0975620568025676,-0.0771937439955707,-0.0667241125105784,0.103763609427323,0.0522286988987595,0.014082827936011,-0.226895680488485,-0.111812675292819,0.0826520391062918,0.115363070420873,-0.23625108720936,-0.0620129651439596,0.0198802989291765
