group,CD56,CD33,CD11c,CD45RA,CD7,CD16,CD31,CD62L,KLRG1,CD57,CD244,CD2,CD18,CD38,CD155,CD49f,CD58,CD99,CLEC12A,Phospho-Tau,CD94,CD101,CD224,CD11c,CD7,CD16,CD31,KLRG1,CD64,CD2,CD38,CD335,CD54,CD94
critical,0.0387439942932995,0.0764551439653038,-0.0430821087294911,-0.13896127992477,-0.308332024192457,0.100012770692195,-0.114559755332038,0.243485920126978,0.383456073548869,0.479677720495997,-0.192592202033518,0.215791370179318,0.053836666642634,-0.490917681531805,-0.0925762112330361,-0.263332350538704,0.0210903371733464,0.306012035803221,-0.0720140094355903,0.0499648079546776,-0.151851144789066,-0.0328536282731139,0.129062669648186,0.0359350333674634,-0.174328316089781,-0.0284159508906969,-0.0751661561913029,0.34325470384319,-0.119553131131544,0.497578976932247,-0.420338128239521,-0.110420675671452,0.203380916799207,-0.155150881526743
critical,0.291523118770302,0.108743234606302,-0.109290844813073,-0.091927498663525,0.0893805182781329,-0.23883373715541,-0.18646420031825,0.059826970351299,0.0098718557336921,0.184331907323589,-0.0601917496991968,0.240767166354884,0.0625213378383276,0.0714851846262781,0.0076665706993646,-0.0089145406826592,-0.0014596323627946,0.085989930184018,-0.0690866648139658,0.0385448345443492,0.167839433214863,-0.111953058627911,0.0305740322860035,0.0115323281969069,0.459634889340954,-0.154577866073645,0.122789774872289,-0.149967798940668,0.0341408977003552,0.166694613276663,0.279971384432216,0.452969621585046,0.274964231257691,0.279479312240337
critical,0.345329986632903,-0.0811810520497,0.12891355065425,0.232000203259784,0.374666437898256,-0.144538120545111,-0.179195212914211,0.0546251192618533,0.197029140278739,0.227781236125909,0.327248858310948,0.400578541732916,0.367893649962316,-0.0792204949529729,-0.12127606550273,-0.174593865791787,-0.141871870513783,0.220112672227647,-0.265628163805925,-0.0063696115365037,0.265638507839939,-0.130401777858091,-0.0343010346164866,0.43939931662733,0.26831923652337,0.0962535320873475,-0.230235577658119,-0.230057912347906,-0.237254542131594,0.243568477112177,0.293863988606356,0.212149634588076,0.236650784192261,0.255844630072264
critical,0.30402651448128,-0.327614013118117,0.169621624856375,0.454091711786048,0.36020490555399,0.203182427059913,-0.424781590379912,0.195956157782787,0.311973515395833,-0.0257655380993407,0.416889534462987,0.341982688088087,0.380077407714266,0.142168517740784,-0.277243138980778,-0.325212890808104,-0.350487333616057,0.263260415574705,-0.517071105224603,-0.0814240038259066,0.459551640638981,-0.456300992325384,-0.282846696294113,0.106180766968353,0.420758322417617,0.272710793061247,-0.278605504942306,0.374352929402939,-0.189160208673563,0.340798894516457,0.066111128902422,0.238030440266308,0.215499264512578,0.349937148607306
critical,0.23655940638257,-0.342638369370548,0.0780432941696846,0.60040518835718,0.135026711386224,-0.283339499398471,-0.361079289023662,-0.532329016018767,0.0735656436174498,0.378220854429802,0.369355536196727,0.0506852814467429,0.369660221705665,-0.0650314364884238,-0.303485906413259,-0.501094966495079,-0.140089193711138,0.110876968750187,-0.443842524042893,-0.0555670205605433,0.0991058166963786,-0.446392837567907,-0.272292609891531,0.2978138595602,0.0534751218771165,0.0350322449170405,0.312183135301707,0.192489993465327,0.366666197595973,0.239153431978312,0.273505031515528,0.275418296606871,0.308472397677938,0.337838547556128
critical,0.38411906567175,-0.298889013327215,0.364027953796347,0.51428974456622,0.729971153091164,-0.113570680301721,-0.438215317220214,-0.241298702072807,0.212976967600551,-0.055232275598853,0.618900012856088,0.448245633578166,0.634831855323887,0.260047989477329,-0.331118550196961,-0.412144405816521,-0.49901291256265,0.196524871169726,-0.418873487999105,-0.31176816550322,0.560611958903356,-0.515753306766611,-0.379598190927022,0.133149980386452,0.0698110142529474,-0.42805783413535,-0.338411050613892,0.220464715051847,0.0761053350596995,0.0826662285686248,0.0301085931417623,-0.0469517537313677,0.227382019008155,0.113733020896472
critical,0.218072833657606,0.104310644376214,0.131625023787128,0.133139330179392,0.120082478691956,0.306417345787873,-0.0140966167657393,0.320856756074924,0.14333087974892,0.287158937881853,0.186917391965081,0.10802879758219,0.197456879697432,0.0339964200028593,0.166476334223961,0.002890056548576,0.189815929022409,0.29575334017062,0.191943330194654,0.21491543654521,0.274917108001225,0.134477469481274,0.180157348071497,-0.148115696788199,0.0100810255272005,-0.05204612493235,-0.136959074698829,0.008976095001718,0.0840113048194047,0.0261751164450834,-0.0933760405656677,-0.0635907002585314,-0.0908194027297007,0.0651824720889537
critical,-0.15953601445695,-0.0162163701166197,0.103491647351509,-0.336910503183625,-0.0961556045778476,0.03419614124136,-0.0620476375792219,-0.0367074236002943,0.129387011965679,-0.0036010621780319,-0.205847840224657,0.0649309545627199,-0.0396225948689824,-0.32073704208121,-0.0753075785869679,-0.0832082859557746,-0.147956596843884,-0.16547710075726,0.0083385740223988,-0.252683055977372,0.144355026317758,-0.125996500103469,-0.0991195014720036,0.0204616452925231,0.241180868931708,-0.0303268847901777,0.164101060747766,0.001674961043183,0.126456882238183,0.0351159914134945,0.260707427535639,0.22335581164249,0.34178138032214,-0.0006336788666554
critical,0.189784842161661,0.0455485858361401,0.0219246265717442,0.212072155411656,0.173291722921806,0.0963862389584582,-0.0476598380586584,0.272182725675446,0.297224742911455,-0.136564781338123,0.211199195626639,-0.435235289151672,0.228793569161044,0.530179070624834,0.0927638367160688,0.164483395152433,0.147411079893558,0.0574732582631718,-0.15789558971461,0.315595730565215,0.354904011345905,-0.191076417636905,0.190664794355854,0.0023139447569123,0.24098832252732,-0.199942180154978,0.128681562758378,0.367088475081684,0.107221902939445,0.260273594841532,0.0574948719398958,0.118328219157066,0.188476255071751,0.563266265359152
critical,0.201283201083777,-0.154328637607729,0.132603354472831,0.0029340140250984,-0.0704519581775709,0.131108799491839,0.105615686749708,0.191869475594468,-0.169729675561049,0.0382302888316543,-0.0790549908186837,-0.236244127673115,0.120769677057697,-0.0333170617521566,-0.0211542442087698,-0.183405278726532,-0.0045732401556629,0.187832424076009,0.0137717715723668,-0.0300540331440769,-0.107850411286116,0.0802808842118468,0.122521619968705,0.0844926162866321,0.340307928852277,0.0234029500496683,-0.0777102343915618,0.240632250440152,-0.138693962594648,0.0572003273060247,-0.0067007573355818,0.0342571105474999,0.0555067867762486,0.12910248609701
