group,CD8,CD56,CD33,CD11c,CD45RA,CD7,CD16,CD31,CD5,KLRG1,CD95,HLA-DR,CD57,CD39,CD244,CD2,CD38,ratIgG2bKiso,CD52,CD49f,CD44,CD335,CD66b,CD122,CD41,CD49b,CD15,CD158,CD305,CD158b,CD158e1,CD337,CD99,CD94,CD328
critical,0.033835324420147,-0.0594030737794206,-0.0564641032508422,0.0812574215414022,0.157334136483191,0.276952878276228,0.292497924557255,0.0769586392263653,0.022966842505481,-0.228090012647942,-0.149633110143801,-0.0272702467065831,-0.236562927846,-0.123428566652836,0.0249508131375756,-0.0313091515206185,0.302183797237387,0.0362747225152601,-0.124665413873837,0.0911956690513157,-0.0834671869906212,0.334599118823573,0.0743583321125419,0.129134165282957,-0.123993569947203,-0.0541999590552014,0.0089617384823596,-0.1796733069909,0.130055997385056,0.0404924301582224,-0.115936231762754,0.327219278103421,0.0261930444889315,0.007258582084469,0.279643672594726
critical,-0.0505659956755879,-0.0668465660383872,0.206032971848812,-0.0551021137589535,-0.099300582338315,-0.131718360369255,0.130040460263576,-0.0650078151363375,0.1261696321366,0.164592407710802,0.130980259687363,0.121497763264727,0.183830082040276,-0.0781886205790967,0.0520906589629906,0.056166888613223,-0.421644739566863,0.0020666757703617,0.205048759105111,-0.0047169337947325,0.121524248672111,-0.182551380939872,-0.0080100601863257,-0.172688966968345,0.0584372863676546,-0.0787585271765899,0.0576837120223066,0.130411556093795,-0.0499188744453321,0.0896444392390153,-0.128931525616137,-0.0226986126312614,0.117107721923822,0.209664997982773,-0.280009311355471
critical,-0.252644403559775,-0.180374175974751,0.110601466141727,0.0082410737607476,-0.271856248436597,-0.110005893721999,0.0596115212574883,0.0590537947862128,0.0543596734840173,-0.0369202754662266,0.192761945568746,0.286770886009229,-0.206319096328464,0.136217114167415,-0.270145968360495,-0.271316164437263,-0.0169677862346605,0.144445631122483,0.0195583283812327,0.0714966815727839,0.0446643265688868,0.056369242946702,0.305886123343908,-0.0058532694687241,-0.0615047439324692,0.0081942650779124,0.282992395604886,0.0490466089854348,-0.265465548226855,0.0248423224583686,0.183746376502521,0.183782136420685,-0.322322289173199,-0.0040290349956379,-0.185712862443118
critical,0.0368110328442645,0.019930839384285,-0.197197635727194,0.11573799171798,0.495872501038271,0.347570496290462,0.545459767542593,-0.071944089399911,0.0038961791779414,0.283058057861289,0.0060558037406378,-0.103763164646825,-0.246072357189104,-0.0629482340714478,0.453689632168446,0.254095562116926,0.363506210058047,0.0194510887332893,-0.203351409916875,-0.0645881888930266,0.23182719356014,0.312733316169676,0.0555529120228261,0.326143265767309,0.0795079312584241,-0.177802553038357,0.0975097555184614,0.320610835227797,0.245378887560242,0.282045156837277,0.159438570437352,0.233791456854478,0.513212700190927,0.22627931482153,0.332682534622278
critical,0.0592976514848244,-0.221546202203916,-0.138139118746228,0.0263659777600286,0.132495948571196,0.0780623175201609,-0.0995823999030688,0.153147986490335,0.267936796999601,0.343116664872106,0.107952518671969,-0.503752143501819,0.117418059721074,-0.236772156533097,0.130603987886946,0.251074610174586,-0.125035505068765,0.615755063689051,0.0929440759166034,-0.0235179705912887,0.0801454365331329,-0.214150947317366,-0.0891699165333481,-0.144346755999931,0.227259922854138,0.122661660373545,-0.0507375602614161,0.0859125731850287,0.126708654360729,0.08283646159012,0.326359570334201,-0.0256368841464524,0.349408342311445,-0.397806517100653,-0.241695317526212
critical,0.0397696504662234,-0.322357914906814,0.042162334967133,-0.195597109502515,-0.272967545663282,-0.418016458569373,0.228762791793349,0.404970906706507,0.329806181129461,-0.400594488644352,0.26541571870108,0.17868770567979,-0.0711036191617419,-0.0142991908207244,-0.172143907404479,-0.456145477946499,-0.0882104215933129,0.159433316167757,0.0304805130009465,0.288444664577271,-0.226751491491364,-0.184982849287494,0.216940611161457,-0.314449191454204,0.592971521645193,0.557469916419416,0.215736059910938,0.193556671912245,-0.171491057846126,-0.0368985701437175,-0.0294963234922231,-0.135449811287394,0.0644979401435794,-0.439744133590397,-0.197917971725633
critical,0.209558653759403,0.0514422092546994,0.202180648996069,0.100690584000417,0.0562783647774883,-0.217696410575861,-0.138578482404609,0.008594770521222,0.33097357446175,0.264187591388898,0.358350396620086,0.25569690454704,0.428614978509327,0.0235262772667462,0.0913513590605942,0.312580780061798,-0.294457363261053,0.168100062251925,0.36161857751384,0.0051946971163695,0.0294891133198552,-0.0514542062586537,0.298824873064509,0.0607783444911472,0.238467160910491,0.0459287776520252,0.23506024052387,-0.0488668060968617,0.154706057922607,0.190081331581195,0.265372924180265,0.172230034977463,0.0208463577563018,0.250933892809282,-0.124422309964587
critical,0.0522977164945126,-0.306312051287401,-0.0266764921403519,0.0881784662108864,-0.260585164835493,0.0527304510264831,0.147355047048668,0.0185570025096603,-0.143845922571264,-0.0985315449436981,-0.294184140559692,-0.0651483987018774,-0.182535237221866,-0.0861935250913114,-0.158676469349194,0.0355728090306941,-0.0991559787401938,-0.352028566872312,-0.15647380664751,-0.0369561856989271,-0.0545615998154535,0.0188277665525936,-0.21693726475829,-0.107363190972522,0.235989764896,0.0634129410298467,-0.0325793161117893,-0.0661345286275695,-0.0014269509329978,0.0083083799158433,-0.141347306928131,-0.233422132719149,-0.20244604405868,0.103964801869189,-0.0649694733182637
critical,-0.254635455793202,0.374652978567839,0.0691817272517706,0.538570642171341,0.242946345975948,0.450963501987498,0.0437120555804406,-0.161694718877058,-0.169565820293071,-0.0790669910062409,-0.247294523297841,-0.156973077874695,0.379616543804362,0.0211588839555887,0.0902412339571506,0.423609735248751,0.0256818140254665,0.17570608793397,-0.220762139941812,-0.258639150183432,-0.0098199008160791,-0.206958602488508,-0.107052214877626,0.364335734646023,0.139899988098126,-0.0824057511385149,0.0429304809973405,-0.0184933568559519,0.168821037429659,-0.0684468024065591,-0.076450209642171,-0.080962296868872,0.306678231215154,0.154811477655693,0.342197557555226
critical,0.177256527008041,0.175176409754342,0.154654856323828,-0.149188112046335,0.0170119467746163,0.0348311407893958,0.142306153527456,0.258659401102175,0.0449381373115328,-0.0697659564965306,0.0851446865604618,0.16947481543334,-0.050281952586986,0.283841492818035,0.185288636103884,0.123225329676331,0.171680231734892,-0.0262923988618845,-0.24582480309626,0.142630764848946,-0.0169756090932646,0.111669213113781,0.0515153843776482,0.0328435716501045,0.120792195452578,0.0087414710630521,0.258296548397795,-0.0550388764377067,0.206446840025824,-0.0234862744143302,0.201126561903819,-0.0150662751706709,0.191700142768818,-0.331031878820655,0.0975259865984521
critical,-0.210538515463858,-0.0296437943658744,-0.195596858032156,-0.107532039155945,-0.0308390197077633,-0.0359914812128024,0.222833065923612,-0.0009572548148451,-0.0529883543179868,0.0448591170215512,-0.248056382426512,0.140799735740247,0.0184521570295159,-0.0699198779211884,-0.119865877246595,-0.304865222985848,0.117432215965629,0.0385136431479451,-0.104966613417662,-0.046269966929481,-0.0433405392988282,0.109274629802901,0.0764008149493452,0.112273739016223,0.0077592908638936,0.0378109184489546,0.0499657074951947,0.011179666195495,-0.0408134353649874,-0.264772973811031,0.0125953539994062,0.0192295507260277,0.157722339994789,-0.136500296828628,0.0691363771063582
