group,CD274,CD11b,CD33,CD11c,CD123,CD7,CD16,CD45RO,CD5,CD195,CD69,CD62L,CD161,CD95,CD1d,CD57,CD2,CD28,CD52,CD49f,CD335,CD107a,CD58,CD62P,CD267,CD41,CD29,CD49b,B7-H4,CD337,CD307e,CLEC12A,CD94,GARP,CD328,TCR,CD88,HLA-F
critical,-0.138064025373986,-0.376321616620438,-0.0838640496028099,-0.0384595873847745,-0.0902452289572843,-0.448263659054955,0.0780897080491108,0.0332754912457974,-0.0670093502677499,0.0059970949859801,-0.242164037128229,-0.0645338151656863,-0.131250588911148,0.0948405509772604,-0.122584434476461,0.441093079939964,-0.23902200350869,0.0508059817515746,0.108297376623645,-0.275583318775594,-0.31579926830858,-0.0795920821862495,0.0540207716735002,-0.150407835444731,-0.0068073081386776,-0.152309231883032,0.117872365358336,-0.0051213230150798,-0.0320357692957794,-0.362453574800623,-0.138427719655204,-0.118918773204615,-0.506074493677603,-0.0833188993985241,-0.257365547080809,-0.0087796276371694,-0.108068520167348,-0.0154143421998434
critical,0.149090581465393,0.157077250319229,-0.0424094998110333,-0.188206485400134,0.0619379526416004,0.117142842072655,-0.473668175510435,0.0017602833036436,0.10303625095584,0.0092815622838927,-0.0949550533037409,-0.0686061241769384,0.0741491420452453,0.0207630289120733,-0.079229591096473,0.171349874084539,0.130866458143245,0.104382962960118,0.0856497494047908,0.0692606639711875,-0.210108854045761,0.0250141034117803,0.0596787400335707,-0.0281953065724855,0.068747381250654,0.0110643615187749,-0.0827628839028805,0.0376430353046228,-0.0323510427228754,0.0946733391659212,0.0468850026875091,-0.100871367441529,0.285445123455369,0.16689505002987,0.0710294447318377,0.0195075943564916,-0.0414248249034418,0.122154852449008
critical,0.137629303274355,-0.158375605612364,-0.12297537930175,-0.446725723756186,0.041726454529853,-0.384887172003417,-0.17430306503228,0.0663154268452906,-0.0525265092029202,0.314467813386642,-0.0292223062174916,-0.0191782004936523,-0.339741673171483,-0.147555570051875,-0.120557185103397,0.373474645063096,0.0109495484480784,0.0204901448768296,0.214673127491828,0.0105020503741568,-0.24428851096676,0.0865544537180826,-0.0084907587662664,-0.0063824651236553,0.159003177799602,0.0027303168498947,0.170663314141676,0.180746577776261,-0.132272724342478,-0.161345909537359,-0.0264016852990913,0.107077617272491,-0.202345073449248,0.192752885890314,-0.138061248579525,0.0468101087441397,0.0477828402722333,0.111337908268197
critical,-0.0213453552570552,-0.0228462353858287,0.0557796643703552,0.151195295539095,-0.0745016772690854,0.321422429917532,0.26425360850919,-0.195608230750675,0.102962264452365,-0.274405714915199,0.0547631375490542,0.367793456641445,0.339014298143165,0.125223323406565,0.0166274547212698,-0.234068827570123,0.135047934389316,0.0668022267533242,-0.0871260386376914,0.0091259693440339,0.292185716619737,0.0246767447068498,-0.0005536623093401,0.125780451715757,-0.0139439864399268,-0.0639769490111635,-0.0130071286409496,-0.22678877313931,0.16948507879085,0.28844152359774,-0.0231271615556924,-0.356883841839907,0.276739812199193,-0.261100258587851,0.0822777788289994,0.106993172849408,0.0060030864107645,0.156135590434938
critical,0.0674821281605704,-0.120848424358553,-0.0230926589575771,-0.29959863343934,0.157016595564799,-0.489309537054647,-0.180432279954664,0.125806123796603,0.295987063795928,0.0909727667240876,-0.183465105242613,0.15826657538314,-0.390877386606982,0.20998427561362,-0.0077806335583636,-0.186716624338763,0.0788257497059746,0.219154231381484,0.320924701921466,0.200470425178157,-0.267688684146708,0.23996439648146,0.0642886172528544,0.192019846378793,-0.0366903009894936,0.188491099469314,-0.0357023593931011,-0.126269356266885,-0.0017834706486788,-0.10003252579929,0.198031725838083,0.239243540205742,-0.119447733095471,-0.159258297960402,-0.495640135591152,0.150886942361493,0.275630090012234,0.150318326397744
critical,0.548504831873837,0.271302928720949,0.175124532673257,-0.14853243705007,0.399972145902906,-0.267561686472503,0.198872060292461,0.34459696235556,0.282751481062434,0.51278419052311,0.569503705192928,0.312896705939168,0.110838129303402,0.187244369333511,0.289383772249456,-0.129721781387345,-0.637136555170979,0.187949273028511,0.0410640244596085,0.483726639201834,0.0737107231511998,0.545435461085724,0.420392113140953,0.627654841164343,0.216802706406106,0.533547183024648,0.426219954318428,0.504119417765152,0.399054844082281,0.149206432746269,0.287016042595012,0.211136602591365,0.0586325511453863,0.119973680391641,0.125253490375428,0.224567945943622,0.358178633141669,0.317659265361112
critical,0.12212550996015,0.109662366484922,0.122225389561904,-0.142805301663016,-0.0434383672113754,0.0894602552901236,0.13648713175812,0.167268140270028,0.182938282161941,0.112176523945571,0.0365044633141068,0.524992482250578,-0.0605672629471081,0.234335040602713,0.0941021596073537,0.22820224587123,0.385203815478692,0.0337359373559407,0.23658237883647,0.195034335058248,0.21440949178246,0.151097971006452,0.139311451405371,0.182783189988115,0.0278926342499835,0.311214982107022,0.14819009835677,0.130927728205176,0.0877690521761153,0.0658329493989925,0.18099546326413,0.146580924170823,0.100173825762331,-0.0158054454030586,0.037577401996591,0.195296745050265,0.128247312017518,0.129418237764129
critical,0.050519574725056,-0.0380836613247975,-0.0183337098192189,-0.191807509634929,-0.112484637865007,-0.0084758559174478,-0.152484468234872,-0.109724219234742,-0.0787856325362699,-0.12825296085876,-0.142117608247603,0.0012972654650938,-0.029552526079918,0.0499127154391755,-0.0889871420260942,-0.0867766573862066,-0.158881815230263,0.0543239173813376,-0.0412025630576306,-0.0002579318177671,0.0490481802723542,-0.0564774421883073,-0.0027826714269655,-0.218246496447655,0.0874530145124333,-0.266034641100445,-0.0175572678402913,-0.208536194060917,0.02090602885533,0.0255288743600619,-0.1348179969265,-0.235270484242141,-0.201607069606656,-0.112808776631192,0.007655481641771,-0.0371330593611792,-0.0195624268301188,-0.0294087240860775
critical,0.126977563030557,0.324851092177501,0.178818180285185,0.0163133105362318,0.276531295147729,0.0587861070078648,-0.12101763535696,0.0352988614120847,0.262493686935734,-0.0392673689722754,-0.241321511529375,0.385621162642778,-0.0385777795708497,0.184501507201852,0.200057759311751,0.0636839577523393,0.187859696898954,0.151875357369141,0.235989111566437,-0.0338336097623675,0.102929341321557,0.0570750886639905,-0.0058432178450743,-0.123852107052048,-0.0001744621265387,0.0126234260783905,-0.150162861808058,0.0134803149088609,0.0569543667897275,-0.209345367618083,0.259952586205552,0.216379744078711,-0.126012032055194,-0.0622309492832376,0.123093895640109,0.169800182730895,0.0240706520300318,0.148054007811329
critical,0.0997369577085217,-0.0073676320704128,0.0186325256678417,-0.174646888874901,0.0004212540886139,0.389641373665199,0.185793923941155,0.0486638016544831,0.108701494078984,0.0512387561206506,0.176271845753109,-0.0900279393780534,0.127535511320149,0.282863578745129,0.132822270346182,-0.116936882626434,-0.0443954783614804,-0.0177821141028952,-0.153667184898333,0.247074772851269,0.217499024710116,0.0279612484701082,0.0217028794785077,0.0330765033991285,-0.272333561869836,0.141629476154187,0.0490376805968749,0.0424570339301633,0.116758998569958,0.11146055979662,0.0475781531455871,0.18653176809055,-0.0348154125385596,0.116352616839975,0.22577012271242,0.0108407515826164,0.0161009596618461,0.18785679405537
