group,CD80,CD11b,CD56,CD33,CD11c,CD10,CD123,CD7,CD16,CD31,CD161,KLRG1,CD57,CD39,CD24,CD206,CD184,CD2,CD18,CD38,CD71,CD49f,CD326,CD35,CD58,CD11a,CD169,CD370,CD54,CD62P,CD41,CD309,CD124,CD49b,CD26,CD36,CD207,CD49d,CD305,CLEC12A,CD94,CD328,CD101,DR3
critical,0.0348094397289462,0.199108062839009,0.212195960619519,-0.0715137977035327,-0.0596273783958526,-0.0248757743853913,0.0767653829548352,0.237172743184075,-0.14549932595859,0.0556872274870755,0.242388846687142,0.0002883083704128,0.0459539158452305,0.0049628683349325,-0.0788643917489917,-0.0211154278566006,-0.104530825835205,-0.0958275421738154,0.136072032933487,0.272519293793948,0.0335773248023243,0.079323751751168,0.0192715795457822,-0.154569213567161,0.128547581275035,0.162435562757633,0.0655862735416881,0.0918152944105218,-0.0524260190844334,-0.0020606979452548,-0.0182557501822409,-0.12889514236251,0.0643919458859839,-0.199653550271454,-0.0948529499560758,0.0502972800188932,0.0491696333205986,-0.180727222966989,0.0603178969611123,0.15462918976087,0.185907768896606,0.217284073626253,0.0066069008561145,0.0119242588829231
critical,0.0419201015653002,-0.0359462782680335,0.0952209705287011,-0.177762232508693,-0.235138283874273,0.0415598105738003,-0.0559198002319067,-0.172415949685059,-0.342715376334255,-0.100428156090327,-0.0349283917715303,0.333852078860254,0.34674679215149,-0.0074899573296951,0.0092575086540079,0.0496416183418171,0.051808564941123,0.261690430122849,-0.0667195704733496,-0.164514350108254,-0.0252407303538281,-0.076877037707229,-0.0342106338926309,-0.0459614689066776,0.0673149232385492,0.0682325908285476,0.0850286645957358,0.084278158465333,-0.091196378396823,-0.0056743524382838,0.0412626626512527,0.0266384331848238,0.0612053316780023,0.088663472755639,-0.0688184800960179,0.0810083118437176,0.0397844425818838,-0.0238221571872128,-0.0531680810314698,-0.293809061255039,0.0095994419254706,0.178018854326916,-0.138263486604401,0.0784378170928422
critical,0.274676551328392,0.151036863666818,-0.553655850555023,0.349241219942156,-0.0237087398393322,0.237706964777092,0.25860454703321,-0.258950078949623,0.159427848991642,0.344875835184999,0.160420888749364,-0.119941434692676,-0.171495553313352,0.0899627505299705,0.448703359161333,0.267091052271399,0.26368346322277,-0.416877654122813,-0.283345267139167,0.0447878441742007,0.312704790667666,0.325371229646603,0.381626738048383,0.35722660665325,0.438331792779119,-0.180846844522243,0.265422857543037,0.177439925011812,-0.195677055074635,0.231233095971565,0.190708275076557,0.222394759216439,0.269224769727415,0.264638847974638,0.11690484468795,0.337105145967304,0.319137662823264,-0.0759800212098184,-0.152697808423322,0.360244892424742,-0.226521099121587,-0.193781519733105,0.315537543167999,0.295512768312366
critical,-0.142967787146484,-0.0414899860016889,0.121629714938614,-0.252858577860507,0.129462166458444,-0.168414562223617,-0.32047455287967,0.393310498359483,0.218092271608798,-0.236923306700989,0.213349830178951,0.405447079706114,-0.170954727567139,-0.104383986671434,-0.018444561087184,-0.280877266062142,-0.0789061430937357,0.389181683395649,0.117900620243246,0.0810400641613576,-0.240946233677007,-0.313070387664159,-0.0115371794999362,-0.238339221642634,-0.248632560501248,0.303454722361753,-0.0265606498430421,-0.0638565170327384,0.230587841926824,-0.171760385805497,-0.180889140097554,0.127498555052982,-0.0341071897290119,-0.264854744964793,-0.0114766659635224,-0.0906176499555439,0.037404471663694,0.0524983757362615,-0.0987435196555651,-0.216941080176777,0.443406574268619,0.22886041014026,-0.355436479140767,-0.20899676001539
critical,-0.067260347499387,-0.331076018947392,-0.286305861309676,0.0370149479320008,-0.666531917773523,0.0521056105621938,-0.0337758678812002,-0.518116317428511,-0.163808182250976,-0.303679456393541,-0.536297438053774,-0.142904311027046,0.0109546911280891,0.0353539918272342,0.0575948428912405,-0.135665853945169,-0.215122827480522,-0.274106002063986,-0.369415899021127,-0.467139782555872,-0.0867199128629928,-0.105019903157651,-0.0894530148745514,-0.0430329482399219,-0.0893392890449502,-0.474234004661634,-0.0394770077972899,0.0794111723325769,-0.164091417434254,-0.282741087358605,-0.167322348625299,-0.0398575069136496,-0.0202003952684527,-0.139880208955393,-0.0578697589104146,-0.300269438447261,-0.0022716226458881,-0.198418859210939,-0.631434164880867,0.0397922145082638,-0.0593170282197537,-0.346365187646791,0.0519231778246718,-0.0803866771290761
critical,-0.269153857000198,-0.115425523928897,0.109405467069315,-0.328542453103401,0.134490653214933,-0.554061904834475,-0.558411440947793,0.530238017992214,0.0079661619330195,0.0349492520785128,-0.211877628341672,-0.283262898865077,-0.269530683350214,-0.53826752983943,-0.505086754176232,-0.549371988724861,-0.552762233096014,0.315358965810854,0.164854477764878,-0.0982936272590553,-0.541532446521828,-0.229204195568736,-0.357834442509472,-0.426720058154537,-0.482160561834591,0.117285882192555,-0.536974179614222,-0.231091695232972,-0.121947898462474,-0.101995677542349,-0.072284302507511,-0.20644524353684,-0.533682057530748,-0.241004458492989,-0.0686324310947634,-0.0391252852407235,-0.291996369678701,-0.241829922707959,-0.286006468184164,-0.469585935988174,0.268155619455285,0.0551348116751305,-0.581937169548836,-0.541629551817646
critical,-0.201555691465632,0.00194043203933,0.037174389237872,-0.141898688347878,-0.0189270736307851,-0.190854102522604,-0.0326515705518906,0.365999915522553,0.326047035089625,0.104539871011642,0.227499591322521,-0.253642616684436,-0.452030964268298,0.0359305270644149,-0.160980752820182,-0.117462723220174,-0.10752182710871,-0.409808244022559,0.0202333415592797,0.44774449837359,-0.0660842679320438,0.0763703528200477,-0.241921124668569,-0.192098131444244,-0.156629113137577,0.0078879789727115,-0.152783260337167,-0.061617321771115,-0.0766456727145069,-0.196121144950715,-0.184422124242737,-0.0886553385994226,-0.208847546297727,0.0169864127406018,-0.0917068932605586,-0.003998008543278,-0.161976395309363,-0.109504250786313,-0.0411375998399434,-0.17908650728283,-0.121952624445489,0.247763942290324,-0.285028019453094,-0.224077630589203
critical,-0.122679205763593,-0.0536705275099816,-0.313333020285159,0.0114661068965163,0.126126354111973,-0.201078585669663,-0.166806117483206,-0.101044773759586,-0.0737717929171084,-0.0340757474956375,-0.230393693990697,0.122816858930631,-0.167461701494641,-0.065303723175499,-0.14388577406097,-0.0729012465572018,-0.0876278730145351,0.134172841901651,-0.162135686763976,-0.313940796508616,-0.0655664000732466,0.0535577921706398,-0.134062907947119,-0.0304865780225458,-0.238779000311331,-0.227861036436318,-0.217620020848267,-0.243227582394965,-0.107950577843311,0.056664186199793,0.260975856698644,-0.116071082764403,-0.230356038166454,0.206740169180523,-0.205879311434989,0.0063727706174315,-0.22605159800805,-0.0714808976642778,-0.208829279252149,0.0380633060939835,-0.016237211041294,-0.165452937994597,-0.0712842114233003,-0.214012102443685
critical,-0.220649625768315,-0.608293357223243,-0.547836708355103,-0.17621201932707,-0.372660803100728,0.0002902782279254,-0.476401611424108,-0.300815915682962,-0.214744146065815,-0.287528315702663,-0.371274871057801,-0.193615728342515,0.0408942399009118,-0.357166676241971,-0.0712383658842157,-0.15854737768521,-0.029892558998695,0.12753406147235,-0.622434352963185,-0.622436938576679,-0.247107782644889,-0.101500829287102,-0.295833460148115,-0.232953202836097,-0.155684150703911,-0.505598999719949,-0.160629609470711,-0.278236963678098,-0.261194073557076,0.0026080228438662,-0.0122180867089009,0.189304501585502,-0.0222389842811246,0.0068573775840727,-0.176719901614335,-0.331250484240463,-0.246943612214918,-0.677410244262831,-0.539660534517352,-0.0598794025795466,-0.297015969084662,-0.299430096869734,0.172015266485778,-0.166773329637567
critical,-0.21856163645578,-0.355438898667043,-0.0180021078981223,0.258821929352768,-0.234881362327188,-0.114947796159278,-0.0027597543497659,-0.408220116347288,-0.0885119095564387,0.0854025679880814,-0.0411365222575195,-0.0038527627803652,-0.0071861846296732,-0.26092800105538,-0.106402256237793,-0.196732770845748,-0.253464106789548,0.024734699877878,-0.150789705666383,-0.044525892295196,-0.244939442169631,-0.0519045369014867,-0.217853231399619,-0.157384191064429,-0.217380992976761,-0.165852315122202,-0.253032825146763,-0.209197498482895,-0.236971282006292,-0.125363635520012,0.0084149530515844,-0.163964034055864,-0.0502627063277447,0.0012503213850974,-0.127007997946322,-0.0201224330703323,-0.271364713502232,-0.0803836773415658,-0.414398526870664,0.0548087605522878,0.0894155836507558,0.0521135302053596,-0.126894728283406,-0.156241823424079
