group,CD11b,CD8,CD33,CD11c,CD7,CD16,CD45RO,CD31,CD5,CD62L,KLRG1,CD57,CD39,CD24,CD244,CD2,CD18,CD38,CD154,CD335,CD326,CD66b,CD62P,TCR-A-B,CD122,CD15,TCR-Vd2,CD158b,CD337,CLEC12A,CD94,CD328,CD101
critical,-0.286028348118809,-0.0475942514824981,-0.0975664038856736,-0.140421848480341,-0.441591677695923,0.131697003166499,0.06734078878158,-0.315950246669183,0.102055392549131,0.0717666142557349,0.220718054982658,0.524979525197411,-0.16124882289622,0.0826593910878722,-0.0435951501732734,-0.0652433321004384,0.158041552816174,-0.489328336935994,0.027375566412484,-0.259559260398485,0.125366140656434,0.0787687522272524,-0.096816030265138,0.0373968618914323,-0.171585764882601,-0.0133946371768456,0.034093959688081,0.0729943046683518,-0.24182083869715,-0.162177517547976,-0.422841937002226,-0.0302267528366469,0.0371436271192867
critical,0.0926605747390521,-0.111936044777747,-0.185783109139769,-0.141870525485682,0.0904036725003152,0.340960314731293,-0.0800445236080424,-0.252077897533742,-0.0513816288641997,0.0190292624085563,0.249977291258149,0.242034785866114,-0.124216708820785,-0.0731190863915295,0.0241146021798245,0.058232004615343,0.192376793741661,-0.138558622097497,-0.0065128695700724,0.202220025844307,-0.0201050440670834,-0.0373293671749668,-0.138176798489365,-0.141470715740088,-0.0940784589977776,-0.0699479642030378,0.113949608576994,-0.113841697785878,-0.0212090453056826,-0.206210621041259,0.168937573130957,0.0379306626758733,-0.163107695032817
critical,-0.145553227896971,0.0130166288613307,-0.239212098888965,0.0688504418267441,0.389945790801956,-0.0850027894185626,-0.454246871796801,-0.301517812113882,-0.349268615944905,-0.171841407288521,0.117884963914286,-0.0224717810299842,-0.226829235933625,-0.516497034158231,0.249940134974577,0.197492907896871,0.0604848230083066,0.188565023951336,-0.420553296281625,0.180895131177887,-0.257103395244205,-0.538670570836449,-0.471926338797349,-0.331462624552447,-0.0371693504445377,-0.418199490496343,-0.241563314260057,-0.129957159293318,-0.141350770274003,-0.405324257637552,0.134161962968764,0.307589161317888,-0.495515836725065
critical,-0.188252215491089,0.241712382592058,-0.45300448247425,0.155897450115911,0.288163924443192,0.122657812069899,-0.497854496975104,-0.545521537315092,-0.114326120388028,-0.28102299036916,0.0605829480399897,-0.0577430939155105,-0.6001594718259,-0.282899428654311,0.343270241959331,0.170599928427617,0.117939124691399,0.199707917830851,-0.301021155378121,0.101665616039729,-0.228279523516121,-0.356271958301081,-0.372351432986181,-0.168937772068349,0.206059599345899,-0.284928623645798,-0.106759141410215,0.162790394764868,-0.0514398530324688,-0.45093522115795,0.159941243297394,0.275771485352477,-0.452286388772616
critical,0.274950441996977,0.287622079081398,-0.145392047732904,0.19908341360957,0.326368649756847,-0.0975550709148141,0.0051101133457034,-0.0031071134472144,-0.327361206137485,-0.0784416342772992,0.293774846445816,0.442731813295216,-0.0219925066530917,-0.275157333925476,0.332468624658204,0.324547994159784,0.432125388052491,0.243340824067032,-0.106407179408886,0.112608248893326,-0.127650993121073,-0.439445561388437,-0.0778656749934344,-0.153008980133552,0.159438659662655,-0.464013630186273,0.224561850352713,0.418076676370116,-0.0584942831316208,-0.2971751214919,0.409686196277723,0.458722675346847,-0.174976226211668
critical,-0.0112954641153661,0.394865924557877,-0.474528618155394,0.121648418752646,0.723032533013285,-0.023757491782545,-0.498465155177848,-0.296713467341357,-0.278659768013127,-0.302789583971853,0.282062033707794,-0.017070511743196,-0.297696218946036,-0.415949642755395,0.336389364325836,0.331299723196954,0.643927274786776,-0.003807644097553,-0.361558948500658,0.128075911682257,-0.49085734891986,-0.387333496911157,-0.285785672670598,-0.333347079447221,0.0903062519769758,-0.282501435314747,-0.156967725417342,0.0023987598181384,0.024126997635567,-0.477376954533981,0.623765574233447,0.263308731218961,-0.493479891407208
critical,0.310240183152891,0.132690240750116,0.189416574846878,0.22893749890833,0.0678097642828287,0.225441968653846,0.302365226626997,0.0567560547573448,0.271820660230678,0.267836682915762,0.177764808579881,0.424163025794198,0.0797563553996422,0.311442529134115,0.225156703742565,0.188763834996333,0.238762177301651,-0.0215681577806434,0.361569373179718,0.216667120315044,0.346396796362702,0.309660547400896,0.25635863110484,0.176841187764715,0.222271558606924,0.271698680770909,0.174499480338108,0.305020794154174,0.259735672490087,0.221071320960718,0.255744913529783,0.123864822258229,0.225999150819376
critical,0.118396034192086,0.0119240919899852,-0.108230850769758,-0.109343942327801,0.308099954604096,0.13167393286783,-0.145946553273098,-0.0082736693525792,-0.0839354739331993,0.025107924444158,-0.187692256734072,-0.103999945597546,0.128747580115913,0.0211685285511338,0.370338191564299,-0.0626533461592355,0.03581111972735,0.378340536925808,0.0844198937639178,0.152916097639368,0.0195047393482316,0.122431232742735,-0.158870415703397,0.0166212805063519,0.300524905427406,0.0600475027266739,-0.120805710474752,-0.0640749776832695,0.161748349547048,-0.143193936567327,-0.0797295009199246,0.119193262106243,-0.0118910950821481
critical,-0.0872708381869057,0.0437536032092472,-0.217140592555643,0.0565181006875833,0.164265509641071,-0.193350679710309,-0.0057476764470335,-0.102178043057465,-0.285392319077876,-0.150575330785544,-0.132897372877254,0.296208490145077,-0.110214799434404,-0.118169830053866,0.155029812182797,0.161716660261538,0.137623676032061,0.0699308854882636,-0.202228447574721,-0.0206090244715829,-0.0446180746819634,-0.0855953787428903,-0.207946354750934,0.009189144953692,0.168835689701816,0.0034182164356856,-0.28897863783623,-0.0627766530947732,0.0378787888922222,-0.0582516129948599,0.135496186831262,-0.0681732999830976,-0.0072641582130818
critical,0.193174938187965,-0.0760871594381672,-0.106831192543747,0.212560242336851,-0.0429039833161048,-0.258083273410737,-0.0712517960784551,-0.344918457173376,-0.0787979052608902,-0.282447505602879,-0.0320227554639498,0.18728360165158,-0.0370837492250158,-0.105514902581151,-0.172344895284141,-0.230412586049621,-0.134544893176747,-0.0726466661135495,0.0143392330263626,-0.303221865999123,-0.0844241326778971,-0.073082075939669,-0.0056329996094169,-0.231547257944754,-0.0278223204847514,-0.0171730623013359,-0.0083330665302479,0.0770509934479219,-0.162880092408138,0.155659020935706,0.13115672882917,0.0077849925245301,-0.233122719547596
