group,CD8,CD56,CD33,CD11c,CD7,CD16,CD31,CD32,CD161,KLRG1,CD95,CD57,CD39,CD163,CD2,CD38,CD52,CD335,CD107a,CD66b,CD35,CD54,CD62P,CD122,CD41,CD49b,CD15,CD26,CD36,CD158,TCR-Vd2,CD305,CD337,CD99,CLEC12A,CD94,CD328,CD82,CD101,CD88,CD224
critical,-0.0089171931387964,0.053834636828192,0.0901666563515512,-0.110458329449116,-0.217877043959014,-0.0036176809404175,-0.0175159687901398,0.164553541865367,-0.365709174412567,0.454256921099058,0.426450482748371,0.460417376729052,0.099116443526808,0.0911724942677798,0.329816550552886,-0.4623472287998,0.361434277419711,-0.282314741122555,0.155293199450603,0.230518914677413,0.0840775171438309,0.0832664174354602,0.0722109325693832,-0.14608465940919,0.0235325707687335,-0.0625708885276193,0.20749537419948,0.191441846362338,0.119489397525853,0.562290004067969,-0.0206452792846926,-0.151423793023657,-0.192721964457328,0.409709768875425,-0.047169890254312,-0.0409241444032497,-0.338427674314245,0.222203247717615,0.142481028039092,0.1620035524703,0.170997558376534
critical,-0.0877159716157522,0.0484618617154411,0.0703947839532055,0.0166767477113383,-0.282189526184304,-0.225020473122706,0.0168706265722624,0.126148958121038,-0.119133131608297,0.349148288623858,0.119048467769154,0.208455627350865,-0.0803283493026643,0.015967176781715,0.0907701562311106,-0.248389291995515,0.263711540236941,-0.360740566229981,0.0018917825331599,0.0317124913593261,-0.0036455258544012,-0.0271384614188873,0.0807745024462204,-0.10396724290787,0.0489816952876092,0.0159620206262659,0.0691310055166623,-0.103779102140067,0.0424196304281618,0.305699342036127,-0.0643170590324234,-0.0027885201674117,-0.0672681869005691,-0.112006066468307,0.0256882040172535,-0.174988517525829,0.14054700344352,0.0042828985111912,0.071510612799717,0.0396014878652089,-0.0682178277538358
critical,0.0876986279707533,0.251930133993181,-0.0020210349519781,0.500360758754014,0.584749823479221,0.157720827248442,-0.161813073514843,-0.237597112265072,0.306813701368674,-0.106235864659468,-0.226438471766879,-0.214427096514232,-0.200543497705203,-0.280867381959165,0.280298641205242,0.367834320685053,-0.278752029195042,0.394815327663873,-0.344854966944993,-0.26173553438684,-0.367348970836741,0.188204350069883,-0.204678552775622,0.269228609198524,-0.244777262481653,-0.296897353497144,-0.149037134265594,-0.298575174940502,-0.126986868243981,0.151944756056141,-0.187207040418117,0.513852168671413,0.0750348590873128,0.348439319774428,-0.423203637145018,0.396646602495308,0.42366679981055,-0.400867585089048,-0.305704861488182,-0.284949907754955,-0.39815258474493
critical,-0.0414243760140345,0.128203261197668,-0.483575458512632,-0.101860901381522,0.513327829321197,0.0118744216509692,-0.49434164261104,-0.142445151161365,0.133482568441402,0.0289536802146954,-0.0827944902584366,-0.118429728533765,-0.205705836340624,-0.276048890492635,0.283060317732449,0.24333019029462,-0.0823111786077137,0.345919700158535,-0.30177443217355,-0.0229162923435515,-0.445992388291311,0.118664976550266,-0.423837488081262,0.34306345158941,-0.539629995720318,-0.3483636648444,-0.0156787131376139,-0.0707470985737943,-0.581109612794852,-0.0156531046002815,0.121406213635975,-0.121620088316823,0.163013887897471,-0.144250974736502,-0.364612512012813,0.415147931473631,0.0185520754234323,-0.147553664406601,-0.504975659324017,-0.316366477469209,-0.404318004450437
critical,-0.172117737368845,0.295476088726908,0.0948716458257138,0.296353590022721,0.0841482570357659,-0.129100309972057,0.0860997489451802,0.0798439569474164,0.211054269297777,-0.0287759534150025,-0.100328524115121,0.14443963117036,0.237851034217965,0.0437337605322631,-0.270537758250135,0.254936204887287,-0.206731631336319,0.150198574752226,0.0733922875348837,-0.0537451406014635,0.0016269545648363,-0.0666748122248922,0.319924591509074,0.124711053384988,0.208929893387673,0.37610229688065,-0.0572215935216609,0.165553543246555,0.0912805669266891,0.0650457622406574,0.1174375306289,0.290813396852249,0.0830764853353394,-0.108931758772114,0.167503161687764,-0.173313127720268,0.14876807206,-0.0029262488342198,-0.110764020406549,0.12454877485098,0.153377956676215
critical,0.244137534000838,0.0410094041079175,-0.429496595467985,-0.245695936250994,-0.132471001690938,-0.138808609257659,-0.340542102569899,-0.290541416971554,-0.437033110738269,-0.0256420030643449,-0.344433689180934,0.342327245825331,-0.279157569540273,-0.21579530776881,0.247504945432854,-0.666760788638183,-0.0711917537452663,-0.307834054539494,-0.343101049674431,-0.185062471940072,-0.25533829624476,-0.0619619530382246,-0.354442042872234,-0.430083525040347,-0.276135927858605,-0.260333315625751,-0.265087446165074,0.0298711099065292,-0.318960811604651,-0.194334860286162,-0.170645411034621,-0.464266909892637,-0.577143180282378,-0.13153350416166,-0.476668680120726,-0.173919687855351,0.0045824447698327,0.0310083811918914,-0.253987644352299,-0.177008113167707,0.152135782303837
critical,-0.102729709716215,-0.0161819702347085,-0.0926148468718305,-0.106461329721083,-0.0550580009459832,-0.0711071872586976,-0.17624415590114,-0.0519998696313214,-0.211872463805026,0.0885479722529918,-0.0102387119978157,-0.102027233617634,-0.147101435954648,-0.223476010359747,0.173046160537974,-0.203661662616136,-0.043992006601243,-0.0568999991785277,-0.250320138044205,-0.222085518249831,-0.166131901077292,-0.0485209058085,-0.071747063718856,-0.21616752604038,-0.0097601377836193,-0.102583274345239,-0.153104279386035,-0.0660260594109496,-0.0058209830745675,-0.196272669856948,-0.0169622060809285,-0.0746351955629375,-0.196800675694285,-0.044669587762807,-0.0068097942324036,0.114384663369937,-0.201431487617019,-0.218125126044846,-0.0396561098769229,-0.161966434631731,-0.0490921230628095
critical,0.0993497141468506,-0.225507717147875,-0.0172011484571713,0.0476550500444861,-0.155723116444162,0.0611649623700378,-0.0470952701474774,0.0219183141893347,-0.0573655602187845,0.0161478435529785,-0.126928666167161,0.11187006115648,-0.0742394961932715,-0.322528033175426,0.0637348051707335,-0.294415198530603,0.0026238964093021,-0.179503264778776,-0.0772490332803906,-0.209461390254269,0.0151868227699385,-0.223968913391148,0.0865144988639558,-0.269667871450684,0.228827366073466,0.0774485912682992,-0.0939128700746467,-0.190166260701073,0.180514716935334,0.0728906488667677,0.0934391559409003,0.0251699369612037,-0.289685754289883,-0.112274634154632,0.0391784953249426,0.103309093266883,-0.199751855871115,-0.0797760651703521,-0.140573582193412,-0.135668554112019,-0.0699826643209064
critical,0.207844219250336,0.200775125615095,0.22726908173377,0.0971856797903172,0.289243847374327,0.197398092264053,-0.302523728165021,-0.157707355976004,0.0564453827405064,0.115648497826112,0.141674934011962,-0.0361512021754878,0.0437322894012446,0.0385923836433701,0.279013293670122,-0.24750559057426,0.0932724383546444,-0.0410443773886299,0.113860749900679,-0.0209349130936202,0.118683037536636,0.383084641217045,0.0624186800631986,0.211521794189634,-0.157677014731456,-0.054097089829907,0.0044610621279287,-0.0436122590804404,-0.33743097407918,0.339141497201625,-0.170993276826172,0.110465289993371,0.0287416153884495,0.17062734923,-0.084005569638296,0.477446230678148,0.122688791141058,-0.230983167532628,0.0567766605934476,-0.0810281949059142,0.163700338949688
critical,-0.0263510412858612,0.0946844714760159,0.215326100539598,0.110799841137781,0.13745174906183,-0.128292123488597,0.192709818701951,0.129537077861633,0.119379823004575,0.134531859357047,0.0399110713352569,-0.2600790651051,-0.210857576303851,0.0624914391634069,0.259927762866795,-0.07517012011015,0.195927661967613,0.0289034362129498,0.0115966835358173,0.196969016074239,0.085731122606816,0.089120415922096,0.0687877969381456,0.184628363784503,0.0546625105012242,0.165920881392224,0.0540809735257269,0.0360978010901628,7.07578117160724e-05,0.163332220001317,0.159881517155889,2.66816811882317e-05,0.140584779398848,0.0222833944549828,0.114536393267423,0.265669610070103,-0.206542579447102,0.0938054577525491,0.163819869082431,0.0964134439207028,0.262547092264395
