group,CD8,CD33,CD11c,CD45RA,CD7,CD16,CD279,CD31,TCR-G-D,CD62L,CD161,KLRG1,CD95,CD57,CD39,CD24,CD244,CD2,CD38,CD155,CD49f,TIGIT,CD335,CD66b,CD35,CD66ace,CD169,XCR1,CD54,CD62P,CD122,CD15,CD26,TCR-Va7-2,TCR-Vd2,CD158b,CD158e1,CD138,CLEC12A,CD94,CD85j,CD328
critical,0.137046741116069,-0.154167146039002,-0.0486707440284779,0.309959237088118,0.0934045877363806,0.113954503827654,0.0307667227080916,-0.235690651608911,0.0906037696135945,-0.0785591316630544,0.139689721373239,-0.192069987974979,-0.137109895829587,-0.0893539044455491,-0.250098366258063,-0.0670565584401579,0.187451106228928,-0.267930529253197,0.262148881475248,-0.0042216200862133,-0.126225360647348,-0.0067615060341495,0.166601073871809,-0.0442610036398751,-0.119451002731176,0.0734277205692199,-0.0141696168360282,-0.0192392667413974,-0.158736521508826,-0.046463065091955,0.0869259695891473,-0.0685499112255603,-0.110232776688077,0.0488165907628197,0.173258770458517,0.165224419755801,-0.0828974630966665,0.0400409028792462,-0.0407612528519587,-0.0924939762141593,0.0401181427174958,0.043149741475887
critical,0.0198137749102903,-0.203084670504955,-0.118121192703953,-0.0885872195536966,-0.0048662800943115,-0.0837710202224226,-0.105551657640643,-0.243358427191155,-0.168424947674699,-0.152011154397282,0.0191864832231579,0.0147833923308943,-0.121729455221187,0.0585991109831406,-0.0915977748600025,-0.117042750085807,-0.039722343835488,0.0606749289778682,0.163371131418162,-0.273384444359971,-0.244539056872842,-0.013642047558114,0.0204648100168715,-0.155432889486759,-0.188482321800726,0.154144820927883,-0.0712232095025376,-0.117487887793715,-0.124517749128506,-0.272574229686762,0.0484816106260992,-0.121841033087219,-0.187140773571894,-0.0649635599106293,0.0152409014513421,0.0621882373671097,0.0614496928399854,-0.163471474343297,-0.321128246924507,-0.193568098047352,-0.169826132971978,0.0578599591648129
critical,-0.121887276345919,-0.148002810271603,0.288299655705486,0.229357282368531,0.295714943785523,0.119032567187627,-0.183198880452875,-0.300935678716938,-0.101550988416524,-0.170534960613527,0.336955697979463,-0.0324043890614297,-0.0257098214342886,-0.2105792012413,0.127254687360159,-0.0463363021744712,0.20875006459978,0.0363654210970321,0.523800803970227,-0.164579701583397,-0.235847963680722,-0.261431398984058,0.0086712133974582,-0.156424050654576,-0.146384678873702,0.241924563176799,-0.15755656589451,-0.242599591559499,0.0267271268387103,-0.359730850255872,0.115640198142179,-0.0311815409580607,-0.303807805364334,-0.103415728801776,-0.162125849410046,-0.122271628165318,0.114177581610632,-0.130974881897687,-0.23128189399775,0.181675161601415,-0.125774970403263,0.139517784125742
critical,-0.133729524414993,0.209900915090716,-0.169354022563386,-0.350813570788431,-0.499278977870829,-0.325477515638866,0.0206542834937095,0.103417225249097,0.0507283758128894,-0.104706474853164,-0.161727372616342,-0.24344024988435,0.155005651582131,0.319947583267703,-0.0765921862839784,0.0379977071930796,-0.338114026920164,-0.317600359201454,-0.0528049039977185,0.0928803774301838,0.173087945759438,0.0614408979957004,-0.20501640333798,-0.0289318190837338,0.117128346076247,0.0256035847427812,0.103144812997386,0.302393441948399,-0.179668668020015,-0.057527493420385,-0.26657886443646,-0.0944351235876991,0.0471198013636567,0.120014196435139,0.13624910233534,0.081337863362207,0.245564217365101,0.0352280783670349,0.365266180634401,-0.351503888775791,0.0705920759780044,-0.310597649831012
critical,0.387427591251328,-0.162398915701661,-0.163387936026762,0.0508914102157253,0.0391934504804966,-0.163078343815205,0.0988766375938487,-0.221422716185706,0.0864277745806989,0.0340944447740543,0.0850723567188729,0.0932373405847679,0.155075293539298,0.226559241700924,-0.0658115387769876,-0.283999359101736,-0.0673692823923354,0.16681539829752,-0.206365343968876,-0.186176145549345,-0.241991807739329,-0.0895959513435867,-0.0820966207611027,-0.289315847370472,-0.215083393471368,-0.503629402098256,-0.0875642271717665,-0.157262618914339,0.198888855931187,-0.271350079522575,-0.177127019869505,-0.247122717631082,-0.202872961634806,-0.0262000008850148,-0.136317360269665,0.229118675348187,-0.326605570010333,-0.211627385802495,-0.315559614847874,-0.268838767130406,-0.146452299173956,-0.122410526073219
critical,0.218096197040748,-0.227735474211652,-0.251975930026508,0.0594847943557475,0.173323897455594,0.210574563663092,-0.0264087509523502,0.194280903322627,0.0386514456399561,-0.0834721051985898,0.153724887855134,0.0873099608471909,-0.0757725895494313,-0.269953919178558,-0.241936560268237,0.0391299205444878,-0.0506347093471594,0.0460589140403686,0.0537300889321379,0.0630803139246294,0.132374238486928,-0.108323732640036,0.141702510885496,0.0757458440791302,0.0753909857223924,0.114578204750629,-0.248976179647352,-0.114170934005094,-0.280099079280995,0.180117020590713,-0.0083251076041274,0.150521728075115,-0.154334067850401,-0.137137954288356,-0.206902133226456,-0.254127437203958,-0.333092628704861,-0.0138208253856253,0.0417173629407292,0.190520470408562,-0.220154874379404,-0.0125108015938291
critical,0.44558659942376,0.116427419122972,-0.157664950985709,0.114043253095038,-0.116735764691598,-0.269798140453572,0.229257861876464,0.244147120731006,0.319536083051688,0.252074553354418,-0.0142190730378316,0.176336172435759,0.209707854367521,0.200652288301898,0.157829847913325,0.234631469998909,-0.0103951046414989,0.184624293090673,-0.0938899186969735,0.139933108180337,0.290555010169309,0.246033244131336,-0.031644994325214,0.349121037181089,0.191443818981016,0.0235997000519122,0.270418264438564,0.23699036377725,0.170550717451176,0.204107178151731,0.119713111640193,0.187355310958388,0.144972337452867,0.193183173935501,0.0377118268845231,-0.0169039317356641,0.096686000020309,0.28193411303151,0.132535155868161,-0.0089241999932278,0.123260423688908,-0.0188986027556834
critical,0.158729021426326,0.0952325719194363,-0.022551102546517,0.181153140828306,0.307852418139228,0.0893421162652017,0.0549471278557693,0.124239799086076,0.0303947517697548,0.109273210553979,0.12795398729492,0.0925819640024654,0.0492028163184453,-0.146317933391385,0.0387929045364703,-0.0326758862899296,0.111532314595399,0.160242548558091,0.141048015713596,0.217524418663319,0.250625477783486,0.0490976654206093,0.275992487689405,0.0227293316915788,-0.0249029105030031,0.0819683069332518,-0.0068805324000158,-0.0172390877253999,0.175146242760818,0.0226149157069691,0.185160998575639,-0.0270414484840682,-0.0814474712656397,-0.221587686554401,-0.108596027047905,-0.219571298020864,-0.135043095081293,0.0717778020769867,-0.0622608327988389,0.24384131251586,0.0233145501071363,0.0942777718844815
critical,0.364749664136902,-0.0820940701806114,-0.412576350157466,0.126850138760407,-0.0975525358417913,-0.284475282348899,0.171286543285119,0.0393484272752583,0.239463155781769,0.189971723603616,0.0925866709700393,0.344109269057176,0.275363290861485,-0.0786071740103807,0.0249309412624346,0.161388545512938,0.0146931239904591,-0.0823621331231869,0.246927171339452,0.337555679184993,0.313698289489028,0.0105318018958662,0.406449328131976,0.163129946073002,0.0033677182862646,0.0175711753816431,0.0938549087037081,0.0745824439860873,-0.0018512093806924,-0.197977911881046,-0.0037017759989435,-0.0647723046626541,0.148363199114769,-0.0355837070270254,0.0429252088032597,0.0169525892689111,-0.157202560359263,0.144728867819764,-0.0284863177320173,0.159553555043727,-0.0404096209549874,-0.0982089049841397
critical,0.117428634612775,-0.0182193152941166,-0.135965129656649,-0.109449392278081,-0.262476762998277,-0.295921687977023,0.0063590228863201,-0.139173960456445,-0.149882605185371,-0.12921789127674,-0.0474323288340243,-0.264474555291498,0.0458155182181882,0.0103871577386591,-0.0451724681690808,-0.211387953927332,-0.198056307901759,-0.147458506303881,-0.310635586482157,-0.104720744260236,-0.364505586241978,-0.200632490972134,-0.391448070461514,-0.265189638131957,-0.118836755834152,-0.313151245902094,-0.0870162481362015,-0.0524007070779234,-0.133248311409214,-0.160813053365613,-0.168561427271348,-0.198129326071408,-0.0800121397156137,-0.104258809322365,-0.121012040050769,-0.0632581450191425,-0.0372151531147423,-0.172783519089954,-0.061740141891664,-0.141566670570584,-0.0271020480612541,-0.210963686312885
