group,CD80,CD33,CD11c,CD7,CD16,CD45RO,CD31,CD195,KLRG1,CD57,CD39,CD2,CD18,CD28,CD38,CD154,CD49f,CD107a,CD66b,CD58,CD62P,CD41,CD29,CD49b,CD98,CD15,CD36,TCR-Vd2,CLEC12A,CD94,CD101,CD224
critical,-0.0253861383571171,0.0445285302727841,0.134362569177573,0.299953444190343,-0.0820948728762313,-0.024601975805024,0.173652983534909,0.0686107489893078,-0.0499255742088407,-0.134343282907644,0.194953906823053,0.110153349895702,0.138927926759308,-0.0014736948766306,0.166357576181364,0.0032039924819393,0.30863033619143,0.0626064296561367,0.0347643026659491,-0.0574797393350433,0.0291828310136381,0.0881352470299128,0.0256756152812704,0.0360184818785013,-0.0664060969758937,-0.082399743371034,0.0292849676511387,0.0596296352613231,0.120819906855112,0.333108808090296,0.0824023935537722,0.0501814473651699
critical,-0.0209363247613744,-0.0446312278826867,-0.0302269808942069,0.348878173603831,-0.331307806276712,-0.166785925046002,-0.0398344859503823,-0.035893141207662,-0.0196904832287033,-0.14111185184442,0.0053802467206186,0.141836842306405,0.0636184901180443,-0.0566866043996017,0.119215195985659,-0.147062159217002,0.0089396742530013,-0.0966021626586765,-0.148020132395515,-0.0409758109887718,-0.172187549702095,-0.157141618964103,0.0599263062444398,-0.0630108186371708,-0.0835717736217398,-0.162440003279346,-0.228216001247195,-0.243979336417789,0.0471756340010371,0.126156918624227,-0.0155908536474101,-0.0051273292916759
critical,-0.0517950047217934,-0.138252301812478,0.196880177699782,0.455568024110642,-0.280766074665568,-0.0823076945854491,-0.352499963518096,-0.263597724823873,0.105448125632265,0.256975484499166,-0.0226304956040344,0.349008237234086,0.205490640312771,-0.414418369125606,-0.0383621092396163,-0.293475081290524,-0.249483573314756,-0.119932432316638,-0.364368915571098,-0.277038218719848,-0.124455344691328,-0.215529832449304,-0.275644670975395,-0.381489581043411,-0.303721774305645,-0.291223654773253,-0.296886246386333,-0.0787409725743996,-0.332636651774477,0.3100486777175,-0.278798291316779,-0.0494199479460675
critical,-0.250203238140062,-0.169001104429657,0.117687665566904,0.468314162429202,0.246174706092039,-0.165511715090698,-0.363757929301527,-0.340488031237017,0.101500327142077,-0.177090289681299,-0.30030261297324,0.344483929344272,-0.0030803558522076,0.158741571553034,0.143256688213622,-0.063917805933189,-0.151666737382856,-0.247837027334429,-0.0841982774522655,-0.258178462386422,-0.170842698971273,-0.365637146632926,-0.228193210912777,-0.411852129552314,-0.362822425994952,-0.0168436357946108,-0.453719869206728,0.118801854537009,-0.454318917552058,0.38153944420089,-0.303265841584221,-0.365331699188239
critical,-0.164115247898504,0.233260865571483,0.0765018985467907,-0.293748013953204,0.102988312603337,0.169120417869708,0.142845452428518,0.134018020388705,0.0855962682090328,-0.12553264574188,-0.182662291107377,0.219284801651188,-0.268917834781253,0.138786801034961,-0.205311218439762,0.221086868192549,0.130646381457124,0.229502954390852,0.288018830402714,-0.0557762530516568,0.126358822638248,0.246563228221477,0.0162580538197417,-0.0946200241116786,-0.17942333578175,0.435240732593936,0.236842868045996,-0.0485718965207349,0.115781453712957,-0.192597264466608,0.166105338464193,0.104202724143565
critical,0.560689982108834,0.278433290603196,-0.0995625979466263,-0.423963847207555,0.24265070241994,0.475586176529651,0.620775434784803,0.472996158620033,-0.432240817495114,-0.202518343862461,0.250846608819844,-0.545935673311566,-0.623604696924382,0.154877565980917,0.0003525596386623,0.655898685545769,0.594026750546297,0.556437262473024,0.525495609156051,0.624453631998705,0.66918770708879,0.722701706790637,0.0594180715797009,0.667309178354664,0.269167646427304,0.428229028725175,0.61179024003935,0.284119543563156,0.438917653894226,-0.346426543152981,0.44560972569827,0.318037911498276
critical,-0.185352600529061,-0.121029915131669,-0.211901643769476,-0.149652661308831,-0.252409159624847,-0.159026628182235,-0.145295500178803,-0.0947472317045475,0.0407980730139034,-0.18551263000675,-0.147292277461825,0.138566506798336,-0.234001781197144,-0.230838754749706,-0.245487290726452,-0.302203688832722,-0.0136993680702233,-0.31275202466513,-0.242790992562364,-0.313943629958894,-0.12641198145192,-0.0474790589633319,0.0251881284469851,-0.0845962058545569,-0.0743984388067132,-0.206868802968259,0.0098034972540606,-0.0739588941483406,-0.0585203549147423,0.003626193620719,-0.0593119090707623,-0.0855544092102657
critical,0.0773763020366527,-0.0493688070375033,-0.0643227490699868,-0.0197893091638332,-0.0198814473310416,0.0807331205750754,-0.0271275318216995,0.0413921376997994,-0.0123835582817135,0.204165582816252,0.121983952040071,-0.071855143296613,0.0901791643225692,0.0836791826998077,0.0949024932388108,0.174396567924771,0.0249662445921169,0.177103302961302,0.0248244192435215,0.174502789748918,-0.0341044430721153,-0.128581649292456,0.0705636324216523,-0.13806590099105,-0.0951892988250728,-0.0553721908952836,0.0793095716431573,0.047094399112607,0.071539779092332,0.113230897443871,0.21154599826877,-0.0185538363620972
critical,0.104833269656581,0.0213823660427134,-0.651953935260045,-0.226754678507699,-0.312228968431718,0.137421718688165,-0.0370235571260554,0.148298214476656,0.240326608095104,-0.20383493834627,0.0461487636134428,-0.148355949059673,-0.283298568801688,0.228278554390475,-0.0724180881979372,0.255129649945441,0.413637567556329,0.0039362130113096,0.251044982776404,0.127451573393057,-0.163609966405208,-0.184024073748281,-0.0198625042189867,0.143711878941422,0.0666960007511365,-0.0609485371244294,0.214177744026306,0.0994709165537075,-0.0219751593932705,0.217210276456774,0.261335355873832,0.213918012888913
critical,0.0389738288274555,0.220268314088495,0.0219102363567583,0.105683272919051,0.295884345681525,-0.0050421061092999,0.284155980726547,0.0190733043475554,0.464578089226285,-0.0047321052461174,-0.0815635219754208,0.0278078636245687,0.125297270403772,-0.0215088082960945,0.0357391507890628,0.0586750528935085,0.192134290072218,0.0134920899148298,0.0658272909158334,0.106662688718075,0.0839979647639526,0.130220998269414,0.326252225063565,-0.0038425825326487,0.254174082469821,0.0576589176800694,-0.0770498140502093,-0.0870748227297396,0.431891962668423,0.0175651092838219,0.0836085338173225,0.0954371618475955
