group,CD80,CD274,CD11b,CD70,CD40,CD8,CD33,CD11c,CD7,CD16,CD45RO,CD31,CD5,CD195,CD62L,KLRG1,CD95,CD141,CD1d,CD57,CD366,CD39,CD24,CD137,CD2,CD28,CD38,IgG1Kiso,CD155,CD154,CD269,CD335,CD324,CD35,CD58,CD62P,CD254,IgG-Fc,CD144,CD36,CD207,TCR-Vd2,LOX-1,CD133,CD158f,CD337,CD336,CD307d,CLEC12A,CD94,GARP,CD328,CD101,c-Met
critical,-0.0566326174666457,-0.0760195712623422,0.0104736878242436,-0.191518435315641,-0.0677247177202559,-0.0431488060808627,-0.0471484804888258,-0.155330353970105,0.0134906727778611,-0.0299257055114757,-0.243326854689173,0.0759976730846399,-0.174994557225799,-0.177222300951918,-0.128660247279944,-0.105776671725222,-0.282063933660656,-0.102819516978706,-0.071794508456435,-0.220299289898037,0.0687019326423029,-0.126207485322088,-0.0714479448702649,-0.159656365861796,-0.135506376893179,0.0329349752143001,0.257996382289359,0.0160843510063021,-0.110552619193606,-0.127542470863405,-0.0922079039408464,0.0279513435410267,-0.112943856752433,-0.0746193414732279,-0.0695333574985048,-0.180883680872693,-0.198176668072421,0.0451215033996855,-0.178200700898989,-0.0397273095235733,-0.172254030672539,-0.0824886950640963,-0.106346314404253,-0.048996045436539,-0.0313252091861646,0.0617376586160893,-0.0891948603267104,-0.0702229334391756,0.162792964495822,0.25889233996558,-0.0429275853161456,0.235036371783405,-0.0804641347034138,-0.0749240798932459
critical,-0.0170559566499065,-0.112590502803215,0.108473149791421,-0.0718624623527203,0.0321334306051529,0.0418957538091206,-0.237922198042616,-0.263391598376277,-0.160748749374235,-0.123689766940069,0.0071530959730046,-0.284606354766442,-0.0404301046504927,-0.0102490107033597,-0.028809471801472,0.363790740268583,0.0449906907843594,-0.107304486955532,-0.0461158058760518,0.268728971183923,0.0193215382762958,-0.0565822071457995,0.0239664610398643,-0.0822537369978109,0.0923809046472556,-0.0414689331214722,-0.222356215522233,0.113798817315892,-0.19380514015469,-0.0193542203913482,0.0183655708435395,-0.219934216925442,0.0088035325664815,-0.104773958416439,-0.0650935110647777,-0.112606096046091,-0.0024453887242595,-0.0844666255779405,-0.059517034488422,-0.0773132644839266,-0.0169319558813756,0.112195852159071,-0.0777390989660722,-0.0313608736542542,-0.0714720763942817,-0.0781536346144295,0.0105232497506888,-0.0380011466124262,-0.290616898230647,-0.127649603065378,-0.0741944939073802,-0.0048296392631195,-0.192710247681869,-0.0400015100431093
critical,-0.304358267591505,-0.358251353250889,0.0168756576472263,-0.431754921029492,-0.34485470486212,0.128566479479512,-0.0785914250917336,0.519156795076424,0.541406575331365,0.0713175906611757,-0.410125574414658,-0.185527732772839,-0.257958884604873,-0.472383358096688,-0.133483186737602,0.0081351297694128,-0.248870127604562,-0.317464438132095,-0.241295411713434,-0.228304215757152,-0.0857126063532608,-0.0912467763738671,-0.291092009149125,-0.308595052318812,0.248636771579443,-0.260307135523832,0.317081536797438,-0.240508098898216,-0.287122648172002,-0.35861412375022,-0.448257006748955,0.242162020728347,-0.35612686769722,-0.355615403001741,-0.392741135292472,-0.341995118819173,-0.347492173959031,-0.283943328072051,-0.413793640876124,-0.353974482659351,-0.355314674817931,-0.0570731538982789,-0.186495930594224,-0.376153858696552,-0.38485380057298,0.0218318535171924,-0.307532226744895,-0.366924681859532,-0.364398521975967,0.371887737600977,-0.481019415222322,0.430335717280021,-0.393285428921308,-0.349502310867424
critical,-0.0302158324004131,0.0644598905145367,-0.0830754830208772,-0.130702808449294,-0.291095126181024,-0.0541349978593759,-0.451302797076645,-0.138101897632106,0.25821215543268,0.175500897487717,-0.231077758418563,-0.386002534174776,0.0648408250446633,-0.147404063128539,-0.0384178967148631,0.361490997531989,-0.0898627785361527,-0.150440793944485,-0.170276736895609,-0.0612600516382691,-0.23088924170977,-0.312105406861637,0.0046254754229,-0.292847379914947,0.232539063046441,0.0335736794044405,0.22156678083786,-0.0896956355361538,-0.307864937642811,-0.0929921934497204,-0.237272049702703,0.204882355624234,-0.0840847178418582,-0.436370652122063,-0.235611950329871,-0.345203197473736,0.019463726548744,-0.30456029439431,0.0481939855904407,-0.398670288347217,-0.0195527718507711,0.219353613733901,-0.0983483805942887,-0.126292437294534,-0.0253589479808876,0.249823416993498,-0.10516670691037,0.0397667357058879,-0.389317340799338,0.443368361093778,-0.502576593034897,0.260327509973969,-0.5032468826745,0.0877183022925581
critical,-0.120905570111019,-0.216269996189755,-0.281276735352659,-0.290975635846309,0.0213266413128661,0.372135467137272,-0.379569950302702,-0.393055883837965,-0.184363394392729,-0.497101067920042,-0.245447666414263,-0.45560095073366,-0.0436157327642316,0.0342571867538827,-0.263316523362386,0.130711110427469,0.071292459739039,-0.373782594242156,-0.0779701383953913,0.337729070185977,-0.0268701994673907,-0.284657727623036,-0.368850352995029,-0.34145372416798,0.189116922134087,-0.111453715587158,-0.496087691316929,-0.0672948407164206,-0.335999335956322,-0.410056935283025,-0.0876937370948264,-0.295759382028353,-0.280549001424679,-0.456848841806052,-0.190676958106827,-0.385341522224562,-0.308916461876193,-0.0216369530694246,-0.177020288959833,-0.345993619490502,-0.263427097542819,-0.111449214619494,-0.0069959046287963,-0.14791153227612,-0.164258214339863,-0.414571132874594,-0.155399718839589,-0.241027053314842,-0.407727208205824,-0.163304904851915,-0.203587927289586,-0.557563472797273,-0.394062738286929,-0.0032500628216554
critical,-0.659426949650486,-0.674367924842946,-0.590046806726436,-0.565243691886757,-0.556887088688273,0.361748137336894,-0.399107338327625,-0.140841208718261,0.0033277055475542,-0.0535777262751756,-0.555945058324862,-0.546259651389762,-0.0031040581753361,-0.418836293129189,-0.583527265469566,0.0955747386943765,-0.297587320967878,-0.574277014813039,-0.531686675187253,0.187352393346812,-0.618230740196498,-0.318606090950211,-0.594153233971538,-0.576242641104659,0.432657547815652,-0.107642386964332,-0.278804162254164,-0.553325798508713,-0.720644798472282,-0.591500847078914,-0.628771633760732,-0.511880021883332,-0.634487152955545,-0.407890009138427,-0.560428801617627,-0.569099150940931,-0.68979370173507,-0.227359222497132,-0.563314172965882,-0.455217309562253,-0.57487447944732,-0.514107294312956,-0.602881122072867,-0.555329976435846,-0.617735922978926,-0.569100847737189,-0.587526102989694,-0.595298190589669,-0.45258735007005,-0.135137434145933,-0.505069992970618,-0.196026804042845,-0.499702305856819,-0.603111950407793
critical,0.0923540254885173,0.0530715767853366,-0.204480931312788,-0.0212109277421135,0.0007050979430726,0.0376295688865353,-0.0098715890733963,-0.125493504669874,-0.432114356441071,-0.394929841463848,0.129256074236285,-0.178998139275472,0.110782131521474,0.0799561511719527,0.298205706703642,0.186561833354482,0.269918790396983,-0.0094722056508351,0.0092023104869048,0.546007926118084,-0.174109860274579,-0.125712912972405,0.0515899721287314,0.0471782389776321,0.512790264046343,-0.0329461743211209,-0.547714339913878,-0.0267132968000209,-0.0351347885179356,-0.0277751264639499,0.0506748253812539,-0.224866248813158,0.0062904950788635,0.0047317878928421,0.0304072148685858,0.073774909489359,0.0309917439104225,-0.0774662194818695,0.0359278513987358,0.0425460446129227,0.00814577589769,0.0173421071447297,0.0674971452693996,-0.0567021443970799,-0.10769369187841,-0.208318644855362,-0.0330161068948248,0.0046692778186858,0.0447295674189279,0.0273115979752789,0.0213772575326367,-0.280674112041609,0.193932145401732,-0.0197128641820253
critical,0.074711043236354,0.194483460619678,0.202613709179438,0.147231173988067,0.0888931053098966,-0.136390634676141,0.0762010346489384,-0.20013811867427,0.125586523848386,-0.0889093193279294,0.0067668381653833,0.0201376515920477,0.0239374539903622,0.0817941263752733,0.0919391494093955,0.0470902036372076,0.235101084423961,0.171954227812671,0.14587592657974,0.0047374895008582,0.244527113079853,0.0918382092533623,0.102825149185185,0.195083122334552,-0.0334876471978597,0.199151071520702,0.249565680169585,0.104973102150183,0.140073489057026,0.201719619464771,0.151541832572863,0.0678162790838924,0.187498265351473,-0.0160312202409282,0.135765722394867,-0.0299022397976135,0.212040158433053,0.135139717736981,0.23827963472153,-0.17868842674069,0.228117009814416,-0.0559708751944396,0.217663592308244,0.17542119932695,0.173415605934533,0.184629554576862,0.170315061740302,0.17891431367619,-0.0843690043885814,-0.0105677937782724,0.0293416734586705,0.15018152619578,0.108102694999791,0.229115568830863
critical,-0.189792382870507,0.018447244491607,0.254120651420321,-0.111419874055107,0.168121011117103,0.151472754501439,0.347804026046573,0.0805831261594714,0.111554738495239,-0.273315987736432,-0.0573025924567889,-0.205460399435802,0.0286377829828297,-0.0946831529952795,0.0392225852026984,-0.129366562883564,-0.214306487192114,-0.104888229889094,-0.0088526286507674,0.303149520962771,-0.0236378356908433,-0.0907651289459794,-0.038751814666658,-0.164036569179021,0.461494002942351,0.0463772643000787,-0.44092898269399,0.0855921716005048,0.0546695965599402,-0.221444201608725,-0.0795067275559868,-0.260912565430966,0.0435551344216582,0.0170127837564747,-0.136476741549805,0.0974241422342031,-0.0919842884701248,0.0227345072366635,-0.0746338573573825,-0.0773155507708723,-0.246595885936277,-0.158021373066945,-0.0621630350805516,-0.263845746447425,-0.0927135437692031,-0.301642386048597,-0.161222251713377,-0.331615490891964,0.123305061040018,0.330441831649096,-0.164132663787522,0.306316873353595,-0.052011372805666,-0.136858772554332
critical,-0.117499352148671,0.0524922866904743,-0.210583036265993,-0.101600119617812,0.0314279097981574,0.0839464297769815,0.102813265357131,-0.110442319015058,-0.166221588390326,-0.480141900893639,0.0827300651768509,-0.166656521823551,-0.137921694329194,-0.139226554278716,-0.0691031326815349,0.140401719548739,-0.0326079218453383,-0.101673259440347,-0.138052594076273,0.098440593011678,-0.203815183713176,-0.205648724927194,-0.186365649910797,-0.215801170854597,0.175655850750513,-0.144243412170399,-0.155013698361996,-0.107492023640565,-0.0779389458535421,-0.118022507484569,-0.28018611621437,-0.313347409581019,-0.0741429149162079,-0.103051784439188,-0.148814408659243,0.0121050703181493,-0.0901969106669618,-0.247997417720899,-0.131483387382712,0.0024601946842819,-0.120875103141222,0.0758260004155265,-0.246201377607721,-0.0077135179113288,-0.251580200520719,-0.091400646679863,-0.156911649742214,-0.138639186116492,-0.179910826996489,0.114242574385149,-0.209449769354534,-0.14734353135419,-0.19348516982578,-0.234631024576427
