group,CD8,CD56,CD11c,CD7,CD16,CD45RO,CD31,CD5,CD195,CD62L,KLRG1,CD1c,CD57,CD2,CD18,CD38,CD127,CD52,CD49f,CD335,CD326,CD107a,CD66b,CD58,CD79b,CD54,CD122,CD41,CD49b,CD15,B7-H4,CD26,TCR-Va7-2,CD305,CD337,CD257,CD94,IgLambdaLight,CD328,CD224
critical,0.184652916324005,0.022766263617926,0.2077739425757,0.556670838514791,0.130430081098704,-0.0071789750808677,0.237592070077044,-0.0662415511850858,-0.185782593806606,0.0617496809954871,-0.430397918222455,-0.0631974387153773,-0.599360035179975,0.0227412803755926,-0.1419636945609,0.569988536400083,-0.0279279300799927,-0.379864272664058,0.31731319025994,0.578028342412579,-0.070854531942142,-0.0673465548471507,-0.039941234966297,-0.0895386174250245,0.0554395817558465,0.066275483734391,0.317701549216531,0.0590212959549308,-0.0103348837680318,-0.034150827446335,-0.0513816891464975,0.040735412660706,-0.054831941284144,0.287968502620271,0.401767087330161,-0.0032650161831221,0.23981243878678,0.0832072780708008,0.216370106468092,-0.0750517375589277
critical,-0.0927540590485323,-0.0575604082291618,0.0069777966704484,0.413103247893259,0.126463844255213,-0.158791603508984,0.248360550308638,-0.0502546152121231,-0.0196316325269103,0.0894719588966776,-0.38493076180755,-0.129602340692497,-0.360132904985363,-0.0633550427150585,0.0557905009687482,0.163361214948608,-0.0482282123138917,-0.205916010857427,0.260273333316752,0.371900211578708,0.0237742097992768,-0.0601926980457714,0.0098004047480997,-0.0637899717652308,-0.0760983106382994,0.169229094905464,0.127831121345141,0.0708821911121623,0.0744603928352927,-0.0774829212826444,-0.0940710971608924,0.0754164216651195,0.0448251621587433,-0.0111523376942857,0.115264668057864,-0.112058932531001,0.178971032057953,-0.0244616153393621,-0.0035547312905178,0.0723458159413636
critical,0.112941070951141,0.465125528741858,-0.0903832187858436,0.261014561926629,-0.228213024824436,-0.142183355202418,-0.483592766176099,0.0113819536700592,-0.181609537671603,0.0720528995586466,0.267337571056958,-0.0152673293171674,0.251297160516883,0.344829117234761,0.185993660898332,-0.178830271365515,-0.0595624317444694,0.157902950302072,-0.399070656408438,-0.0128461075546848,-0.179844267729437,-0.194907215429741,-0.347578156100062,-0.244678993643966,0.0709015187740431,0.238235353409932,0.148385101410761,-0.366978910587148,-0.373286154220108,-0.248107967284552,0.050140941089453,-0.0740980789509939,-0.0392496559935649,0.0429858393789669,-0.138539435907212,-0.0494743259251296,0.238009023599911,-0.05948463804437,0.0915290601483085,-0.149835336369061
critical,-0.221344759635065,0.132980547723144,-0.165359102618042,-0.292464593254529,-0.19882974516856,0.220140524010999,0.466713728001827,0.0749823502578345,0.245788597971885,0.384025831536414,-0.0972958323254219,-0.0235699536713307,0.199587350766554,-0.126035828489167,-0.0175580283575834,-0.226606728291005,0.139404105744606,0.294279659451255,0.354690917308498,-0.0524892547682985,0.036349755941024,0.317512541800829,-0.0383465958548762,0.241167665227042,0.20408199048901,-0.0928234002952345,-0.302653617278388,0.480008598926099,0.219527969764663,-0.065350251348252,0.121513640151682,0.333689839734698,-0.136981924387754,-0.0975595903926285,-0.154778161056091,0.0549536972767942,-0.282987666285712,0.520070838153579,-0.337277117297384,0.425484183913534
critical,-0.213601691082509,-0.245161566614663,0.235346773790286,-0.316225417230839,0.233061740489755,-0.146246577179417,0.0533115254627326,-0.1786785780899,-0.197975618461275,-0.499699249063168,-0.0192652569473322,-0.115097636283987,0.0899907589707468,-0.0377098493963767,0.0465027509570246,-0.209203374239568,-0.165774170435346,-0.36017856993511,-0.164139215437132,-0.409913553413712,-0.182636617858105,-0.17630368298435,0.006404021278304,-0.209079878808463,-0.149216107347266,-0.0815995877107562,-0.435880142344929,0.132041097218607,0.0709240215395164,0.0901280623174036,-0.170159313253493,-0.40336208376904,-0.212843816713501,0.245143120024407,-0.199172628416268,-0.0414908292277162,-0.367781848495592,-0.393416121039734,-0.321781707255275,-0.222304563598011
critical,-0.0685000385254525,0.332804372407626,0.350409540328098,0.596933733434685,-0.177652460807161,-0.349610565701307,-0.289467890690934,-0.346878501093809,-0.363685266701259,-0.178040840808846,0.134567536742636,-0.512710038061788,-0.0676471932302683,0.457979370389147,0.579690874830117,0.186856608491031,-0.339643476905126,-0.234883397639239,-0.433019618705243,0.1412788860398,-0.454071290406159,-0.514827885431315,-0.337964697232022,-0.537935496670971,-0.138247797638821,0.157939465717024,0.239875981813842,-0.562164135630261,-0.577012746140362,-0.263113390714908,-0.518009311395351,-0.0165713538290983,-0.0892874016622559,0.107252425569061,0.0984127535134968,-0.387054063882351,0.443488139868356,-0.44948182869943,0.192244468677269,-0.132368720101946
critical,-0.0654042596530388,0.0269657458382952,-0.206798601186979,-0.0229022490282494,-0.0035543861990485,-0.0655072663873563,-0.148698323399683,-0.0737710147775121,-0.0234419687554723,0.335813635905612,0.1575565035332,-0.209586734554349,0.0305369382257126,0.263812247325405,-0.0904257966766055,-0.198394153169539,-0.143640736165398,0.0280319451480401,0.0349675187623029,0.0289825134008441,-0.107170957472092,-0.180211580661652,-0.159603090900099,-0.172943846809871,-0.177445483643944,-0.0176474587896044,-0.173725794231644,0.100307004425605,0.0176474514544435,-0.109165549931179,-0.23217517317304,-0.0334188414413372,-0.130330840947216,-0.0649360673299699,-0.190805585170255,-0.110492640854524,0.0610550516032341,-0.136272440744469,-0.17439215935288,-0.0144120899856471
critical,-0.12455081646884,-0.0327476711454556,-0.0421799461729786,0.218362154078726,-0.0132223351734308,-0.0181769998643601,0.114504615240103,0.064591297047215,0.121026175808847,0.12754908642622,-0.0882373108900666,0.0449786932877074,-0.310450693275604,0.009910674404351,-0.0687558439803389,0.270288137946661,0.0838895818405215,-0.0392339925549007,0.245961318757178,0.168802633695372,0.142998662948194,0.0460686369538776,0.176860037162006,0.0479184573813553,0.105207910572786,0.229665669433976,0.29404850576914,-0.0504958189878965,-0.0442479378135936,0.124127615935743,0.214163161446743,0.155459448270546,0.125502238563498,0.0499594832785974,0.297431029874718,0.169026694904293,-0.106703616357279,0.140133675013543,0.147280003340954,0.169424062425727
critical,0.074889344878845,-0.0738662735264984,-0.161802587127094,-0.191575590849449,0.0537727667854626,-0.0530063494559759,-0.123915578952512,0.022376891156624,0.0423460236402201,0.23035302624214,-0.007524677035733,-0.0979027837689703,-0.237036202424239,-0.481448311880202,-0.153610264662048,0.0987361633816923,0.0176640689933737,-0.0096688374954845,-0.0502588151854656,0.266296383621576,-0.0386574239786661,0.0180602714636562,-0.0739970889403306,0.105177921211338,-0.0049900227771105,0.139072104724521,-0.0013303257496203,-0.302846414632948,-0.0720903797299953,-0.0483185170739298,0.0777334497953293,0.174449036321762,-0.111708055393299,-0.0008096932250822,0.268794825604655,-0.165203224904062,0.105019665081337,0.0695884385680713,-0.246650767850562,0.189389056680723
critical,0.281263369563999,0.106070511266944,-0.0663657110494407,0.144943005444843,-0.113760635926414,0.0976534173689951,0.245769255451222,0.27126788863748,0.205827834310972,0.034041530853397,0.361343257164033,-0.0010218646805829,0.0568812921466784,0.243847006733938,0.304877551940237,-0.204997293487048,0.175936016199661,0.21844808288343,0.320022843216928,-0.142723726850981,0.19998083201893,0.143239330524358,0.17027375777961,0.236255614249316,-0.0581436749798166,0.247955221158746,-0.162366238532799,0.273547338767548,0.128044766329874,0.0654191523107883,0.0905724084158014,0.0486600935575901,0.250440703252356,0.187716299831685,-0.235266502293287,0.0564449486343233,0.034340535647229,0.077322103194995,0.0871459965657452,0.233340145024834
