group,CD56,CD33,CD11c,CD7,CD16,CD31,CD32,KLRG1,CD1d,CD57,CD39,CD244,CD2,CD38,CD49f,CD335,CD66b,CD35,CD54,CD62P,TCR-A-B,CD122,CD15,CD26,CD36,CD158,TCR-Vd2,CD337,CLEC12A,CD94,CD328
critical,-0.093949140322755,0.0758547387074609,0.111619204703613,0.461044941424346,-0.0562463084593791,0.294108338652159,-0.0190554026077686,-0.410917358464522,-0.011999628623867,-0.603699754463954,0.026367013050148,0.161302405185292,-0.105796011380122,0.665241904299431,0.391350859897876,0.366741726249813,-0.0702842673450448,0.0336505568247165,0.0091673397126127,0.0714975332297361,-0.0043333405349344,0.284598618023135,0.0083433736249771,0.018438011112925,-0.003581578229719,-0.558936535900242,-0.0097456359447719,0.358467036625658,0.115384106902771,0.177334464337328,0.429339945288449
critical,-0.154240838294143,0.178363660112285,0.111191301141148,0.259421241168923,-0.16826096759245,0.117320024646733,-0.0703285817437768,-0.349835329411166,-0.0394789027666337,-0.370760811117192,0.0871365202069807,0.109698007930076,-0.0652532788353834,0.252125457124746,0.161455169726126,0.23817554460762,-0.0413312076395111,0.0502691625498213,0.104401186691672,0.0103478659563412,-0.037859997492262,0.189019538810165,-0.0502147882229058,0.0372442530853807,-0.0840461390588316,-0.452536972284084,-0.0748150499217742,0.0872279079757754,0.218789129643171,0.133970666568619,-0.265735079200195
critical,0.387449067958206,-0.0637536132390954,-0.0018456665964942,0.264190270569358,-0.269569753518883,-0.401857598911465,-0.308020153433675,-0.101110115781998,-0.110309138606326,0.143167489954342,-0.0784801010778178,0.125596963629066,0.298254521532345,0.0848316745556464,-0.304412490207784,0.0452301386576949,-0.190330353035734,-0.205174496178252,0.0806133707495851,-0.343432218139643,-0.0634975347394548,0.233965565497833,-0.167007295619501,0.0091768057905866,-0.250579861590112,0.0118497363017886,0.0106527840009711,-0.0741546155960967,-0.174399586716607,0.134260010688351,0.068746645661255
critical,0.277598565422347,-0.394949308560585,0.117649436667905,0.392679733600487,0.260855462120327,-0.371659858949674,-0.077475890861938,0.487950734812939,-0.199548790904914,0.077870031318037,-0.20785708448777,0.473665191172032,0.559857985602082,0.0863663722652489,-0.275459175095651,0.312675867149499,-0.0123175071346589,-0.420960540807171,0.152700223325185,-0.369866031143492,-0.0556552701045659,0.280176124374762,-0.035157747730021,-0.0787961696690164,-0.33392929687386,-0.0395255260592175,0.155399953454047,0.174994864068109,-0.386664215217595,0.4804924604519,0.199304502259641
critical,0.396023980496378,0.0071695619868289,0.156411092681031,-0.0672699181124879,-0.296476591242361,0.0998364610276021,-0.191134149246431,0.355472441479678,0.208602880770023,0.511137773450617,0.0512881853268327,0.217186892333413,0.281891261294205,-0.0872491591789825,0.0364123061913401,-0.150279939093912,-0.350762026217998,-0.0963970579665547,0.351381127199797,0.0012204651252889,-0.196342554209632,-0.0074648125643584,-0.271843094435766,-0.13037136027261,0.0578893301281392,-0.0507813406966536,0.133905399654766,-0.1387312401596,-0.152550440424905,0.0605375432036993,0.0847327520023735
critical,0.380942777918125,-0.0615143316448921,0.174216905974642,0.315707213543502,-0.477969715981172,-0.396233593686878,-0.324310485172195,0.237064909873117,-0.391510854321272,0.251049385512539,-0.312642106839055,0.224189054337911,0.135919643730154,-0.0509096118228393,-0.481328810694346,0.241183745483236,-0.584173953917538,-0.473724391036855,0.0888497709283882,-0.38142427889798,-0.255985665591629,0.344574792699648,-0.549844944851439,-0.108460577636802,-0.439064668866541,-0.258853750923577,-0.143796620748852,0.218553914254346,-0.350241697354679,0.669753273987238,-0.0186934651721749
critical,-0.0368344368283827,0.205162051981737,-0.0579613906182658,-0.349511976916012,-0.412085648044485,0.094855418327963,0.259593116081208,0.302858534176761,0.23142409738444,0.537276725655203,0.122251749640565,0.0100853816114717,0.40474406829857,-0.377509293072303,0.107550172059029,-0.16079524284353,0.397740595645675,0.325983465211388,0.166656168782653,0.277822257051454,0.325785795714225,0.0595913878081233,0.281944406061837,0.186640092757156,0.0907608483578816,-0.0234122789682688,0.108923691385572,0.132639035556055,0.250513697812833,0.0228099439450525,-0.161033893266004
critical,0.143718256738933,-0.13499481985557,0.0951908506675284,0.112797571831051,0.272430122422311,-0.127270244505562,-0.127801271803904,-0.120982377788097,-0.105500818928601,0.0659892376452965,-0.32070300021275,0.114059525893074,-0.172531266444885,-0.0819301400620607,-0.236150836703511,0.0425891473031059,-0.133840992606753,-0.120871506393059,-0.172024661568162,-0.12486398509567,-0.213796135407725,-0.0832858644735469,-0.125862455601295,-0.214933603339204,0.0041887876848097,0.171653290751607,-0.0772619017948784,-0.0715732962117223,-0.0269809506420337,0.0299921892214868,0.0403716917442934
critical,-0.0050902365468534,0.315286245001006,-0.363057932359542,-0.0288144500885006,-0.249956635283392,0.104909765482779,0.175320820355189,0.0972998622851325,0.112521569429491,-0.0894814556247674,0.0713154584575553,-0.0872910397700899,0.0259695209075217,-0.154784987234569,0.247592621184094,0.271853873366722,0.297902073578745,0.351462048047582,0.262177528540569,-0.0412067609330865,0.0179711758904484,0.0339522267403105,0.0811681563795871,-0.0773841018930645,0.155522518345406,-0.022609433146775,0.141452714174478,-0.0839694678954301,0.0417993111210621,0.327492490834587,0.0389479039801568
critical,0.0459336534958312,-0.0231560918644114,-0.0318835027354192,0.122960116343693,-0.126985143146183,0.124608309992889,0.0508962575440477,-0.0429940577858763,-0.111535444065439,-0.0234204532474131,0.195830994583757,0.156370633118309,0.0677109741480048,0.100703419957359,0.238660560814505,0.0211638272547269,0.0556449490488006,0.0109745682478205,0.0112828218504798,0.125230025472351,-0.0352531476721938,0.190167214698038,0.0497703263083875,0.0097008814054021,0.0461232074216921,-0.131960808387823,0.0537098565438808,0.0426753311225907,0.0886253376196075,-0.253072033211323,0.264844591364348
