group,RXRG,EPAS1,FOXK1,ARNT,FOXO3,PGR,MYBL2,BCL11A,TFDP1,ZNF263,NFYB,FOXH1,ZNF384,KLF3,RXRA,STAT4,TFAP4,ELF1,PRDM1,NFIC,MXI1,CDX2,TCF7L2,USF2,SP1,BCL6,ONECUT1,ATF3,KLF4,PBX1,RFX2,KLF9,VEZF1,MAFK,HIF1A,TP73,HOXC6,JUND,NRF1,MAF,ZNF143,ELK4,MECOM,ETV7
healthy,-0.180835647593357,0.0638701845278492,-0.138059793020994,0.0138454930930488,0.023220299559581,-0.066101756333895,0.140870436242129,0.092205808331346,0.238681864755016,0.0723816059586569,0.126395391560531,-0.0743950105782562,-0.230806377463425,-0.163750139688827,-0.0087957350514427,-0.0051855323012562,0.0782628362826508,-0.150835338529448,-0.0840169958251772,0.0631100807665595,0.0750315249493515,0.0697873892283316,-0.0906937240550705,0.0775340650428189,0.0475262129644849,0.0660779668268623,0.001437814595783,-0.0053068007639353,-0.183593489713518,-0.0644875512469425,0.0574725478316814,0.0805100743494255,-0.0356250768974525,0.0477437999190525,0.139651369064671,-0.0190548149013379,-0.3508285020667,-0.0749468110950398,-0.0024770098907981,-0.0276416664763957,0.0602251678649319,0.167832070956516,-0.0076515177863563,-0.17472986753225
healthy,-0.0104936827149625,-0.0610034296621821,0.120392282779997,-0.129410120230832,0.0867152645018441,0.0417742398210826,0.0437100888038991,-0.0708460489128624,-0.153343091483738,-0.0805858366444178,-0.0140605369463848,-0.169076922380381,-0.0653549066386435,-0.17178613740348,-0.116017683923496,0.033382214307644,0.120696213808417,0.0633204854303937,-0.158595409075966,0.147867160972704,0.0641084547633333,0.207047308699632,0.0792475057194752,-0.126769053906798,0.185399752747514,0.21413416493187,0.144493800368984,0.142498017039222,-0.12412190287749,0.168294429282188,0.0793497287680728,-0.0294426718782097,-0.0241663197001512,-0.175112037306066,-0.170373877309463,-0.125423117100263,0.0588007663531154,0.0467500075586221,-0.160672118985868,0.112926653644474,-0.125581015202115,0.178635994365309,-0.121237144107246,-0.157674488932797
healthy,-0.0097067517888533,-0.0814697415233312,-0.13139143819501,-0.0648056764913551,-0.134167313649834,0.0433168755498036,-0.0914805177667606,-0.0292744706696059,0.0427661066103544,0.0796103455837506,-0.0697361600373047,0.0743802437347407,-0.113973921253867,0.0330461363669543,0.176915795654126,0.008918050667562,0.169390088865492,0.0137207558195594,-0.0540899160054307,-0.104465446283216,-0.0137912542438089,0.0945339807670671,-0.121142729769739,0.0012116916667883,-0.128276289073485,-0.0716175867344633,0.12701172358851,-0.0286708279119695,-0.0843073030993737,-0.0356061103975143,-0.0879247534936763,0.024238239487282,-0.012835119364925,-0.0163247913652754,0.0143684600923517,0.0318520693062283,0.124799835527682,-0.100852402040429,-0.165706546198455,0.0934544736457466,0.192213953716268,-0.0120287936375714,0.0004758643636841,-0.0989709753432702
healthy,0.109585842852933,0.0502455490163675,-0.101820139638796,-0.118479110621148,0.0186313252807086,-0.181389436431441,0.072704938284746,-0.170025423762597,0.0697817536884367,-0.0683466715287009,0.127513765794264,-0.0066593467707939,-0.117871144780078,-0.0081439145222448,0.0645256769112761,-0.113993595200693,0.0026368751013865,0.0925239177666153,0.139185296068766,0.0615282639273943,0.0660632649395645,0.0971048696853781,0.0987803104334441,0.115647827838024,-0.160047007661773,-0.101123806669663,-0.139171157328276,0.0762997130543306,-0.0622917559138547,-0.161280612769526,0.219355489332236,-0.0877662315917275,0.0883353158964503,0.0958854033181148,-0.0114665185373969,0.104121219653545,0.0036230522505646,-0.118708865154111,-0.130101155303935,-0.13366765259254,0.0411720123069046,-0.0486408019707516,0.0810503298589735,-0.0343889515568231
healthy,-0.124368107537581,-0.11755916244523,0.0009857726476986,0.029973216503549,-0.0315479582823703,0.0102161892579677,-0.026364106055344,0.0201570643181713,-0.0927245283845111,-0.0460171975719037,0.0568445289165186,-0.0087162812040419,-0.0311414540977523,-0.102849716137513,0.0138229900233055,0.104430463091789,0.0554019009976982,-0.0637421658309685,0.0035287334844282,-0.054629543046924,-0.0365410307045701,-0.0492017883091269,0.0596895962722711,-0.12066522396497,0.111312394162742,0.0181171524099065,0.0143860907063161,-0.0942595436180174,0.0086848695170487,-0.135026370096321,-0.0463807416551927,0.141008910658807,-0.1088687496893,-0.0460827925653307,0.038715366155703,-0.0340382583497289,0.0076201057152936,0.0765451999001415,0.0593339051107304,0.0248581928259637,-0.0967567727339775,0.100747904728409,0.0140197750035865,0.0520260685190751
healthy,-0.0253639295735889,-0.135912872490033,0.187931016035246,0.135383637194567,0.0363247861887663,0.0150066636259671,-0.0956822423438232,-0.0020075950464351,-0.0259762679319787,0.103489556413293,0.0972305836214659,-0.0356031016949497,-0.0279751152875797,-0.0005292352954654,-0.0576079179882289,0.107863401830363,0.0172329509432558,-0.025560752617357,0.213146234864655,-0.0309711993982726,0.115259574430628,0.0436597249531927,-0.117144701805386,-0.187563613020212,-0.0372476675717681,-0.0293266335214543,0.110527073689359,-0.0335430205035098,-0.0129946947341149,0.113037660958757,-0.117345898694571,-0.0198178935847441,-0.209712766212255,-0.0298296257444173,0.148999417977906,-0.0682363623517089,0.0439833895140558,0.206292419096106,0.141961900701841,-0.0155140296943473,-0.0267548124162171,-0.0479023550077506,0.172613809384667,0.0153653189501669
healthy,0.0388463401595432,0.0386811125947768,0.0006341165999143,0.038294837342012,-0.0367675987703873,-0.0113158553815706,-0.0824373907937978,-0.135953259338684,-0.218049030978303,-0.265960559150706,0.044937432006608,-0.0590911824532883,0.0499746399270546,-0.0399381817699591,0.0161722061027458,-0.0587942193976946,-0.191588059761453,0.0968188873432643,-0.141528573247086,0.198927289563983,-0.302312856204248,-0.0167772962385796,-0.0519819315584737,-0.0849158042652941,-0.241620752616669,-0.142946404377176,-0.128736833807264,0.0812651682059279,-0.117476798548925,0.0567288748381144,-0.060375045287622,0.155599709911383,0.109981272401346,0.145223865405038,0.0493315921074231,-0.199514517260383,0.097488728822047,-0.055496366517154,0.0831630523958125,0.0675289522810222,0.0353274395910043,-0.0413783409493421,0.0784406699703938,-0.042316119019638
healthy,-0.0311637360944415,-0.0684828805997257,-0.0023074857482458,0.0577441969251969,0.0062758540955038,0.0009445477376061,0.0677475279986364,0.0118607303158462,-0.0560072433674513,0.0561023320658681,0.0457693601712506,-0.0170906087287661,0.0586253521971918,0.0742959696962682,-0.0570088443241075,-0.0172554291393551,0.0718616990168,-0.0473985465374571,0.0189163117383673,-0.0785939788647042,0.0067893330669542,-0.0367105768354172,0.0725843731247672,0.0124692979857133,-0.0361083484121112,-0.0077402200511214,0.112115914679881,-0.0629487183518723,0.007993789913566,0.0631642527349502,-0.066955122178497,-0.105637204694421,-0.0595952569210424,0.0810979812563447,0.0499912983809532,-0.0042282774562637,0.0117846593571129,0.0085009296384552,0.0229100370718697,-0.0323364967082478,-0.0764259565408029,0.0259211791883994,-0.0313158780119083,0.0268847446656889
healthy,-0.107519637403139,-0.184579977288642,0.0622648623288699,0.0089796028482932,0.0337845777328214,0.0610330277552284,-0.0508889036979736,-0.166035145319341,-0.0128501213173851,-0.0256463919430264,0.0270330472554315,0.166021682646405,-0.0805539035123877,0.0584683885609258,-0.0384157372227957,0.144555450649998,-0.0315161173431101,-0.0399302879280926,0.0172995347227238,0.115126047611963,-0.0064015009810546,-0.0497243824890121,0.0101710494031267,0.0661151867885578,-0.024407826032917,0.0225163204854129,0.106052206053118,-0.107034981177444,-0.060770505632977,-0.0897623718005924,0.107230189935016,0.099031422117009,0.064580442073857,-0.0407111229583789,0.105641594528571,-0.0657853513016265,0.112480632380045,-0.0237481550590544,0.0951003216197053,-0.0537026023415918,-0.0037762797585401,0.0728667172659477,-0.0801230979784366,-0.0894123423042571
healthy,0.0049060030710067,0.0074134605665506,-0.0069196319256625,-0.031908354488073,0.107056160296091,-0.0741612128121058,-0.0749423986362693,0.123414943549418,-0.0622451135169979,0.1363946191846,-0.0673703594759852,-0.0052664412169423,-0.0302448756826677,-0.014135490083467,0.0464301803401658,-0.0164971404156452,0.0749661676872315,0.0440085752376499,0.0533026289258585,0.0072804248335527,-0.0384611625526161,0.0533065313073597,0.170604669234513,-0.0428871726989666,0.0617314182066488,-0.0611233562163599,-0.0895028935414201,0.0072165676817137,-0.116825595003545,-0.0639004327974461,0.0192458360403585,-0.143169508232761,-0.054829879140674,-0.182485292334155,-0.0529592193537466,0.0369665504376294,-0.0431170584455869,-0.0133961661699535,0.004512217301333,-0.0584807344160902,-0.101141923749938,-0.0501253808599147,0.0340936881287847,-0.0023041788955231
