group,ARNT,ARNTL,ATF2,CDX2,CEBPA,DUX4,E2F7,EBF1,EGR1,ELK3,EPAS1,ESRRA,ETV5,FOSL1,FOXA2,FOXD2,FOXG1,FOXM1,FOXO3,FOXP1,FOXP2,GATA4,GLIS1,GRHL2,GTF2B,HINFP,HOXA1,HOXA6,HSF1,JUNB,JUND,KLF3,MAF,MAFF,MNT,MYC,NFAT5,NFE2,NFYB,NKX2-1,OTX2,PBX3,RBPJ,RXRA,SMAD3,SPDEF,STAT3,TCF12,TCF21,TEAD4,TFAP2A,TFAP4,VDR,YY1,ZBTB7A,ZBTB7B,ZKSCAN1
healthy,0.0625133700383546,0.0711274170908838,-0.0802336954035575,0.0543915542459699,0.0546376698760422,-0.116535750839216,-0.117151039914397,0.0470080853438021,0.0708813014608115,-0.0008614047052529,-0.0007383468902167,-0.0554990745812951,0.102753275555169,0.107060299081434,0.0258421411575875,-0.0413474258521401,-0.0482386634941634,0.0018458672255419,0.0383940382912729,-0.0612827918879933,-0.015997515954697,-0.007506526717204,0.0714965905359922,0.0536532073557532,-0.174742097351306,0.0006152890751806,-0.242423895621178,0.125149797891745,0.0247346208222624,-0.0514381666851028,-0.247961497297804,0.0255960255275153,-0.228887535967204,-0.141639545106587,-0.0017228094105058,0.088232453380906,0.0087371048675653,0.0246115630072262,0.0115674346133963,-0.0003691734451083,-0.0886016268260144,-0.0687893186051973,0.0065220641969149,-0.0082448736074207,-0.0024611563007226,-0.0082448736074207,0.0251037942673707,-0.118504675879794,0.132533266793913,-0.100169061439411,0.0916780722019177,0.0156283425095887,0.053530149540717,0.0024611563007226,0.0280571818282379,-0.173757634831017,0.0599291559225959
healthy,0.0038082976078535,0.0938674836306128,0.0716171522365795,-0.0235902879597596,-0.0948548200474638,-0.0024683410421273,0.0404102690611128,-0.0203814446049941,0.0484500084554703,0.183997193683147,-0.079586367601162,0.0431254442074529,0.0144574261038885,0.15994849952985,-0.0355088489917457,0.0654462996312613,-0.193376889643231,0.0433017542818905,0.025071292585036,0.0507773014380475,-0.0271517514634004,-0.178073175182042,-0.0275043716122757,0.0870971767722065,-0.0280333018355887,0.106385498915687,0.0014457426103888,-0.134912468959701,0.0430196581627903,0.055044005239439,-0.0215450910962827,0.0237665980341972,0.0543387649416884,-0.0097323161089591,0.0705592917899535,-0.0707356018643912,0.128106900086407,0.00271517514634,0.0045135379056042,0.109946962419328,-0.0038082976078535,0.0780348389461105,-0.0064529487244185,-0.0232024057959967,0.055572935462752,0.0506009913636099,0.0337810102622566,0.0510241355422602,0.050213109199847,0.174793807797501,0.0108254385704726,0.0018336247741517,-0.0039493456674037,-0.0010931224615135,0.0387882163762863,-0.05074203942316,-0.130963123292298
healthy,-0.179330860220558,0.203478480381863,0.271834629429015,-0.199329660868553,-0.25004711617648,-0.224334372486201,-0.224731864176099,-0.234594626731694,0.161232566714888,0.206472089671408,-0.226893225239919,-0.300652776946623,0.211217146719566,-0.25148802355236,0.236072798953502,0.21511753392669,-0.213403351014005,0.22597402570703,-0.220806633738356,0.187429753402231,0.186026110872278,0.191131394764406,-0.205056025526146,-0.211651903255392,0.247090771732863,0.261561953568213,0.167306736601143,0.226955333316466,0.211403470949205,-0.121992683952767,0.262481153101102,-0.198385618105045,-0.17531867847565,-0.160387896873855,-0.240693639848567,0.181454956438451,-0.228806153997554,-0.182610166662217,-0.150189750704909,0.165393807843508,0.192907685753638,0.177591834077254,0.232979816741483,0.210906606336833,-0.240581845310783,-0.199031542101129,0.194572182205086,-0.224421323793366,0.243413973601306,-0.166114261531449,-0.262307250486772,0.228247181308634,-0.245103313283373,0.217316159836439,-0.16048726979633,0.27753615085599,-0.227737895080953
healthy,-0.0157561816833562,0.0425499307722014,0.0177251622735692,0.095495558625329,0.0055209521835707,0.0218409388817456,-0.0300855029830559,0.0023462962539762,0.0402253193264874,-0.0643605109223799,-0.0083269663727068,-0.040394460830933,0.08758927753291,0.0545849993577543,0.0282119355491968,-0.009203032626502,0.0120394055472053,0.0141515058719492,-0.0706187465868674,0.0074465631572591,0.0023289484073664,-0.024716344457321,0.0157388338367464,0.105635374968761,-0.0050135276702339,-0.0137394945149663,0.0220100803861912,-0.0368034565827032,0.0536482156408248,0.0285892512129601,-0.0492418626019341,-0.0577943509805684,0.0019689805902129,0.035706205284633,0.0146806151935482,0.0146155607687615,0.0196204145156905,0.0379614253439078,-0.012382025517749,0.0697340064097673,0.0098405659894124,0.0110288934821841,0.007858574514242,0.0523688119533516,0.018367032598132,0.0222139175838565,-0.0306449710362221,0.0572131981191399,-0.0564629037532658,-0.0315644069065418,-0.0270713146346021,-0.0628122156124547,0.0898488345538372,0.0029274491154047,0.0123603407094867,0.0433956382944295,0.0829747503347016
healthy,-0.0321351456331753,0.0370387308186821,-0.0398951882082977,-0.0345631344143486,-0.0117114752974239,-0.0598427823124465,0.0582717307481579,0.0748867912310886,0.028231320534034,0.0281837129108738,-0.0285645738961558,0.138252537657394,-0.0272315604476686,0.0629848854410236,0.0768387037806592,0.0555104886048629,-0.0277076366792712,-0.0261841927381428,0.0064746367497953,0.029135865374079,-0.0514638406362408,0.0557009190975039,0.001666266810609,0.0298499797214829,-0.105879353908418,0.0043322937075836,-0.0163294147439691,-0.0019043049264103,-0.0494167128403496,-0.0284693586498353,-0.0550820199964205,0.0117590829205842,-0.0436085828147979,0.0568911096765104,0.0596047441966452,-0.0916446745835,-0.0491786747245483,-0.050226042434074,0.0333253362121818,-0.0095691322552122,0.079552338300794,-0.0165198452366101,-0.0135205649775138,-0.0342298810522267,0.0534633608089717,0.102308782171398,-0.0196619483651873,0.0260889774918223,-0.0200428093504693,-0.0351820335154319,0.0054748766634298,-0.0011425829558462,-0.164198692279736,-0.162341994976486,-0.0320399303868548,-0.0654128742221969,-4.76076231602597e-05
healthy,-0.222298116194321,0.0066281548406563,0.0619477548569037,0.104265974224171,-0.16748837424274,0.187372838764709,0.0063732258083234,-0.175646103277394,-0.214140387159667,-0.127974374231134,-0.0887153032518621,-0.0535350967899168,-0.143270116171111,0.0101971612933175,0.247791019427615,0.0703604129238906,0.112168774226492,0.0866758709931986,-0.152702490367429,0.262576903302925,-0.0435928645289322,0.168508090372071,-0.0963631742218502,0.0968730322865161,0.188647483926373,-0.274048709757907,0.17794046456839,0.100442038739177,0.0614378967922378,-0.0010197161293317,-0.163664438757746,-0.122111006487477,-0.250595238783277,-0.11369834842049,0.0096873032286516,-0.173351741986397,-0.170802451663068,-0.184823548441379,0.200629148446021,-0.0884603742195292,0.105540619385836,0.20572772909268,0.188902412958706,0.0461421548522616,-0.171057380695401,-0.16315458069308,0.131798309716128,0.0813223613142069,0.0127464516166469,-0.105285690353503,-0.177430606503724,0.152192632302763,-0.242947367813289,0.157291212949422,-0.14581940649444,0.173096812954064,-0.137916606492119
healthy,-0.100192414608192,0.142785610109408,-0.0980649007404909,-0.0127804111159182,-0.0943953991559972,0.0740092792421436,0.273213859410884,0.17793557265561,0.0640430723489198,0.0598064381051686,-0.201203339594881,-0.219428224239672,-0.196234031267007,0.104634442842053,0.0983591966069164,0.139732290495243,-0.0881814645596993,0.211286038601898,0.169630911174914,0.190387966503741,0.138119794393786,0.160707002141947,-0.109287996229907,-0.101348139000301,0.314544035152023,-0.0648646483093578,0.144514598324658,0.254645629588597,-0.0649198287843126,-0.120265845163969,0.270880951553073,-0.113058662018485,-0.0265111526338355,-0.216837807498738,-0.105437625310839,-0.0939570209383008,-0.187604418100466,-0.153861557665611,-0.117669297259152,0.0965597000070018,0.136274314064742,0.169753534452591,-0.177386833488004,0.119802942290737,-0.121902865920961,-0.300699867102254,0.116311244458875,-0.0951158109123515,-0.0273879090692283,-0.106719038562567,0.104818377758569,0.131657547660191,-0.0647604185233321,-0.0520535813740203,-0.264194917337717,0.0954622216717899,-0.178659049993906
healthy,0.0671453959632344,-0.05291944986509,-0.121101040210473,0.1851579084024,-0.0188721080051982,-0.0021726656399891,-0.0369420010048619,-0.0134705269679328,-0.0431792226728924,-0.020249243764699,-0.0479056060804996,-0.0561617355124584,0.0543701220000981,-0.208876732066035,0.0402243974025071,0.0460204008174936,0.0466889133221056,0.11159479239489,-0.044877244434607,0.0630006184346397,0.0397698088993709,0.0539556442472386,-0.001002768756918,-0.0128488103386436,-0.16030929860597,0.0262792265562997,0.0525183423623227,0.0693180616032236,0.0646652145711237,-0.0488214682118181,0.021358974522355,-0.0768655677802936,-0.0911784205040376,0.0867996635988287,0.0263795034319915,0.0274959193146937,-0.0286190203224419,-0.0568436182671627,0.0540692913730227,-0.0518899406079874,0.032228987847347,0.0553996312572007,-0.021245327396571,0.0611354685467721,0.0172743631191754,-0.0039041130269343,0.0616502231753233,-0.0984050406788939,-0.136523623691873,-0.0411803702841023,-0.0609750255456652,0.0270012200612807,0.122772321472003,-0.0907706278762243,-0.057859757274173,-0.0861913172196317,-0.0092990089391536
healthy,-0.132056805014686,0.0814151445315574,-0.127162688768159,-0.167905515261137,-0.0782298214151739,-0.12712950831903,0.139129770754017,-0.108440620347124,0.0682065607407901,-0.107638759493173,-0.0983758841113286,0.122318343195326,0.011216374324314,-0.0883858038860738,0.0923840480061176,-0.035017816499513,0.0479913721089499,0.119110899779523,-0.129822654773334,0.0944218805901234,0.10962129132863,-0.0764989079856114,-0.0828584940686687,-0.0974606567228539,0.102476434616187,-0.13471677101986,0.0881314204427515,-0.0547684788435471,-0.118380929898685,0.157367957625254,0.0033056022444761,-0.115140306033753,0.09577398389213,-0.13117475807534,-0.122965361953341,-0.113265610657965,-0.117435287098509,-0.112975281728086,-0.113417687716473,-0.0958486399026702,-0.135319549179037,-0.119785568911813,-0.0987132186774734,0.0838400823554015,-0.143910520466019,-0.109930975520501,0.0842327176700946,0.104204583008322,-0.102257996659421,-0.112231486660111,-0.134503863137949,0.107647054605455,-0.116033413122809,-0.177287287252361,0.111507046854128,-0.0749836674753873,-0.0857009525440526
healthy,-0.0411609776065606,0.15903104984353,0.0733413782807807,-0.0497673638333869,0.15192142643876,0.0916767228509759,0.0467738381892734,0.132837700457537,-0.0819477645076071,-0.0710962340476956,0.100283109077802,-0.294488085239666,-0.231249856007768,-0.101031490488831,0.116747500120426,0.0770832853359226,0.0647349920539544,0.105521778955001,0.161650384782129,0.193456594750835,0.154166570671845,0.106644351071543,0.110386258126685,-0.0202062980977661,0.225636995425055,-0.240978814351137,0.208424222971402,-0.0568769872381565,0.138076370334735,-0.148927900794647,-0.0793284295690077,-0.181856682879895,0.0793284295690077,0.243223958584222,0.256694823982733,0.180359920057838,-0.011974102576454,-0.101031490488831,0.0969153927281746,-0.149302091500161,0.157160096315959,-0.111883020948742,-0.0864380529737773,0.0520125080664721,-0.138076370334735,-0.0853154808572347,0.169134198892413,-0.141818277389877,-0.143315040211934,-0.2189015627258,-0.138824751745764,0.145185993739505,-0.123108742114168,-0.128347411991366,-0.142566658800905,0.0475222196003018,-0.14294084950642
